idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
45,0.8295977115631104,0.5927631258964539,18.729106903076172,82.29342651367188,4.630295276641846,82.423583984375,4.63597297668457,-0.8309057950973511,0.0387805737555027,2.0052719116210938,244.71121215820312,21.87457275390625,120.70307159423828,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,244.71121215820312,21.87457275390625,120.70307159423828
46,0.8195596933364868,0.5998803377151489,22.532148361206055,72.48494720458984,14.314362525939941,73.88483428955078,14.327410697937012,-0.8629879951477051,0.09433268010616302,1.9982309341430664,239.09092712402344,22.534637451171875,106.77842712402344,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,239.09092712402344,22.534637451171875,106.77842712402344
47,0.8530194759368896,0.590630054473877,16.488969802856445,72.47441864013672,19.57990074157715,75.07272338867188,19.596656799316406,-0.8682657480239868,0.12977595627307892,1.999101161956787,234.6444854736328,23.642528533935547,103.787353515625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,234.6444854736328,23.642528533935547,103.787353515625
48,0.8388455510139465,0.5811681151390076,22.31990623474121,75.78814697265625,21.237062454223633,78.70740509033203,21.24376106262207,-0.8197324275970459,0.07471968233585358,2.009766101837158,232.28977966308594,32.86650466918945,111.6626968383789,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,232.28977966308594,32.86650466918945,111.6626968383789
49,0.8551006317138672,0.573607325553894,23.200326919555664,80.5825424194336,11.444279670715332,81.39114379882812,11.453108787536621,-0.8002713322639465,0.04555400088429451,2.006436347961426,237.3506622314453,24.46429443359375,119.47868347167969,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,237.3506622314453,24.46429443359375,119.47868347167969
50,0.8399448394775391,0.5871869325637817,28.553733825683594,67.86096954345703,18.885454177856445,70.4398422241211,18.900449752807617,-0.8481851816177368,0.09862672537565231,1.994640827178955,240.6368865966797,21.25849151611328,100.43565368652344,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,240.6368865966797,21.25849151611328,100.43565368652344
51,0.8332288265228271,0.584189236164093,26.573156356811523,86.13384246826172,16.417200088500977,87.6844482421875,16.424406051635742,-0.8111324310302734,0.025858154520392418,2.0071115493774414,236.72491455078125,31.825145721435547,118.21249389648438,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.72491455078125,31.825145721435547,118.21249389648438
52,0.8447213172912598,0.5895692110061646,37.936649322509766,81.86795806884766,29.482454299926758,87.01481628417969,29.502477645874023,-0.7383257150650024,0.09633058309555054,2.013904094696045,253.83651733398438,35.20863723754883,93.8101806640625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,253.83651733398438,35.20863723754883,93.8101806640625
53,0.8374712467193604,0.5895214080810547,32.49300765991211,83.97327423095703,27.369152069091797,88.3208999633789,27.399791717529297,-0.7918652892112732,0.11768784373998642,2.0358541011810303,248.8585205078125,27.656845092773438,91.84597778320312,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,248.8585205078125,27.656845092773438,91.84597778320312
54,0.8347285985946655,0.597466230392456,18.302265167236328,81.70914459228516,22.856266021728516,84.845703125,22.869304656982422,-0.8483009934425354,0.1026221364736557,2.023869276046753,231.12767028808594,32.15935516357422,108.31877899169922,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,231.12767028808594,32.15935516357422,108.31877899169922
55,0.8282597064971924,0.5967624187469482,18.6074161529541,86.46693420410156,13.651357650756836,87.53793334960938,13.659286499023438,-0.8457018733024597,0.05907391756772995,2.0224826335906982,236.51597595214844,27.451969146728516,116.77772521972656,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.51597595214844,27.451969146728516,116.77772521972656
56,0.8208369016647339,0.593924880027771,22.344114303588867,83.18910217285156,24.635358810424805,86.76016998291016,24.647666931152344,-0.8404079675674438,0.03439141809940338,2.0029144287109375,229.2811279296875,35.88019943237305,120.0572509765625,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,229.2811279296875,35.88019943237305,120.0572509765625
