idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
24,0.8760361075401306,0.7539469003677368,21.536434173583984,94.38477325439453,67.88558197021484,116.26236724853516,67.9768295288086,-0.6609538793563843,0.0688810795545578,1.932881236076355,234.14427185058594,67.09200286865234,129.41795349121094,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,234.14427185058594,67.09200286865234,129.41795349121094
25,0.8733158111572266,0.7582310438156128,20.177915573120117,101.24848937988281,78.01477813720703,127.81847381591797,78.14352416992188,-0.642310619354248,0.06938216835260391,1.9533288478851318,228.421630859375,75.77851104736328,128.835693359375,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,228.421630859375,75.77851104736328,128.835693359375
26,0.8740224838256836,0.7471742033958435,22.498027801513672,96.81694793701172,72.37035369873047,120.87593078613281,72.47045135498047,-0.6578479409217834,0.06636352837085724,1.924126386642456,230.61676025390625,70.56505584716797,129.88702392578125,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,230.61676025390625,70.56505584716797,129.88702392578125
27,0.8654462099075317,0.7527384161949158,19.319425582885742,90.39311218261719,77.2567138671875,118.90968322753906,77.35655975341797,-0.6678408980369568,0.07712814956903458,1.9485182762145996,226.6910400390625,74.24824523925781,127.3093490600586,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,226.6910400390625,74.24824523925781,127.3093490600586
28,0.8684743046760559,0.7590514421463013,17.814638137817383,102.6912841796875,80.18367004394531,130.287841796875,80.31741333007812,-0.6419497132301331,0.06057622656226158,1.9320546388626099,227.3558349609375,77.6494369506836,126.19445037841797,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,227.3558349609375,77.6494369506836,126.19445037841797
29,0.8731776475906372,0.7572078704833984,18.397991180419922,99.51207733154297,69.2474136352539,121.2347183227539,69.35528564453125,-0.6463233232498169,0.05417811870574951,1.9362988471984863,235.98851013183594,69.14176940917969,129.04725646972656,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,235.98851013183594,69.14176940917969,129.04725646972656
30,0.8692005276679993,0.7660074234008789,15.682161331176758,98.78667449951172,83.56187438964844,129.38853454589844,83.69383239746094,-0.6480897068977356,0.06095685064792633,1.9403389692306519,223.47560119628906,79.60504150390625,124.05747985839844,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,223.47560119628906,79.60504150390625,124.05747985839844
31,0.8680381774902344,0.7589020729064941,19.16339683532715,89.32600402832031,75.62631225585938,117.04048156738281,75.71755981445312,-0.673650860786438,0.07309877872467041,1.9303380250930786,227.00479125976562,72.593017578125,126.61216735839844,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,227.00479125976562,72.593017578125,126.61216735839844
32,0.8713536262512207,0.7595536708831787,17.625947952270508,99.00582122802734,70.0777587890625,121.2973403930664,70.18627166748047,-0.647850513458252,0.053979888558387756,1.934218168258667,234.8542938232422,69.64553833007812,127.77216339111328,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,234.8542938232422,69.64553833007812,127.77216339111328
33,0.8725666999816895,0.7585124373435974,18.45825958251953,100.18890380859375,81.69554138183594,129.27481079101562,81.82589721679688,-0.6472897529602051,0.06658966094255447,1.9364659786224365,224.19537353515625,77.95655822753906,125.5381088256836,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,224.19537353515625,77.95655822753906,125.5381088256836
34,0.8709088563919067,0.7460575103759766,16.499364852905273,95.41004180908203,71.36556243896484,119.14746856689453,71.4712905883789,-0.6583465337753296,0.0832056850194931,1.9528229236602783,232.52560424804688,69.96867370605469,122.94528198242188,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,232.52560424804688,69.96867370605469,122.94528198242188
35,0.873353123664856,0.7487916350364685,16.90985870361328,100.39221954345703,72.72830200195312,123.9677505493164,72.8486099243164,-0.6475250720977783,0.08349540829658508,1.9553862810134888,232.08824157714844,71.22016143798828,122.44383239746094,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,232.08824157714844,71.22016143798828,122.44383239746094
36,0.8714064359664917,0.7524240016937256,16.954689025878906,100.09640502929688,75.09707641601562,125.13536834716797,75.22005462646484,-0.6474795341491699,0.0812327191233635,1.9552927017211914,230.92774963378906,73.42658996582031,123.67814636230469,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,230.92774963378906,73.42658996582031,123.67814636230469
37,0.8684704303741455,0.7528938055038452,13.853015899658203,91.65972137451172,76.25432586669922,119.23181915283203,76.35877990722656,-0.6635228395462036,0.0687042772769928,1.9452325105667114,228.00576782226562,73.37960815429688,121.75628662109375,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,228.00576782226562,73.37960815429688,121.75628662109375
38,0.8695690631866455,0.758794903755188,16.698522567749023,99.72400665283203,80.7941665649414,128.34552001953125,80.92594909667969,-0.6473245620727539,0.07832244038581848,1.9559197425842285,225.74832153320312,77.53016662597656,123.63345336914062,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,225.74832153320312,77.53016662597656,123.63345336914062
39,0.8706601858139038,0.7526958584785461,16.184741973876953,99.01800537109375,77.91765594482422,125.99891662597656,78.04214477539062,-0.6494766473770142,0.07162106037139893,1.9427005052566528,226.88755798339844,74.73348999023438,121.8387222290039,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,226.88755798339844,74.73348999023438,121.8387222290039
40,0.8730100393295288,0.753680944442749,16.729795455932617,104.65322875976562,69.04169464111328,125.37564849853516,69.16600036621094,-0.635739266872406,0.07329735904932022,1.9564588069915771,237.70606994628906,69.29619598388672,124.29533386230469,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,237.70606994628906,69.29619598388672,124.29533386230469
41,0.8736594319343567,0.759935736656189,16.941242218017578,98.51058959960938,72.05490112304688,122.0501708984375,72.16810607910156,-0.649438738822937,0.07199880480766296,1.9485046863555908,233.1090850830078,71.04742431640625,124.93470764160156,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,233.1090850830078,71.04742431640625,124.93470764160156
42,0.8685506582260132,0.7497316598892212,15.459467887878418,98.9107894897461,78.48426818847656,126.2660903930664,78.609375,-0.6485475301742554,0.06757199019193649,1.943511724472046,227.39768981933594,75.62832641601562,122.64395904541016,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,227.39768981933594,75.62832641601562,122.64395904541016
