geo_r_mean,geo_r_std,geo_t_mean,geo_t_std,geo_d_mean,geo_d_std,geo_se3_mean,geo_se3_std,ssim_mean,ssim_std,ssim_ori_mean,ssim_ori_std,tre_mean,tre_std,alpha_mean,alpha_std,beta_mean,beta_std,gamma_mean,gamma_std,bx_mean,bx_std,by_mean,by_std,bz_mean,bz_std,alpha2_mean,alpha2_std,beta2_mean,beta2_std,gamma2_mean,gamma2_std,bx2_mean,bx2_std,by2_mean,by2_std,bz2_mean,bz2_std,num_samples,parameterization
4.4156876884647405,1.0010250466202368,17.128736864056503,4.820458659338183,42.54709002846166,8.219883421989934,17.132816197579366,4.821241005637818,0.8239705363909403,0.015565018911017286,0.735194422696766,0.02416113023111786,14.986931867766799,6.415507140859752,-1.1600109213276912,0.020612190203198735,-0.01586526888116312,0.027591943959233256,1.7275302661092657,0.0093573414755055,141.34583750942298,2.9391692297644956,35.34294248882093,8.637290339698488,165.29841078373423,2.933177435049183,1.4678001403808594,0.0,-1.0015000104904175,0.0,-0.9084000587463379,0.0,141.34583750942298,2.9391692297644956,35.34294248882093,8.637290339698488,165.29841078373423,2.933177435049183,57,se3_log_map
