idx,ssim,ssim_ori,tre,mpd,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
28,0.8128589987754822,0.7578474283218384,27.7755126953125,21.014751434326172,4.282676797382227,24.628273010253906,44.75849914550781,24.63411521911621,-1.1477680206298828,0.04326406121253967,1.7205835580825806,135.77197265625,49.061126708984375,161.80093383789062,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,135.77197265625,49.061126708984375,161.80093383789062
29,0.8220219016075134,0.7607388496398926,14.429081916809082,12.77059268951416,3.746987574287742,17.817989349365234,37.23817443847656,17.820947647094727,-1.1866596937179565,-0.029896153137087822,1.7305444478988647,138.9628143310547,39.340782165527344,165.5448455810547,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,138.9628143310547,39.340782165527344,165.5448455810547
30,0.8198073506355286,0.761752188205719,25.269004821777344,20.318925857543945,4.2614055119293,24.255342483520508,44.3987922668457,24.260862350463867,-1.139939308166504,0.013185732066631317,1.7125158309936523,137.51498413085938,47.55432891845703,164.82029724121094,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,137.51498413085938,47.55432891845703,164.82029724121094
31,0.8399677276611328,0.7530966997146606,13.824234008789062,17.660104751586914,3.813207842894903,15.365216255187988,36.652645111083984,15.368091583251953,-1.1615028381347656,-0.005806419067084789,1.7295538187026978,141.03512573242188,35.33434295654297,165.8153839111328,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,141.03512573242188,35.33434295654297,165.8153839111328
32,0.8452674150466919,0.7549879550933838,12.759136199951172,20.234588623046875,4.72155000144475,18.094430923461914,45.00133514404297,18.099191665649414,-1.1654927730560303,-0.03189774230122566,1.7397077083587646,143.2542724609375,29.750160217285156,170.92013549804688,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,143.2542724609375,29.750160217285156,170.92013549804688
33,0.8555999994277954,0.7526792883872986,12.151494979858398,19.146923065185547,5.29556478201001,18.187469482421875,49.66267395019531,18.193017959594727,-1.1575160026550293,-0.03788309916853905,1.7429423332214355,144.6422576904297,27.4876708984375,170.99139404296875,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,144.6422576904297,27.4876708984375,170.99139404296875
34,0.8525727987289429,0.7483010292053223,12.291179656982422,19.47517204284668,5.00699333304896,16.633193969726562,46.753089904785156,16.637422561645508,-1.1498479843139648,-0.02247716672718525,1.7395955324172974,144.94387817382812,28.787391662597656,169.1033477783203,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,144.94387817382812,28.787391662597656,169.1033477783203
35,0.8014994859695435,0.7076007127761841,20.37843132019043,19.601640701293945,5.505665772200672,17.245983123779297,51.047447204589844,17.252798080444336,-1.1242756843566895,0.02807467058300972,1.7313923835754395,139.5631103515625,41.470367431640625,161.5327606201172,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,139.5631103515625,41.470367431640625,161.5327606201172
36,0.8209603428840637,0.7058615684509277,14.922380447387695,18.44212532043457,5.108082318425684,14.858867645263672,46.98769760131836,14.863443374633789,-1.132332682609558,-0.0007351636304520071,1.729292869567871,141.5955810546875,35.870994567871094,164.64813232421875,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,141.5955810546875,35.870994567871094,164.64813232421875
37,0.8265089392662048,0.7253110408782959,12.515402793884277,10.175736427307129,5.037495974334997,16.279844284057617,46.87807846069336,16.285327911376953,-1.1504497528076172,-0.03551386296749115,1.7277413606643677,141.38832092285156,38.26588439941406,164.32228088378906,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,141.38832092285156,38.26588439941406,164.32228088378906
