id_number,file,ncc,ssim,mtre,mpd,geo_r,geo_t,alpha2,beta2,gamma2,bx2,by2,bz2
106,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray106_se3_log_map.csv,0.7548505067825317,0.8197832107543945,0.1714680045843124,1.4497045278549194,0.2544196449178059,2.0422468185424805,1.5677779912948608,-0.0011383893433958,-1.3639256954193115,255.4694976806641,382.9469604492188,146.00440979003906
65,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray065_se3_log_map.csv,0.8068901896476746,0.7996559143066406,0.2161037623882293,1.9885598421096802,0.27940485189249054,1.9519480466842647,1.631506085395813,-0.0415636263787746,-1.462988257408142,217.8590545654297,372.74993896484375,144.858154296875
91,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray091_se3_log_map.csv,0.8031325936317444,0.823299765586853,0.2623583376407623,1.491465449333191,0.14398761966887233,1.6592588424682615,1.1971222162246704,0.0106199886649847,-1.4472631216049194,341.5504455566406,323.1018981933594,146.98033142089844
97,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray097_se3_log_map.csv,0.8117278814315796,0.799347996711731,0.7544748783111572,1.5107121467590332,0.9431957685480682,5.100590705871582,1.5267971754074097,-0.0348084829747676,-1.449107050895691,316.0308532714844,383.013427734375,151.8757781982422
53,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray053_se3_log_map.csv,0.8186666965484619,0.8018567562103271,0.4242054522037506,1.7762492895126343,0.5536525091857879,2.8503522872924805,1.1977970600128174,-0.0034488507080823,-1.471359133720398,391.52447509765625,420.12884521484375,116.87745666503906
68,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray068_se3_log_map.csv,0.7223641872406006,0.79263836145401,0.1685763448476791,1.5961644649505615,0.14148568119831328,1.2117562294006348,1.2929648160934448,0.0592922121286392,-1.596134066581726,245.51495361328125,304.32379150390625,137.02639770507812
92,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray092_se3_log_map.csv,0.8169373273849487,0.7687716484069824,0.3106178939342499,1.3206298351287842,0.4123804923757459,2.8308494091033936,1.528207302093506,-0.0317560471594333,-1.4514589309692385,315.0740966796875,382.7698974609375,152.36351013183594
13,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray013_se3_log_map.csv,0.8152198791503906,0.8492265343666077,0.1971878409385681,1.7119536399841309,0.22063327045908743,1.6268033981323242,1.5621387958526611,-0.0367655716836452,-1.4978240728378296,190.02606201171875,380.226806640625,137.11795043945312
40,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray040_se3_log_map.csv,0.7610648274421692,0.8405778408050537,0.2055562138557434,0.8825992345809937,0.2019063247553854,1.1611604690551758,1.4682790040969849,0.0448341369628906,-1.58290433883667,184.8988342285156,350.99462890625,156.1124267578125
19,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray019_se3_log_map.csv,0.8242603540420532,0.8489354252815247,0.2946159541606903,1.9469910860061646,0.3130357391036328,1.640148043632507,1.5514283180236816,-0.0456045344471931,-1.4886687994003296,203.65890502929688,345.27606201171875,136.18417358398438
69,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray069_se3_log_map.csv,0.717820405960083,0.8377114534378052,0.2555713355541229,1.776058554649353,0.2933953560423999,0.7664451003074646,1.4188268184661863,-0.6301279664039612,-1.44265878200531,278.7424621582031,221.0887451171875,216.8208465576172
61,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray061_se3_log_map.csv,0.8040813207626343,0.8596205711364746,0.3261351883411407,1.581743836402893,0.22533651193650261,2.033891439437866,1.4576908349990845,-0.0249179750680923,-1.4745064973831177,237.37034606933597,398.8309326171875,128.20855712890625
107,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray107_se3_log_map.csv,0.739621639251709,0.8269522190093994,0.1328934431076049,1.385129690170288,0.1631939509046148,1.609364032745361,1.5689536333084106,-0.0021483618766069,-1.365763545036316,243.8047332763672,382.590087890625,148.68478393554688
70,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray070_se3_log_map.csv,0.83484947681427,0.8479100465774536,0.299273669719696,1.510286808013916,0.19452065371046162,1.8539724349975584,1.5229899883270264,-0.0304103605449199,-1.4507267475128174,289.60565185546875,381.0933227539063,155.38438415527344
41,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray041_se3_log_map.csv,0.7510106563568115,0.8384780883789062,0.2547159790992737,1.2601784467697144,0.20387979407957438,1.843120574951172,1.5537912845611572,0.0474987626075744,-1.5778201818466189,174.1510009765625,339.07196044921875,155.52601623535156
95,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray095_se3_log_map.csv,0.8213554620742798,0.7964749336242676,0.3953799307346344,1.1380542516708374,0.6059758831266432,3.417188167572021,1.5274721384048462,-0.0456560552120208,-1.4492295980453491,315.0487976074219,382.9687194824219,152.99594116210938
58,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray058_se3_log_map.csv,0.81168133020401,0.8818404674530029,0.296916663646698,1.49263596534729,0.17863739700131936,1.5738699436187744,1.2894723415374756,-0.0097236381843686,-1.473046064376831,261.095458984375,421.8062744140625,127.28064727783205
100,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray100_se3_log_map.csv,0.730532169342041,0.723767876625061,0.3233866989612579,1.1905449628829956,0.4049920758626263,3.053199291229248,1.5835398435592651,0.00050550699234,-1.362725853919983,303.4176330566406,386.4659118652344,135.0077362060547
39,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray039_se3_log_map.csv,0.7871955633163452,0.8378207683563232,0.2918607294559479,1.1973490715026855,0.2934773183124401,1.703287124633789,1.3771929740905762,0.0458034723997116,-1.585713028907776,197.36868286132807,363.3525085449219,154.6370849609375
7,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray007_se3_log_map.csv,0.8592469692230225,0.8634726405143738,0.5011143088340759,2.4916274547576904,0.20033643925597744,3.2327983379364014,1.1289372444152832,-0.001938046189025,-1.4917393922805786,223.07472229003903,301.62139892578125,132.22314453125
32,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray032_se3_log_map.csv,0.7928874492645264,0.8456231355667114,0.3714546263217926,1.7736748456954956,0.2426533182122083,2.354823112487793,1.5397464036941528,-0.1779870837926864,-1.4849075078964231,206.2368011474609,381.300537109375,147.11514282226562
34,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray034_se3_log_map.csv,0.8038921356201172,0.8277066946029663,0.1940977424383163,1.3886041641235352,0.22065452440068117,1.8173060417175293,1.5492525100708008,-0.0377144739031791,-1.474274754524231,219.9125823974609,382.9778442382813,157.604736328125
23,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray023_se3_log_map.csv,0.8189534544944763,0.8334813714027405,0.3267898261547088,1.2885758876800537,0.15624884045368462,1.834715247154236,1.3804681301116943,-0.0286282356828451,-1.4832974672317505,220.7176818847656,350.7442321777344,134.8662872314453
10,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray010_se3_log_map.csv,0.8314887285232544,0.8094049692153931,0.5074660778045654,1.757586121559143,0.31356179759500163,2.497222661972046,1.3014923334121704,-0.0187308993190526,-1.4923484325408936,213.64454650878903,333.5809936523437,134.62557983398438
17,/home/zsr/project/diffpose/ours/deepfluoro/runs/bipose/1/specimen01_xray017_se3_log_map.csv,0.8232278227806091,0.8573890924453735,0.0685604587197303,1.3882906436920166,0.2116571028144956,0.9157300591468812,1.905975699424744,-0.0615206360816955,-1.5123753547668457,141.9479217529297,427.8680114746094,142.64744567871094
