alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-1.0398736000061035,0.24147534370422363,1.8271318674087524,178.62562561035156,149.32069396972656,100.28012084960938,0.7469120025634766,98.03604125976562,61.59233474731445,115.7785873413086,61.684600830078125,29.898956298828125,63.78800964355469,0.12890839576721191,54,se3_log_map,0.6942170858383179,0.7469120025634766,1.7540384531021118,-0.7971962690353394,-0.9374454617500305,178.62562561035156,149.32069396972656,100.28012084960938
-1.0492854118347168,0.26133081316947937,1.862587809562683,190.35899353027344,145.45779418945312,105.34272766113281,0.7491471767425537,104.05271911621094,52.600948333740234,116.59257507324219,52.6915168762207,14.665581703186035,54.37128829956055,0.07563090324401855,54,se3_log_map,0.7063295245170593,0.7491471767425537,1.7909343242645264,-0.8153204917907715,-0.9523910880088806,190.35899353027344,145.45779418945312,105.34272766113281
-1.0459623336791992,0.263558954000473,1.8982393741607666,209.19105529785156,135.23773193359375,114.95638275146484,0.745532214641571,109.68665313720703,39.03281021118164,116.42475128173828,39.11156463623047,30.75477409362793,42.29384994506836,0.0755612850189209,54,se3_log_map,0.6923058032989502,0.745532214641571,1.823298692703247,-0.8324592709541321,-0.9431493282318115,209.19105529785156,135.23773193359375,114.95638275146484
-1.075437307357788,0.28262782096862793,1.851847529411316,208.61021423339844,136.33432006835938,108.6021728515625,0.744808554649353,106.30963134765625,41.197715759277344,114.01310729980469,41.27288055419922,27.5202579498291,42.407596588134766,0.0751640796661377,54,se3_log_map,0.7012443542480469,0.744808554649353,1.7846598625183105,-0.82090824842453,-0.991118848323822,208.61021423339844,136.33432006835938,108.6021728515625
-1.0516549348831177,0.27052822709083557,1.8799117803573608,203.5354461669922,135.39047241210938,108.79547882080078,0.7519023418426514,108.69508361816406,40.04582595825195,115.83734130859375,40.125099182128906,20.648212432861328,41.78736877441406,0.0753624439239502,54,se3_log_map,0.7171098589897156,0.7519023418426514,1.8092008829116821,-0.8226284980773926,-0.9578374624252319,203.5354461669922,135.39047241210938,108.79547882080078
-1.061326026916504,0.33678963780403137,1.85692298412323,211.8853302001953,129.45703125,87.16368103027344,0.7504138946533203,133.55453491210938,46.3328742980957,141.36318969726562,46.47093963623047,16.641355514526367,30.226362228393555,0.07852864265441895,54,se3_log_map,0.704925537109375,0.7504138946533203,1.8159791231155396,-0.7766790986061096,-1.0291911363601685,211.8853302001953,129.45703125,87.16368103027344
-1.0252172946929932,0.2973840534687042,1.898946762084961,215.6228790283203,136.44186401367188,87.5166015625,0.7554436922073364,127.84701538085938,51.957305908203125,138.00152587890625,52.09920883178711,18.933582305908203,33.18057632446289,0.0779268741607666,54,se3_log_map,0.7090678215026855,0.7554436922073364,1.8434234857559204,-0.7919678688049316,-0.9608721137046814,215.6228790283203,136.44186401367188,87.5166015625
-1.0179190635681152,0.3378993570804596,1.9318863153457642,219.30270385742188,122.38192749023438,86.79139709472656,0.7745928764343262,149.7076416015625,43.83375930786133,155.9928741455078,43.99888610839844,17.211288452148438,21.506528854370117,0.07827162742614746,54,se3_log_map,0.7275158166885376,0.7745928764343262,1.8897970914840698,-0.7803139686584473,-0.9864075779914856,219.30270385742188,122.38192749023438,86.79139709472656
-1.0210421085357666,0.3453654646873474,1.8900184631347656,195.4525146484375,125.32736206054688,83.53064727783203,0.7571700215339661,147.4033203125,46.549903869628906,154.57888793945312,46.69179153442383,26.48169708251953,36.53970718383789,0.07777667045593262,54,se3_log_map,0.7064260244369507,0.7571700215339661,1.8562856912612915,-0.7524936199188232,-1.004184365272522,195.4525146484375,125.32736206054688,83.53064727783203
-1.004180669784546,0.3591821491718292,1.954660415649414,209.00399780273438,126.97196960449219,93.58096313476562,0.7684868574142456,164.2984161376953,39.84127426147461,169.06004333496094,40.01836013793945,21.467519760131836,33.161109924316406,0.07834529876708984,54,se3_log_map,0.7266418933868408,0.7684868574142456,1.9205294847488403,-0.7675913572311401,-0.9931780099868774,209.00399780273438,126.97196960449219,93.58096313476562
