alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.542499303817749,0.020921476185321808,-1.7456670999526978,98.96812438964844,268.67083740234375,287.4569396972656,1.4646985530853271,18.8125057220459,5.674689292907715,19.64974594116211,5.675126075744629,1.3997136354446411,0.08436950691975653,14,se3_log_map
1.5436605215072632,0.0223667211830616,-1.7348203659057617,100.61155700683594,270.5339050292969,298.28546142578125,1.595961332321167,15.018305778503418,9.525505065917969,17.784399032592773,9.525723457336426,2.0244457721710205,0.0728008639998734,14,se3_log_map
1.5341038703918457,0.015282600186765194,-1.722892165184021,99.78925323486328,267.7422790527344,295.3804626464844,1.6278166770935059,13.968324661254883,8.542773246765137,16.373550415039062,8.543100357055664,2.1712377071380615,0.07357152493204921,14,se3_log_map
1.532634973526001,0.022344091907143593,-1.7121539115905762,100.1766357421875,268.71051025390625,290.60321044921875,1.6246243715286255,10.702895164489746,5.107579708099365,11.859149932861328,5.107701301574707,1.3739858865737915,0.07429824897553772,14,se3_log_map
1.525457739830017,0.029406020417809486,-1.7159264087677002,102.16910552978516,270.99560546875,290.4283142089844,1.6356018781661987,6.753088474273682,2.8846702575683594,7.343406677246094,2.8847031593322754,0.8843076229095459,0.0750417459057644,14,se3_log_map
1.524776577949524,0.03754660487174988,-1.7160606384277344,102.16034698486328,272.43505859375,288.6440124511719,1.6412427425384521,3.366774797439575,1.4808666706085205,3.6780755519866943,1.4808810949325562,0.37765932083129883,0.07236261002253741,14,se3_log_map
1.5228068828582764,0.03704656660556793,-1.7170565128326416,101.94807434082031,271.8614807128906,288.8187561035156,1.639596700668335,4.036799907684326,1.8039425611495972,4.421545028686523,1.803940773010254,0.5390306711196899,0.07712267397437245,14,se3_log_map
1.5244057178497314,0.03757468983530998,-1.716892123222351,101.88008117675781,271.54815673828125,288.9658203125,1.642235517501831,3.304926633834839,2.047438859939575,3.887755870819092,2.0474889278411865,0.5149840712547302,0.07339484710246325,14,se3_log_map
1.524905800819397,0.037192896008491516,-1.7171847820281982,101.97207641601562,271.4745788574219,289.2825927734375,1.6429307460784912,3.2252681255340576,2.1224935054779053,3.8610146045684814,2.122490167617798,0.5311521887779236,0.07258896506391466,14,se3_log_map
1.5249898433685303,0.0367882065474987,-1.7168896198272705,102.0149154663086,271.5713806152344,289.10308837890625,1.6432631015777588,3.402705192565918,2.050227403640747,3.9726483821868896,2.05022931098938,0.5112314224243164,0.07271830493118614,14,se3_log_map
1.5252324342727661,0.03794540464878082,-1.7176775932312012,101.74473571777344,271.8000183105469,288.91094970703125,1.6434975862503052,2.7677714824676514,1.7831039428710938,3.292433738708496,1.783117413520813,0.4335663914680481,0.07513619295787066,14,se3_log_map
1.5250070095062256,0.037772368639707565,-1.7173101902008057,101.70252227783203,271.5390319824219,289.0329284667969,1.6431604623794556,2.960598945617676,2.007866859436035,3.5772581100463867,2.0078561305999756,0.49000978469848633,0.071998302009888,14,se3_log_map
1.5242066383361816,0.036992255598306656,-1.7177363634109497,102.15509796142578,271.404541015625,289.2188720703125,1.6423089504241943,3.4558537006378174,2.2495782375335693,4.123545169830322,2.2496306896209717,0.5729566216468811,0.07519310503266752,14,se3_log_map
1.5251227617263794,0.0385100357234478,-1.7175794839859009,101.65583801269531,271.6533203125,288.7345886230469,1.643441915512085,2.624032735824585,1.9469666481018066,3.2674648761749268,1.9469507932662964,0.4468444883823395,0.07458542799577117,14,se3_log_map
1.524433970451355,0.03756614029407501,-1.7173540592193604,101.79745483398438,271.6025085449219,289.0611572265625,1.6415802240371704,3.222202777862549,1.9627898931503296,3.772960901260376,1.9628173112869263,0.5076743364334106,0.07442980899941176,14,se3_log_map
1.5248751640319824,0.037698883563280106,-1.717442274093628,101.99210357666016,271.6549072265625,288.9516906738281,1.641736388206482,3.0104548931121826,1.9822056293487549,3.604452610015869,1.982202410697937,0.48199576139450073,0.0743900059023872,14,se3_log_map
1.5249639749526978,0.037500347942113876,-1.7172882556915283,101.76734924316406,271.59979248046875,288.94976806640625,1.6413912773132324,3.076491594314575,1.973185420036316,3.654909133911133,1.9732006788253784,0.4825422465801239,0.0743538229726255,14,se3_log_map
1.5246260166168213,0.037338558584451675,-1.7174943685531616,101.64347076416016,271.6925048828125,288.8890075683594,1.643247127532959,3.216789960861206,1.8709590435028076,3.7213337421417236,1.8709956407546997,0.47614672780036926,0.07500876695849001,14,se3_log_map
1.5244163274765015,0.03684498742222786,-1.716490387916565,102.07124328613281,271.61224365234375,289.18951416015625,1.643133521080017,3.629293918609619,2.0265023708343506,4.15675163269043,2.0265331268310547,0.5326712131500244,0.07475832290947437,14,se3_log_map
1.524766445159912,0.03704901039600372,-1.717085838317871,101.92715454101562,271.67059326171875,289.07525634765625,1.6429790258407593,3.3386223316192627,1.9311087131500244,3.856900215148926,1.9311290979385376,0.4966614544391632,0.0749366560485214,14,se3_log_map
1.5254396200180054,0.03799700736999512,-1.7181364297866821,101.48798370361328,271.7606506347656,288.7943420410156,1.642874002456665,2.6251938343048096,1.8077086210250854,3.1874053478240967,1.807732343673706,0.41971996426582336,0.0740739720640704,14,se3_log_map
1.525446891784668,0.03761347010731697,-1.716972827911377,101.66179656982422,271.58465576171875,289.1101989746094,1.642594575881958,2.939760208129883,1.948616623878479,3.5269529819488525,1.9486230611801147,0.4721778333187103,0.07501244498416781,14,se3_log_map
1.5248428583145142,0.03677846118807793,-1.716841697692871,101.88472747802734,271.4605407714844,289.25225830078125,1.6437110900878906,3.458129644393921,2.111563205718994,4.051846504211426,2.1115853786468506,0.5379037261009216,0.07401105493772775,14,se3_log_map
1.524916648864746,0.036789193749427795,-1.7173863649368286,101.60939025878906,271.5663757324219,288.91455078125,1.6435668468475342,3.3466477394104004,1.9835127592086792,3.890305280685425,1.9835323095321655,0.49310705065727234,0.07451958197634667,14,se3_log_map
1.5251091718673706,0.03730378299951553,-1.7167534828186035,102.04363250732422,271.7464294433594,289.009521484375,1.6416871547698975,3.1979939937591553,1.9071258306503296,3.72349214553833,1.907161831855774,0.4690347909927368,0.07353343302384019,14,se3_log_map
1.5246857404708862,0.0375683456659317,-1.717777967453003,101.52166748046875,271.79241943359375,289.0306396484375,1.6433594226837158,3.077345609664917,1.7331881523132324,3.5318686962127686,1.7332127094268799,0.459435373544693,0.07251724705565721,14,se3_log_map
1.5244462490081787,0.037317439913749695,-1.7171962261199951,101.68923950195312,271.8086242675781,288.8616027832031,0.8262437582015991,3.3284926414489746,1.7735319137573242,3.771522045135498,1.7735319137573242,0.4658755958080292,0.0,14,se3_log_map
