alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.6469478607177734,0.0035397782921791077,-1.5589240789413452,226.07933044433594,270.0437927246094,266.46978759765625,0.0,8.735250473022461,4.028331756591797,9.619363784790039,4.028419017791748,0.8869021534919739,0.0,21,se3_log_map,0.0,-1.1665011644363403,-1.2543808221817017,1.2735329866409302,226.07933044433594,270.0437927246094,266.46978759765625
1.6459566354751587,-0.009393771179020405,-1.5480724573135376,225.94140625,270.5687561035156,266.1119384765625,0.746061384677887,14.60445499420166,4.116067886352539,15.173404693603516,4.1162872314453125,0.9458861947059631,0.03577017784118652,21,se3_log_map,0.7061055898666382,-1.149329423904419,-1.2511340379714966,1.2687875032424927,225.94140625,270.5687561035156,266.1119384765625
1.6628392934799194,0.0010423363419249654,-1.5611423254013062,224.6542205810547,271.044921875,268.6949462890625,0.8226867318153381,4.637253284454346,1.2154767513275146,4.793912887573242,1.2155183553695679,0.15049414336681366,0.036455392837524414,21,se3_log_map,0.7548487782478333,-1.1582592725753784,-1.268753170967102,1.2822797298431396,224.6542205810547,271.044921875,268.6949462890625
1.6581313610076904,0.006834650412201881,-1.5654610395431519,223.82293701171875,271.24420166015625,268.6141357421875,0.8158539533615112,3.1185121536254883,1.2233930826187134,3.349911689758301,1.2234593629837036,0.3003911077976227,0.03612256050109863,21,se3_log_map,0.7528148293495178,-1.1681305170059204,-1.266117811203003,1.2808877229690552,223.82293701171875,271.24420166015625,268.6141357421875
1.6620252132415771,7.927417755126953e-05,-1.5680344104766846,224.31466674804688,271.08453369140625,268.52667236328125,0.833175778388977,1.9027068614959717,1.2844339609146118,2.2956838607788086,1.2844629287719727,0.11131932586431503,0.03647899627685547,21,se3_log_map,0.7655400037765503,-1.1627846956253052,-1.2739132642745972,1.2775288820266724,224.31466674804688,271.08453369140625,268.52667236328125
1.6676387786865234,-0.00481881620362401,-1.5684627294540405,223.2296905517578,270.505859375,269.5803527832031,0.841498851776123,5.49622917175293,1.4254781007766724,5.678082466125488,1.4255205392837524,0.6208113431930542,0.03603076934814453,21,se3_log_map,0.775954008102417,-1.156463384628296,-1.2804538011550903,1.2778449058532715,223.2296905517578,270.505859375,269.5803527832031
1.6711852550506592,0.0008057355298660696,-1.5681819915771484,222.37115478515625,270.19873046875,268.8916320800781,0.8464609980583191,5.73034143447876,2.4267754554748535,6.223033905029297,2.426813840866089,0.8079797625541687,0.03632354736328125,21,se3_log_map,0.7823646068572998,-1.1588351726531982,-1.2803857326507568,1.2846733331680298,222.37115478515625,270.19873046875,268.8916320800781
1.679672360420227,-0.007207783870398998,-1.5674822330474854,221.47329711914062,269.0751953125,270.3816833496094,0.8423627614974976,11.231795310974121,3.7338523864746094,11.836173057556152,3.7340035438537598,1.4925910234451294,0.03652191162109375,21,se3_log_map,0.77260422706604,-1.14779531955719,-1.2894456386566162,1.2853920459747314,221.47329711914062,269.0751953125,270.3816833496094
1.6700592041015625,3.904104232788086e-06,-1.5651341676712036,222.57763671875,269.5503845214844,268.83251953125,0.8462347984313965,5.705193996429443,2.7173633575439453,6.31928825378418,2.717392683029175,0.8038967251777649,0.03612637519836426,21,se3_log_map,0.7822867631912231,-1.1566404104232788,-1.2775471210479736,1.2848057746887207,222.57763671875,269.5503845214844,268.83251953125
1.678629994392395,0.00012874603271484375,-1.567071557044983,221.35675048828125,268.02691650390625,269.01708984375,0.8477299213409424,9.572150230407715,4.571447849273682,10.607747077941895,4.571539878845215,1.5030466318130493,0.03611397743225098,21,se3_log_map,0.7820754051208496,-1.1537593603134155,-1.2852314710617065,1.2901767492294312,221.35675048828125,268.02691650390625,269.01708984375
