alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.6999425888061523,0.031107699498534203,-1.6725754737854004,66.92008972167969,266.400146484375,245.89979553222656,0.0,11.73007583618164,13.784167289733887,18.09967041015625,13.784455299377441,2.7766311168670654,0.0,3,se3_log_map,0.0,-1.2394946813583374,-1.3715336322784424,1.2730441093444824,66.92008972167969,266.400146484375,245.89979553222656
1.6996344327926636,0.017831020057201385,-1.6622766256332397,66.78216552734375,266.92510986328125,245.5419464111328,0.6680108308792114,10.149810791015625,14.381097793579102,17.602123260498047,14.381168365478516,2.7880945205688477,0.03711533546447754,3,se3_log_map,0.5695825219154358,-1.222322940826416,-1.3682867288589478,1.2682987451553345,66.78216552734375,266.92510986328125,245.5419464111328
1.7003064155578613,0.02797485701739788,-1.6756231784820557,66.90908813476562,263.7533874511719,245.49288940429688,0.7357506155967712,9.987062454223633,11.354791641235352,15.121931076049805,11.354996681213379,2.306274175643921,0.03930830955505371,3,se3_log_map,0.6268705129623413,-1.2389373779296875,-1.3754315376281738,1.2692453861236572,66.90908813476562,263.7533874511719,245.49288940429688
1.7045263051986694,0.022375067695975304,-1.674206018447876,67.01614379882812,263.816650390625,244.81687927246094,0.7078768610954285,6.6372809410095215,11.650040626525879,13.408096313476562,11.650116920471191,2.270874500274658,0.037383317947387695,3,se3_log_map,0.6005004644393921,-1.2313169240951538,-1.3797270059585571,1.2686387300491333,67.01614379882812,263.816650390625,244.81687927246094
1.7055063247680664,0.03538467735052109,-1.674014925956726,66.51876068115234,261.7169189453125,245.03921508789062,0.726833164691925,12.713570594787598,9.643106460571289,15.95695686340332,9.643391609191895,2.1710851192474365,0.03734302520751953,3,se3_log_map,0.6194494962692261,-1.2407808303833008,-1.3753702640533447,1.279353141784668,66.51876068115234,261.7169189453125,245.03921508789062
1.7055809497833252,0.034277237951755524,-1.6794897317886353,66.08572387695312,260.9441833496094,244.1240997314453,0.7462863922119141,12.037402153015137,9.43529224395752,15.294570922851562,9.43553352355957,2.1070902347564697,0.03810238838195801,3,se3_log_map,0.6375468373298645,-1.2435874938964844,-1.3802053928375244,1.2755799293518066,66.08572387695312,260.9441833496094,244.1240997314453
1.7204875946044922,0.031051164492964745,-1.675327181816101,64.76844024658203,259.0128479003906,244.4445037841797,0.7555387616157532,11.481603622436523,7.928188323974609,13.952902793884277,7.928395748138428,1.9390729665756226,0.03814864158630371,3,se3_log_map,0.6509727239608765,-1.2300935983657837,-1.3897433280944824,1.28560471534729,64.76844024658203,259.0128479003906,244.4445037841797
1.7126705646514893,0.027055110782384872,-1.678149938583374,65.2005386352539,258.70184326171875,245.0701904296875,0.7617536783218384,8.204936027526855,7.2146406173706055,10.92575454711914,7.214719295501709,1.587600588798523,0.03754782676696777,3,se3_log_map,0.6542242765426636,-1.2331697940826416,-1.3874082565307617,1.275644063949585,65.2005386352539,258.70184326171875,245.0701904296875
1.715193510055542,0.019362229853868484,-1.6777197122573853,65.70989227294922,257.27655029296875,246.5959930419922,0.7818531394004822,4.910159587860107,5.12082576751709,7.09454870223999,5.120844841003418,1.118659257888794,0.03735160827636719,3,se3_log_map,0.6677231192588806,-1.2254739999771118,-1.3919035196304321,1.271728515625,65.70989227294922,257.27655029296875,246.5959930419922
1.7211289405822754,0.019965216517448425,-1.6758657693862915,64.79561614990234,255.3077850341797,246.68638610839844,0.7886232137680054,7.230440616607666,3.980849027633667,8.25387954711914,3.9809112548828125,1.1066083908081055,0.037580251693725586,3,se3_log_map,0.6751292943954468,-1.22140634059906,-1.3948032855987549,1.2772880792617798,64.79561614990234,255.3077850341797,246.68638610839844
1.710341453552246,0.010591586120426655,-1.6741148233413696,66.28199005126953,255.94256591796875,248.36119079589844,0.7891629934310913,1.8427801132202148,3.1046383380889893,3.6103627681732178,3.104644536972046,0.6124940514564514,0.03733634948730469,3,se3_log_map,0.669786810874939,-1.2188643217086792,-1.3885807991027832,1.2636854648590088,66.28199005126953,255.94256591796875,248.36119079589844
1.7205575704574585,0.004104536026716232,-1.6794039011001587,65.8401107788086,251.45616149902344,249.02040100097656,0.7942776679992676,6.495104789733887,1.8845114707946777,6.7629780769348145,1.884555459022522,0.7277173399925232,0.037299156188964844,3,se3_log_map,0.6727041602134705,-1.2116658687591553,-1.4029799699783325,1.262796401977539,65.8401107788086,251.45616149902344,249.02040100097656
1.7144964933395386,0.005325015168637037,-1.6743049621582031,66.30381774902344,252.89974975585938,249.0597381591797,0.8004682064056396,4.0963544845581055,0.6153792142868042,4.142331600189209,0.6154362559318542,0.39965206384658813,0.037950754165649414,3,se3_log_map,0.6792622804641724,-1.21256685256958,-1.3938754796981812,1.2624164819717407,66.30381774902344,252.89974975585938,249.0597381591797
1.715538740158081,0.004728931002318859,-1.67592191696167,66.3069076538086,251.4999237060547,249.28555297851562,0.8025364875793457,4.382900714874268,1.625056266784668,4.674476146697998,1.6250823736190796,0.5055069327354431,0.03902387619018555,3,se3_log_map,0.680489182472229,-1.212613582611084,-1.3961639404296875,1.2617759704589844,66.3069076538086,251.4999237060547,249.28555297851562
1.7167491912841797,0.003939251881092787,-1.6760340929031372,66.11044311523438,251.66587829589844,249.40402221679688,0.8026860952377319,5.070535659790039,1.5760630369186401,5.309840202331543,1.5760955810546875,0.5762242674827576,0.038376808166503906,3,se3_log_map,0.6807411313056946,-1.2113944292068481,-1.397470235824585,1.2619421482086182,66.11044311523438,251.66587829589844,249.40402221679688
1.7171070575714111,0.0028915447182953358,-1.6760671138763428,66.01546478271484,251.87351989746094,249.5340576171875,0.8026778697967529,5.584118843078613,1.4864853620529175,5.778591632843018,1.4865282773971558,0.6276242733001709,0.038278818130493164,3,se3_log_map,0.6813600659370422,-1.2103955745697021,-1.3981542587280273,1.261368751525879,66.01546478271484,251.87351989746094,249.5340576171875
1.7160325050354004,0.0043358635157346725,-1.6758054494857788,66.14846801757812,252.0312957763672,249.31234741210938,0.8026950359344482,4.704050540924072,1.241878867149353,4.86522912979126,1.2419118881225586,0.5156568884849548,0.039098262786865234,3,se3_log_map,0.6815944314002991,-1.2119512557983398,-1.3965957164764404,1.2618803977966309,66.14846801757812,252.0312957763672,249.31234741210938
1.716726303100586,0.004523769486695528,-1.6757856607437134,66.07415771484375,251.9626007080078,249.2711639404297,0.0,4.872292518615723,1.3370274305343628,5.052422523498535,1.337079405784607,0.5396421551704407,0.0,3,se3_log_map,0.0,-1.2116972208023071,-1.3970431089401245,1.26251220703125,66.07415771484375,251.9626007080078,249.2711639404297
