alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.2457282543182373,-0.15414279699325562,-1.6323128938674927,123.40023803710938,361.4635314941406,269.0684814453125,0.0,28.04171371459961,14.526498794555664,31.58095932006836,14.528081893920898,2.6892666816711426,0.0,79,se3_log_map,0.0,-1.3030415773391724,-1.087221384048462,0.8222857713699341,123.40023803710938,361.4635314941406,269.0684814453125
1.2430980205535889,-0.1654364913702011,-1.618739128112793,123.26231384277344,361.9884948730469,268.71063232421875,0.6749277114868164,33.44306564331055,14.052512168884277,36.2755012512207,14.0548734664917,3.0306761264801025,0.03874540328979492,79,se3_log_map,0.6092389822006226,-1.2858697175979614,-1.0839745998382568,0.8175404071807861,123.26231384277344,361.9884948730469,268.71063232421875
1.2375776767730713,-0.14881424605846405,-1.645516037940979,122.26282501220703,365.25384521484375,266.18316650390625,0.7388331890106201,26.32358169555664,11.19014835357666,28.603330612182617,11.191490173339844,2.375377655029297,0.039078474044799805,79,se3_log_map,0.64167720079422,-1.321019172668457,-1.085522174835205,0.8145343661308289,122.26282501220703,365.25384521484375,266.18316650390625
1.2352169752120972,-0.1466669738292694,-1.629744291305542,122.01148986816406,364.8714904785156,268.4552307128906,0.7283852696418762,23.212003707885742,13.444433212280273,26.824430465698242,13.445667266845703,2.407646894454956,0.03890228271484375,79,se3_log_map,0.6314945220947266,-1.3101860284805298,-1.074216365814209,0.8214871287345886,122.01148986816406,364.8714904785156,268.4552307128906
1.2346807718276978,-0.15193615853786469,-1.6397547721862793,122.59297180175781,364.9197998046875,265.9634094238281,0.7513014078140259,26.758953094482422,10.979692459106445,28.92395782470703,10.98108196258545,2.426792860031128,0.03931999206542969,79,se3_log_map,0.6477500796318054,-1.3155696392059326,-1.081944465637207,0.8124856948852539,122.59297180175781,364.9197998046875,265.9634094238281
1.2270214557647705,-0.14858555793762207,-1.622174859046936,122.63468933105469,362.8614807128906,266.048095703125,0.7648780941963196,24.050291061401367,11.229350090026855,26.542699813842773,11.230473518371582,2.258779525756836,0.039432525634765625,79,se3_log_map,0.6548567414283752,-1.3062634468078613,-1.0651988983154297,0.8171883225440979,122.63468933105469,362.8614807128906,266.048095703125
1.2318947315216064,-0.1432441622018814,-1.6242876052856445,121.68939971923828,364.36260986328125,264.3540954589844,0.7685972452163696,21.258039474487305,9.351014137268066,23.223819732666016,9.351789474487305,1.9880919456481934,0.03929448127746582,79,se3_log_map,0.6582018733024597,-1.309173583984375,-1.0670382976531982,0.8240987062454224,121.68939971923828,364.36260986328125,264.3540954589844
1.226887583732605,-0.14371362328529358,-1.6236871480941772,121.28203582763672,362.80126953125,264.9457092285156,0.749530553817749,21.550146102905273,10.13979721069336,23.81647300720215,10.14061450958252,2.029726028442383,0.03905296325683594,79,se3_log_map,0.6363010406494141,-1.3105705976486206,-1.0632997751235962,0.8202509880065918,121.28203582763672,362.80126953125,264.9457092285156
1.2385096549987793,-0.1154976412653923,-1.628072738647461,119.17060089111328,361.135009765625,256.32147216796875,0.7833686470985413,8.295339584350586,4.678231716156006,9.523582458496094,4.678315162658691,0.8977674841880798,0.04010748863220215,79,se3_log_map,0.672662615776062,-1.3264602422714233,-1.0591092109680176,0.8491777181625366,119.17060089111328,361.135009765625,256.32147216796875
1.238956332206726,-0.11596990376710892,-1.6291401386260986,119.09705352783203,363.2910461425781,256.7755432128906,0.785134494304657,8.696388244628906,3.5570967197418213,9.39575481414795,3.5572006702423096,0.7605963349342346,0.03911542892456055,79,se3_log_map,0.6745843887329102,-1.3268719911575317,-1.0602813959121704,0.848680317401886,119.09705352783203,363.2910461425781,256.7755432128906
