file,id_number,ncc,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_039_se3_log_map.csv,39,0.7309370040893555,0.82900470495224,1.5369635820388794,0.0047379904426634,-1.581896424293518,199.86520385742188,294.9380798339844,247.1770477294922
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_069_se3_log_map.csv,69,0.6929236054420471,0.7782800793647766,1.3605698347091677,0.0011911692563444,-1.5856438875198364,217.09927368164065,266.5565185546875,247.94488525390625
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_019_se3_log_map.csv,19,0.7901897430419922,0.6861611604690552,1.6775023937225342,0.0026466578710824,-1.6401313543319702,51.65437316894531,256.7073059082031,221.9857177734375
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_102_se3_log_map.csv,102,0.7907695770263672,0.8461371064186096,1.9337340593338013,-0.0473647266626358,-1.6736661195755005,41.5624885559082,256.7633056640625,238.5523681640625
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_064_se3_log_map.csv,64,0.7707141637802124,0.8507936596870422,1.8858507871627808,0.0144909331575036,-1.5763808488845823,127.06897735595705,339.7929992675781,245.7176513671875
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_018_se3_log_map.csv,18,0.8522277474403381,0.7839994430541992,1.6788899898529053,0.0020886678248643,-1.569305419921875,220.92718505859372,268.5159912109375,268.9141540527344
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_089_se3_log_map.csv,89,0.8192954063415527,0.7473621368408203,1.5001147985458374,-0.0884865075349807,-1.649193525314331,79.9506607055664,327.93536376953125,267.0687255859375
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_087_se3_log_map.csv,87,0.7725520133972168,0.6977688670158386,1.6778792142868042,-0.0707382559776306,-1.65953266620636,59.696510314941406,300.7235412597656,262.45654296875
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_045_se3_log_map.csv,45,0.7857836484909058,0.7697730660438538,2.139312267303467,0.0050706779584288,-1.5779316425323486,109.08399963378906,365.8375244140625,246.8672790527344
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/cma/specimen_005_se3_log_map.csv,5,0.8050175905227661,0.6750891208648682,1.7158936262130735,0.0033199256286025,-1.6778525114059448,66.36628723144531,251.64498901367188,246.5554656982422
