alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8314104676246643,0.09659529477357864,1.8630070686340332,232.93154907226562,33.07695007324219,116.96676635742188,1.1934785636247605,49.57953643798828,36.347686767578125,61.475887298583984,36.362491607666016,9.82250690460205,38.54130935668945,0.10225772857666016,3,se3_log_map,0.7795129418373108,1.7787349224090576,-0.7100081443786621,-0.6592627763748169,232.93154907226562,33.07695007324219,116.96676635742188
-0.8373337984085083,0.09125714004039764,1.8782458305358887,238.50160217285156,35.76753234863281,116.03773498535156,1.0286402931607574,54.193721771240234,32.114898681640625,62.994651794433594,32.128963470458984,12.731575965881348,36.933170318603516,0.0933070182800293,3,se3_log_map,0.7780291438102722,1.7891465425491333,-0.7255651354789734,-0.6544727087020874,238.50160217285156,35.76753234863281,116.03773498535156
-0.7828395366668701,0.10061854869127274,1.9000376462936401,255.03038024902344,33.004364013671875,96.60684204101562,1.059376787922775,36.59027862548828,7.755650520324707,37.40319061279297,7.757413864135742,16.874284744262695,15.309181213378906,0.10676264762878418,3,se3_log_map,0.7734235525131226,1.826098918914795,-0.6778366565704346,-0.6216390132904053,255.03038024902344,33.004364013671875,96.60684204101562
-0.7835860848426819,0.144932821393013,1.8657435178756714,233.1138153076172,41.71015930175781,118.58435821533203,0.9669629685016367,16.17572021484375,39.252811431884766,42.45512008666992,39.25442886352539,24.608041763305664,35.4565544128418,0.09486055374145508,3,se3_log_map,0.7708187699317932,1.8096208572387695,-0.6361206769943237,-0.6707040071487427,233.1138153076172,41.71015930175781,118.58435821533203
-0.7357587814331055,0.10247938334941864,1.930343747138977,240.50827026367188,43.386512756347656,119.28518676757812,1.284102585914011,41.37836456298828,35.594547271728516,54.581504821777344,35.60363006591797,19.888845443725586,35.5710563659668,0.10599184036254883,3,se3_log_map,0.7809468507766724,1.865706443786621,-0.6440237164497375,-0.5855844020843506,240.50827026367188,43.386512756347656,119.28518676757812
-0.7635306119918823,0.14942683279514313,1.8677881956100464,256.80828857421875,31.107696533203125,98.51383972167969,1.3794724097249245,7.121160984039307,6.492318153381348,9.636452674865723,6.492384433746338,1.9085713624954224,6.554300785064697,0.09764957427978516,3,se3_log_map,0.8139718174934387,1.8171218633651733,-0.615211009979248,-0.660966694355011,256.80828857421875,31.107696533203125,98.51383972167969
-0.764004111289978,0.13482502102851868,1.8790667057037354,248.1602783203125,33.710968017578125,102.90275573730469,1.2904401042245053,14.238155364990234,16.272605895996094,21.622276306152344,16.27318000793457,5.550340175628662,16.352985382080078,0.10864830017089844,3,se3_log_map,0.7986069321632385,1.8226345777511597,-0.6297711730003357,-0.6455432772636414,248.1602783203125,33.710968017578125,102.90275573730469
-0.761084258556366,0.18770156800746918,1.8648359775543213,252.27218627929688,33.011146545410156,90.43046569824219,1.3901970359583835,14.250423431396484,10.381869316101074,17.631162643432617,10.382262229919434,3.208477020263672,11.380743980407715,0.09805727005004883,3,se3_log_map,0.8079971671104431,1.8272318840026855,-0.5869459509849548,-0.6949722766876221,252.27218627929688,33.011146545410156,90.43046569824219
-0.7644834518432617,0.17143289744853973,1.8722281455993652,254.41038513183594,31.876617431640625,93.50698852539062,1.406286350274153,7.256224632263184,7.299940586090088,10.292814254760742,7.300046920776367,1.5456126928329468,7.626013278961182,0.10821413993835449,3,se3_log_map,0.8230658173561096,1.8282355070114136,-0.6039451360702515,-0.6809464693069458,254.41038513183594,31.876617431640625,93.50698852539062
-0.7638854384422302,0.1876624971628189,1.8797516822814941,249.66249084472656,35.90807342529297,91.08659362792969,1.4074715061837695,15.00748062133789,13.762423515319824,20.362438201904297,13.762910842895508,2.811676025390625,14.619266510009766,0.09813547134399414,3,se3_log_map,0.8208826780319214,1.8405120372772217,-0.5962761044502258,-0.6940974593162537,249.66249084472656,35.90807342529297,91.08659362792969
-0.7628684639930725,0.17652395367622375,1.8763889074325562,251.357177734375,35.046173095703125,93.06877899169922,1.409276156914824,9.3519926071167,11.580388069152832,14.885068893432617,11.580541610717773,2.0360445976257324,11.941299438476562,0.1082007884979248,3,se3_log_map,0.8108590245246887,1.8340322971343994,-0.600969672203064,-0.6837704181671143,251.357177734375,35.046173095703125,93.06877899169922
-0.7675851583480835,0.176617830991745,1.8737363815307617,249.72129821777344,34.88440704345703,93.23184204101562,1.4112399033224718,10.356689453125,12.862611770629883,16.513870239257812,12.862837791442871,2.334977388381958,13.184966087341309,0.09789466857910156,3,se3_log_map,0.8129802942276001,1.8307194709777832,-0.6042333245277405,-0.6874975562095642,249.72129821777344,34.88440704345703,93.23184204101562
-0.7606619000434875,0.18245728313922882,1.872010588645935,250.65774536132812,35.670387268066406,92.3906021118164,1.4117699289436043,11.334579467773438,12.58408260345459,16.936113357543945,12.584388732910156,2.8026371002197266,13.252108573913574,0.10920572280883789,3,se3_log_map,0.8235305547714233,1.832284688949585,-0.5931146144866943,-0.688575267791748,250.65774536132812,35.670387268066406,92.3906021118164
-0.7564833164215088,0.18349584937095642,1.8698737621307373,251.53355407714844,35.850738525390625,92.39944458007812,1.4121642730548571,11.550522804260254,11.99354362487793,16.651119232177734,11.993836402893066,3.06274151802063,12.854759216308594,0.09826421737670898,3,se3_log_map,0.8205810785293579,1.8313953876495361,-0.5875217318534851,-0.6871298551559448,251.53355407714844,35.850738525390625,92.39944458007812
-0.757127583026886,0.1829802244901657,1.8678789138793945,251.71780395507812,35.412208557128906,92.60032653808594,1.4124062438771827,11.43499755859375,11.555763244628906,16.257150650024414,11.556037902832031,3.172233819961548,12.40839672088623,0.10991239547729492,3,se3_log_map,0.8164226412773132,1.8292673826217651,-0.5875902771949768,-0.6874477863311768,251.71780395507812,35.412208557128906,92.60032653808594
-0.7574809193611145,0.18056832253932953,1.8669949769973755,251.41575622558594,35.646697998046875,93.05656433105469,1.4126500787517773,10.355563163757324,11.884055137634277,15.762886047363281,11.884278297424316,3.007439374923706,12.552346229553223,0.09780287742614746,3,se3_log_map,0.8187190890312195,1.8276197910308838,-0.5890987515449524,-0.6856315732002258,251.41575622558594,35.646697998046875,93.05656433105469
-0.7575876116752625,0.1805761605501175,1.8665692806243896,251.22842407226562,35.813812255859375,93.15966796875,0.0,10.412453651428223,12.124363899230957,15.98184871673584,12.124600410461426,3.0554027557373047,12.787840843200684,0.0,3,se3_log_map,0.8159151647217755,1.827208399772644,-0.5890080332756042,-0.6857877373695374,251.22842407226562,35.813812255859375,93.15966796875
