alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8582406640052795,0.0654059424996376,1.8695532083511353,230.73391723632812,30.566009521484375,133.62611389160156,1.2788345465400792,35.63505172729492,25.528541564941406,43.83563995361328,25.533889770507812,5.31540060043335,28.11396026611328,0.10917806625366211,45,se3_log_map,0.7939605712890625,1.7655284404754639,-0.756817102432251,-0.6470879912376404,230.73391723632812,30.566009521484375,133.62611389160156
-0.8723896145820618,0.056790828704833984,1.8430222272872925,219.23641967773438,30.35033416748047,131.68441772460938,1.0903038785149903,44.05343246459961,33.289024353027344,55.216522216796875,33.2987060546875,10.071146965026855,36.30866241455078,0.09189486503601074,45,se3_log_map,0.7826739549636841,1.7339633703231812,-0.7632154226303101,-0.6561945080757141,219.23641967773438,30.35033416748047,131.68441772460938
-0.876635730266571,0.01472089160233736,1.845324993133545,230.58853149414062,21.498626708984375,124.05503845214844,0.9394708814851649,62.903099060058594,18.128620147705078,65.46332550048828,18.137531280517578,28.106063842773438,30.870237350463867,0.10819292068481445,45,se3_log_map,0.7540053725242615,1.7173279523849487,-0.7933132648468018,-0.6205849051475525,230.58853149414062,21.498626708984375,124.05503845214844
-0.8999924063682556,0.011309299618005753,1.8714543581008911,227.13577270507812,26.85991668701172,143.88832092285156,1.2043988910181216,69.67264556884766,33.83053207397461,77.4518051147461,33.85729217529297,10.807174682617188,42.411312103271484,0.09065937995910645,45,se3_log_map,0.8130316138267517,1.7323325872421265,-0.8279187679290771,-0.6251845359802246,227.13577270507812,26.85991668701172,143.88832092285156
-0.8888154029846191,0.02231370285153389,1.8990249633789062,228.0326690673828,16.436119079589844,144.13082885742188,1.306834852879465,64.52320861816406,32.80110168457031,72.38201904296875,32.82392883300781,8.302809715270996,37.39716720581055,0.10973143577575684,45,se3_log_map,0.7990212440490723,1.765507698059082,-0.8234601616859436,-0.6191527843475342,228.0326690673828,16.436119079589844,144.13082885742188
-0.8911506533622742,0.009788112714886665,1.8756693601608276,228.99452209472656,17.559677124023438,145.9319610595703,1.2967207792144615,68.13945007324219,33.636600494384766,75.98950958251953,33.66284942626953,7.258080005645752,39.976505279541016,0.09021997451782227,45,se3_log_map,0.7937549352645874,1.7382826805114746,-0.8225681781768799,-0.616550087928772,228.99452209472656,17.559677124023438,145.9319610595703
-0.8316787481307983,0.022871237248182297,1.8872549533843994,242.69036865234375,17.160377502441406,149.69775390625,1.3091775157343,53.28439712524414,32.21953582763672,62.2681770324707,32.234920501708984,13.13536548614502,32.3861083984375,0.11357831954956055,45,se3_log_map,0.7630448341369629,1.772247076034546,-0.7651187777519226,-0.5853502154350281,242.69036865234375,17.160377502441406,149.69775390625
-0.8567820191383362,0.030446691438555717,1.9007518291473389,239.12954711914062,16.341033935546875,141.73928833007812,1.3283087014222317,54.29138946533203,25.442750930786133,59.95738983154297,25.45543098449707,7.23988676071167,29.476346969604492,0.0919959545135498,45,se3_log_map,0.7771645784378052,1.7802609205245972,-0.7897107005119324,-0.6050226092338562,239.12954711914062,16.341033935546875,141.73928833007812
-0.8159813284873962,0.06123054772615433,1.8874588012695312,251.2592315673828,14.880096435546875,137.1391143798828,1.3448423002545826,34.49239730834961,20.10112190246582,39.922183990478516,20.1051025390625,7.7891411781311035,20.46986961364746,0.11207413673400879,45,se3_log_map,0.7737823128700256,1.7917351722717285,-0.7277251482009888,-0.6102221608161926,251.2592315673828,14.880096435546875,137.1391143798828
-0.8364635705947876,0.06874493509531021,1.8898926973342896,241.80743408203125,17.399497985839844,135.69668579101562,1.3438634996749221,32.25129318237305,18.781972885131836,37.32168960571289,18.785343170166016,8.096028327941895,18.80510711669922,0.09393596649169922,45,se3_log_map,0.7775442600250244,1.7913613319396973,-0.7434428930282593,-0.6300963163375854,241.80743408203125,17.399497985839844,135.69668579101562
