alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.852348804473877,0.09808918833732605,1.875518798828125,234.53872680664062,25.669532775878906,125.27976989746094,1.365324967914688,21.441390991210938,16.16384506225586,26.851505279541016,16.165056228637695,3.254580497741699,17.4273624420166,0.11006283760070801,38,se3_log_map,0.8068888187408447,1.785403847694397,-0.734260618686676,-0.6714337468147278,234.53872680664062,25.669532775878906,125.27976989746094
-0.8214473724365234,0.1651088446378708,1.9014232158660889,230.53665161132812,36.6051025390625,111.18260192871094,1.3570992736848138,25.539377212524414,25.05854034423828,35.779747009277344,25.06020736694336,3.9124486446380615,26.373716354370117,0.09628558158874512,38,se3_log_map,0.804517924785614,1.8412572145462036,-0.6756839156150818,-0.7067191004753113,230.53665161132812,36.6051025390625,111.18260192871094
-0.7967051863670349,0.21609871089458466,1.9054579734802246,236.24827575683594,14.992362976074219,105.08389282226562,0.9663481467303734,49.325035095214844,17.6697998046875,52.394474029541016,17.6724796295166,25.854734420776367,23.038808822631836,0.12218117713928223,38,se3_log_map,0.7699054479598999,1.8672329187393188,-0.6216464042663574,-0.7373316884040833,236.24827575683594,14.992362976074219,105.08389282226562
-0.8159876465797424,0.19901849329471588,1.8896723985671997,235.47921752929688,28.71259307861328,112.20060729980469,1.2203790881405072,37.69257736206055,16.23154640197754,41.0389289855957,16.23483657836914,13.765820503234863,23.403417587280273,0.09734320640563965,38,se3_log_map,0.7773523330688477,1.8433969020843506,-0.6436701416969299,-0.7370928525924683,235.47921752929688,28.71259307861328,112.20060729980469
-0.8330986499786377,0.1489648073911667,1.8805826902389526,234.9996337890625,32.38178253173828,111.6174087524414,1.3409688200503767,14.190923690795898,19.067773818969727,23.768938064575195,19.068368911743164,5.355384349822998,18.89035415649414,0.11590814590454102,38,se3_log_map,0.8016185760498047,1.8138270378112793,-0.6871616244316101,-0.7041237950325012,234.9996337890625,32.38178253173828,111.6174087524414
-0.8070468902587891,0.18193753063678741,1.8906712532043457,240.72406005859375,31.677780151367188,106.90530395507812,1.4111329656117693,30.404340744018555,17.801294326782227,35.23223114013672,17.803972244262695,2.453829765319824,20.93943977355957,0.09784698486328125,38,se3_log_map,0.803282618522644,1.840307593345642,-0.6463096737861633,-0.7151961326599121,240.72406005859375,31.677780151367188,106.90530395507812
-0.8246014714241028,0.13801918923854828,1.892324686050415,245.50006103515625,22.803794860839844,115.8125228881836,1.4039459070157299,13.849276542663574,4.440807819366455,14.543842315673828,4.440989017486572,2.4301891326904297,4.778629779815674,0.1119384765625,38,se3_log_map,0.8099828958511353,1.8225500583648682,-0.6912444829940796,-0.6857007145881653,245.50006103515625,22.803794860839844,115.8125228881836
-0.8301107287406921,0.13992279767990112,1.884573221206665,248.1094970703125,18.15906524658203,113.74717712402344,1.4447643419255103,11.791378021240234,4.418242931365967,12.591964721679688,4.418369770050049,2.322390556335449,4.694432735443115,0.09601521492004395,38,se3_log_map,0.8136411309242249,1.814870834350586,-0.6917677521705627,-0.6928996443748474,248.1094970703125,18.15906524658203,113.74717712402344
-0.8106991648674011,0.16030727326869965,1.885513424873352,247.33956909179688,23.561111450195312,110.80360412597656,1.4499164697151898,19.518848419189453,8.218414306640625,21.178476333618164,8.219023704528809,1.4270554780960083,10.246530532836914,0.1172339916229248,38,se3_log_map,0.815201997756958,1.827356219291687,-0.6610167622566223,-0.6986761689186096,247.33956909179688,23.561111450195312,110.80360412597656
-0.8228716254234314,0.1544589102268219,1.8834558725357056,246.6372528076172,20.752647399902344,111.41279602050781,1.4495378461171367,15.94393539428711,6.699609756469727,17.29433250427246,6.699968338012695,1.1342540979385376,7.868086338043213,0.0968630313873291,38,se3_log_map,0.813359260559082,1.8207402229309082,-0.6753390431404114,-0.7017718553543091,246.6372528076172,20.752647399902344,111.41279602050781
