alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8160176873207092,0.07849936932325363,1.8730318546295166,230.56219482421875,39.0667724609375,128.27000427246094,1.239385022703333,24.627010345458984,27.910268783569336,37.22193908691406,27.913101196289062,5.0596442222595215,29.822481155395508,0.10375142097473145,20,se3_log_map,0.7787694931030273,1.7849940061569214,-0.7111418843269348,-0.6298838257789612,230.56219482421875,39.0667724609375,128.27000427246094
-0.8007023334503174,0.07831431180238724,1.8871467113494873,220.4435272216797,52.9548225402832,129.54876708984375,1.1757742586200757,28.130836486816406,44.6104850769043,52.73935317993164,44.61579513549805,6.673305034637451,46.75063705444336,0.0932610034942627,20,se3_log_map,0.7713056802749634,1.8017970323562622,-0.7029174566268921,-0.6159245371818542,220.4435272216797,52.9548225402832,129.54876708984375
-0.8152385354042053,0.09882216900587082,1.8682514429092407,227.27423095703125,38.738494873046875,132.33299255371094,1.2692385039238703,14.58634090423584,31.450868606567383,34.668697357177734,31.451982498168945,10.628889083862305,31.385887145996094,0.10657048225402832,20,se3_log_map,0.7626895904541016,1.7883704900741577,-0.6958497762680054,-0.6491573452949524,227.27423095703125,38.738494873046875,132.33299255371094
-0.8413432240486145,0.11751484125852585,1.8498713970184326,236.30429077148438,28.91681671142578,118.40576171875,1.288105642825505,12.835649490356445,14.680379867553711,19.500450134277344,14.680603981018066,5.806400775909424,14.797343254089355,0.09348106384277344,20,se3_log_map,0.7804054021835327,1.7721887826919556,-0.7003748416900635,-0.6881569027900696,236.30429077148438,28.91681671142578,118.40576171875
-0.804121196269989,0.11931584030389786,1.8595410585403442,249.4515380859375,26.26917266845703,120.49871063232422,1.3934395809901925,11.177353858947754,7.52184534072876,13.472620964050293,7.522017955780029,2.265235662460327,7.61471700668335,0.10659122467041016,20,se3_log_map,0.8128746747970581,1.7904480695724487,-0.6688733100891113,-0.6624547839164734,249.4515380859375,26.26917266845703,120.49871063232422
-0.8116905093193054,0.13299718499183655,1.8570818901062012,245.50115966796875,26.640098571777344,117.84485626220703,1.4194216566555355,8.5023775100708,7.454503059387207,11.307525634765625,7.454587459564209,1.4067368507385254,7.874509334564209,0.09491491317749023,20,se3_log_map,0.8057525753974915,1.791383147239685,-0.666252613067627,-0.680553674697876,245.50115966796875,26.640098571777344,117.84485626220703
-0.807727575302124,0.14074717462062836,1.8660461902618408,250.37716674804688,21.168907165527344,115.03536987304688,1.4059946846672071,10.238399505615234,4.401429653167725,11.144392967224121,4.401544094085693,1.19154691696167,5.544206142425537,0.10875177383422852,20,se3_log_map,0.8002738356590271,1.8032604455947876,-0.6616601347923279,-0.6829715967178345,250.37716674804688,21.168907165527344,115.03536987304688
-0.812701404094696,0.14710983633995056,1.8680975437164307,248.77609252929688,22.10222625732422,113.85682678222656,1.4263805600916903,11.204611778259277,5.006776809692383,12.272377967834473,5.006934642791748,1.3582857847213745,6.271469593048096,0.09498262405395508,20,se3_log_map,0.8005989193916321,1.806304693222046,-0.6632698774337769,-0.6916629076004028,248.77609252929688,22.10222625732422,113.85682678222656
-0.8203535676002502,0.1510031521320343,1.866166591644287,245.62457275390625,23.11669921875,113.53178405761719,1.4304132574193549,12.064485549926758,6.022039890289307,13.483949661254883,6.022236347198486,1.5422216653823853,7.553009510040283,0.10896778106689453,20,se3_log_map,0.7986869215965271,1.8042385578155518,-0.6671634316444397,-0.7007554173469543,245.62457275390625,23.11669921875,113.53178405761719
-0.8247495293617249,0.1571716070175171,1.8621928691864014,246.6045379638672,20.727195739746094,112.14854431152344,1.4273533235193803,15.28903579711914,5.986216068267822,16.419179916381836,5.9865193367004395,2.0826752185821533,8.139108657836914,0.0948796272277832,20,se3_log_map,0.7981342077255249,1.8018436431884766,-0.665590763092041,-0.7101916074752808,246.6045379638672,20.727195739746094,112.14854431152344
