alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8377479314804077,0.07679544389247894,1.8740904331207275,237.54171752929688,25.848724365234375,132.4212188720703,1.3025096214282377,26.538463592529297,18.722753524780273,32.478172302246094,18.724971771240234,4.347713947296143,19.798067092895508,0.11168217658996582,48,se3_log_map,0.7989821434020996,1.779679536819458,-0.7328987121582031,-0.6425740718841553,237.54171752929688,25.848724365234375,132.4212188720703
-0.8364104628562927,0.08157628029584885,1.8974921703338623,239.77304077148438,16.881248474121094,133.9173583984375,1.334655121857757,28.53005027770996,17.958898544311523,33.71180725097656,17.961414337158203,10.903472900390625,16.308353424072266,0.09377241134643555,48,se3_log_map,0.7844293713569641,1.8032760620117188,-0.739037036895752,-0.6398930549621582,239.77304077148438,16.881248474121094,133.9173583984375
-0.8638559579849243,0.08259981870651245,1.8624147176742554,243.04986572265625,21.79864501953125,125.79242706298828,1.1891351020467245,30.194169998168945,9.346543312072754,31.60768699645996,9.347936630249023,10.72658920288086,14.986377716064453,0.11217474937438965,48,se3_log_map,0.7939014434814453,1.7643547058105469,-0.748447835445404,-0.6684484481811523,243.04986572265625,21.79864501953125,125.79242706298828
-0.8525972366333008,0.08860461413860321,1.847741961479187,241.72213745117188,13.289154052734375,127.06195068359375,1.344729708828667,25.604310989379883,12.463020324707031,28.476442337036133,12.464465141296387,2.8891208171844482,14.02395248413086,0.09408235549926758,48,se3_log_map,0.7940490245819092,1.7563221454620361,-0.7277511954307556,-0.6701704263687134,241.72213745117188,13.289154052734375,127.06195068359375
-0.8499946594238281,0.092281773686409,1.8596397638320923,240.0261688232422,18.294876098632812,126.29993438720703,1.3862135641254223,22.15189552307129,11.303308486938477,24.86908531188965,11.3043212890625,2.0802805423736572,13.103946685791016,0.11157774925231934,48,se3_log_map,0.8024569749832153,1.7692826986312866,-0.7284358739852905,-0.6686726808547974,240.0261688232422,18.294876098632812,126.29993438720703
-0.8459968566894531,0.09285121411085129,1.859593152999878,241.84271240234375,18.597991943359375,125.56607055664062,1.4061836329061719,20.788103103637695,9.56233024597168,22.881946563720703,9.563101768493652,2.071230173110962,11.746234893798828,0.09456014633178711,48,se3_log_map,0.8115904927253723,1.770488977432251,-0.7243540287017822,-0.6665160655975342,241.84271240234375,18.597991943359375,125.56607055664062
-0.835671603679657,0.10708961635828018,1.8766379356384277,243.01931762695312,21.272743225097656,120.9321060180664,1.4176834223527566,13.060779571533203,5.711772918701172,14.255119323730469,5.711961269378662,2.5604684352874756,7.225510120391846,0.11269640922546387,48,se3_log_map,0.8164708614349365,1.7941067218780518,-0.7136253714561462,-0.6683030724525452,243.01931762695312,21.272743225097656,120.9321060180664
-0.8368485569953918,0.11254711449146271,1.8658912181854248,243.75717163085938,19.639724731445312,121.47669982910156,1.4230418559202556,10.07898235321045,5.182005882263184,11.333101272583008,5.182123184204102,1.212161898612976,6.101609706878662,0.09476447105407715,48,se3_log_map,0.8195149898529053,1.786047339439392,-0.7065321803092957,-0.6767353415489197,243.75717163085938,19.639724731445312,121.47669982910156
-0.7940855622291565,0.1619158387184143,1.8860706090927124,251.03701782226562,24.737205505371094,110.3929214477539,1.4393798637813835,23.650896072387695,9.841120719909668,25.616647720336914,9.842145919799805,1.957605242729187,12.494112968444824,0.11649322509765625,48,se3_log_map,0.8248586654663086,1.8319478034973145,-0.6443845629692078,-0.6890681385993958,251.03701782226562,24.737205505371094,110.3929214477539
-0.7993679642677307,0.1497751772403717,1.8687604665756226,247.59988403320312,26.03485870361328,113.91377258300781,1.4388620220525183,16.244762420654297,7.697280406951904,17.976110458374023,7.697690486907959,2.049220085144043,10.123221397399902,0.0971670150756836,48,se3_log_map,0.8251924514770508,1.8107342720031738,-0.6492890119552612,-0.685056746006012,247.59988403320312,26.03485870361328,113.91377258300781
-0.7567847967147827,0.19352829456329346,1.8873766660690308,256.3277587890625,27.90038299560547,105.17037963867188,1.4442128752670287,46.77352523803711,17.64313316345215,49.99042892456055,17.649810791015625,5.793550968170166,24.606643676757812,0.11622166633605957,48,se3_log_map,0.8198620080947876,1.8507012128829956,-0.5890859365463257,-0.6934412717819214,256.3277587890625,27.90038299560547,105.17037963867188
-0.7763308882713318,0.1782173365354538,1.8814702033996582,253.2510223388672,26.207252502441406,107.69261169433594,1.4471149967002734,34.54936981201172,13.5248441696167,37.102298736572266,13.527711868286133,3.847763776779175,18.438711166381836,0.09932231903076172,48,se3_log_map,0.8323744535446167,1.8367130756378174,-0.6150051951408386,-0.6933059692382812,253.2510223388672,26.207252502441406,107.69261169433594
