alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8122535943984985,0.13917040824890137,1.866290807723999,233.41180419921875,34.443267822265625,115.83189392089844,1.2924061502884456,8.071371078491211,20.687259674072266,22.20607566833496,20.68749237060547,5.612431049346924,21.28484344482422,0.11755967140197754,75,se3_log_map,0.7906216382980347,1.801922082901001,-0.6670261025428772,-0.6845030784606934,233.41180419921875,34.443267822265625,115.83189392089844
-0.8345832228660583,0.12299656867980957,1.8426034450531006,246.83187866210938,19.936172485351562,111.51961517333984,1.2292176479087162,13.131373405456543,6.462409496307373,14.635430335998535,6.4626007080078125,11.655320167541504,2.939079999923706,0.09837222099304199,75,se3_log_map,0.7858392000198364,1.7692068815231323,-0.6873593330383301,-0.6902636885643005,246.83187866210938,19.936172485351562,111.51961517333984
-0.8318647146224976,0.1465206742286682,1.8456218242645264,229.71762084960938,32.62012481689453,115.11061096191406,1.2845907560617729,14.79725170135498,22.319719314575195,26.779258728027344,22.320255279541016,5.9947028160095215,22.572364807128906,0.11980700492858887,75,se3_log_map,0.7771538496017456,1.7812707424163818,-0.6713491678237915,-0.7089572548866272,229.71762084960938,32.62012481689453,115.11061096191406
-0.8200475573539734,0.1480397880077362,1.8563528060913086,243.38206481933594,25.8233642578125,117.36386108398438,1.3040048158635071,11.985665321350098,7.6101274490356445,14.19754695892334,7.6103057861328125,4.0108442306518555,9.126359939575195,0.09679484367370605,75,se3_log_map,0.7902179956436157,1.794254183769226,-0.6642541289329529,-0.7000066041946411,243.38206481933594,25.8233642578125,117.36386108398438
-0.8164852857589722,0.13862814009189606,1.8694002628326416,241.5333709716797,31.242584228515625,112.67481231689453,1.3718446038563716,6.608682155609131,14.21947956085205,15.680191040039062,14.219594955444336,6.358190536499023,13.410252571105957,0.11814022064208984,75,se3_log_map,0.8013408780097961,1.8036333322525024,-0.6727577447891235,-0.6861370801925659,241.5333709716797,31.242584228515625,112.67481231689453
-0.8127428889274597,0.15096743404865265,1.8582366704940796,244.42349243164062,26.11540985107422,113.12382507324219,1.4454831779766828,13.948491096496582,8.770106315612793,16.476505279541016,8.770416259765625,2.051746129989624,10.084795951843262,0.0969703197479248,75,se3_log_map,0.8131181597709656,1.798613429069519,-0.656394362449646,-0.6973559260368347,244.42349243164062,26.11540985107422,113.12382507324219
-0.8065195679664612,0.14420023560523987,1.874193549156189,244.2945098876953,28.95140838623047,115.22270202636719,1.4217318060243274,11.997184753417969,10.379133224487305,15.863762855529785,10.379390716552734,1.0518945455551147,11.542569160461426,0.11739253997802734,75,se3_log_map,0.8145390152931213,1.8122309446334839,-0.6620060801506042,-0.6835362315177917,244.2945098876953,28.95140838623047,115.22270202636719
-0.8100119233131409,0.1529736965894699,1.8663603067398071,244.42959594726562,27.011871337890625,112.41260528564453,1.449508654269188,14.479608535766602,9.845749855041504,17.509937286376953,9.846152305603027,1.719927430152893,11.214851379394531,0.09734249114990234,75,se3_log_map,0.8132287263870239,1.8073654174804688,-0.6562420725822449,-0.6956072449684143,244.42959594726562,27.011871337890625,112.41260528564453
-0.8097720146179199,0.14971567690372467,1.8675287961959839,244.4114990234375,27.40929412841797,113.09529113769531,1.4498026189293631,13.05340576171875,9.805240631103516,16.325876235961914,9.805562973022461,1.5353885889053345,10.946558952331543,0.11556077003479004,75,se3_log_map,0.8125578165054321,1.8073432445526123,-0.6586030125617981,-0.6922150254249573,244.4114990234375,27.40929412841797,113.09529113769531
-0.8125132918357849,0.15463589131832123,1.8641035556793213,245.21629333496094,25.59503936767578,111.9583969116211,1.4500194806531173,14.87552547454834,8.86146068572998,17.314931869506836,8.861828804016113,1.7607330083847046,10.26608943939209,0.09669613838195801,75,se3_log_map,0.8129522204399109,1.8053414821624756,-0.6565255522727966,-0.6992830634117126,245.21629333496094,25.59503936767578,111.9583969116211
-0.811242938041687,0.15384237468242645,1.8673239946365356,245.0585174560547,26.377044677734375,111.88043212890625,1.450340848260272,14.582254409790039,9.508551597595215,17.40846824645996,9.508940696716309,1.6600332260131836,10.724675178527832,0.11670947074890137,75,se3_log_map,0.8105018734931946,1.8082904815673828,-0.6572946310043335,-0.697016179561615,245.0585174560547,26.377044677734375,111.88043212890625
-0.8160801529884338,0.1559033840894699,1.8676888942718506,244.03494262695312,25.839271545410156,111.54691314697266,1.4508216771025828,14.80958080291748,9.67052173614502,17.687362670898438,9.670924186706543,1.676173210144043,10.915836334228516,0.09738039970397949,75,se3_log_map,0.8119316697120667,1.8083077669143677,-0.6607338786125183,-0.7020504474639893,244.03494262695312,25.839271545410156,111.54691314697266
-0.8105531334877014,0.15873099863529205,1.8695911169052124,245.06689453125,26.380722045898438,111.02018737792969,1.4520450626939614,16.96092987060547,10.077970504760742,19.72913360595703,10.07851791381836,1.6703602075576782,11.709624290466309,0.12218546867370605,75,se3_log_map,0.8154053092002869,1.8122341632843018,-0.654586911201477,-0.7005443572998047,245.06689453125,26.380722045898438,111.02018737792969
