alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8497474789619446,0.05863494426012039,1.875775694847107,231.41741943359375,32.514366149902344,133.7345428466797,1.3045161331795423,37.160247802734375,26.070608139038086,45.39339828491211,26.07646942138672,5.322131633758545,29.150056838989258,0.10344696044921875,29,se3_log_map,0.8012610077857971,1.7708544731140137,-0.7557377815246582,-0.6335015892982483,231.41741943359375,32.514366149902344,133.7345428466797
-0.8741491436958313,0.0669393241405487,1.8498561382293701,221.46827697753906,26.520751953125,139.6455078125,1.2589054323884046,39.94430923461914,34.649452209472656,52.87846755981445,34.6587028503418,11.94214153289795,34.59086990356445,0.0904545783996582,29,se3_log_map,0.7772114276885986,1.7438279390335083,-0.7617486119270325,-0.6646223068237305,221.46827697753906,26.520751953125,139.6455078125
-0.856934666633606,0.08176357299089432,1.858522653579712,229.17271423339844,40.39678955078125,128.80059814453125,1.185507915247018,28.426589965820312,29.886869430541992,41.24677276611328,29.890918731689453,9.283610343933105,31.234025955200195,0.10611534118652344,29,se3_log_map,0.7980924844741821,1.7623275518417358,-0.7407909631729126,-0.6640805006027222,229.17271423339844,40.39678955078125,128.80059814453125
-0.8605854511260986,0.07567089796066284,1.874253273010254,232.75692749023438,22.494430541992188,135.8587188720703,1.237272844923786,32.30256271362305,23.428815841674805,39.904449462890625,23.43281364440918,8.77955150604248,23.600168228149414,0.0913846492767334,29,se3_log_map,0.7863981127738953,1.7732568979263306,-0.7549248933792114,-0.6567399501800537,232.75692749023438,22.494430541992188,135.8587188720703
-0.8718951940536499,0.08466505259275436,1.8966566324234009,237.00408935546875,22.202850341796875,120.89374542236328,1.2682969912462891,36.68779754638672,11.271742820739746,38.38029098510742,11.274408340454102,11.052861213684082,17.032394409179688,0.10695528984069824,29,se3_log_map,0.7849701642990112,1.7940821647644043,-0.7703102827072144,-0.6663297414779663,237.00408935546875,22.202850341796875,120.89374542236328
-0.8916824460029602,0.08004844188690186,1.8815045356750488,234.43145751953125,16.41370391845703,124.73904418945312,1.373293266903593,42.92009735107422,15.075220108032227,45.490623474121094,15.080099105834961,7.426811218261719,21.95814323425293,0.09116291999816895,29,se3_log_map,0.8133556842803955,1.7729406356811523,-0.7846311926841736,-0.6793912649154663,234.43145751953125,16.41370391845703,124.73904418945312
-0.8763906955718994,0.11378904432058334,1.8626426458358765,237.26126098632812,15.434219360351562,121.48334503173828,1.3683154361076824,27.462360382080078,11.590108871459961,29.807918548583984,11.591676712036133,3.3712854385375977,15.118027687072754,0.10534119606018066,29,se3_log_map,0.8006026148796082,1.7736222743988037,-0.7412371039390564,-0.7051202058792114,237.26126098632812,15.434219360351562,121.48334503173828
-0.8823313117027283,0.09392564743757248,1.8743891716003418,240.06365966796875,10.935104370117188,122.55029296875,1.4010715150539466,34.617942810058594,12.243152618408203,36.71916198730469,12.245763778686523,5.264052391052246,17.770423889160156,0.09118342399597168,29,se3_log_map,0.8052108287811279,1.7747571468353271,-0.764312744140625,-0.6878640055656433,240.06365966796875,10.935104370117188,122.55029296875
-0.8311989903450012,0.1612919420003891,1.876119613647461,244.58876037597656,19.58123016357422,109.98440551757812,1.4235357191239482,18.348356246948242,8.470198631286621,20.209070205688477,8.47075366973877,1.3940744400024414,10.063776016235352,0.11025714874267578,29,se3_log_map,0.7985913753509521,1.8146332502365112,-0.6755877733230591,-0.7151978015899658,244.58876037597656,19.58123016357422,109.98440551757812
-0.8479697108268738,0.15509550273418427,1.8637932538986206,246.90133666992188,13.141181945800781,110.833251953125,1.4066821512067884,18.78954315185547,9.52548885345459,21.066133499145508,9.526114463806152,2.423367500305176,11.503121376037598,0.09409213066101074,29,se3_log_map,0.7930349111557007,1.7973732948303223,-0.6895526051521301,-0.7234492897987366,246.90133666992188,13.141181945800781,110.833251953125
