alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8351998925209045,0.10141168534755707,1.8757811784744263,231.44439697265625,33.19049072265625,121.74351501464844,1.2366641265653893,15.078620910644531,21.484891891479492,26.248151779174805,21.485660552978516,5.821355819702148,21.99030113220215,0.10409235954284668,19,se3_log_map,0.7766631841659546,1.7912969589233398,-0.7162743806838989,-0.6629958152770996,231.44439697265625,33.19049072265625,121.74351501464844
-0.827934980392456,0.124789759516716,1.9189467430114746,231.20318603515625,30.58434295654297,115.3715591430664,1.0685051740104963,26.343536376953125,19.91599464416504,33.0246696472168,19.916475296020508,8.219599723815918,19.136659622192383,0.09373807907104492,19,se3_log_map,0.7534258961677551,1.8412704467773438,-0.7145987153053284,-0.6691626906394958,231.20318603515625,30.58434295654297,115.3715591430664
-0.8362277150154114,0.1263115406036377,1.9093060493469238,231.24624633789062,26.7911376953125,120.3220443725586,1.1829947061002302,22.901493072509766,18.013750076293945,29.13715362548828,18.014162063598633,7.1319122314453125,17.410146713256836,0.1055145263671875,19,se3_log_map,0.7473444938659668,1.8309850692749023,-0.7172657251358032,-0.6783561706542969,231.24624633789062,26.7911376953125,120.3220443725586
-0.8452834486961365,0.1071566566824913,1.894623041152954,241.05133056640625,27.48761749267578,119.54411315917969,1.2825236505233093,21.208158493041992,10.435489654541016,23.63652992248535,10.435906410217285,8.761496543884277,11.336771965026855,0.09285593032836914,19,se3_log_map,0.7742137908935547,1.8081204891204834,-0.730778157711029,-0.6701783537864685,241.05133056640625,27.48761749267578,119.54411315917969
-0.8438479900360107,0.1146274209022522,1.908323884010315,237.58213806152344,27.792984008789062,117.23851013183594,1.3266133599309617,24.99464988708496,12.989563941955566,28.168447494506836,12.990254402160645,6.414064884185791,13.155726432800293,0.10615253448486328,19,se3_log_map,0.791440486907959,1.8238075971603394,-0.73115074634552,-0.6726727485656738,237.58213806152344,27.792984008789062,117.23851013183594
-0.8577107191085815,0.1478222906589508,1.8808587789535522,239.01544189453125,19.06756591796875,112.36117553710938,1.3962841635365537,22.208707809448242,10.179186820983887,24.430362701416016,10.180132865905762,3.0091664791107178,12.060661315917969,0.09340357780456543,19,se3_log_map,0.7806563973426819,1.8079041242599487,-0.711384654045105,-0.7192784547805786,239.01544189453125,19.06756591796875,112.36117553710938
-0.8527815341949463,0.09828265011310577,1.8711849451065063,239.84686279296875,19.335586547851562,123.4291000366211,1.3717429535065202,21.047439575195312,9.449807167053223,23.071491241455078,9.450587272644043,2.947195053100586,11.968269348144531,0.10488414764404297,19,se3_log_map,0.7887660264968872,1.7814178466796875,-0.7325825691223145,-0.6730219721794128,239.84686279296875,19.335586547851562,123.4291000366211
-0.848879337310791,0.14055807888507843,1.8767387866973877,242.73101806640625,17.75714111328125,114.44277954101562,1.4133771934858175,15.999872207641602,6.171135902404785,17.14872932434082,6.171501636505127,2.148404836654663,8.004546165466309,0.09368681907653809,19,se3_log_map,0.7886589169502258,1.8035420179367065,-0.7055453658103943,-0.7077496647834778,242.73101806640625,17.75714111328125,114.44277954101562
-0.8435694575309753,0.13953830301761627,1.8737519979476929,242.1183624267578,20.454063415527344,115.09160614013672,1.4151628278811021,12.939523696899414,6.187605857849121,14.342867851257324,6.187853813171387,2.0734095573425293,7.4835944175720215,0.10566854476928711,19,se3_log_map,0.7907087802886963,1.8016995191574097,-0.6997594833374023,-0.703999400138855,242.1183624267578,20.454063415527344,115.09160614013672
-0.8421950340270996,0.14729449152946472,1.8682855367660522,244.23504638671875,18.493255615234375,113.62747192382812,1.4146588058502416,14.110612869262695,5.503108501434326,15.145748138427734,5.503366470336914,2.135108232498169,7.496570587158203,0.09407758712768555,19,se3_log_map,0.7912514209747314,1.7999085187911987,-0.6910898685455322,-0.7114546298980713,244.23504638671875,18.493255615234375,113.62747192382812
-0.8337146639823914,0.14253221452236176,1.8728686571121216,245.04693603515625,20.1773681640625,114.40875244140625,1.421691636861751,10.120340347290039,4.363842010498047,11.021093368530273,4.363963603973389,1.7395977973937988,5.4277024269104,0.10949039459228516,19,se3_log_map,0.7959102392196655,1.8042958974838257,-0.6881749629974365,-0.7003985047340393,245.04693603515625,20.1773681640625,114.40875244140625
-0.827225923538208,0.14556469023227692,1.871314525604248,245.38357543945312,22.02411651611328,114.29747009277344,1.4219233534786144,9.818541526794434,4.931008338928223,10.98720645904541,4.931127071380615,1.767138123512268,5.984109401702881,0.09463810920715332,19,se3_log_map,0.7969654202461243,1.8054611682891846,-0.679432213306427,-0.6992139220237732,245.38357543945312,22.02411651611328,114.29747009277344
-0.8122432231903076,0.16226914525032043,1.865278720855713,247.99514770507812,23.43975067138672,110.9173812866211,1.4233093962960461,18.4488468170166,8.070755004882812,20.136959075927734,8.071285247802734,2.2863399982452393,10.338393211364746,0.10806965827941895,19,se3_log_map,0.8011736869812012,1.8091580867767334,-0.6519722938537598,-0.7058239579200745,247.99514770507812,23.43975067138672,110.9173812866211
-0.8090011477470398,0.1648702770471573,1.8687725067138672,248.38201904296875,23.585159301757812,110.53395080566406,1.4260818744900516,20.10370635986328,8.505685806274414,21.829011917114258,8.506348609924316,2.330822467803955,11.155600547790527,0.09498929977416992,19,se3_log_map,0.7935248017311096,1.8139522075653076,-0.6488550305366516,-0.7053046226501465,248.38201904296875,23.585159301757812,110.53395080566406
-0.8099046945571899,0.1606903076171875,1.8702586889266968,247.70938110351562,23.985855102539062,111.55821228027344,1.4267747678291474,17.99747657775879,7.811261177062988,19.6195068359375,7.811767101287842,2.0791449546813965,10.244275093078613,0.10775399208068848,19,se3_log_map,0.7930747270584106,1.813669204711914,-0.6530387997627258,-0.7017651200294495,247.70938110351562,23.985855102539062,111.55821228027344
-0.8112046718597412,0.15768244862556458,1.8682571649551392,247.44027709960938,23.92718505859375,112.20655059814453,1.4271775351497078,16.35651206970215,7.254378795623779,17.8930606842041,7.2547712326049805,1.9517498016357422,9.458746910095215,0.09490370750427246,19,se3_log_map,0.7911754846572876,1.810503602027893,-0.6552572846412659,-0.7003036141395569,247.44027709960938,23.92718505859375,112.20655059814453
-0.8122350573539734,0.156280979514122,1.867895245552063,247.54759216308594,23.536666870117188,112.50892639160156,0.0,15.52634048461914,6.7763872146606445,16.940683364868164,6.776730537414551,1.92302405834198,8.887944221496582,0.0,19,se3_log_map,0.7915146455097928,1.80945885181427,-0.6569527983665466,-0.6997863054275513,247.54759216308594,23.536666870117188,112.50892639160156
