alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,r1,r2,r3,t1,t2,t3
-1.1054052114486694,0.4739552438259125,1.675909161567688,235.93679809570312,74.41778564453125,49.4300537109375,0.3323512673377991,183.07456970214844,79.17910766601562,199.46334838867188,79.62130737304688,40.449771881103516,0.11780927004292607,4,se3_log_map,0.7280673980712891,0.7603794932365417,1.7151710987091064,-0.6041282415390015,-1.2049052715301514,150.84132385253906,210.33367919921875,-139.8494873046875
-1.106920838356018,0.4627177119255066,1.6730029582977295,246.81607055664062,77.92579650878906,50.29241943359375,0.3134727478027344,178.33563232421875,84.10939025878906,197.17501831054688,84.54293823242188,54.251346588134766,0.1257978598587215,4,se3_log_map,0.7310506701469421,0.7606168985366821,1.7076709270477295,-0.6116281747817993,-1.197405219078064,158.34130859375,217.83364868164062,-147.34942626953125
-1.1027721166610718,0.45932504534721375,1.6781538724899292,240.66262817382812,76.9915771484375,51.67291259765625,0.3476507067680359,176.053955078125,79.47251892089844,193.1602325439453,79.87816619873047,45.87233352661133,0.11983391316607594,4,se3_log_map,0.719656765460968,0.7645352482795715,1.711001992225647,-0.613817036151886,-1.1911821365356445,154.56495666503906,214.66802978515625,-142.94171142578125
-1.1017284393310547,0.45293790102005005,1.6786932945251465,238.26422119140625,77.46642303466797,51.91912078857422,0.3514750599861145,173.07568359375,77.7838363647461,189.75119018554688,78.16938018798828,42.74028015136719,0.12023731390945613,4,se3_log_map,0.7210848331451416,0.7662703990936279,1.7087990045547485,-0.6178188323974609,-1.185304880142212,152.82522583007812,213.27919006347656,-142.04429626464844
-1.1010956764221191,0.44710099697113037,1.6813256740570068,237.27981567382812,78.0003433227539,52.98405456542969,0.3548586368560791,169.9210968017578,76.26507568359375,186.2512969970703,76.62940216064453,41.69668960571289,0.11793278809636831,4,se3_log_map,0.7204053997993469,0.7660864591598511,1.708537220954895,-0.623229444026947,-1.1798783540725708,152.2421417236328,213.36744689941406,-141.65870666503906
-1.1004986763000488,0.4427979290485382,1.6865861415863037,237.97705078125,78.22179412841797,55.25591278076172,0.36173078417778015,166.96853637695312,74.83696746826172,182.97283935546875,75.18035888671875,42.90929412841797,0.11682908795773983,4,se3_log_map,0.7209566831588745,0.7645896673202515,1.7111464738845825,-0.6293607354164124,-1.175336480140686,153.31069946289062,215.23751831054688,-141.3761749267578
-1.0990949869155884,0.4389660656452179,1.6931381225585938,237.3577117919922,78.05035400390625,57.82916259765625,0.36488357186317444,164.06690979003906,72.5111312866211,179.37619018554688,72.83159637451172,42.480682373046875,0.11471849703229964,4,se3_log_map,0.7203341722488403,0.7656974792480469,1.71515691280365,-0.6352760195732117,-1.1704057455062866,153.61978149414062,216.45712280273438,-140.0083465576172
-1.097315788269043,0.4356793165206909,1.7006152868270874,236.27467346191406,77.6751480102539,60.49067687988281,0.3721237778663635,161.3136444091797,69.90426635742188,175.80870056152344,70.20244598388672,41.60663986206055,0.11804901296272874,4,se3_log_map,0.7274537086486816,0.7679665684700012,1.7202426195144653,-0.6410661935806274,-1.1654934883117676,153.6877899169922,217.41928100585938,-138.27035522460938
-1.096470832824707,0.4316248297691345,1.7067904472351074,237.5386505126953,78.1098403930664,62.612281799316406,0.379434198141098,158.402587890625,69.00275421142578,172.77951049804688,69.28351593017578,43.7702751159668,0.11858496395871043,4,se3_log_map,0.7236855030059814,0.7707695364952087,1.7237792015075684,-0.6473543047904968,-1.1607558727264404,155.1106414794922,219.5348358154297,-138.67018127441406
-1.0959268808364868,0.42661282420158386,1.7107781171798706,239.74819946289062,79.34236907958984,63.48704528808594,0.3810255229473114,155.4091796875,69.53308868408203,170.2552947998047,69.80106353759766,46.804073333740234,0.11552399210631847,4,se3_log_map,0.7240372896194458,0.7687745094299316,1.7250217199325562,-0.6530848145484924,-1.1557303667068481,156.68710327148438,221.4332275390625,-140.78170776367188
-1.0936317443847656,0.4221685826778412,1.7144235372543335,238.95614624023438,80.61610412597656,62.76483917236328,0.3881911635398865,152.87132263183594,69.28642272949219,167.83995056152344,69.5444564819336,45.42658233642578,0.11835022899322212,4,se3_log_map,0.7213614583015442,0.7697173953056335,1.7264854907989502,-0.6565346717834473,-1.1499853134155273,155.57981872558594,220.43397521972656,-142.23194885253906
