alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,r1,r2,r3,t1,t2,t3
-1.447793960571289,0.08964111655950546,1.5675315856933594,243.63697814941406,148.51063537597656,89.567626953125,0.33616378903388977,176.75086975097656,71.31068420410156,190.59402465820312,71.5116195678711,143.96665954589844,0.08796007599448785,52,se3_log_map,0.7054970860481262,0.7369149923324585,1.3234000205993652,-1.0678424835205078,-1.1858776807785034,116.03414154052734,289.2633972167969,-179.57594299316406
-1.449857234954834,0.09203089028596878,1.556747555732727,255.7992401123047,149.97296142578125,89.19503021240234,0.323662132024765,180.72532653808594,79.7506103515625,197.53936767578125,80.0285873413086,162.78736877441406,0.1031802550132852,52,se3_log_map,0.7359815835952759,0.742241621017456,1.3158998489379883,-1.0603426694869995,-1.1933777332305908,123.53413391113281,296.7632141113281,-187.075927734375
-1.4523954391479492,0.09142783284187317,1.5565420389175415,257.4130859375,146.9691162109375,86.57106018066406,0.31681016087532043,181.72251892089844,79.88172912597656,198.50482177734375,80.16734313964844,165.47276306152344,0.09651526500238106,52,se3_log_map,0.7495286464691162,0.7355226278305054,1.314344048500061,-1.0624862909317017,-1.1949023008346558,125.69435119628906,293.482666015625,-188.5915069580078
-1.4524555206298828,0.08981090784072876,1.5588440895080566,255.23342895507812,144.20352172851562,83.85041809082031,0.3026241660118103,181.10824584960938,77.90609741210938,197.15362548828125,78.17366790771484,162.48460388183594,0.0978420399769675,52,se3_log_map,0.713505208492279,0.7254450917243958,1.3149948120117188,-1.0650895833969116,-1.1928632259368896,125.15253448486328,288.0927734375,-188.02542114257812
-1.4528985023498535,0.08881953358650208,1.5602186918258667,254.1294403076172,142.88623046875,82.93222045898438,0.3001704216003418,180.8927764892578,76.81672668457031,196.52737426757812,77.07659149169922,160.9575958251953,0.09432978398399428,52,se3_log_map,0.7136644124984741,0.7268739938735962,1.3152058124542236,-1.0669710636138916,-1.191926121711731,124.96782684326172,285.77703857421875,-187.49937438964844
-1.4539804458618164,0.08695577830076218,1.5617848634719849,251.73883056640625,141.04933166503906,80.57254791259766,0.2902454435825348,180.90110778808594,75.36157989501953,195.97085571289062,75.6057357788086,158.42864990234375,0.09316328499699011,52,se3_log_map,0.7110022306442261,0.7219024896621704,1.3147188425064087,-1.0699622631072998,-1.1907442808151245,123.61947631835938,281.3365173339844,-186.94322204589844
-1.4544504880905151,0.0845840722322464,1.5631579160690308,248.94821166992188,139.2047882080078,78.55392456054688,0.2904188632965088,180.78575134277344,73.64186096191406,195.2091522216797,73.86914825439453,155.21624755859375,0.09481283600325696,52,se3_log_map,0.7052488327026367,0.7244253754615784,1.3139762878417969,-1.0726165771484375,-1.188807725906372,122.21514129638672,276.9078063964844,-185.7670135498047
-1.4559341669082642,0.08313187956809998,1.5636097192764282,249.23219299316406,137.75067138671875,77.49372863769531,0.2953181564807892,181.2744598388672,73.58024597167969,195.63865661621094,73.8111801147461,156.08822631835938,0.09543018098338507,52,se3_log_map,0.7068907022476196,0.7229592800140381,1.3127470016479492,-1.0748815536499023,-1.1886601448059082,123.0484390258789,275.1365051269531,-186.097900390625
-1.4577488899230957,0.08342402428388596,1.5640332698822021,251.279541015625,137.39999389648438,79.05154418945312,0.29022103548049927,181.79075622558594,73.79300689697266,196.19705200195312,74.03873443603516,158.1749725341797,0.09160687800613232,52,se3_log_map,0.7099456787109375,0.7219169735908508,1.312550663948059,-1.0764278173446655,-1.1900513172149658,125.26565551757812,277.151123046875,-186.34169006347656
-1.4599725008010864,0.08410732448101044,1.5630919933319092,254.9279327392578,136.7981414794922,79.79393005371094,0.31572362780570984,182.8495635986328,75.44731140136719,197.8035888671875,75.71883392333984,162.99566650390625,0.09217565500875935,52,se3_log_map,0.7160723209381104,0.7234730124473572,1.3114097118377686,-1.077089548110962,-1.1925750970840454,128.464599609375,279.2662048339844,-187.94281005859375
-1.464402675628662,0.08504282683134079,1.5630561113357544,260.39404296875,136.40176391601562,81.18051147460938,0.33234190940856934,184.4353485107422,78.32249450683594,200.37667846679688,78.63358306884766,170.80091857910156,0.09460331397713162,52,se3_log_map,0.7668776512145996,0.7236900329589844,1.310257077217102,-1.0799713134765625,-1.1965579986572266,132.894287109375,282.9898986816406,-190.7398223876953
-1.4688376188278198,0.08579452335834503,1.561679482460022,266.3470153808594,135.78878784179688,81.8164291381836,0.3506416380405426,186.44361877441406,82.09042358398438,203.71563720703125,82.44667053222656,179.73297119140625,0.09364523101248778,52,se3_log_map,0.7661217451095581,0.7281401753425598,1.3079484701156616,-1.0819822549819946,-1.2009434700012207,137.54258728027344,286.3182067871094,-194.0830535888672
-1.473406195640564,0.08654773980379105,1.5598450899124146,273.06488037109375,135.32847595214844,82.46524047851562,0.3782511055469513,188.6412353515625,86.78005981445312,207.64463806152344,87.1888656616211,190.00413513183594,0.09475384300458245,52,se3_log_map,0.7695372104644775,0.7388681769371033,1.3052377700805664,-1.0837565660476685,-1.2056130170822144,142.6329345703125,290.20068359375,-197.96343994140625
-1.478218913078308,0.0875031128525734,1.558326005935669,279.87652587890625,134.79905700683594,83.01536560058594,0.37665605545043945,190.8292694091797,91.81617736816406,211.76878356933594,92.27940368652344,200.6279754638672,0.09170494298450649,52,se3_log_map,0.7632118463516235,0.7431939244270325,1.3028106689453125,-1.085832953453064,-1.2104862928390503,147.74209594726562,294.0432434082031,-202.0426025390625
-1.481262445449829,0.08784399926662445,1.5584744215011597,284.19256591796875,134.7718048095703,84.14662170410156,0.3941437602043152,191.90756225585938,94.95674896240234,214.11514282226562,95.4546127319336,207.3524932861328,0.09277855401160195,52,se3_log_map,0.7652667760848999,0.7597262859344482,1.3019379377365112,-1.0881003141403198,-1.212930679321289,151.1001434326172,297.20220947265625,-204.42605590820312
-1.484231948852539,0.08780283480882645,1.5585857629776,288.08966064453125,134.49349975585938,84.59725952148438,0.397658109664917,192.99610900878906,97.98191833496094,216.4438934326172,98.51191711425781,213.64698791503906,0.09404687900678255,52,se3_log_map,0.7695711851119995,0.768520712852478,1.3007992506027222,-1.090490460395813,-1.215054988861084,154.09259033203125,299.4295654296875,-206.88296508789062
-1.4880496263504028,0.08819422870874405,1.559242844581604,292.6978759765625,134.3618927001953,85.76961517333984,0.38057976961135864,194.23141479492188,101.5004653930664,219.15333557128906,102.06871032714844,221.1132354736328,0.09402696500183083,52,se3_log_map,0.762820839881897,0.7628873586654663,1.3000296354293823,-1.0937024354934692,-1.2179017066955566,157.65740966796875,302.7239074707031,-209.5699005126953
-1.492111086845398,0.0901595950126648,1.5622152090072632,296.01373291015625,134.0492401123047,89.6858139038086,0.3783053457736969,194.83517456054688,103.09632873535156,220.43048095703125,103.69148254394531,225.9137725830078,0.16863198901410215,52,se3_log_map,0.7602427005767822,0.7603902816772461,1.3020045757293701,-1.09797203540802,-1.2211376428604126,161.30970764160156,307.35723876953125,-209.76658630371094
-1.4950045347213745,0.0915805995464325,1.5636142492294312,299.0663757324219,133.78125,92.27523040771484,0.37488430738449097,195.4858856201172,105.02913665771484,221.9140625,105.64964294433594,230.56028747558594,0.09488315001362935,52,se3_log_map,0.7408968806266785,0.7306932210922241,1.3028782606124878,-1.1004815101623535,-1.2237454652786255,164.3730926513672,310.878662109375,-210.3868408203125
-1.4965965747833252,0.09244712442159653,1.5637352466583252,301.439208984375,133.24365234375,92.67665100097656,0.3726791739463806,196.02391052246094,106.88513946533203,223.2707061767578,107.5243911743164,234.23324584960938,0.09558897602255456,52,se3_log_map,0.734557032585144,0.7298413515090942,1.302927017211914,-1.1013383865356445,-1.225504994392395,166.4355926513672,312.1505126953125,-211.63613891601562
-1.4960780143737793,0.09204365313053131,1.563423991203308,301.48138427734375,133.07481384277344,92.2861328125,0.37344440817832947,195.92953491210938,106.9630355834961,223.22515869140625,107.60196685791016,234.15504455566406,0.09167588100535795,52,se3_log_map,0.7356102466583252,0.731368899345398,1.3026211261749268,-1.1009224653244019,-1.2249536514282227,166.53884887695312,311.6958923339844,-211.74732971191406
-1.4954555034637451,0.09168799221515656,1.563018560409546,301.48040771484375,132.78738403320312,91.60136413574219,0.3743208646774292,195.81924438476562,107.03864288330078,223.16461181640625,107.67660522460938,233.98634338378906,0.09302218997618183,52,se3_log_map,0.7353599071502686,0.7306134700775146,1.3023196458816528,-1.1003309488296509,-1.2243988513946533,166.58416748046875,310.9131164550781,-211.9559783935547
-1.4952796697616577,0.09158825874328613,1.5610740184783936,302.453857421875,132.05091857910156,89.72284698486328,0.3740588426589966,196.29608154296875,108.17216491699219,224.12802124023438,108.8183822631836,235.40586853027344,0.09779495900147595,52,se3_log_map,0.7350131869316101,0.7312206625938416,1.300851821899414,-1.0988068580627441,-1.2249857187271118,167.110107421875,309.55438232421875,-213.22288513183594
-1.4964741468429565,0.09165903180837631,1.5576766729354858,305.3011169433594,131.1893310546875,87.66848754882812,0.37067079544067383,197.70025634765625,111.04825592041016,226.75340270996094,111.72184753417969,239.96670532226562,0.09560558098019101,52,se3_log_map,0.7323439121246338,0.7302534580230713,1.297849416732788,-1.0971699953079224,-1.2272974252700806,168.86788940429688,309.1395568847656,-215.69032287597656
-1.4968657493591309,0.09126710891723633,1.5549551248550415,306.8016052246094,130.5381317138672,85.36112976074219,0.3727759122848511,198.63694763183594,112.88165283203125,228.47079467773438,113.5711669921875,242.52130126953125,0.09590285798185505,52,se3_log_map,0.730876088142395,0.7318040132522583,1.2953605651855469,-1.0956623554229736,-1.228402853012085,169.51210021972656,307.867431640625,-217.5789794921875
-1.4969151020050049,0.09027612209320068,1.552059531211853,307.9548034667969,129.8402099609375,82.1761474609375,0.363270103931427,199.5314178466797,114.7074966430664,230.15341186523438,115.4110336303711,244.76622009277344,0.17126465198816732,52,se3_log_map,0.7279679775238037,0.7305271625518799,1.2924590110778809,-1.0940848588943481,-1.2288886308670044,169.6822967529297,305.6579284667969,-219.78048706054688
-1.49518620967865,0.08950565755367279,1.550605297088623,306.51171875,129.61764526367188,80.06514739990234,0.37608641386032104,199.33583068847656,114.0484619140625,229.6558837890625,114.74078369140625,242.67147827148438,0.0916848829947412,52,se3_log_map,0.7324062585830688,0.7330307364463806,1.291518211364746,-1.0920958518981934,-1.227632761001587,168.19247436523438,303.0951843261719,-219.77691650390625
-1.4931325912475586,0.08886510133743286,1.5492950677871704,304.4375915527344,129.3833465576172,77.97718811035156,0.3818105161190033,198.97653198242188,112.87301635742188,228.7618408203125,113.54863739013672,239.60870361328125,0.09492380102165043,52,se3_log_map,0.7342548370361328,0.7286437153816223,1.290906310081482,-1.0898981094360352,-1.226170301437378,166.27243041992188,300.21026611328125,-219.32427978515625
-1.4917614459991455,0.08837424218654633,1.5488957166671753,302.68731689453125,129.2486572265625,76.78501892089844,0.37971970438957214,198.60606384277344,111.7333755493164,227.87872314453125,112.39459991455078,237.03271484375,0.0981161660165526,52,se3_log_map,0.7314702868461609,0.7234508395195007,1.290812611579895,-1.0888181924819946,-1.2249557971954346,164.78866577148438,298.22943115234375,-218.7282257080078
-1.4908982515335083,0.08793232589960098,1.5497736930847168,301.0054931640625,129.2452392578125,76.49581909179688,0.38205909729003906,198.05215454101562,110.36914825439453,226.7289276123047,111.0152359008789,234.50148010253906,0.09598907898180187,52,se3_log_map,0.7302753329277039,0.7214248180389404,1.2915171384811401,-1.0890449285507202,-1.2236405611038208,163.56288146972656,296.9982604980469,-217.87173461914062
-1.4902102947235107,0.08744724094867706,1.5498673915863037,300.3633728027344,129.14486694335938,75.74366760253906,0.38133975863456726,197.79515075683594,110.07271575927734,226.36016845703125,110.71300506591797,233.65972900390625,0.0962244690163061,52,se3_log_map,0.7344523072242737,0.727275013923645,1.2915267944335938,-1.0888495445251465,-1.2227389812469482,162.98519897460938,295.9307861328125,-217.88595581054688
-1.4892268180847168,0.08677469193935394,1.5490878820419312,300.03863525390625,129.00489807128906,74.5479736328125,0.3806203007698059,197.69473266601562,110.2266845703125,226.3473663330078,110.86483764648438,233.3485870361328,0.09599900699686259,52,se3_log_map,0.7339961528778076,0.7269586324691772,1.2908625602722168,-1.0878853797912598,-1.2218328714370728,162.54808044433594,294.68902587890625,-218.23080444335938
-1.487757921218872,0.08583513647317886,1.5475761890411377,299.8429260253906,128.86822509765625,72.72917175292969,0.3820330798625946,197.6484375,110.76616668701172,226.5701904296875,111.40401458740234,233.37477111816406,0.09587915701558813,52,se3_log_map,0.7372931838035583,0.7308801412582397,1.289650559425354,-1.086156964302063,-1.2206650972366333,162.03952026367188,293.041015625,-218.94436645507812
-1.4865760803222656,0.08512874692678452,1.545825719833374,300.237060546875,128.72543334960938,70.97677612304688,0.38435763120651245,197.77244567871094,111.80726623535156,227.1889190673828,112.44998931884766,234.31219482421875,0.09470891900127754,52,se3_log_map,0.7367666959762573,0.7306513786315918,1.2883028984069824,-1.0843489170074463,-1.2199746370315552,161.949951171875,291.79388427734375,-219.99542236328125
-1.4865314960479736,0.08478531986474991,1.5436840057373047,301.8907165527344,128.4402313232422,69.54704284667969,0.3828449249267578,198.41700744628906,113.76116180419922,228.71578979492188,114.42084503173828,237.1213836669922,0.09516102698398754,52,se3_log_map,0.7269580960273743,0.7182692289352417,1.2864536046981812,-1.082925796508789,-1.2205501794815063,162.8691864013672,291.4658203125,-221.6243896484375
-1.4868438243865967,0.08468296378850937,1.541805624961853,303.8921203613281,128.09686279296875,68.20858764648438,0.37794479727745056,199.1023406982422,115.96589660644531,230.4123077392578,116.6451644897461,240.45423889160156,0.09666718100197613,52,se3_log_map,0.7260697484016418,0.7183734774589539,1.2848292589187622,-1.0818372964859009,-1.221459984779358,164.0658721923828,291.364990234375,-223.4771270751953
-1.4870023727416992,0.08462037146091461,1.5403708219528198,305.6356506347656,127.83515930175781,66.99557495117188,0.3676563799381256,199.5968475341797,117.92449188232422,231.82986450195312,118.62026977539062,243.37957763671875,0.09713393298443407,52,se3_log_map,0.7231405973434448,0.7182647585868835,1.2836315631866455,-1.0809359550476074,-1.2221059799194336,165.0766143798828,291.2457580566406,-225.17420959472656
-1.4871166944503784,0.08486805856227875,1.5388379096984863,307.5981140136719,127.54208374023438,65.81663513183594,0.35881760716438293,200.08685302734375,120.05396270751953,233.34031677246094,120.76776885986328,246.54379272460938,0.0962821840075776,52,se3_log_map,0.7193693518638611,0.7198496460914612,1.282592535018921,-1.0797598361968994,-1.2229821681976318,166.26719665527344,291.273193359375,-226.959716796875
-1.487837553024292,0.08486394584178925,1.5388423204421997,309.02752685546875,127.55281066894531,66.26025390625,0.35404786467552185,200.3494873046875,121.09182739257812,234.10072326660156,121.81751251220703,248.5929718017578,0.09861742099747062,52,se3_log_map,0.718701958656311,0.7212411165237427,1.2823057174682617,-1.0803133249282837,-1.2235158681869507,167.42800903320312,292.37451171875,-227.67381286621094
