alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.7389049530029297,0.09517533332109451,1.9727087020874023,204.97047424316406,75.18749237060547,112.26161193847656,0.7233943939208984,60.323001861572266,90.24435424804688,108.54910278320312,90.29911804199219,13.016733169555664,0.19147242300095968,74,se3_log_map,0.8941526412963867,1.9020228385925293,-0.6684491038322449,-0.5708556771278381,187.14720153808594,194.09385681152344,-86.35803985595703
-0.7586118578910828,0.0950140431523323,1.9616916179656982,209.31573486328125,70.37142944335938,121.47061157226562,0.7155922651290894,53.144508361816406,82.61073303222656,98.22867584228516,82.64868927001953,16.563697814941406,0.1646915040037129,74,se3_log_map,0.8727229833602905,1.8870229721069336,-0.6834490895271301,-0.5858556628227234,194.64712524414062,201.59376525878906,-78.85826110839844
-0.7598481774330139,0.10869993269443512,1.9611287117004395,213.37081909179688,65.8311767578125,127.39202117919922,0.6965017914772034,57.4381103515625,76.2630615234375,95.4735107421875,76.3028793334961,25.670799255371094,0.16158499900484458,74,se3_log_map,0.8774734735488892,1.890843391418457,-0.6763071417808533,-0.599946141242981,200.3621368408203,206.9827880859375,-72.72463989257812
-0.7617568373680115,0.1205594390630722,1.967963695526123,217.48487854003906,61.28311538696289,133.77236938476562,0.673555850982666,60.7767219543457,70.36154174804688,92.97610473632812,70.40242767333984,37.331077575683594,0.160394359001657,74,se3_log_map,0.8740888833999634,1.9007035493850708,-0.6739920973777771,-0.6109902858734131,206.50123596191406,212.6433868408203,-67.3638687133789
-0.7608551979064941,0.1337146759033203,1.9675369262695312,224.71083068847656,60.29880142211914,136.0693359375,0.6821186542510986,66.29145050048828,65.96968078613281,93.52302551269531,66.01290893554688,44.047847747802734,0.16025414498290047,74,se3_log_map,0.8628295063972473,1.9048774242401123,-0.6650789380073547,-0.6232228875160217,212.84170532226562,217.44805908203125,-67.91205596923828
-0.7646005153656006,0.14592908322811127,1.9722230434417725,231.46664428710938,58.3476448059082,139.95697021484375,0.6691463589668274,70.12960052490234,61.79880905151367,93.47328186035156,61.841678619384766,53.77364730834961,0.2175884030002635,74,se3_log_map,0.8476618528366089,1.912380337715149,-0.6635063886642456,-0.6363515257835388,219.58355712890625,223.21250915527344,-67.65446472167969
-0.7699196934700012,0.15478567779064178,1.9813251495361328,231.45468139648438,55.876251220703125,145.00628662109375,0.6696757078170776,72.50216674804688,60.760292053222656,94.59586334228516,60.806976318359375,63.44188690185547,0.16196300799492747,74,se3_log_map,0.8425970077514648,1.922494649887085,-0.6674980521202087,-0.6462680101394653,220.94589233398438,228.06033325195312,-64.09522247314453
-0.7681241035461426,0.1598091870546341,1.990570306777954,227.3388671875,52.75284194946289,146.18568420410156,0.6689357757568359,75.2631607055664,60.29720687866211,96.43804931640625,60.35120391845703,65.95185089111328,0.15889563801465556,74,se3_log_map,0.8557708263397217,1.9330459833145142,-0.6667811870574951,-0.64800626039505,218.46495056152344,227.05023193359375,-59.63319396972656
-0.7644904255867004,0.16235685348510742,1.9923738241195679,224.63868713378906,51.76311492919922,144.56723022460938,0.6808366775512695,77.27098083496094,60.414119720458984,98.08502197265625,60.47260665893555,64.33623504638672,0.16119695801171474,74,se3_log_map,0.8618615865707397,1.9363248348236084,-0.6624082922935486,-0.647845983505249,215.86712646484375,224.49005126953125,-58.25931930541992
-0.7591158747673035,0.163282111287117,1.9896267652511597,222.8771209716797,52.066287994384766,141.134033203125,0.6871503591537476,78.88166809082031,60.8118782043457,99.6012191772461,60.8736572265625,59.80360794067383,0.16165419699973427,74,se3_log_map,0.874519944190979,1.9352463483810425,-0.6552432775497437,-0.6460040211677551,213.27804565429688,220.83682250976562,-58.80641174316406
-0.7551642656326294,0.1645091325044632,1.988183856010437,221.3003692626953,51.83894729614258,138.36758422851562,0.6947298049926758,80.36703491210938,61.02120590209961,100.90811920166016,61.08610534667969,56.542945861816406,0.16336973800207488,74,se3_log_map,0.8853895664215088,1.9351447820663452,-0.6499068140983582,-0.6450506448745728,211.22698974609375,217.64283752441406,-58.90452575683594
-0.7521135210990906,0.1645163744688034,1.988185167312622,219.54612731933594,51.431068420410156,136.3394317626953,0.6832333207130432,81.1536636352539,61.448089599609375,101.79285430908203,61.51526641845703,54.249267578125,0.16232141200453043,74,se3_log_map,0.8846220970153809,1.9357932806015015,-0.6468353867530823,-0.6431568264961243,209.38937377929688,214.89215087890625,-58.62671661376953
-0.7498297095298767,0.163270503282547,1.98661208152771,218.6383514404297,51.68243408203125,133.95437622070312,0.6870238780975342,81.21368408203125,61.948387145996094,102.14335632324219,62.01640701293945,50.9058837890625,0.16284519599867053,74,se3_log_map,0.8852745890617371,1.9344274997711182,-0.6446024179458618,-0.6408467292785645,208.06094360351562,212.23202514648438,-59.464561462402344
-0.7479406595230103,0.16218267381191254,1.9841206073760986,218.4823760986328,52.14503479003906,131.47366333007812,0.6931135654449463,81.25900268554688,62.24705505371094,102.3607406616211,62.31550216674805,47.28781509399414,0.16273513998021372,74,se3_log_map,0.8905678391456604,1.9321770668029785,-0.6422799229621887,-0.6391281485557556,207.28407287597656,209.8092041015625,-60.82211685180664
-0.7455047965049744,0.16113701462745667,1.9814667701721191,218.1347198486328,52.684574127197266,128.86036682128906,0.6946219801902771,81.51213836669922,62.82410430908203,102.91305541992188,62.893672943115234,43.668785095214844,0.1657051579968538,74,se3_log_map,0.8910015821456909,1.9299018383026123,-0.6393219232559204,-0.6371393203735352,206.2749786376953,207.25941467285156,-62.16728210449219
-0.742336630821228,0.16143153607845306,1.9794285297393799,217.49465942382812,52.9268913269043,126.26799011230469,0.6955347061157227,82.5578384399414,63.454654693603516,104.1263198852539,63.52686309814453,40.85026550292969,0.1617679279879667,74,se3_log_map,0.8934457898139954,1.928762435913086,-0.6350971460342407,-0.6358633637428284,205.02891540527344,204.64309692382812,-63.077667236328125
-0.7388818860054016,0.1628589779138565,1.9766563177108765,217.1055908203125,53.17656707763672,123.21783447265625,0.6968401670455933,84.19523620605469,64.07898712158203,105.80621337890625,64.15489196777344,37.9108772277832,0.2403436329914257,74,se3_log_map,0.8953970670700073,1.9273433685302734,-0.6295932531356812,-0.6356521248817444,203.8177032470703,201.77845764160156,-64.25743865966797
-0.7347543835639954,0.16530849039554596,1.9732306003570557,217.0824737548828,53.4349250793457,119.71415710449219,0.7126513719558716,86.50314331054688,64.68762969970703,108.01519775390625,64.7685546875,34.91805648803711,0.16614063500310294,74,se3_log_map,0.8981506824493408,1.9257524013519287,-0.6225230097770691,-0.636127769947052,202.77784729003906,198.66796875,-65.71728515625
-0.730117678642273,0.16763484477996826,1.9682949781417847,217.57135009765625,53.90850067138672,115.53729248046875,0.729267954826355,89.03533935546875,65.47035217285156,110.51541900634766,65.5571517944336,31.36104393005371,0.16001749600400217,74,se3_log_map,0.9015135169029236,1.922797441482544,-0.6143805980682373,-0.6364381313323975,202.01580810546875,195.12115478515625,-67.77740478515625
-0.7253955006599426,0.16866445541381836,1.9614973068237305,218.37120056152344,55.061248779296875,110.6502456665039,0.73496013879776,91.2928237915039,67.04820251464844,113.26889038085938,67.14164733886719,27.071163177490234,0.16220575501210988,74,se3_log_map,0.9028651118278503,1.9177078008651733,-0.6061698198318481,-0.6357670426368713,201.24534606933594,191.23068237304688,-70.8379135131836
-0.7220549583435059,0.16847296059131622,1.953810453414917,220.1406707763672,56.56508255004883,105.90201568603516,0.7218059301376343,92.86874389648438,68.67051696777344,115.4999771118164,68.76945495605469,22.57057762145996,0.1637578280060552,74,se3_log_map,0.8978080153465271,1.9111359119415283,-0.5997322797775269,-0.6349299550056458,201.3570098876953,187.83889770507812,-74.63330841064453
-0.7200024127960205,0.16821031272411346,1.94652259349823,222.48980712890625,58.22911834716797,101.78178405761719,0.722723662853241,94.1331558227539,70.25121307373047,117.45758056640625,70.35499572753906,18.682941436767578,0.24064428199199028,74,se3_log_map,0.9002120494842529,1.9046577215194702,-0.594804584980011,-0.6347454190254211,202.06686401367188,185.35995483398438,-78.63179779052734
-0.7193610072135925,0.166659414768219,1.9387269020080566,224.93991088867188,60.0708122253418,97.58090209960938,0.7142528295516968,94.66322326660156,72.27849578857422,119.10208129882812,72.38614654541016,16.300357818603516,0.16357997001614422,74,se3_log_map,0.8896766901016235,1.8970484733581543,-0.5918723940849304,-0.6343153715133667,202.8616943359375,182.86834716796875,-83.02937316894531
-0.7176151275634766,0.16454826295375824,1.9305157661437988,226.31600952148438,61.90376281738281,92.82105255126953,0.717643678188324,95.56815338134766,75.29911804199219,121.66851806640625,75.4133071899414,18.047264099121094,0.16500902999541722,74,se3_log_map,0.886320173740387,1.8890854120254517,-0.5880536437034607,-0.632712185382843,202.64695739746094,179.534912109375,-87.1759262084961
-0.7161454558372498,0.1623118668794632,1.9246065616607666,226.27902221679688,62.940242767333984,88.57080841064453,0.6991394758224487,96.14608001708984,78.21887969970703,123.94458770751953,78.33915710449219,22.63092803955078,0.16670645400881767,74,se3_log_map,0.8833692073822021,1.8831748962402344,-0.5855671167373657,-0.6307364106178284,201.57293701171875,175.85804748535156,-90.02490997314453
-0.7154505252838135,0.1614902764558792,1.9202762842178345,226.0887451171875,63.453033447265625,85.27792358398438,0.69388747215271,96.80096435546875,80.41447448730469,125.84480285644531,80.5400161743164,26.799314498901367,0.1719153930025641,74,se3_log_map,0.88117516040802,1.879014492034912,-0.5836139917373657,-0.6303101181983948,200.63006591796875,172.93231201171875,-91.98538208007812
-0.7168217897415161,0.16203083097934723,1.9197955131530762,225.40719604492188,62.89759063720703,83.97566986083984,0.6898604035377502,96.62751007080078,80.97256469726562,126.06915283203125,81.0986557006836,28.654102325439453,0.22832446100073867,74,se3_log_map,0.8833358883857727,1.8784738779067993,-0.5844077467918396,-0.6318040490150452,199.88589477539062,171.29136657714844,-92.1663818359375
-0.7205208539962769,0.16366668045520782,1.922479271888733,224.5838165283203,61.52055358886719,84.43231964111328,0.6980659365653992,95.56893157958984,80.031982421875,124.65367889404297,80.15399169921875,28.122215270996094,0.16669368097791448,74,se3_log_map,0.8867078423500061,1.8807826042175293,-0.5880939960479736,-0.635261058807373,199.53013610839844,170.93148803710938,-91.03009033203125
-0.7258792519569397,0.16662992537021637,1.9274163246154785,223.48097229003906,59.46620178222656,86.20620727539062,0.7084642648696899,94.18991088867188,78.02037811279297,122.30665588378906,78.1360092163086,26.058006286621094,0.16621147698606364,74,se3_log_map,0.8915013670921326,1.885276436805725,-0.5935294032096863,-0.6406241655349731,199.31033325195312,171.52723693847656,-88.7479476928711
-0.7305487394332886,0.17019981145858765,1.9326448440551758,221.8768310546875,57.201568603515625,88.08570861816406,0.7122961282730103,93.36449432373047,76.08948516845703,120.4430923461914,76.2003402709961,24.78279685974121,0.1614518800051883,74,se3_log_map,0.8903091549873352,1.8903472423553467,-0.5980759859085083,-0.6460508108139038,198.73500061035156,172.03822326660156,-85.93645477294922
-0.7347239851951599,0.17369391024112701,1.9375662803649902,220.18569946289062,54.87751388549805,89.72183227539062,0.7188248634338379,92.85540771484375,74.3880844116211,118.97779083251953,74.49528503417969,24.650848388671875,0.16638997400877997,74,se3_log_map,0.8943110704421997,1.8951958417892456,-0.6020940542221069,-0.6511374711990356,198.09971618652344,172.24774169921875,-83.09144592285156
