alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.728951096534729,-0.007006821688264608,1.9634556770324707,221.6134490966797,59.3083381652832,116.81136322021484,0.6986271142959595,57.39646911621094,67.33040618896484,88.4745101928711,67.3668212890625,26.507427215576172,0.13939210498938337,87,se3_log_map,0.8797764182090759,1.8607245683670044,-0.7149003148078918,-0.4682636260986328,218.72059631347656,177.30030822753906,-74.82270050048828
-0.7133358716964722,-0.01698995754122734,1.94661283493042,218.10292053222656,65.77275848388672,106.33509063720703,0.7280653715133667,67.61299133300781,76.93722534179688,102.42486572265625,76.99476623535156,43.13996887207031,0.16217746600159444,87,se3_log_map,0.891515851020813,1.8457248210906982,-0.6999003291130066,-0.45326367020606995,211.22064208984375,169.80029296875,-82.32270050048828
-0.6979880332946777,-0.02591363526880741,1.9296705722808838,214.35804748535156,72.07525634765625,96.15396118164062,0.6473456621170044,78.14967346191406,87.24170684814453,117.12593841552734,87.32872772216797,59.711265563964844,0.16335357501520775,87,se3_log_map,0.8668739795684814,1.8308521509170532,-0.6849029064178467,-0.43935656547546387,203.7381591796875,162.85069274902344,-89.60819244384766
-0.6985747814178467,-0.024289458990097046,1.9289484024047852,208.3473663330078,71.84605407714844,93.61344146728516,0.6333082914352417,77.74153900146484,91.0809555053711,119.74759674072266,91.17131042480469,64.45905303955078,0.16094592900481075,87,se3_log_map,0.8660316467285156,1.8305832147598267,-0.6842537522315979,-0.4414757192134857,197.3251953125,159.89215087890625,-88.55479431152344
-0.7046251893043518,-0.02104017324745655,1.9365830421447754,202.83718872070312,70.42752075195312,96.31950378417969,0.6686769127845764,73.43548583984375,92.10162353515625,117.79422760009766,92.18352508544922,61.76496124267578,0.16128712700447068,87,se3_log_map,0.8767356276512146,1.8372620344161987,-0.6906040906906128,-0.4464622735977173,193.00930786132812,161.24864196777344,-84.60918426513672
-0.7120953798294067,-0.016514219343662262,1.9460800886154175,198.6019287109375,68.31758880615234,100.30281066894531,0.6893225908279419,68.17101287841797,91.84000396728516,114.37601470947266,91.9105224609375,57.475746154785156,0.23543104299460538,87,se3_log_map,0.8874134421348572,1.8457344770431519,-0.6982601881027222,-0.45305654406547546,190.3973846435547,163.65005493164062,-80.05052947998047
-0.7221118807792664,-0.010000545531511307,1.9577412605285645,195.8561248779297,65.24868774414062,105.9874496459961,0.7031456232070923,61.44416046142578,89.88510131835938,108.8793716430664,89.9411392211914,51.086483001708984,0.15859389302204363,87,se3_log_map,0.8973087072372437,1.8562124967575073,-0.708061695098877,-0.4625694453716278,189.84922790527344,167.4964141845703,-74.6292724609375
-0.7312416434288025,-0.0034514733124524355,1.96792471408844,193.6978759765625,62.07930374145508,110.88772583007812,0.7024606466293335,55.59754180908203,88.112060546875,104.18647766113281,88.15690612792969,46.81846618652344,0.15712039798381738,87,se3_log_map,0.8975419998168945,1.865534782409668,-0.7166452407836914,-0.47190967202186584,189.74209594726562,170.66485595703125,-69.6488037109375
-0.7377216219902039,0.003705777693539858,1.9744112491607666,192.78378295898438,59.3480339050293,113.77702331542969,0.7005290985107422,51.419151306152344,86.43010711669922,100.56884765625,86.46746063232422,44.82827377319336,0.16006797598674893,87,se3_log_map,0.898753821849823,1.8723461627960205,-0.7211294770240784,-0.4811503291130066,190.08096313476562,172.44345092773438,-66.24372100830078
-0.7405152320861816,0.009044084697961807,1.974481225013733,194.356689453125,57.638370513916016,113.75238037109375,0.7016686201095581,49.517757415771484,84.15991973876953,97.64681243896484,84.1935806274414,43.81017303466797,0.1577887840103358,87,se3_log_map,0.8988436460494995,1.873549222946167,-0.7208067178726196,-0.4880732595920563,191.6865234375,172.1916961669922,-65.67459106445312
-0.7447357177734375,0.015543729066848755,1.97536301612854,197.80638122558594,55.59794998168945,114.2242660522461,0.7017295360565186,46.94157791137695,80.20323944091797,92.93046569824219,80.23189544677734,40.567466735839844,0.2376640770235099,87,se3_log_map,0.9021316170692444,1.8755316734313965,-0.7215034365653992,-0.4968022406101227,195.20285034179688,172.62208557128906,-65.55818176269531
-0.7463878393173218,0.021319931373000145,1.9745595455169678,200.60301208496094,54.114341735839844,113.54086303710938,0.7027122974395752,45.87718200683594,77.31613159179688,89.90272521972656,77.34239196777344,38.971858978271484,0.1648752049950417,87,se3_log_map,0.9038612842559814,1.876397728919983,-0.719499945640564,-0.5036612153053284,197.67047119140625,172.111572265625,-65.94803619384766
-0.7433006167411804,0.023645812645554543,1.9692671298980713,201.58200073242188,54.457035064697266,109.97921752929688,0.7146754264831543,47.529972076416016,77.61882019042969,91.01526641845703,77.64718627929688,41.42197036743164,0.15815660599037074,87,se3_log_map,0.9023007750511169,1.8731440305709839,-0.7131937742233276,-0.505384087562561,197.27854919433594,169.3058319091797,-68.04467010498047
-0.7398725748062134,0.02657901868224144,1.963404893875122,202.53369140625,54.945518493652344,106.04181671142578,0.715428352355957,49.566383361816406,78.32010650634766,92.68692016601562,78.35130310058594,44.492225646972656,0.16142961001605727,87,se3_log_map,0.9020656943321228,1.8696460723876953,-0.7059937715530396,-0.5075969696044922,196.6847686767578,166.3187255859375,-70.4056396484375
-0.7380619645118713,0.03181425482034683,1.958430290222168,204.60838317871094,54.9338264465332,102.74800872802734,0.7162798047065735,50.97282409667969,77.92691040039062,93.11730194091797,77.9597396850586,46.03621292114258,0.15774402397801168,87,se3_log_map,0.8975574374198914,1.8673326969146729,-0.699339747428894,-0.512787938117981,197.32911682128906,164.10528564453125,-72.64765930175781
-0.7381321787834167,0.03762032464146614,1.954437017440796,207.82298278808594,54.5219841003418,100.28256225585938,0.713327169418335,51.622398376464844,76.4184341430664,92.22064971923828,76.45145416259766,45.923583984375,0.1603536689945031,87,se3_log_map,0.895500659942627,1.8656233549118042,-0.694511353969574,-0.5194478631019592,199.35348510742188,162.71633911132812,-74.79393768310547
-0.7395108342170715,0.04303615167737007,1.9510748386383057,211.83204650878906,53.78351593017578,98.30068969726562,0.7190169095993042,51.766239166259766,74.19844818115234,90.47183990478516,74.23070526123047,45.01780319213867,0.16007806998095475,87,se3_log_map,0.8952060341835022,1.8640201091766357,-0.6913881897926331,-0.52639240026474,202.3858184814453,161.701171875,-76.89360046386719
-0.7430521249771118,0.049968887120485306,1.948951244354248,216.70147705078125,52.51324462890625,96.94796752929688,0.7213668823242188,51.09602737426758,71.05941009521484,87.52281951904297,71.08951568603516,42.70463562011719,0.1602211499994155,87,se3_log_map,0.8916353583335876,1.8635458946228027,-0.6899062991142273,-0.5358505249023438,206.44158935546875,161.34005737304688,-78.84746551513672
-0.7471279501914978,0.05832896754145622,1.948008418083191,220.9730224609375,50.79545593261719,96.24061584472656,0.7268007397651672,50.538658142089844,67.8590316772461,84.61090087890625,67.88725280761719,39.82666778564453,0.15787822401034646,87,se3_log_map,0.8897337913513184,1.8645377159118652,-0.6885343790054321,-0.5467072129249573,210.1818084716797,161.43299865722656,-79.90186309814453
