% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=335046, Fri Nov 28 00:44:23 2025
1 10 -0.18004095328518582 -0.01820987353765261 0.05480145687349131 0.15717003643105948 0.8618292443986338 0.9453497010017465 0.9714883603102366 1.0114570695760003 1.0253220270114787 1.1599327564245772
2 20 -0.14104486114409742 -0.07735585355244051 0.08967729934732735 0.18199838400933682 0.8618292443986338 0.9453497010017465 0.9714883603102366 1.0114570695760003 1.0253220270114787 1.1599327564245772
3 30 -0.17059011171127936 -0.07695371649688769 0.1000624349754912 0.20992884568041179 0.8618292443986338 0.9453497010017465 0.9714883603102366 1.0114570695760003 1.0253220270114787 1.1599327564245772
4 40 -0.2005633335815558 -0.04593892427456495 0.11881066236598586 0.19825321172609453 0.8618292443986338 0.9453497010017465 0.9714883603102366 1.0114570695760003 1.0253220270114787 1.1599327564245772
5 50 -0.16589922186757555 -0.074064449973745 0.1449371545873513 0.24162150810553717 0.8618292443986338 0.9453497010017465 0.9714883603102366 1.0114570695760003 1.0253220270114787 1.1599327564245772
6 60 -0.1788541615253669 -0.07350620479536452 0.15732775756669085 0.31126766318293353 0.8618292443986338 0.9453497010017465 0.9714883603102366 1.0114570695760003 1.0253220270114787 1.1599327564245772
7 70 -0.3010282427704967 -0.07323081754814906 0.10141463842286673 0.3446120472298555 0.7010051582334353 0.8332859712473992 0.9722127296935348 1.0022491844098085 1.0808074047475213 1.3024517621267369
8 80 -0.3265096071328529 -0.014349703643678168 0.09234082420406052 0.3874926508700577 0.7010051582334353 0.8332859712473992 0.9722127296935348 1.0022491844098085 1.0808074047475213 1.3024517621267369
9 90 -0.31449982450278113 -0.0429716498790976 0.05667132904335674 0.4532079107065649 0.7010051582334353 0.8332859712473992 0.9722127296935348 1.0022491844098085 1.0808074047475213 1.3024517621267369
10 100 -0.2908599492142638 -0.07383580009163657 0.0654300090588577 0.49471085288157496 0.7010051582334353 0.8332859712473992 0.9722127296935348 1.0022491844098085 1.0808074047475213 1.3024517621267369
11 110 -0.36794264122717624 -0.1352296139983275 0.09048346261145376 0.5969200281996259 0.7010051582334353 0.8332859712473992 0.9722127296935348 1.0022491844098085 1.0808074047475213 1.3024517621267369
12 120 -0.40750646051288364 -0.17542001328578588 0.1340786348952333 0.589400293791852 0.7010051582334353 0.8332859712473992 0.9722127296935348 1.0022491844098085 1.0808074047475213 1.3024517621267369
13 130 -0.38336746075400085 -0.18771154092646364 0.12992979680453454 0.5511149449833611 0.53948560949234 0.758661253666499 0.9096231523512734 0.9719474678360278 1.0794211340085382 1.4819386745966392
14 140 -0.42588120276044444 -0.19423226217215545 0.17687809811639693 0.5460507998683041 0.53948560949234 0.758661253666499 0.9096231523512734 0.9719474678360278 1.0794211340085382 1.4819386745966392
15 150 -0.41215810201667796 -0.18038198802449507 0.17550292315347324 0.5240967239551375 0.53948560949234 0.758661253666499 0.9096231523512734 0.9719474678360278 1.0794211340085382 1.4819386745966392
16 160 -0.4699134983323518 -0.2858833081264707 0.305149319244351 0.5693905742958852 0.53948560949234 0.758661253666499 0.9096231523512734 0.9719474678360278 1.0794211340085382 1.4819386745966392
17 170 -0.47949442881536436 -0.28015542818301176 0.3242721433531273 0.5919726656515969 0.53948560949234 0.758661253666499 0.9096231523512734 0.9719474678360278 1.0794211340085382 1.4819386745966392
18 180 -0.5839757202734029 -0.314325394570508 0.36547171357915303 0.6672319356079097 0.53948560949234 0.758661253666499 0.9096231523512734 0.9719474678360278 1.0794211340085382 1.4819386745966392
19 190 -0.5755538284690634 -0.33051456289946934 0.4435248738026076 0.6838731653188392 0.4127363581206111 0.49994777381724004 0.7509146700862682 0.8876768529164563 1.2387119158321884 1.6411735663120577
20 200 -0.6295812229825688 -0.2894779390026686 0.5110758472794555 0.7225415972650376 0.4127363581206111 0.49994777381724004 0.7509146700862682 0.8876768529164563 1.2387119158321884 1.6411735663120577
21 210 -0.6999367336286476 -0.3420792430705204 0.5337460019559036 0.7601168808119688 0.4127363581206111 0.49994777381724004 0.7509146700862682 0.8876768529164563 1.2387119158321884 1.6411735663120577
22 220 -0.7258106109235142 -0.38834513329560727 0.5204364333862667 0.7696829957819171 0.4127363581206111 0.49994777381724004 0.7509146700862682 0.8876768529164563 1.2387119158321884 1.6411735663120577
23 230 -0.6992360684861622 -0.43436633561679133 0.5091878945263358 0.7442011611833621 0.4127363581206111 0.49994777381724004 0.7509146700862682 0.8876768529164563 1.2387119158321884 1.6411735663120577
24 240 -0.6923013833270139 -0.46918983274980863 0.47267856963296956 0.7329806920078427 0.4127363581206111 0.49994777381724004 0.7509146700862682 0.8876768529164563 1.2387119158321884 1.6411735663120577
25 250 -0.6921692697644759 -0.46159259483371384 0.43571670560908926 0.7138030570615927 0.3203609904714841 0.4501770341698558 0.6199871133214325 0.7352712569579547 1.3707348420702605 1.7002316384633023
26 260 -0.6800211200176813 -0.4265909125595148 0.4377774748380908 0.6989235406996082 0.3203609904714841 0.4501770341698558 0.6199871133214325 0.7352712569579547 1.3707348420702605 1.7002316384633023
27 270 -0.7018309490189374 -0.3923667273170781 0.4303858547116547 0.6399072163487499 0.3203609904714841 0.4501770341698558 0.6199871133214325 0.7352712569579547 1.3707348420702605 1.7002316384633023
28 280 -0.738080849482624 -0.4012407093876699 0.42511378221476237 0.6253571349447888 0.3203609904714841 0.4501770341698558 0.6199871133214325 0.7352712569579547 1.3707348420702605 1.7002316384633023
29 290 -0.737820334912961 -0.44423698303171 0.42327883537140293 0.6599474162079719 0.3203609904714841 0.4501770341698558 0.6199871133214325 0.7352712569579547 1.3707348420702605 1.7002316384633023
30 300 -0.7047616792816264 -0.4694384140556474 0.41285808088011144 0.5842202392307398 0.3203609904714841 0.4501770341698558 0.6199871133214325 0.7352712569579547 1.3707348420702605 1.7002316384633023
31 310 -0.6973514766760063 -0.45909579622974106 0.3937237254387632 0.6520070648959516 0.22723710683294343 0.342422178199342 0.6219115596284053 0.7578304726697508 1.4928761094898242 1.625223140852863
32 320 -0.6970116894435232 -0.4703106619098839 0.4101362178319534 0.670350741767329 0.22723710683294343 0.342422178199342 0.6219115596284053 0.7578304726697508 1.4928761094898242 1.625223140852863
