id_number,file,ncc,ssim,ssim_ori,mtre,mpd,geo_r,geo_t,alpha2,beta2,gamma2,bx2,by2,bz2
72,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray072_se3_log_map.csv,0.5735754567217509,0.8836327246201474,0.8128682377809522,4.535741329193115,2.6650209426879883,2.132529968171412,6.545795440673828,-0.7951130867004395,0.1247171759605407,1.8455952405929563,249.50132751464844,25.624488830566406,118.94834899902344
40,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray040_se3_log_map.csv,0.5177010156834038,0.8886834117326458,0.7984567336928323,44.630340576171875,37.50587844848633,16.57928601903989,59.67096328735352,-0.8341631293296814,-0.1550575047731399,1.931059718132019,207.56100463867188,34.74152374267578,159.51925659179688
35,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray035_se3_log_map.csv,0.4346277144628206,0.8490641357427655,0.7996813151914423,40.1475830078125,54.419830322265625,10.961038621240492,55.38294219970703,-0.9990125894546508,0.1307219117879867,1.9222105741500852,213.4857482910156,-5.549140930175781,153.7397003173828
42,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray042_se3_log_map.csv,0.5065770646003042,0.8858906907955901,0.7984720991244335,35.6518440246582,34.622371673583984,18.551370800135714,53.626007080078125,-0.8364988565444946,-0.1860077530145645,1.949542999267578,219.96896362304688,30.19136047363281,162.66197204589844
2,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray002_se3_log_map.csv,0.5025125093021496,0.8691759090536271,0.798930944661429,52.38680648803711,40.06361389160156,18.069457131697597,69.0321273803711,-0.8450191020965576,-0.166116714477539,1.9279875755310056,201.8992156982422,39.19715118408203,145.45074462890625
57,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray057_se3_log_map.csv,0.41426436693452423,0.8735507862178142,0.7638905525981023,50.577152252197266,46.6115837097168,14.625656955496574,45.84117889404297,-0.8067017793655396,-0.1218046993017196,1.9220530986785889,212.8335723876953,37.78163146972656,141.6387939453125
20,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray020_se3_log_map.csv,0.4630630598148847,0.8457275405751326,0.7991453201581856,59.004390716552734,42.70473098754883,22.60415370265983,102.6279525756836,-1.2071508169174194,0.0646968483924865,1.903883695602417,194.79779052734372,-59.80645751953125,156.23712158203125
37,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray037_se3_log_map.csv,0.49526850341559003,0.8875543057359464,0.8009155066708253,44.10569763183594,36.9089241027832,16.949407522464305,61.383567810058594,-0.854020893573761,-0.1601098030805587,1.93191921710968,205.1676483154297,33.45771789550781,160.0905303955078
25,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray025_se3_log_map.csv,0.5107151539782934,0.8940833244533338,0.7897794563970272,42.88235092163086,38.10598373413086,15.807057181666378,59.29463577270508,-0.8312329649925232,-0.1472114771604538,1.896256685256958,208.1385498046875,31.971206665039062,160.44680786132812
79,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray079_se3_log_map.csv,0.568665406399827,0.882062310248783,0.8081349085508225,5.20682954788208,2.2056620121002197,1.231257765752202,7.178346157073975,-0.8022609353065491,0.1282194554805755,1.862877368927002,248.579833984375,26.511932373046875,117.03607177734376
14,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray014_se3_log_map.csv,0.49121188649847547,0.8782988467430253,0.780079477038178,16.45458221435547,14.98220157623291,14.497819419367707,62.2515754699707,-0.9235878586769104,-0.0964827388525009,1.9286035299301147,230.07981872558597,-1.3556900024414062,173.93797302246094
45,/home/zsr/project/diffpose/ours/wsreg/runs/zyl/zyl_xray045_se3_log_map.csv,0.4671675764662263,0.8547915532966754,0.8002353636664178,88.4463119506836,74.71387481689453,20.277103662549358,83.58236694335938,-0.8204341530799866,-0.2268290072679519,1.8619416952133176,176.56671142578125,52.786399841308594,146.91397094726562
