alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-1.150982141494751,0.0773027166724205,1.7616451978683472,165.18917846679688,-20.968643188476562,137.8880615234375,0.0,45.04570388793945,61.85711669921875,76.52070617675781,61.862945556640625,8.233728408813477,0.0,31,se3_log_map,0.876778092120813,0.7898946429871619,1.5840083360671997,-0.9572423100471497,-0.8908911347389221,165.18917846679688,-20.968643188476562,137.8880615234375
-1.148037314414978,0.0899023786187172,1.7727757692337036,165.05125427246094,-20.44368553161621,137.53021240234375,0.4276685118675232,52.89881134033203,61.40811538696289,81.05084991455078,61.417808532714844,7.506830215454102,0.0851290225982666,31,se3_log_map,0.8780236840248108,0.7883747220039368,1.6011803150177002,-0.953995406627655,-0.8956366777420044,165.05125427246094,-20.44368553161621,137.53021240234375
-1.1531765460968018,0.11715204268693924,1.734511137008667,165.2895050048828,-20.581308364868164,137.05860900878906,0.45819908380508423,48.11921310424805,61.721885681152344,78.2626953125,61.73970031738281,7.61751651763916,0.07175278663635254,31,se3_log_map,0.8735877871513367,0.7831372022628784,1.5815472602844238,-0.9200365543365479,-0.9350209832191467,165.2895050048828,-20.581308364868164,137.05860900878906
-1.180932641029358,0.0861193984746933,1.7049258947372437,164.66748046875,-20.8326358795166,139.84075927734375,0.44792985916137695,30.648080825805664,61.16439437866211,68.41336059570312,61.17222213745117,8.049195289611816,0.07847428321838379,31,se3_log_map,0.8695073127746582,0.7900519371032715,1.530531883239746,-0.9443287253379822,-0.9389287233352661,164.66748046875,-20.8326358795166,139.84075927734375
-1.1664133071899414,0.051499031484127045,1.6578887701034546,159.76576232910156,-19.285062789916992,148.86521911621094,0.4486716389656067,14.592106819152832,57.15507125854492,58.9884033203125,57.155731201171875,6.960881233215332,0.060936927795410156,31,se3_log_map,0.8675119876861572,0.7999398112297058,1.4766865968704224,-0.9249988198280334,-0.9166582822799683,159.76576232910156,-19.285062789916992,148.86521911621094
-1.1815173625946045,0.03496217355132103,1.6786137819290161,160.93246459960938,-17.431133270263672,151.62158203125,0.4890992343425751,13.630348205566406,55.68160629272461,57.325626373291016,55.68333435058594,5.223079204559326,0.0914607048034668,31,se3_log_map,0.8809049725532532,0.7941299676895142,1.4797329902648926,-0.9590757489204407,-0.9070963263511658,160.93246459960938,-17.431133270263672,151.62158203125
-1.189407229423523,0.04263061657547951,1.6582087278366089,160.95960998535156,-22.09391212463379,152.57594299316406,0.5049874186515808,20.654869079589844,60.1595458984375,63.60655975341797,60.16240310668945,6.10490083694458,0.06838846206665039,31,se3_log_map,0.8770659565925598,0.7979387640953064,1.4640183448791504,-0.9491124749183655,-0.926235020160675,160.95960998535156,-22.09391212463379,152.57594299316406
-1.1848816871643066,0.04335140064358711,1.6735260486602783,159.92149353027344,-21.296829223632812,151.67652893066406,0.4979395866394043,15.849392890930176,59.09004592895508,61.17873001098633,59.09236526489258,5.50341272354126,0.09841156005859375,31,se3_log_map,0.8740760087966919,0.8028219938278198,1.4789427518844604,-0.9539850354194641,-0.9180966019630432,159.92149353027344,-21.296829223632812,151.67652893066406
-1.2057325839996338,0.014209688641130924,1.6399030685424805,157.0298309326172,-18.910099029541016,158.46485900878906,0.5111865401268005,34.40617370605469,56.52385711669922,66.17198181152344,56.53067398071289,6.300357341766357,0.061881303787231445,31,se3_log_map,0.876611053943634,0.7914928197860718,1.4265244007110596,-0.9680758118629456,-0.9222602844238281,157.0298309326172,-18.910099029541016,158.46485900878906
-1.2052724361419678,0.014714324846863747,1.6427133083343506,156.73635864257812,-18.135730743408203,157.89666748046875,0.5119421482086182,33.3554801940918,55.637298583984375,64.8698501586914,55.64394760131836,5.895334243774414,0.0866098403930664,31,se3_log_map,0.8764585852622986,0.7966232299804688,1.4293462038040161,-0.9690595865249634,-0.9212890267372131,156.73635864257812,-18.135730743408203,157.89666748046875
-1.243182897567749,-0.02822711318731308,1.6260541677474976,148.47935485839844,-11.469771385192871,164.76666259765625,0.5112196803092957,61.487892150878906,49.19026565551758,78.7428970336914,49.214473724365234,6.391769886016846,0.06762409210205078,31,se3_log_map,0.8780065178871155,0.7859493494033813,1.3757210969924927,-1.0135178565979004,-0.9218472242355347,148.47935485839844,-11.469771385192871,164.76666259765625
-1.2236981391906738,-0.0086623914539814,1.6626890897750854,151.2900390625,-9.396735191345215,159.23497009277344,0.5121710300445557,42.43899917602539,46.28763198852539,62.79819869995117,46.30085372924805,5.307619094848633,0.08794140815734863,31,se3_log_map,0.8824660778045654,0.7971005439758301,1.4255216121673584,-1.0086798667907715,-0.9086595177650452,151.2900390625,-9.396735191345215,159.23497009277344
-1.2662315368652344,-0.056149955838918686,1.6534842252731323,136.27146911621094,14.695221900939941,166.6187744140625,0.5123262405395508,74.20697021484375,27.074508666992188,78.99179077148438,27.09868812561035,6.521742820739746,0.058199167251586914,31,se3_log_map,0.8814311623573303,0.7858960628509521,1.3721460103988647,-1.0626472234725952,-0.9056583046913147,136.27146911621094,14.695221900939941,166.6187744140625
-1.2543704509735107,-0.052560240030288696,1.6650266647338867,134.9549102783203,25.830453872680664,163.07395935058594,0.5340306162834167,67.68962860107422,17.79536247253418,69.98971557617188,17.809349060058594,5.913759231567383,0.08240056037902832,31,se3_log_map,0.8867087960243225,0.7996206283569336,1.3888609409332275,-1.0582301616668701,-0.8950185179710388,134.9549102783203,25.830453872680664,163.07395935058594
-1.2408678531646729,-0.05165963992476463,1.641878604888916,137.49664306640625,25.2757625579834,163.73965454101562,0.5377183556556702,65.07832336425781,17.47542381286621,67.3838119506836,17.487600326538086,5.74143648147583,0.05443882942199707,31,se3_log_map,0.8716728687286377,0.8086020946502686,1.3757424354553223,-1.033935546875,-0.8954012989997864,137.49664306640625,25.2757625579834,163.73965454101562
-1.247621774673462,-0.05553373321890831,1.6531789302825928,134.67034912109375,29.646835327148438,163.8663787841797,0.540002167224884,67.2750015258789,16.78311538696289,69.33684539794922,16.7961483001709,5.715970516204834,0.08946800231933594,31,se3_log_map,0.8789585828781128,0.8052090406417847,1.3800342082977295,-1.0477596521377563,-0.8926544785499573,134.67034912109375,29.646835327148438,163.8663787841797
-1.242994785308838,-0.05596298724412918,1.6548250913619995,134.23370361328125,34.10458755493164,163.01820373535156,0.541469395160675,65.6700668334961,15.365821838378906,67.44380187988281,15.377391815185547,5.9291791915893555,0.05332660675048828,31,se3_log_map,0.8649268746376038,0.8180931806564331,1.3830574750900269,-1.04535710811615,-0.8882448673248291,134.23370361328125,34.10458755493164,163.01820373535156
-1.2422208786010742,-0.06418145447969437,1.6542799472808838,133.476806640625,35.87282943725586,163.6946563720703,0.0,68.48346710205078,16.30216407775879,70.39705657958984,16.315475463867188,6.023685932159424,0.0,31,se3_log_map,0.862399088797107,0.8233010186527859,1.3779610395431519,-1.0489015579223633,-0.8813740015029907,133.476806640625,35.87282943725586,163.6946563720703
