alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-1.102135181427002,0.022097956389188766,1.5352072715759277,209.35574340820312,172.70526123046875,126.31983184814453,0.5450672507286072,149.1903076171875,80.20443725585938,169.38270568847656,80.35516357421875,0.165887808019761,50,se3_log_map,0.6794121265411377,1.3759938478469849,-0.8240975737571716,-0.8852704167366028,126.97183990478516,298.5697326660156,-118.89827728271484
-1.0998433828353882,0.02033352665603161,1.5346139669418335,207.37689208984375,173.28219604492188,125.87553405761719,0.5289431810379028,149.91368103027344,80.83490753173828,170.31851196289062,80.98251342773438,0.16574929800117388,50,se3_log_map,0.682243824005127,1.3752373456954956,-0.8231998085975647,-0.8823649883270264,125.2066421508789,297.7671813964844,-118.33138275146484
-1.0993900299072266,0.020160848274827003,1.5349273681640625,206.30027770996094,173.55479431152344,126.44456481933594,0.5300486087799072,149.82608032226562,81.28256225585938,170.4544219970703,81.42717742919922,0.1663991840032395,50,se3_log_map,0.6824992895126343,1.3755568265914917,-0.8231410384178162,-0.8817906379699707,124.36369323730469,297.99005126953125,-117.53193664550781
-1.1019929647445679,0.02116572856903076,1.537535309791565,206.25535583496094,173.30374145507812,128.74636840820312,0.5693300366401672,148.29457092285156,81.43690490722656,169.18406677246094,81.57884216308594,0.1656496040232014,50,se3_log_map,0.676233172416687,1.3775684833526611,-0.825859546661377,-0.883755624294281,124.87249755859375,299.64178466796875,-116.17195892333984
-1.1057153940200806,0.02239966206252575,1.5409610271453857,206.6998291015625,172.81068420410156,131.48458862304688,0.5626929402351379,146.29904174804688,81.47257995605469,167.45504760742188,81.61322021484375,0.16623197501758114,50,se3_log_map,0.6753647923469543,1.3800674676895142,-0.829728901386261,-0.8865006566047668,125.97161865234375,301.6612854003906,-114.78873443603516
-1.1079018115997314,0.021744681522250175,1.5431807041168213,206.79966735839844,172.65045166015625,132.67384338378906,0.5486449003219604,145.3032684326172,81.57846069335938,166.63758850097656,81.7197265625,0.16563812698586844,50,se3_log_map,0.677240252494812,1.3809751272201538,-0.833013653755188,-0.8870121836662292,126.45942687988281,302.4659118652344,-114.31929016113281
-1.1081315279006958,0.020013833418488503,1.5444982051849365,206.24606323242188,172.7501220703125,132.7445068359375,0.5526815056800842,145.0218048095703,81.74012756347656,166.47154235839844,81.88135528564453,0.16440770801273175,50,se3_log_map,0.6779284477233887,1.3811246156692505,-0.8350226283073425,-0.8854856491088867,126.17688751220703,302.24560546875,-114.25798034667969
-1.107493281364441,0.01817275770008564,1.5454703569412231,205.5676727294922,172.81997680664062,132.31524658203125,0.5614206194877625,144.96400451660156,81.77288055419922,166.43727111816406,81.91352081298828,0.16740444998140447,50,se3_log_map,0.6761211156845093,1.38118314743042,-0.8362560272216797,-0.8833131194114685,125.72777557373047,301.541259765625,-114.3894271850586
-1.1055119037628174,0.015804650261998177,1.5434961318969727,205.64634704589844,173.2461395263672,130.0133056640625,0.5764278769493103,146.42318725585938,81.68387603759766,167.66635131835938,81.82807922363281,0.16417987699969672,50,se3_log_map,0.6745397448539734,1.3788163661956787,-0.8352144956588745,-0.8806250691413879,125.26648712158203,299.9338684082031,-115.99431610107422
-1.1050000190734863,0.013732506893575191,1.542104721069336,206.55462646484375,173.38119506835938,128.23428344726562,0.5568695068359375,147.4965362548828,81.39216613769531,168.46339416503906,81.54222106933594,0.24491056901752017,50,se3_log_map,0.6750038862228394,1.3766580820083618,-0.8354114294052124,-0.8791105151176453,125.69556427001953,298.8633117675781,-117.63294982910156
-1.1075726747512817,0.013441699557006359,1.5444096326828003,207.77980041503906,172.78842163085938,129.10552978515625,0.5712752342224121,146.39602661132812,80.87517547607422,167.2500762939453,81.02770233154297,0.16364801899180748,50,se3_log_map,0.6739107966423035,1.377705693244934,-0.8387864232063293,-0.8801566958427429,127.22013854980469,299.5167541503906,-117.76587677001953
-1.110298752784729,0.01274676714092493,1.547513723373413,208.56109619140625,172.22450256347656,130.32669067382812,0.5701359510421753,145.02499389648438,80.51470184326172,165.8760528564453,80.66869354248047,0.1663263910159003,50,se3_log_map,0.6711314916610718,1.3791764974594116,-0.8429749608039856,-0.8807603716850281,128.51304626464844,300.2588195800781,-117.5615005493164
-1.1120491027832031,0.01139427162706852,1.5512837171554565,208.16073608398438,171.7619171142578,131.5599365234375,0.568280816078186,143.54347229003906,80.35680389404297,164.50515747070312,80.50920104980469,0.1642502080067061,50,se3_log_map,0.670315682888031,1.3811722993850708,-0.8472127318382263,-0.8799006938934326,128.91903686523438,300.5682373046875,-116.84632110595703
-1.1120049953460693,0.009050284512341022,1.555521845817566,206.13462829589844,171.56588745117188,132.52337646484375,0.5732431411743164,142.14279174804688,80.55260467529297,163.38082885742188,80.69971466064453,0.16293483899789862,50,se3_log_map,0.6719951629638672,1.3836044073104858,-0.8509771823883057,-0.8767558932304382,127.98198699951172,300.1521301269531,-115.61443328857422
-1.1113903522491455,0.006024009548127651,1.5585360527038574,204.45791625976562,171.57376098632812,132.76638793945312,0.55892413854599,141.48651123046875,80.79217529296875,162.92884826660156,80.93668365478516,0.16198270200402476,50,se3_log_map,0.6745614409446716,1.3847885131835938,-0.854070782661438,-0.87303626537323,127.1123275756836,299.4261169433594,-114.99221801757812
-1.1103848218917847,0.0035414467565715313,1.558098554611206,204.57286071777344,171.74075317382812,131.5068359375,0.5594336986541748,142.27584838867188,80.65098571777344,163.54510498046875,80.798583984375,0.16282279099687003,50,se3_log_map,0.6748031377792358,1.3833951950073242,-0.85465008020401,-0.8705284595489502,127.1016616821289,298.4085693359375,-115.96347045898438
-1.1111961603164673,0.002972697140648961,1.5569831132888794,206.52688598632812,171.57974243164062,130.6925048828125,0.5740353465080261,142.87496948242188,80.11927795410156,163.80584716796875,80.27342224121094,0.16295755401370116,50,se3_log_map,0.6742491126060486,1.3818602561950684,-0.8550236225128174,-0.8710781931877136,128.5938262939453,298.3475646972656,-117.37028503417969
-1.1134004592895508,0.003313517663627863,1.5571980476379395,208.8422088623047,171.1189422607422,130.84190368652344,0.56966632604599,142.63735961914062,79.52852630615234,163.31015014648438,79.68869018554688,0.16508824899210595,50,se3_log_map,0.6732804179191589,1.381522297859192,-0.8565915822982788,-0.8729559183120728,130.67201232910156,299.0082702636719,-118.36058044433594
-1.1137850284576416,0.004079591482877731,1.5570974349975586,209.91900634765625,170.8465576171875,130.96365356445312,0.5579835176467896,142.49696350097656,79.2311782836914,163.04283142089844,79.39337921142578,0.16293947800295427,50,se3_log_map,0.6755663156509399,1.3817247152328491,-0.8563418984413147,-0.8738617897033691,131.66180419921875,299.3335266113281,-118.68529510498047
-1.113383173942566,0.004252684768289328,1.5593186616897583,209.10403442382812,170.61294555664062,132.09959411621094,0.5641704797744751,141.48171997070312,79.30420684814453,162.1919708251953,79.46272277832031,0.16223259200342,50,se3_log_map,0.6693025827407837,1.3838739395141602,-0.8571302890777588,-0.872970700263977,131.52003479003906,299.6661376953125,-117.60161590576172
-1.1110819578170776,0.0035939591471105814,1.5612026453018188,207.10855102539062,170.66641235351562,132.6561279296875,0.5795090794563293,140.86546325683594,79.62796020507812,161.81375122070312,79.78055572509766,0.22238831399590708,50,se3_log_map,0.668461799621582,1.3858941793441772,-0.8568215370178223,-0.8701047301292419,130.2704315185547,299.2395324707031,-116.34114837646484
