alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,r1,r2,r3,t1,t2,t3
-1.156153917312622,0.030564358457922935,1.4454729557037354,168.8482666015625,81.44383239746094,166.2670135498047,0.10857407748699188,117.70299530029297,54.40176773071289,129.6670684814453,54.48701477050781,63.77885437011719,0.10116893801023252,40,se3_log_map,0.6970255970954895,0.6995521187782288,1.2867097854614258,-0.8080454468727112,-0.9606797695159912,147.8406524658203,246.89524841308594,-1.0342742204666138
-1.1478426456451416,0.025775425136089325,1.437030553817749,177.25010681152344,77.13673400878906,157.1451873779297,0.0947844460606575,122.18351745605469,53.669761657714844,133.45130920410156,53.78074264526367,69.97261047363281,0.11812434199964628,40,se3_log_map,0.6982994675636292,0.7044657468795776,1.279210090637207,-0.8005456924438477,-0.9531800746917725,155.3404998779297,239.39532470703125,-8.534323692321777
-1.142638921737671,0.023776179179549217,1.4334927797317505,172.148681640625,75.21627807617188,152.33580017089844,0.1261458545923233,124.17060089111328,48.73248291015625,133.39112854003906,48.832340240478516,60.957767486572266,0.11696632098755799,40,se3_log_map,0.7044287323951721,0.7116374969482422,1.2765657901763916,-0.7962155938148499,-0.948656439781189,150.87266540527344,232.06747436523438,-7.94097375869751
-1.14278244972229,0.02642381377518177,1.4293761253356934,167.80865478515625,72.71427917480469,148.12942504882812,0.13988956809043884,126.16268920898438,44.30958557128906,133.71746826171875,44.39862823486328,54.64750671386719,0.11890350101748481,40,se3_log_map,0.713241457939148,0.7091786861419678,1.2744266986846924,-0.7922097444534302,-0.9518083333969116,146.92068481445312,225.67677307128906,-7.152419090270996
-1.1427943706512451,0.029282821342349052,1.4262659549713135,162.2432861328125,70.13619995117188,144.09510803222656,0.15619347989559174,127.67044830322266,39.788265228271484,133.72677612304688,39.863059997558594,48.20070266723633,0.1164106430078391,40,se3_log_map,0.732036828994751,0.7218364477157593,1.2733124494552612,-0.7885288000106812,-0.9546976685523987,142.03782653808594,218.8836669921875,-5.711002349853516
-1.1415174007415771,0.02890947461128235,1.4282476902008057,154.5952606201172,68.57740020751953,143.42660522460938,0.20315146446228027,126.73759460449219,35.562652587890625,131.6325225830078,35.614830017089844,39.05581283569336,0.11722774698864669,40,se3_log_map,0.7407671213150024,0.7344262003898621,1.275187611579895,-0.7890033721923828,-0.9528447985649109,136.24107360839844,214.17010498046875,-1.6948070526123047
-1.1399794816970825,0.026292849332094193,1.4313592910766602,146.31893920898438,67.07185363769531,142.05859375,0.23676371574401855,125.29212188720703,32.879756927490234,129.53453063964844,32.912574768066406,33.255226135253906,0.1152275100175757,40,se3_log_map,0.7495191097259521,0.745949387550354,1.2768809795379639,-0.791443407535553,-0.9488976001739502,129.9065399169922,208.61085510253906,1.9204225540161133
-1.1382839679718018,0.02409426122903824,1.4339746236801147,137.99244689941406,65.31854248046875,140.12977600097656,0.24870418012142181,124.110595703125,32.257049560546875,128.23399353027344,32.27871322631836,33.22602081298828,0.11366919800639153,40,se3_log_map,0.7677391171455383,0.7575613856315613,1.278424859046936,-0.7932021617889404,-0.9452512860298157,123.44221496582031,202.4963836669922,5.339020729064941
-1.136735200881958,0.02151351235806942,1.4387867450714111,128.86892700195312,63.729408264160156,139.52210998535156,0.3161086440086365,121.85468292236328,33.945213317871094,126.49443054199219,33.96202850341797,37.085060119628906,0.11315268601174466,40,se3_log_map,0.797722339630127,0.7815974950790405,1.2816226482391357,-0.7965457439422607,-0.9408094882965088,116.659423828125,197.1896514892578,9.894195556640625
-1.1362926959991455,0.019881781190633774,1.4441757202148438,121.11742401123047,63.169273376464844,141.048095703125,0.33804333209991455,119.24507141113281,37.15198516845703,124.8985824584961,37.16761779785156,41.75735092163086,0.11414121798588894,40,se3_log_map,0.8013511896133423,0.7739577293395996,1.2855217456817627,-0.8003448843955994,-0.93773353099823,111.01911926269531,194.8743133544922,14.79577922821045
-1.1356768608093262,0.01756308600306511,1.4510564804077148,112.28971862792969,61.97467041015625,142.3167724609375,0.3441188931465149,115.9386978149414,42.083641052246094,123.34024047851562,42.10454559326172,52.029239654541016,0.11266353898099624,40,se3_log_map,0.7999356985092163,0.7712475061416626,1.2903879880905151,-0.8053044676780701,-0.933579683303833,104.83993530273438,191.50479125976562,20.2872314453125
-1.135532259941101,0.015651537105441093,1.4571269750595093,105.0423355102539,61.209529876708984,143.990966796875,0.31506162881851196,113.01067352294922,47.0582160949707,122.41686248779297,47.08462905883789,61.3583984375,0.11468895399593748,40,se3_log_map,0.79230135679245,0.7706595659255981,1.2946363687515259,-0.8098624348640442,-0.9303064942359924,99.84886932373047,189.42100524902344,25.151308059692383
-1.1364166736602783,0.014518292620778084,1.4629185199737549,99.52876281738281,60.78440856933594,146.4754638671875,0.30023902654647827,110.14226531982422,51.2045783996582,121.4628677368164,51.23430252075195,68.22477722167969,0.11154579700087197,40,se3_log_map,0.7856594324111938,0.7665684223175049,1.298761248588562,-0.8144760131835938,-0.9284675717353821,96.33383178710938,188.93142700195312,29.592403411865234
-1.1376914978027344,0.01399240829050541,1.4679231643676758,96.19998168945312,60.852256774902344,150.01446533203125,0.28673258423805237,107.6205825805664,53.95479202270508,120.3881607055664,53.98490905761719,71.66963195800781,0.11195385799510404,40,se3_log_map,0.7839596271514893,0.7628037333488464,1.302417516708374,-0.8185291290283203,-0.9275922775268555,94.68473815917969,190.43994140625,33.53572463989258
-1.1399013996124268,0.01467730849981308,1.472541332244873,94.6658935546875,61.10540008544922,154.2452850341797,0.2947048246860504,105.18854522705078,55.507415771484375,118.93570709228516,55.536781311035156,72.58975219726562,0.11245742900064215,40,se3_log_map,0.7846400141716003,0.7615411281585693,1.3061177730560303,-0.8222454190254211,-0.9284273982048035,94.57926940917969,193.358154296875,36.99607849121094
-1.1423550844192505,0.015659766271710396,1.4768632650375366,94.38101196289062,61.50607681274414,158.75758361816406,0.3065434992313385,102.88599395751953,56.376991271972656,117.31961822509766,56.405426025390625,72.21276092529297,0.11218871199525893,40,se3_log_map,0.7823260426521301,0.7551274299621582,1.3096462488174438,-0.8257881999015808,-0.9297500848770142,95.5302505493164,197.08717346191406,39.95558166503906
-1.1452850103378296,0.0169666800647974,1.4798321723937988,95.82982635498047,62.078163146972656,162.52525329589844,0.3158184885978699,101.23387145996094,56.025726318359375,115.7029800415039,56.05276870727539,69.64984893798828,0.11298395998892374,40,se3_log_map,0.797055184841156,0.7682157754898071,1.312035322189331,-0.8287160992622375,-0.9320884943008423,97.58098602294922,201.0489044189453,41.431941986083984
-1.1477701663970947,0.018230343237519264,1.4821343421936035,97.74349212646484,62.80256652832031,165.60430908203125,0.32359373569488525,99.94824981689453,55.474464416503906,114.311279296875,55.50038146972656,66.81454467773438,0.11292025400325656,40,se3_log_map,0.8014034032821655,0.7680901885032654,1.3139585256576538,-0.8309855461120605,-0.9342465400695801,99.71914672851562,204.7747802734375,42.10273742675781
-1.1505314111709595,0.019832808524370193,1.4846365451812744,99.90837097167969,63.63610076904297,169.31539916992188,0.3460651636123657,98.55712127685547,55.22555160522461,112.9750747680664,55.25146484375,64.48890686035156,0.11869181500514969,40,se3_log_map,0.8097323179244995,0.7751637697219849,1.316154956817627,-0.8333554863929749,-0.9368011951446533,102.17852783203125,209.18418884277344,43.02879333496094
-1.1533225774765015,0.02169308252632618,1.4861836433410645,102.99935150146484,64.6412353515625,172.78001403808594,0.35570886731147766,97.65226745605469,54.61968231201172,111.88956451416016,54.64598846435547,61.54289245605469,0.11196775399730541,40,se3_log_map,0.81522536277771,0.7748762965202332,1.3176617622375488,-0.8350481390953064,-0.9398572444915771,105.19606018066406,213.88548278808594,43.25861740112305
-1.156068205833435,0.023521121591329575,1.4876351356506348,106.41828918457031,65.69915771484375,176.10592651367188,0.37231922149658203,96.82141876220703,54.16146469116211,110.94075775146484,54.18893814086914,59.135215759277344,0.11358608098817058,40,se3_log_map,0.8229867219924927,0.7785266041755676,1.3190816640853882,-0.836681604385376,-0.9428820610046387,108.41629028320312,218.65478515625,43.1734504699707
-1.1586968898773193,0.026020929217338562,1.4887359142303467,110.07048797607422,66.68637084960938,179.28228759765625,0.3686599135398865,96.16999053955078,53.87665939331055,110.23321533203125,53.90636444091797,57.65544128417969,0.11347383301472291,40,se3_log_map,0.8220102787017822,0.7754296064376831,1.3206112384796143,-0.8375989198684692,-0.9464067816734314,111.73799133300781,223.39584350585938,42.91645050048828
