alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.9225846529006958,0.10439303517341614,1.8925273418426514,219.50755310058594,23.78728485107422,125.62442016601562,0.3962557017803192,54.098968505859375,29.378494262695312,61.56130599975586,29.391868591308594,9.12182331085205,0.13285237600211985,28,se3_log_map,0.6462641954421997,1.7841287851333618,-0.8045750260353088,-0.7189485430717468,220.88536071777344,184.9959716796875,-51.364959716796875
-0.9153566956520081,0.09887439757585526,1.8844257593154907,217.7509307861328,27.678394317626953,118.94354248046875,0.43580079078674316,50.068077087402344,30.9058895111084,58.838645935058594,30.918968200683594,10.66546630859375,0.14234129400574602,28,se3_log_map,0.6369893550872803,1.7766287326812744,-0.797075092792511,-0.7114486694335938,215.88536071777344,179.99595642089844,-56.36491394042969
-0.9132934212684631,0.09763725101947784,1.8818376064300537,219.0842742919922,29.721023559570312,115.80750274658203,0.42208969593048096,48.927616119384766,30.3104190826416,57.555477142333984,30.322586059570312,15.553196907043457,0.1392831379926065,28,se3_log_map,0.6321843862533569,1.7743769884109497,-0.7946199178695679,-0.7096911668777466,215.28843688964844,178.52638244628906,-60.29574203491211
-0.9133468270301819,0.09756147116422653,1.8802027702331543,221.41038513183594,31.24262237548828,113.48820495605469,0.4104776382446289,48.76361846923828,28.99196434020996,56.73115921020508,29.003355026245117,20.121923446655273,0.1413424510101322,28,se3_log_map,0.6371414661407471,1.7728623151779175,-0.7939273715019226,-0.7101211547851562,215.96353149414062,177.92868041992188,-64.10771179199219
-0.914587676525116,0.09956207871437073,1.8816699981689453,222.52059936523438,30.317886352539062,114.3532485961914,0.4273834526538849,49.24641036987305,27.493961334228516,56.40148162841797,27.505107879638672,19.069257736206055,0.14039288999629207,28,se3_log_map,0.6363356709480286,1.7746609449386597,-0.7946159839630127,-0.7123546004295349,217.50205993652344,178.66053771972656,-63.6222038269043
-0.9165159463882446,0.10268093645572662,1.8846848011016846,223.32838439941406,28.45561981201172,116.73625183105469,0.42890045046806335,50.17168045043945,25.84312629699707,56.436378479003906,25.854171752929688,15.895627975463867,0.14002899800834712,28,se3_log_map,0.6469829082489014,1.7781175374984741,-0.7960447072982788,-0.7156273126602173,219.5843963623047,180.2759246826172,-61.447303771972656
-0.9168609380722046,0.10511650145053864,1.8865904808044434,223.11880493164062,26.71141815185547,118.46600341796875,0.4337785243988037,50.34402847290039,25.467891693115234,56.41927719116211,25.47881317138672,12.787949562072754,0.14002166999853216,28,se3_log_map,0.6439014673233032,1.7807421684265137,-0.7958577275276184,-0.7175480127334595,220.57728576660156,180.99989318847656,-58.968082427978516
-0.9158504009246826,0.10793401300907135,1.8895931243896484,221.6717529296875,24.869415283203125,120.227783203125,0.47247013449668884,50.0618782043457,26.515268325805664,56.65024948120117,26.526325225830078,8.91122817993164,0.13906030799262226,28,se3_log_map,0.6254191398620605,1.7848893404006958,-0.7947046160697937,-0.7186236381530762,220.53028869628906,181.3927764892578,-55.70191955566406
-0.9136052131652832,0.11039363592863083,1.8926440477371216,219.5320281982422,22.85169219970703,121.68048858642578,0.47123369574546814,49.316524505615234,28.449188232421875,56.933963775634766,28.460451126098633,5.877021789550781,0.14044878300046548,28,se3_log_map,0.627792239189148,1.789273977279663,-0.7926185131072998,-0.7185560464859009,219.90310668945312,181.13160705566406,-51.98951721191406
-0.9108643531799316,0.1122068390250206,1.894388198852539,217.65904235839844,21.225814819335938,122.33611297607422,0.44874948263168335,48.20991897583008,30.24447250366211,56.91154861450195,30.255788803100586,4.841315269470215,0.1404282329895068,28,se3_log_map,0.6217515468597412,1.7923516035079956,-0.7898035645484924,-0.7179437875747681,219.12623596191406,180.35928344726562,-49.06228256225586
