alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-1.1803499460220337,-0.05127181485295296,1.7393587827682495,139.0464630126953,37.309288024902344,157.30386352539062,0.6168938875198364,59.48374557495117,7.3199920654296875,59.93244552612305,7.325131893157959,9.064068794250488,6.6420135498046875,0.11764174897689372,56,se3_log_map,0.6543198227882385,1.4825581312179565,-1.0402052402496338,-0.8120753765106201,162.0012969970703,193.55653381347656,-0.9293453693389893
-1.180669903755188,-0.04794653132557869,1.728374719619751,147.06130981445312,39.905548095703125,158.0910186767578,0.4628443121910095,55.37751770019531,7.4456634521484375,55.87582015991211,7.4483489990234375,16.76074981689453,10.81332015991211,0.1269141990924254,56,se3_log_map,0.6461467742919922,1.4750580787658691,-1.0327051877975464,-0.8195756077766418,167.00128173828125,198.5565643310547,-5.929388523101807
-1.176401972770691,-0.04965238273143768,1.721089482307434,146.2783966064453,40.271209716796875,156.37991333007812,0.5578378438949585,53.789695739746094,5.791025638580322,54.100528717041016,5.793085098266602,16.157243728637695,10.396428108215332,0.12293431500438601,56,se3_log_map,0.6352120637893677,1.469658374786377,-1.0261918306350708,-0.8180911540985107,165.3428497314453,196.8717041015625,-5.807321071624756
-1.170432448387146,-0.05003856495022774,1.7168469429016113,143.16653442382812,39.503746032714844,155.13572692871094,0.5977136492729187,52.31779479980469,3.7932803630828857,52.45512771606445,3.796164035797119,12.91971492767334,8.487846374511719,0.12096400104928762,56,se3_log_map,0.6490997076034546,1.4682573080062866,-1.019270420074463,-0.8152250051498413,162.5164337158203,194.19088745117188,-3.418531894683838
-1.1704964637756348,-0.0491926483809948,1.7208069562911987,139.46038818359375,38.418243408203125,156.44583129882812,0.6026039719581604,52.789852142333984,6.389695644378662,53.17515182495117,6.393439292907715,9.458230018615723,6.532463073730469,0.12165961996652186,56,se3_log_map,0.6560523509979248,1.4720710515975952,-1.0210059881210327,-0.8143727779388428,160.55532836914062,193.5502166748047,0.08329302072525024
-1.1723400354385376,-0.04664550721645355,1.7249693870544434,137.5141143798828,37.30564880371094,158.94175720214844,0.5553545951843262,52.87405776977539,9.55408763885498,53.73031234741211,9.558845520019531,7.71921968460083,5.614911079406738,0.11987738707102835,56,se3_log_map,0.6760897636413574,1.476305365562439,-1.0233783721923828,-0.8161135315895081,160.4485626220703,194.56524658203125,3.230761766433716
-1.1741145849227905,-0.044933807104825974,1.7234619855880737,139.35943603515625,37.645423889160156,159.51016235351562,0.6358528137207031,52.02635192871094,8.940152168273926,52.78889465332031,8.94477367401123,6.5399370193481445,4.973559379577637,0.12001463293563575,56,se3_log_map,0.6544458270072937,1.4752883911132812,-1.0230740308761597,-0.8194027543067932,161.85765075683594,195.98715209960938,2.317671537399292
-1.1749974489212036,-0.04325558617711067,1.7193028926849365,142.14462280273438,38.236175537109375,159.12571716308594,0.6279258131980896,50.49153137207031,7.579130172729492,51.05720138549805,7.582930088043213,8.089438438415527,5.744637489318848,0.12038097996264696,56,se3_log_map,0.6591531038284302,1.4723695516586304,-1.0206129550933838,-0.8230946063995361,163.44483947753906,197.0310516357422,0.327045738697052
-1.1748634576797485,-0.042344290763139725,1.7150392532348633,143.84469604492188,38.741973876953125,157.8183135986328,0.606908917427063,49.17154312133789,6.148908615112305,49.55451202392578,6.151793003082275,10.52802562713623,7.100835800170898,0.12271166301798075,56,se3_log_map,0.651985764503479,1.469333529472351,-1.0176804065704346,-0.8254616260528564,163.8526611328125,196.86607360839844,-1.512462854385376
-1.1739997863769531,-0.041759829968214035,1.7116094827651978,144.2659912109375,38.98414611816406,156.40455627441406,0.6170468330383301,48.109928131103516,4.824617862701416,48.351234436035156,4.826973915100098,11.83353328704834,7.842795372009277,0.1232318920083344,56,se3_log_map,0.6447972059249878,1.4671076536178589,-1.0147889852523804,-0.8266962766647339,163.34169006347656,196.02188110351562,-2.5099310874938965
