alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization
-0.21902956068515778,-0.022310767322778702,1.9803738594055176,200.3180389404297,121.01496124267578,107.64237213134766,1.5475194454193115,992.9359130859375,257.60205078125,1025.8072509765625,283.5724182128906,0.8249420400243253,1,se3_log_map
-0.21729226410388947,-0.02126988209784031,1.9843871593475342,198.98214721679688,119.8695068359375,108.26612854003906,1.5486726760864258,994.9258422851562,256.2891845703125,1027.4052734375,282.2745361328125,0.7986454321071506,1,se3_log_map
-0.215772807598114,-0.019930683076381683,1.9879341125488281,197.731689453125,118.94085693359375,108.86549377441406,1.549237608909607,996.7066040039062,255.14004516601562,1028.84423828125,281.16632080078125,0.802750248927623,1,se3_log_map
-0.21457849442958832,-0.02033991552889347,1.9900445938110352,196.72509765625,118.75525665283203,109.42820739746094,1.550614595413208,997.6969604492188,254.51544189453125,1029.649169921875,280.6466064453125,0.8108642720617354,1,se3_log_map
-0.21451927721500397,-0.020362097769975662,1.992631196975708,196.20407104492188,118.76356506347656,110.43763732910156,1.5558202266693115,998.9766845703125,254.55313110351562,1030.8985595703125,280.9126281738281,0.7916836640797555,1,se3_log_map
-0.216352641582489,-0.020683541893959045,1.996299147605896,195.9276123046875,118.63786315917969,112.15218353271484,1.555822491645813,1000.83349609375,255.03074645996094,1032.8157958984375,281.7711486816406,0.8389852049294859,1,se3_log_map
-0.21834397315979004,-0.019306013360619545,1.9982160329818726,195.7894744873047,118.50064086914062,112.86421203613281,1.5526156425476074,1001.91357421875,255.17494201660156,1033.89794921875,282.1211242675781,0.8304064050316811,1,se3_log_map
-0.22015105187892914,-0.01718624122440815,1.9984283447265625,195.3506622314453,118.29518127441406,112.43834686279297,1.554826021194458,1002.1836547851562,254.55455017089844,1034.0068359375,281.5013122558594,0.8120054129976779,1,se3_log_map
-0.22107258439064026,-0.014308352023363113,1.9972832202911377,194.8331298828125,118.21755981445312,111.21298217773438,1.5573561191558838,1001.7957763671875,253.58168029785156,1033.3917236328125,280.3818054199219,0.8117816271260381,1,se3_log_map
-0.2211921215057373,-0.013284855522215366,1.9954956769943237,194.59765625,118.6632308959961,110.34780883789062,1.5567121505737305,1000.9677124023438,253.23080444335938,1032.5029296875,279.9516906738281,0.8004968459717929,1,se3_log_map
-0.2208516150712967,-0.014488756656646729,1.994631052017212,194.5996856689453,119.48110961914062,110.30503845214844,1.5583674907684326,1000.4647827148438,253.5980682373047,1032.10546875,280.4004821777344,0.8202818031422794,1,se3_log_map
-0.22059515118598938,-0.016975203529000282,1.9949628114700317,194.51168823242188,120.2044906616211,110.98753356933594,1.558441400527954,1000.4907836914062,254.16952514648438,1032.271240234375,281.16888427734375,0.8044147850014269,1,se3_log_map
-0.21954363584518433,-0.018173251301050186,1.9947208166122437,194.2357635498047,120.7999038696289,111.06834411621094,1.5578696727752686,1000.27587890625,254.2760772705078,1032.0892333984375,281.3460388183594,0.8037590889725834,1,se3_log_map
-0.21871384978294373,-0.01885395683348179,1.9952218532562256,193.6466827392578,120.92500305175781,111.15991973876953,1.557875394821167,1000.4637451171875,253.92601013183594,1032.1851806640625,281.036376953125,0.8185506979934871,1,se3_log_map
-0.2175591140985489,-0.017521284520626068,1.9949899911880493,192.81814575195312,120.8333740234375,110.40074157714844,1.559130311012268,1000.382080078125,252.91868591308594,1031.8585205078125,279.9112548828125,0.8396173529326916,1,se3_log_map
-0.21634799242019653,-0.01548459380865097,1.995271921157837,191.90869140625,120.60447692871094,109.62098693847656,1.5572850704193115,1000.589111328125,251.77598571777344,1031.7799072265625,278.6471252441406,0.805517760803923,1,se3_log_map
-0.21588031947612762,-0.015268323011696339,1.9974780082702637,191.27671813964844,120.42819213867188,110.0535888671875,1.558586835861206,1001.6796875,251.3991241455078,1032.7457275390625,278.37640380859375,0.8362772159744054,1,se3_log_map
-0.21588090062141418,-0.01575787551701069,2.0001564025878906,191.1620635986328,120.45130920410156,111.02719116210938,1.5591135025024414,1002.9828491210938,251.75083923339844,1034.0953369140625,278.9436950683594,0.8080225170124322,1,se3_log_map
-0.21546931564807892,-0.015411748550832272,2.0018744468688965,191.14866638183594,120.69478607177734,111.50917053222656,1.5574536323547363,1003.83984375,252.0701141357422,1035.0042724609375,279.40924072265625,0.5827094030100852,1,se3_log_map
-0.2142251878976822,-0.013556031510233879,2.001516819000244,191.13287353515625,121.11004638671875,110.75274658203125,1.5598480701446533,1003.7193603515625,251.9237823486328,1034.8516845703125,279.1921691894531,0.7800549229141325,1,se3_log_map
-0.21227732300758362,-0.01078531239181757,1.999250888824463,191.01951599121094,121.7888412475586,109.03973388671875,1.5573749542236328,1002.6768188476562,251.41726684570312,1033.71728515625,278.4613952636719,0.7824726710096002,1,se3_log_map
-0.2109927237033844,-0.009597888216376305,1.998867154121399,191.0698699951172,122.30905151367188,108.4667739868164,1.5546046495437622,1002.5067138671875,251.460205078125,1033.562744140625,278.4677734375,0.7974358801729977,1,se3_log_map
-0.2111208289861679,-0.012308956123888493,2.001575469970703,190.83343505859375,122.41827392578125,109.76065063476562,1.5600385665893555,1003.7166137695312,251.89488220214844,1034.842041015625,279.1697692871094,0.7901309030130506,1,se3_log_map
-0.2118467539548874,-0.014512020163238049,2.0055747032165527,190.29713439941406,122.14822387695312,111.20439910888672,1.555873155593872,1005.611083984375,251.9912872314453,1036.703125,279.56488037109375,0.7819788791239262,1,se3_log_map
-0.2126394510269165,-0.014302220195531845,2.0080366134643555,189.40843200683594,121.57583618164062,111.2790298461914,1.5571584701538086,1006.86669921875,251.07620239257812,1037.6993408203125,278.69976806640625,0.7968626499641687,1,se3_log_map
-0.21315623819828033,-0.012785937637090683,2.0087740421295166,188.29930114746094,121.0579605102539,110.30369567871094,1.5589805841445923,1007.3253173828125,249.55673217773438,1037.77783203125,277.052734375,0.7688838141039014,1,se3_log_map
-0.2131248414516449,-0.011598967015743256,2.008601665496826,187.72805786132812,121.00682067871094,109.55181884765625,1.5562729835510254,1007.299560546875,248.7691192626953,1037.563720703125,276.17791748046875,0.7609260550234467,1,se3_log_map
-0.21295680105686188,-0.011349191889166832,2.008437395095825,188.01914978027344,121.53567504882812,109.61286926269531,1.5589215755462646,1007.2257690429688,249.2731475830078,1037.613037109375,276.75714111328125,0.7864956150297076,1,se3_log_map
-0.2127446085214615,-0.012700346298515797,2.0078611373901367,188.60423278808594,122.45226287841797,110.12444305419922,1.5611236095428467,1006.8645629882812,250.38670349121094,1037.5306396484375,278.0353088378906,0.8061333880759776,1,se3_log_map
-0.21320055425167084,-0.014234328642487526,2.0088438987731934,188.92733764648438,122.91400146484375,111.09507751464844,1.554347276687622,1007.2874755859375,251.28372192382812,1038.1578369140625,279.16046142578125,0.8280455290805548,1,se3_log_map
-0.21341931819915771,-0.014089236967265606,2.0083746910095215,188.6906280517578,123.06913757324219,110.83016204833984,1.5563197135925293,1007.06884765625,251.06471252441406,1037.892578125,278.9334716796875,0.8229252328164876,1,se3_log_map
-0.21310068666934967,-0.011707298457622528,2.006242275238037,188.0562744140625,123.01171875,109.25761413574219,1.5605659484863281,1006.123046875,249.86851501464844,1036.68603515625,277.4814147949219,0.8036721278913319,1,se3_log_map
-0.21281692385673523,-0.010124715976417065,2.005646228790283,187.36151123046875,122.85401916503906,108.30014038085938,1.555430293083191,1005.899658203125,248.85008239746094,1036.22412109375,276.3188781738281,0.8055123318918049,1,se3_log_map
-0.21274718642234802,-0.01060867216438055,2.0066187381744385,186.8697509765625,122.76191711425781,108.55706787109375,1.5566831827163696,1006.3551635742188,248.546630859375,1036.593505859375,276.0783386230469,0.7835076740011573,1,se3_log_map
-0.21238753199577332,-0.011718862690031528,2.007774591445923,186.63726806640625,122.98695373535156,109.08434295654297,1.559892177581787,1006.8604736328125,248.71400451660156,1037.124267578125,276.3802185058594,0.795150987803936,1,se3_log_map
-0.21146145462989807,-0.012762393802404404,2.0080928802490234,186.54635620117188,123.5533676147461,109.30162811279297,1.5612528324127197,1006.93701171875,249.021728515625,1037.2723388671875,276.7898864746094,0.8029263040516526,1,se3_log_map
-0.21057415008544922,-0.01409077923744917,2.0081160068511963,186.4272003173828,124.18951416015625,109.3182373046875,1.560394048690796,1006.8546752929688,249.25611877441406,1037.2486572265625,277.10223388671875,0.8154878199566156,1,se3_log_map
-0.21053840219974518,-0.01483173668384552,2.008883476257324,185.90623474121094,124.29364776611328,109.327880859375,1.560473918914795,1007.197265625,248.9229278564453,1037.5013427734375,276.8255615234375,0.7916355808265507,1,se3_log_map
-0.2113056182861328,-0.014773416332900524,2.010781764984131,185.17724609375,123.92533111572266,109.40859985351562,1.561336874961853,1008.1649780273438,248.2304229736328,1038.2750244140625,276.1920471191406,0.7881081330124289,1,se3_log_map
-0.212290421128273,-0.01389992143958807,2.0129714012145996,184.5322265625,123.45683288574219,109.46300506591797,1.5610969066619873,1009.3244018554688,247.53965759277344,1039.236083984375,275.5571594238281,0.7737896130420268,1,se3_log_map
-0.21320992708206177,-0.013143133372068405,2.014970302581787,184.3402099609375,123.17085266113281,109.8541259765625,1.5606298446655273,1010.3822021484375,247.4273681640625,1040.2366943359375,275.55084228515625,0.8323749250266701,1,se3_log_map
-0.21373741328716278,-0.013062766753137112,2.016371488571167,184.2841033935547,123.14015197753906,110.08800506591797,1.5601863861083984,1011.0972900390625,247.47422790527344,1040.9425048828125,275.6852111816406,0.8090344541706145,1,se3_log_map
-0.21382330358028412,-0.012590003199875355,2.017287015914917,184.4711151123047,123.17647552490234,110.36524963378906,1.5592654943466187,1011.5781860351562,247.75497436523438,1041.476318359375,276.0361328125,0.8094984558410943,1,se3_log_map
-0.2129751592874527,-0.011338500306010246,2.016268491744995,184.51043701171875,123.42216491699219,109.68433380126953,1.5606625080108643,1011.1112670898438,247.60409545898438,1040.9869384765625,275.78326416015625,0.8011019348632544,1,se3_log_map
-0.21172131597995758,-0.010831672698259354,2.0153253078460693,184.73573303222656,123.79264068603516,109.25357818603516,1.5612130165100098,1010.6309814453125,247.7665252685547,1040.55908203125,275.8771667480469,0.7923366581089795,1,se3_log_map
-0.20969919860363007,-0.010228313505649567,2.0134212970733643,185.08740234375,124.51731872558594,108.40046691894531,1.5594044923782349,1009.6552124023438,248.01727294921875,1039.6712646484375,276.0049133300781,0.775103174848482,1,se3_log_map
-0.20849834382534027,-0.010987658984959126,2.013657569885254,185.33782958984375,124.82083129882812,108.60302734375,1.5600614547729492,1009.6979370117188,248.44509887695312,1039.8148193359375,276.46759033203125,0.789499465143308,1,se3_log_map
-0.2081078737974167,-0.012705158442258835,2.015127658843994,185.21095275878906,124.70379638671875,109.30593872070312,1.5604021549224854,1010.3294677734375,248.5999298095703,1040.465087890625,276.72552490234375,0.783926208037883,1,se3_log_map
