alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim
-0.8395110964775085,0.07009412348270416,1.8148589134216309,156.61798095703125,129.99034118652344,116.76461029052734,0.8165091276168823,987.569580078125,234.6500701904297,1015.063720703125,275.7514343261719,0.13894984172657132,12,se3_log_map,0.8148125410079956
-0.8402755856513977,0.08061220496892929,1.7942302227020264,169.14158630371094,135.33612060546875,116.39984130859375,0.7720258831977844,980.8656005859375,245.9139404296875,1011.2225341796875,287.87420654296875,0.22338057728484273,12,se3_log_map,0.8087376356124878
-0.8495524525642395,0.08576415479183197,1.805341124534607,167.47610473632812,134.21290588378906,123.68013763427734,0.7982666492462158,988.3448486328125,247.70571899414062,1018.9129638671875,291.0780944824219,0.14632754772901535,12,se3_log_map,0.8105772137641907
-0.858085572719574,0.09136995673179626,1.814854383468628,164.7498321533203,130.74478149414062,126.75261688232422,0.8025734424591064,995.1102905273438,245.56654357910156,1024.962158203125,289.4155578613281,0.14919516677036881,12,se3_log_map,0.8142064809799194
-0.8669924139976501,0.09912464767694473,1.8227787017822266,162.48341369628906,126.79285430908203,128.2286376953125,0.801705002784729,1001.7249755859375,242.73416137695312,1030.7147216796875,286.826171875,0.14586535096168518,12,se3_log_map,0.8118144869804382
-0.8742288947105408,0.10878054797649384,1.8273983001708984,162.16395568847656,123.04370880126953,128.1041717529297,0.7978092432022095,1007.0576782226562,240.51524353027344,1035.3804931640625,284.670166015625,0.14930726680904627,12,se3_log_map,0.8083864450454712
-0.8798263072967529,0.11957485228776932,1.8289642333984375,163.8167724609375,119.9890365600586,127.13816833496094,0.7985187768936157,1011.0667724609375,239.5775909423828,1039.063720703125,283.7709655761719,0.14676887122914195,12,se3_log_map,0.8074184656143188
-0.884021520614624,0.13090761005878448,1.8270207643508911,167.28330993652344,117.44730377197266,125.01974487304688,0.8065402507781982,1013.46826171875,239.5986328125,1041.405517578125,283.6990051269531,0.2175999260507524,12,se3_log_map,0.8169238567352295
-0.8877645134925842,0.1425173133611679,1.8231557607650757,172.11473083496094,115.78384399414062,123.34043884277344,0.8140071630477905,1015.0594482421875,241.33428955078125,1043.3541259765625,285.52423095703125,0.14668831136077642,12,se3_log_map,0.8176605701446533
-0.8906123042106628,0.15334226191043854,1.8194063901901245,176.83303833007812,114.38328552246094,121.76484680175781,0.8147767782211304,1016.3949584960938,243.26968383789062,1045.102294921875,287.5479431152344,0.14959346503019333,12,se3_log_map,0.8141928911209106
-0.8914297223091125,0.16048720479011536,1.8163989782333374,180.13375854492188,112.93927001953125,119.41728210449219,0.8132833242416382,1016.8633422851562,243.85227966308594,1045.693603515625,287.88812255859375,0.14823587890714407,12,se3_log_map,0.81307053565979
-0.8899452090263367,0.1642478108406067,1.8146209716796875,181.53115844726562,111.4142074584961,116.36955261230469,0.8140227794647217,1016.66650390625,242.7108612060547,1045.2364501953125,286.1615295410156,0.14868480619043112,12,se3_log_map,0.8122893571853638
-0.8876939415931702,0.1661628931760788,1.815901517868042,181.55166625976562,109.58779907226562,113.97611236572266,0.8150538802146912,1017.2218017578125,240.75100708007812,1045.323486328125,283.62689208984375,0.15061740390956402,12,se3_log_map,0.811457633972168
-0.8858569264411926,0.16694319248199463,1.819474697113037,181.34864807128906,107.7153549194336,112.85281372070312,0.8151663541793823,1018.5866088867188,239.2189178466797,1046.30029296875,281.7532958984375,0.14721205830574036,12,se3_log_map,0.8087414503097534
-0.8851087689399719,0.16768570244312286,1.8239779472351074,181.77024841308594,105.93804931640625,112.98208618164062,0.8167701959609985,1020.5509643554688,238.80587768554688,1048.1185302734375,281.2997131347656,0.15089034708216786,12,se3_log_map,0.8096272349357605
-0.8851813077926636,0.16844502091407776,1.8289424180984497,182.86936950683594,104.29812622070312,114.04385375976562,0.8197706937789917,1022.8734130859375,239.42703247070312,1050.5213623046875,282.1237487792969,0.14821083983406425,12,se3_log_map,0.8098255395889282
-0.8855364322662354,0.16904959082603455,1.8339431285858154,184.51914978027344,102.84298706054688,115.61327362060547,0.8207135200500488,1025.23046875,240.81201171875,1053.1324462890625,283.85821533203125,0.14971503289416432,12,se3_log_map,0.8075590133666992
-0.884850800037384,0.16802939772605896,1.8379215002059937,186.18515014648438,101.63818359375,116.68241119384766,0.8192813396453857,1026.58740234375,242.09506225585938,1054.7471923828125,285.3451232910156,0.14730083802714944,12,se3_log_map,0.806529700756073
-0.8828117847442627,0.16511736810207367,1.8407742977142334,187.35284423828125,100.5513687133789,116.77519226074219,0.8199375867843628,1026.7843017578125,242.5863037109375,1055.0517578125,285.74658203125,0.1497922888956964,12,se3_log_map,0.8062921166419983
-0.879892110824585,0.16086256504058838,1.8428599834442139,188.11444091796875,99.5533447265625,116.19212341308594,0.8224302530288696,1026.1932373046875,242.4840545654297,1054.452880859375,285.3485107421875,0.15011563804000616,12,se3_log_map,0.807816207408905
-0.8762592673301697,0.15555541217327118,1.8438026905059814,188.7095184326172,98.69441223144531,114.92501831054688,0.8257184624671936,1024.7535400390625,241.990966796875,1052.9384765625,284.3733215332031,0.15115811489522457,12,se3_log_map,0.8106290102005005
-0.8725916743278503,0.14988863468170166,1.8438783884048462,189.66009521484375,97.9804916381836,113.51365661621094,0.8267602324485779,1022.8660278320312,241.7777557373047,1051.052490234375,283.6564636230469,0.14965009782463312,12,se3_log_map,0.8119370937347412
-0.8698553442955017,0.14507810771465302,1.8440611362457275,191.219970703125,97.26200866699219,112.67371368408203,0.8263975977897644,1021.3929443359375,242.32281494140625,1049.74462890625,283.873046875,0.14833059580996633,12,se3_log_map,0.8122373819351196
-0.8682627081871033,0.14148461818695068,1.8444933891296387,193.20745849609375,96.48163604736328,112.5947494506836,0.8264144659042358,1020.5074462890625,243.54754638671875,1049.166748046875,284.973388671875,0.15075600193813443,12,se3_log_map,0.8129278421401978
-0.8676466941833496,0.13914312422275543,1.8463679552078247,194.93971252441406,95.41841888427734,113.45295715332031,0.8276403546333313,1020.6984252929688,244.90353393554688,1049.6680908203125,286.40582275390625,0.14854290010407567,12,se3_log_map,0.8148698210716248
-0.8673981428146362,0.13728871941566467,1.8497099876403809,195.8634796142578,94.08418273925781,114.87979125976562,0.8291904330253601,1021.6994018554688,245.7879180908203,1050.847900390625,287.44964599609375,0.15163018414750695,12,se3_log_map,0.8133112192153931
-0.8665607571601868,0.13484597206115723,1.852797269821167,195.99234008789062,92.55982971191406,115.6824951171875,0.8298201560974121,1022.3590087890625,245.68833923339844,1051.4659423828125,287.30218505859375,0.14956623129546642,12,se3_log_map,0.8114035725593567
-0.8648979067802429,0.13170172274112701,1.8543587923049927,195.88180541992188,91.04337310791016,115.44352722167969,0.8304429054260254,1022.0617065429688,244.91995239257812,1050.99755859375,286.21282958984375,0.15087788691744208,12,se3_log_map,0.812096118927002
-0.8634442687034607,0.12902750074863434,1.8548232316970825,196.20211791992188,89.59385681152344,114.93815612792969,0.8306228518486023,1021.4297485351562,244.403564453125,1050.2628173828125,285.34429931640625,0.14747264236211777,12,se3_log_map,0.8119351267814636
-0.8624184727668762,0.1271999478340149,1.8540234565734863,197.19842529296875,88.23121643066406,114.2186279296875,0.8311483860015869,1020.508056640625,244.37237548828125,1049.359130859375,284.96282958984375,0.15035992115736008,12,se3_log_map,0.8126706480979919
-0.8620179891586304,0.12606848776340485,1.852666974067688,198.7681121826172,86.89292907714844,113.53631591796875,0.8317693471908569,1019.6046752929688,244.84616088867188,1048.5911865234375,285.14208984375,0.15057664178311825,12,se3_log_map,0.8118016123771667
-0.8625615239143372,0.12578202784061432,1.851440191268921,200.8354949951172,85.52630615234375,113.3211441040039,0.8329301476478577,1019.1041259765625,245.94984436035156,1048.36279296875,286.1020812988281,0.14798612101003528,12,se3_log_map,0.8118256330490112
-0.8632707595825195,0.125478595495224,1.8501315116882324,202.9640350341797,84.0577392578125,113.045654296875,0.8331446647644043,1018.5935668945312,247.0615692138672,1048.1279296875,287.05218505859375,0.14782820781692863,12,se3_log_map,0.8116448521614075
-0.8638425469398499,0.12550564110279083,1.8489525318145752,204.67257690429688,82.43653869628906,112.71389770507812,0.8331261873245239,1018.1869506835938,247.77220153808594,1047.900634765625,287.5568542480469,0.14818705432116985,12,se3_log_map,0.8116146326065063
-0.86476069688797,0.12680065631866455,1.849323034286499,205.65428161621094,80.64970397949219,113.21603393554688,0.8345612287521362,1018.7879638671875,248.22555541992188,1048.591796875,287.97222900390625,0.14746884303167462,12,se3_log_map,0.8101991415023804
-0.8651361465454102,0.12821389734745026,1.8498601913452148,206.00717163085938,78.81642150878906,113.5874252319336,0.8355892896652222,1019.3931884765625,248.09893798828125,1049.14990234375,287.73974609375,0.1480405032634735,12,se3_log_map,0.8097033500671387
-0.8656992316246033,0.13003487884998322,1.850161075592041,206.438720703125,77.00116729736328,113.99681091308594,0.8349541425704956,1020.0173950195312,248.0753936767578,1049.7508544921875,287.6329650878906,0.14874503714963794,12,se3_log_map,0.8116132616996765
-0.8656976819038391,0.1313347965478897,1.8486852645874023,207.34373474121094,75.40031433105469,113.61870574951172,0.835169792175293,1019.658447265625,248.16494750976562,1049.42333984375,287.472900390625,0.14725699415430427,12,se3_log_map,0.814130961894989
-0.865352988243103,0.1319691240787506,1.8458147048950195,208.82855224609375,74.02618408203125,112.6529312133789,0.8368833065032959,1018.4896240234375,248.5556640625,1048.380126953125,287.503662109375,0.2217077068053186,12,se3_log_map,0.8156372308731079
-0.8650720119476318,0.13222745060920715,1.8423517942428589,210.70628356933594,72.80165100097656,111.57914733886719,0.8375948667526245,1016.9931640625,249.29324340820312,1047.101806640625,287.87835693359375,0.1483436031267047,12,se3_log_map,0.8143978118896484
-0.8653807044029236,0.13293269276618958,1.8401603698730469,212.49374389648438,71.58793640136719,111.33859252929688,0.8374855518341064,1016.250244140625,250.3491668701172,1046.63232421875,288.7798156738281,0.14921680139377713,12,se3_log_map,0.8115209341049194
-0.8654852509498596,0.1334792822599411,1.8391070365905762,213.78895568847656,70.28471374511719,111.41752624511719,0.8377258777618408,1015.9305419921875,251.11656188964844,1046.5057373046875,289.4364929199219,0.1503370781429112,12,se3_log_map,0.8114420771598816
-0.8650120496749878,0.13382098078727722,1.839024543762207,214.34649658203125,68.89044189453125,111.60733795166016,0.8387317061424255,1015.8851318359375,251.28970336914062,1046.5032958984375,289.47607421875,0.1480611441656947,12,se3_log_map,0.8147753477096558
-0.8642751574516296,0.1337500810623169,1.8392980098724365,214.67568969726562,67.50689697265625,111.80172729492188,0.8389897346496582,1015.857666015625,251.28163146972656,1046.4747314453125,289.3191833496094,0.1493849758990109,12,se3_log_map,0.8182899951934814
-0.8635960817337036,0.13344760239124298,1.8390434980392456,215.29324340820312,66.20499420166016,111.75628662109375,0.8389551639556885,1015.5609741210938,251.44332885742188,1046.2254638671875,289.2970886230469,0.21784705203026533,12,se3_log_map,0.8205713629722595
-0.8631731867790222,0.13294799625873566,1.838047742843628,216.47618103027344,65.00796508789062,111.4493408203125,0.8395414352416992,1014.9454956054688,252.00978088378906,1045.764404296875,289.6580810546875,0.14889239612966776,12,se3_log_map,0.8213623762130737
-0.8629382252693176,0.1325903981924057,1.8365834951400757,218.05152893066406,63.808074951171875,110.81292724609375,0.8399835228919983,1014.19091796875,252.77943420410156,1045.218017578125,290.1796569824219,0.14747936883941293,12,se3_log_map,0.8210911750793457
-0.8629566431045532,0.13257242739200592,1.835624098777771,219.6536407470703,62.6319694519043,110.51089477539062,0.8399397134780884,1013.7738037109375,253.73834228515625,1045.045654296875,290.9840393066406,0.15217042807489634,12,se3_log_map,0.8198562860488892
-0.8628190755844116,0.13248422741889954,1.8358392715454102,220.78453063964844,61.45411682128906,110.68428039550781,0.8402454257011414,1013.8236083984375,254.50624084472656,1045.28076171875,291.68524169921875,0.14732429990544915,12,se3_log_map,0.8196730017662048
-0.8619263768196106,0.1318308413028717,1.8369102478027344,221.26522827148438,60.2081184387207,110.83476257324219,0.8410340547561646,1013.9888305664062,254.69131469726562,1045.4859619140625,291.7462463378906,0.14696568017825484,12,se3_log_map,0.8225317001342773
-0.8608766198158264,0.1308949887752533,1.8380988836288452,221.73631286621094,58.95718765258789,110.900146484375,0.841221809387207,1014.1170043945312,254.83677673339844,1045.645751953125,291.7434997558594,0.2159937280230224,12,se3_log_map,0.824748158454895
-0.8606427311897278,0.13050217926502228,1.8391931056976318,222.59716796875,57.88876724243164,111.2893295288086,0.8413418531417847,1014.4661865234375,255.51109313964844,1046.14892578125,292.40643310546875,0.14693690789863467,12,se3_log_map,0.8244588375091553
