alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim
-0.5642112493515015,0.0380370207130909,1.8927088975906372,180.24200439453125,122.69937896728516,134.61810302734375,0.8176177144050598,979.861083984375,256.25054931640625,1012.81396484375,294.5337219238281,0.1568996449932456,49,se3_log_map,0.7804616093635559
-0.5685627460479736,0.01703830622136593,1.883882999420166,187.6040802001953,123.44586181640625,127.16654968261719,0.819873034954071,973.19970703125,258.0804138183594,1006.8381958007812,295.0156555175781,0.1702734432183206,49,se3_log_map,0.7724704742431641
-0.5703935027122498,0.0035216885153204203,1.8996684551239014,179.32461547851562,117.9731216430664,126.20079040527344,0.8244884610176086,978.92822265625,249.00123596191406,1010.1000366210938,285.3619384765625,0.16833361005410552,49,se3_log_map,0.7704426050186157
-0.5723173022270203,-0.002501073060557246,1.8985792398452759,180.02886962890625,114.64630126953125,121.35304260253906,0.8227521777153015,977.7739868164062,245.52133178710938,1008.1283569335938,280.67572021484375,0.16944486601278186,49,se3_log_map,0.7821068167686462
-0.5793811082839966,-0.005388196092098951,1.8979547023773193,183.67745971679688,113.62202453613281,121.53829956054688,0.8273800015449524,977.7783813476562,247.82843017578125,1008.6969604492188,283.03924560546875,0.16801355872303247,49,se3_log_map,0.7785816192626953
-0.5891847610473633,-0.004871149081736803,1.8984967470169067,188.49615478515625,112.62385559082031,123.48442077636719,0.8321008682250977,979.0843505859375,251.9193115234375,1010.9745483398438,287.6189880371094,0.16929326113313437,49,se3_log_map,0.7727364301681519
-0.5986596345901489,-0.002567622112110257,1.897290825843811,193.06886291503906,111.18635559082031,125.2025146484375,0.8306820392608643,979.8131103515625,255.5653839111328,1012.5944213867188,291.6275634765625,0.1715086088515818,49,se3_log_map,0.7677065134048462
-0.6086062788963318,0.0002586543560028076,1.8995083570480347,194.47872924804688,108.24821472167969,127.50630187988281,0.8364955186843872,982.2920532226562,256.51025390625,1015.2315673828125,292.91839599609375,0.17537991190329194,49,se3_log_map,0.779168426990509
-0.619769275188446,0.0037293515633791685,1.9055113792419434,194.46279907226562,104.57591247558594,130.87301635742188,0.8401398658752441,986.7839965820312,256.6703186035156,1019.61865234375,293.6528015136719,0.2501521552912891,49,se3_log_map,0.7954103946685791
-0.6322672963142395,0.008196684531867504,1.9128143787384033,196.1050567626953,101.61935424804688,135.5576171875,0.8206350207328796,992.20263671875,259.151611328125,1025.488037109375,297.16656494140625,0.17471668077632785,49,se3_log_map,0.7961891889572144
-0.6416606903076172,0.013064664788544178,1.9159140586853027,198.7869873046875,99.158203125,137.21311950683594,0.8165278434753418,995.4255981445312,261.1054382324219,1029.1005859375,299.5685729980469,0.1793118817731738,49,se3_log_map,0.7962067723274231
-0.6502358317375183,0.01738125830888748,1.9196914434432983,201.80711364746094,96.80796813964844,138.17164611816406,0.812995433807373,998.8133544921875,263.03857421875,1032.8685302734375,301.86541748046875,0.17711150972172618,49,se3_log_map,0.7869210243225098
-0.6575369238853455,0.02166711911559105,1.9191348552703857,206.06875610351562,94.89530944824219,136.9662628173828,0.8217686414718628,1000.072021484375,265.0079345703125,1034.5885009765625,303.75311279296875,0.17513237707316875,49,se3_log_map,0.7803864479064941
-0.6629625558853149,0.025858452543616295,1.9135844707489014,211.12696838378906,93.46537017822266,133.41900634765625,0.8399068713188171,998.819091796875,266.6664733886719,1033.803955078125,304.8077087402344,0.24460765672847629,49,se3_log_map,0.7740763425827026
-0.6684563755989075,0.030881667509675026,1.905181884765625,217.5221710205078,92.3555679321289,128.94129943847656,0.8374303579330444,996.42236328125,269.2049560546875,1032.1475830078125,306.5978698730469,0.1809717188589275,49,se3_log_map,0.7659351229667664
-0.6766500473022461,0.03684340789914131,1.9046591520309448,220.2540283203125,89.98656463623047,127.72976684570312,0.8312525749206543,998.1652221679688,270.0450134277344,1034.0494384765625,307.3441467285156,0.18372573470696807,49,se3_log_map,0.7624799013137817
-0.6846084594726562,0.04336583986878395,1.9066542387008667,220.30279541015625,87.06500244140625,127.1912612915039,0.8395611643791199,1001.164794921875,268.8703308105469,1036.639892578125,306.1427307128906,0.1855303798802197,49,se3_log_map,0.7726207971572876
-0.6939432621002197,0.0499332994222641,1.9127229452133179,218.28231811523438,83.98489379882812,128.72439575195312,0.8547240495681763,1006.2457275390625,266.9655456542969,1041.0576171875,304.6717529296875,0.18636865494772792,49,se3_log_map,0.791782557964325
-0.7009198069572449,0.05738695710897446,1.916298747062683,216.1442108154297,81.05502319335938,128.67886352539062,0.8494786024093628,1010.071044921875,264.28485107421875,1044.07373046875,302.04193115234375,0.24310521315783262,49,se3_log_map,0.800438642501831
-0.7068813443183899,0.06570785492658615,1.916388988494873,215.7369842529297,78.40367126464844,127.10181427001953,0.8484679460525513,1012.3576049804688,262.38226318359375,1045.8070068359375,299.87933349609375,0.19262185832485557,49,se3_log_map,0.8107600212097168
-0.7112100720405579,0.07303542643785477,1.913397192955017,216.6608428955078,76.19527435302734,124.2000961303711,0.8524843454360962,1012.8773193359375,261.1001892089844,1045.9893798828125,298.027099609375,0.19386735884472728,49,se3_log_map,0.8196861147880554
-0.7155896425247192,0.08014051616191864,1.9099493026733398,218.40208435058594,74.17633056640625,121.48609161376953,0.8524390459060669,1013.1829833984375,260.6922912597656,1046.1837158203125,297.11151123046875,0.19314621714875102,49,se3_log_map,0.8261021971702576
-0.7207501530647278,0.08717003464698792,1.9078962802886963,220.20982360839844,72.07095336914062,119.68583679199219,0.8518785238265991,1014.2437133789062,260.78973388671875,1047.2352294921875,296.9206237792969,0.19534066412597895,49,se3_log_map,0.8249390721321106
-0.7269776463508606,0.09511148929595947,1.9072551727294922,222.07469177246094,69.76646423339844,118.79615020751953,0.8540185689926147,1016.2935180664062,261.3370666503906,1049.356689453125,297.4167175292969,0.24426257982850075,49,se3_log_map,0.8255594372749329
-0.7343291640281677,0.10421035438776016,1.908087134361267,224.11029052734375,67.23379516601562,118.88359832763672,0.8591858148574829,1019.4257202148438,262.44830322265625,1052.6669921875,298.7408447265625,0.195501702837646,49,se3_log_map,0.8273430466651917
-0.7427289485931396,0.11377055197954178,1.9098484516143799,226.55784606933594,64.57487487792969,119.75527954101562,0.8599505424499512,1023.265380859375,264.2720031738281,1056.8404541015625,301.00555419921875,0.19513751799240708,49,se3_log_map,0.8195358514785767
-0.7497817277908325,0.12215863913297653,1.9110989570617676,228.6040802001953,62.09377670288086,120.03591918945312,0.857824444770813,1026.494873046875,265.563720703125,1060.29052734375,302.5695495605469,0.19658073596656322,49,se3_log_map,0.8155273199081421
-0.7547177076339722,0.1290300488471985,1.913108229637146,229.1566162109375,59.791080474853516,119.90567016601562,0.8603188395500183,1029.4837646484375,265.45263671875,1063.1566162109375,302.5532531738281,0.19567845482379198,49,se3_log_map,0.8225082159042358
-0.7582821846008301,0.1350187361240387,1.9165258407592773,228.34576416015625,57.44752883911133,119.72713470458984,0.8652364611625671,1032.7420654296875,264.152587890625,1065.9891357421875,301.2670593261719,0.19051231117919087,49,se3_log_map,0.8371751308441162
-0.7622556090354919,0.14106112718582153,1.9200716018676758,227.9454345703125,54.91697311401367,119.54186248779297,0.8636608719825745,1036.1434326171875,263.18292236328125,1069.045654296875,300.32232666015625,0.19671931816264987,49,se3_log_map,0.8404937982559204
-0.7664478421211243,0.14631955325603485,1.9217982292175293,228.6331787109375,52.53446960449219,118.77400970458984,0.8630354404449463,1038.6182861328125,262.9453430175781,1071.3861083984375,299.9899597167969,0.19650737987831235,49,se3_log_map,0.8428817987442017
-0.77061927318573,0.15050630271434784,1.921553611755371,230.08114624023438,50.34832763671875,117.21621704101562,0.8662890195846558,1040.0025634765625,263.08160400390625,1072.761474609375,299.84454345703125,0.19482760783284903,49,se3_log_map,0.8448778986930847
-0.7743865251541138,0.1536339968442917,1.9194839000701904,232.0133819580078,48.37798309326172,114.8319320678711,0.8708251714706421,1040.3023681640625,263.3572082519531,1073.1197509765625,299.62799072265625,0.19720096187666059,49,se3_log_map,0.8475303649902344
-0.7790164351463318,0.15722665190696716,1.9176340103149414,234.17193603515625,46.18423843383789,112.57472229003906,0.8712593913078308,1040.943115234375,263.89874267578125,1073.8739013671875,299.7347412109375,0.19826250802725554,49,se3_log_map,0.8420032858848572
-0.7829309701919556,0.16124223172664642,1.9170632362365723,235.3326873779297,43.82695770263672,110.44327545166016,0.8717733025550842,1042.1395263671875,263.6285095214844,1074.96728515625,299.0201110839844,0.19784951815381646,49,se3_log_map,0.8404128551483154
-0.7867633700370789,0.16614501178264618,1.9181290864944458,235.5393829345703,41.208797454833984,108.70938110351562,0.873997688293457,1044.24658203125,262.6684265136719,1076.7755126953125,297.6913757324219,0.1989588807336986,49,se3_log_map,0.8444819450378418
-0.7918239235877991,0.17219002544879913,1.9202874898910522,235.9636688232422,38.248870849609375,107.57557678222656,0.8762319087982178,1047.2911376953125,262.1341857910156,1079.5986328125,296.9784240722656,0.19758329214528203,49,se3_log_map,0.8500966429710388
-0.7985377311706543,0.17907458543777466,1.9229812622070312,237.27862548828125,34.98297882080078,107.05675506591797,0.8787269592285156,1051.0421142578125,262.6520690917969,1083.3631591796875,297.5404052734375,0.2824146500788629,49,se3_log_map,0.8548911213874817
-0.8051761984825134,0.1851373165845871,1.9253513813018799,238.7714080810547,31.78750228881836,106.4630126953125,0.8768168091773987,1054.48681640625,263.3564147949219,1086.8758544921875,298.265869140625,0.19946682173758745,49,se3_log_map,0.8565928339958191
-0.808044970035553,0.18679413199424744,1.9268070459365845,239.001953125,29.529953002929688,105.05799102783203,0.8790332078933716,1055.9683837890625,262.7377624511719,1088.163818359375,297.28564453125,0.19676650408655405,49,se3_log_map,0.8604276180267334
-0.8098342418670654,0.18631824851036072,1.927002191543579,239.4069366455078,27.700942993164062,103.19232177734375,0.8804819583892822,1056.2557373046875,262.1672668457031,1088.304931640625,296.1863708496094,0.19724559923633933,49,se3_log_map,0.8640410900115967
