idx,ssim,ssim_ori,tre,mpd,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
2,0.8076322078704834,0.7621824145317078,12.5628080368042,13.41745662689209,10.757857869433861,44.65851593017578,103.96076202392578,44.72228240966797,-0.9027453660964966,-0.01937105320394039,1.8533720970153809,242.72059631347656,9.209037780761719,138.4140625,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,242.72059631347656,9.209037780761719,138.4140625
3,0.8053800463676453,0.7501870393753052,13.26044750213623,15.589388847351074,11.27901813269195,43.74934387207031,107.71293640136719,43.8172492980957,-0.924111008644104,-0.01754540577530861,1.8521655797958374,238.961181640625,9.700279235839844,136.9605712890625,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,238.961181640625,9.700279235839844,136.9605712890625
4,0.8022162318229675,0.7417587041854858,15.170647621154785,16.317035675048828,11.97236910417146,49.68202209472656,115.68962097167969,49.7689094543457,-0.9159469604492188,-0.036447007209062576,1.8523786067962646,242.46632385253906,7.583549499511719,143.17111206054688,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,242.46632385253906,7.583549499511719,143.17111206054688
5,0.7781407833099365,0.760045051574707,14.81076431274414,17.551036834716797,12.339867814954589,46.81343460083008,117.42103576660156,46.90093231201172,-0.9404303431510925,-0.027770034968852997,1.8445994853973389,231.35220336914062,16.41217041015625,139.63656616210938,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,231.35220336914062,16.41217041015625,139.63656616210938
6,0.768478274345398,0.7438279986381531,19.223787307739258,23.251874923706055,15.076212515115486,52.828369140625,141.77490234375,52.97443389892578,-0.9874599575996399,-0.05186435207724571,1.8418326377868652,225.8409881591797,14.017257690429688,143.47373962402344,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,225.8409881591797,14.017257690429688,143.47373962402344
7,0.7927615642547607,0.7572710514068604,13.991085052490234,17.39177131652832,12.245268055704512,48.5167121887207,117.35824584960938,48.605499267578125,-0.9395818114280701,-0.02687908709049225,1.8475046157836914,233.51821899414062,11.965744018554688,141.29714965820312,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,233.51821899414062,11.965744018554688,141.29714965820312
8,0.7930728793144226,0.7534400224685669,14.65126895904541,17.69524383544922,12.136837436592725,45.09231948852539,115.11328125,45.17347717285156,-0.9546563029289246,-0.01467614434659481,1.8588013648986816,229.60348510742188,13.337974548339844,136.35549926757812,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,229.60348510742188,13.337974548339844,136.35549926757812
9,0.792020320892334,0.7479232549667358,14.172354698181152,17.825157165527344,11.544527803090288,45.40530776977539,110.5042953491211,45.47828674316406,-0.9373517036437988,-0.013643093407154083,1.8492895364761353,234.67825317382812,12.241600036621094,138.37234497070312,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,234.67825317382812,12.241600036621094,138.37234497070312
10,0.785744309425354,0.7467150688171387,16.161983489990234,19.139476776123047,12.640258004689375,49.136905670166016,120.75629425048828,49.231266021728516,-0.951452374458313,-0.027022704482078552,1.8483762741088867,235.6689453125,6.9881439208984375,141.04855346679688,1.8216999769210815,-0.6765000224113464,-0.6884999871253967,235.6689453125,6.9881439208984375,141.04855346679688
11,0.805626630783081,0.7425631880760193,12.986729621887207,12.138404846191406,6.980848499177652,25.555349349975586,66.06246185302734,25.570526123046875,-0.9189502000808716,0.051954567432403564,1.8639532327651978,230.1657257080078,19.1988525390625,136.67636108398438,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,230.1657257080078,19.1988525390625,136.67636108398438
12,0.8313562870025635,0.7443217635154724,12.650042533874512,10.396641731262207,4.651244296166681,15.919207572937012,43.59988784790039,15.9237642288208,-0.901181697845459,0.10445461422204971,1.8610119819641113,232.0809783935547,21.807823181152344,120.97843170166016,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,232.0809783935547,21.807823181152344,120.97843170166016
13,0.8100715279579163,0.7454286217689514,14.017266273498535,12.06496524810791,6.811941964475225,28.499332427978516,65.92396545410156,28.51526641845703,-0.9050434827804565,0.04094898700714111,1.8615893125534058,231.11093139648438,21.481346130371094,141.1352081298828,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,231.11093139648438,21.481346130371094,141.1352081298828
14,0.818867564201355,0.7344709634780884,8.97464656829834,10.545297622680664,6.708214886833477,26.346214294433594,64.19564056396484,26.360713958740234,-0.8968372941017151,0.036172524094581604,1.8623361587524414,236.1118927001953,15.997123718261719,141.41632080078125,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.1118927001953,15.997123718261719,141.41632080078125
15,0.8197638988494873,0.7352522611618042,9.727667808532715,10.926434516906738,6.689075931797913,26.446348190307617,64.08463287353516,26.460723876953125,-0.8966873288154602,0.03657190501689911,1.8653903007507324,235.5054473876953,17.191261291503906,141.3722686767578,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.5054473876953,17.191261291503906,141.3722686767578
16,0.8283349871635437,0.7382774949073792,16.84415626525879,9.218012809753418,4.442296460473971,20.62172508239746,43.909969329833984,20.626832962036133,-0.8869771361351013,0.08342932164669037,1.8658384084701538,231.40699768066406,27.133811950683594,128.2503662109375,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,231.40699768066406,27.133811950683594,128.2503662109375
17,0.8238807320594788,0.7324604392051697,9.036248207092285,10.715867042541504,6.5885259303089745,25.754531860351562,63.00043869018555,25.768150329589844,-0.8992180228233337,0.04092954099178314,1.862876534461975,235.8542022705078,15.603019714355469,140.55618286132812,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.8542022705078,15.603019714355469,140.55618286132812
18,0.8097103834152222,0.7404641509056091,9.770584106445312,12.03022289276123,7.519385637948466,29.04120445251465,71.75825500488281,29.061166763305664,-0.9057228565216064,0.02537546679377556,1.8678252696990967,235.68333435058594,14.396492004394531,143.9534912109375,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.68333435058594,14.396492004394531,143.9534912109375
19,0.8258297443389893,0.7242850065231323,12.091200828552246,10.973645210266113,3.5737105927807207,12.820259094238281,33.71879959106445,12.822396278381348,-0.8839600682258606,0.11346542090177536,1.863227128982544,235.21417236328125,22.985275268554688,117.34939575195312,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.21417236328125,22.985275268554688,117.34939575195312
20,0.8276358842849731,0.7357771396636963,12.649639129638672,8.770820617675781,4.290112851652377,17.130428314208984,41.171321868896484,17.134368896484375,-0.8803849220275879,0.07909316569566727,1.865797519683838,235.060791015625,24.05621337890625,128.7412109375,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.060791015625,24.05621337890625,128.7412109375
21,0.8222090005874634,0.7423635125160217,9.512558937072754,9.842474937438965,6.63664324697388,24.02536392211914,62.70119094848633,24.038549423217773,-0.89417964220047,0.03575875237584114,1.8657488822937012,235.3932342529297,18.260398864746094,138.62725830078125,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.3932342529297,18.260398864746094,138.62725830078125
22,0.8481359481811523,0.7561681270599365,9.140655517578125,8.1841402053833,4.128040440308925,13.301392555236816,38.40119934082031,13.304450035095215,-0.8905965089797974,0.10300267487764359,1.8677095174789429,234.57794189453125,19.35724639892578,120.95915985107422,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,234.57794189453125,19.35724639892578,120.95915985107422
23,0.8281478881835938,0.7496291399002075,10.824751853942871,9.625423431396484,7.1688769407634725,28.65116310119629,68.80896759033203,28.669544219970703,-0.8928610682487488,0.023255685344338417,1.8621866703033447,233.62741088867188,19.75562286376953,142.9783477783203,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,233.62741088867188,19.75562286376953,142.9783477783203
