% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=3, Sat Feb 21 18:02:07 2026, <python>{}</python>
1 15 0.8553967432552402 1 0 0.05 0.05 0.05 5.0 5.0 5.0
2 30 0.8117335959642991 1 0 0.05 0.05 0.05 5.0 5.0 5.0
3 45 0.7241165731487355 1 0 0.05 0.05 0.05 5.0 5.0 5.0
4 60 0.6263344514606703 1 0 0.05 0.05 0.05 5.0 5.0 5.0
5 75 0.5712247424321525 1 0 0.05 0.05 0.05 5.0 5.0 5.0
6 90 0.5071125042996948 1 0 0.05 0.05 0.05 5.0 5.0 5.0
7 105 0.4876360640158257 1 0 0.05 0.05 0.05 5.0 5.0 5.0
8 120 0.4672582455224324 1 0 0.05 0.05 0.05 5.0 5.0 5.0
9 135 0.44282981183705966 1 0 0.05 0.05 0.05 5.0 5.0 5.0
10 150 0.4978802963114859 1 0 0.05 0.05 0.05 5.0 5.0 5.0
11 165 0.5374452431925371 1 0 0.05 0.05 0.05 5.0 5.0 5.0
12 180 0.47682056573598786 1 0 0.05 0.05 0.05 5.0 5.0 5.0
13 195 0.4347165516254434 1 0 0.05 0.05 0.05 5.0 5.0 5.0
14 210 0.4141562553390086 1 0 0.05 0.05 0.05 5.0 5.0 5.0
15 225 0.39796304852785136 1 0 0.05 0.05 0.05 5.0 5.0 5.0
16 240 0.3970376636866833 1 0 0.05 0.05 0.05 5.0 5.0 5.0
17 255 0.4329276586713378 1 0 0.05 0.05 0.05 5.0 5.0 5.0
18 270 0.43720651599521987 1 0 0.05 0.05 0.05 5.0 5.0 5.0
19 285 0.5055504145105925 1 0 0.05 0.05 0.05 5.0 5.0 5.0
20 300 0.5852757933186552 1 0 0.05 0.05 0.05 5.0 5.0 5.0
21 315 0.6510720256453415 1 0 0.05 0.05 0.05 5.0 5.0 5.0
22 330 0.7534252019267842 1 0 0.05 0.05 0.05 5.0 5.0 5.0
23 345 0.8438099434437777 1 0 0.05 0.05 0.05 5.0 5.0 5.0
24 360 0.8013447691453188 1 0 0.05 0.05 0.05 5.0 5.0 5.0
25 375 0.6964252742995264 1 0 0.05 0.05 0.05 5.0 5.0 5.0
26 390 0.5753630733976514 1 0 0.05 0.05 0.05 5.0 5.0 5.0
27 405 0.5670890320213525 1 0 0.05 0.05 0.05 5.0 5.0 5.0
28 420 0.6481030592324586 1 0 0.05 0.05 0.05 5.0 5.0 5.0
29 435 0.7117411358064413 1 0 0.05 0.05 0.05 5.0 5.0 5.0
30 450 0.7123973630627948 1 0 0.05 0.05 0.05 5.0 5.0 5.0
31 465 0.713266258962948 1 0 0.05 0.05 0.05 5.0 5.0 5.0
32 480 0.694845938594359 1 0 0.05 0.05 0.05 5.0 5.0 5.0
33 495 0.7548625210099691 1 0 0.05 0.05 0.05 5.0 5.0 5.0
34 510 0.7510345383073438 1 0 0.05 0.05 0.05 5.0 5.0 5.0
35 525 0.812905312051396 1 0 0.05 0.05 0.05 5.0 5.0 5.0
36 540 0.8932997208549545 1 0 0.05 0.05 0.05 5.0 5.0 5.0
37 555 0.8531839368567391 1 0 0.05 0.05 0.05 5.0 5.0 5.0
38 570 0.7884395730590186 1 0 0.05 0.05 0.05 5.0 5.0 5.0
39 585 0.7789478377350777 1 0 0.05 0.05 0.05 5.0 5.0 5.0
40 600 0.6813334379573912 1 0 0.05 0.05 0.05 5.0 5.0 5.0
41 615 0.5589023915390477 1 0 0.05 0.05 0.05 5.0 5.0 5.0
42 630 0.5302571879857791 1 0 0.05 0.05 0.05 5.0 5.0 5.0
43 645 0.5638733541808848 1 0 0.05 0.05 0.05 5.0 5.0 5.0
44 660 0.4728223438918302 1 0 0.05 0.05 0.05 5.0 5.0 5.0
45 675 0.46675122085262016 1 0 0.05 0.05 0.05 5.0 5.0 5.0
46 690 0.48599751302078587 1 0 0.05 0.05 0.05 5.0 5.0 5.0
47 705 0.4336541655963348 1 0 0.05 0.05 0.05 5.0 5.0 5.0
48 720 0.39727595552852624 1 0 0.05 0.05 0.05 5.0 5.0 5.0
49 735 0.35191763660404785 1 0 0.05 0.05 0.05 5.0 5.0 5.0
50 750 0.314987037105168 1 0 0.05 0.05 0.05 5.0 5.0 5.0
51 765 0.26834045924396505 1 0 0.05 0.05 0.05 5.0 5.0 5.0
52 780 0.2687469290103418 1 0 0.05 0.05 0.05 5.0 5.0 5.0
53 795 0.2301779732810255 1 0 0.05 0.05 0.05 5.0 5.0 5.0
54 810 0.20156048327717457 1 0 0.05 0.05 0.05 5.0 5.0 5.0
55 825 0.16495505764575064 1 0 0.05 0.05 0.05 5.0 5.0 5.0
56 840 0.15077273678807124 1 0 0.05 0.05 0.05 5.0 5.0 5.0
57 855 0.13695117767913906 1 0 0.05 0.05 0.05 5.0 5.0 5.0
58 870 0.11280910200108162 1 0 0.05 0.05 0.05 5.0 5.0 5.0
59 885 0.10687295963177007 1 0 0.05 0.05 0.05 5.0 5.0 5.0
60 900 0.10442863250960868 1 0 0.05 0.05 0.05 5.0 5.0 5.0
60 900 0.10442863250960868 1 0 0.05 0.05 0.05 5.0 5.0 5.0
