file,id_number,ncc,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray023_se3_log_map.csv,23,0.8200533986091614,0.8329673409461975,1.3799114227294922,-0.0291158016771078,-1.4817311763763428,220.7248077392578,350.7146911621094,134.8006591796875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray010_se3_log_map.csv,10,0.8315130472183228,0.8101696372032166,1.3011666536331177,-0.0187257453799247,-1.4917755126953125,213.6634521484375,333.541015625,134.62142944335938
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray017_se3_log_map.csv,17,0.8241950869560242,0.8567447066307068,1.905611038208008,-0.0616553574800491,-1.5129272937774658,141.97174072265625,427.8629455566406,142.38206481933594
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray109_se3_log_map.csv,109,0.779036283493042,0.8339365124702454,1.6629469394683838,-0.0234299004077911,-1.3668081760406494,232.00714111328125,397.58343505859375,151.53245544433594
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray063_se3_log_map.csv,63,0.8319995403289795,0.8578855395317078,1.3800328969955444,-0.0141506446525454,-1.4575504064559937,248.71946716308597,411.0035095214844,143.4112548828125
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray043_se3_log_map.csv,43,0.7456351518630981,0.799185574054718,1.7236882448196411,0.0457504242658615,-1.5685263872146606,156.27316284179688,312.5321655273437,156.84019470214844
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray045_se3_log_map.csv,45,0.7652058601379395,0.8247147798538208,1.9046374559402464,0.0442317388951778,-1.5603755712509155,141.9330596923828,281.169189453125,157.9691925048828
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray055_se3_log_map.csv,55,0.7952596545219421,0.7829614877700806,1.2902766466140747,-0.0083477273583412,-1.473000407218933,377.9308471679688,410.2376708984375,115.32736206054688
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray004_se3_log_map.csv,4,0.868645966053009,0.8736473917961121,1.0451983213424685,-5.53429126739502e-05,-1.4907619953155518,224.9689178466797,286.4682006835937,126.48438262939452
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray099_se3_log_map.csv,99,0.7307940721511841,0.7308224439620972,1.581932783126831,0.0037842185702174,-1.363006353378296,303.58984375,386.4513854980469,134.36419677734375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray072_se3_log_map.csv,72,0.8200325965881348,0.7829924821853638,1.530587673187256,-0.0274054743349552,-1.4503164291381836,314.98345947265625,383.2598876953125,151.23924255371094
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray031_se3_log_map.csv,31,0.8135714530944824,0.8541049361228943,1.5529983043670654,-0.0412992164492607,-1.489043116569519,205.08004760742188,383.4729919433594,137.29177856445312
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray075_se3_log_map.csv,75,0.8015966415405273,0.8228024840354919,1.1922996044158936,0.0121639966964721,-1.449533224105835,342.0197448730469,321.8071594238281,146.62669372558594
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray101_se3_log_map.csv,101,0.7456597089767456,0.7175908088684082,1.4954890012741089,0.017876474186778,-1.3635576963424685,312.7757263183594,371.6188354492188,133.0928955078125
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray028_se3_log_map.csv,28,0.8694165349006653,0.8907334208488464,0.9502027630805968,0.0070809717290103,-1.4772109985351562,240.20176696777344,270.7059936523437,130.55320739746094
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray020_se3_log_map.csv,20,0.8154276609420776,0.8533293604850769,1.5515239238739014,-0.0460639186203479,-1.489145040512085,204.3361053466797,380.7990112304688,138.27479553222656
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray009_se3_log_map.csv,9,0.8131002187728882,0.8138850331306458,1.7238396406173706,-0.0539636611938476,-1.4670352935791016,208.4236297607422,357.5472106933594,145.7242431640625
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray012_se3_log_map.csv,12,0.8117454648017883,0.8419173955917358,1.4698936939239502,-0.028867170214653,-1.4955261945724487,200.04052734375,364.15618896484375,135.54342651367188
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray110_se3_log_map.csv,110,0.7416986227035522,0.8252160549163818,1.5729752779006958,-0.0039872932247817,-1.3674898147583008,243.0584259033203,383.7452392578125,149.15536499023438
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray033_se3_log_map.csv,33,0.7577719688415527,0.7785276770591736,1.529761791229248,-0.3116107583045959,-1.4788280725479126,206.46731567382807,378.93560791015625,156.44625854492188
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray047_se3_log_map.csv,47,0.7280030250549316,0.8258954286575317,1.3809785842895508,-0.1037798821926117,-1.5894535779953003,196.62063598632807,362.4098205566406,165.63011169433594
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray066_se3_log_map.csv,66,0.7054563760757446,0.8451094627380371,1.1754915714263916,0.0561977066099643,-1.6070691347122192,262.8865661621094,317.3628845214844,134.1871337890625
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray048_se3_log_map.csv,48,0.7825527787208557,0.8361448049545288,1.3784730434417725,0.024377878755331,-1.5859150886535645,197.11383056640625,363.6516418457031,155.92958068847656
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray003_se3_log_map.csv,3,0.8244826197624207,0.7907605171203613,1.0451308488845823,0.0039636297151446,-1.4911946058273315,221.5028381347656,284.4501953125,104.35710144042967
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray014_se3_log_map.csv,14,0.80743408203125,0.8159449100494385,1.6455363035202026,-0.0455921590328216,-1.5005123615264893,180.3380889892578,393.4018859863281,138.96913146972656
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray067_se3_log_map.csv,67,0.7575886845588684,0.862142026424408,1.060166835784912,0.050127450376749,-1.6111842393875122,283.2818603515625,328.9789123535156,134.77890014648438
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray052_se3_log_map.csv,52,0.8089625239372253,0.828797459602356,1.565345048904419,-0.0348884314298629,-1.4603475332260132,225.0742950439453,383.5606689453125,145.8357696533203
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray102_se3_log_map.csv,102,0.7390817403793335,0.745725154876709,1.4047698974609375,0.0337481461465358,-1.366397261619568,322.3671875,356.6263427734375,131.98605346679688
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray044_se3_log_map.csv,44,0.7585874199867249,0.80266273021698,1.8058862686157229,0.044155552983284,-1.5654467344284058,148.86090087890625,298.7561950683594,157.77235412597656
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray021_se3_log_map.csv,21,0.8087416887283325,0.8458766341209412,1.4665688276290894,-0.0377252735197544,-1.4846614599227903,213.1728515625,366.1029052734375,136.230712890625
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray050_se3_log_map.csv,50,0.8059430122375488,0.8517694473266602,1.3721249103546145,0.2882544100284576,-1.5817643404006958,197.26480102539065,359.61572265625,138.57421875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray015_se3_log_map.csv,15,0.8113921880722046,0.8296528458595276,1.7281441688537598,-0.0512073896825313,-1.50338876247406,169.3486328125,405.8616943359375,140.23260498046875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray057_se3_log_map.csv,57,0.8104276061058044,0.8082094192504883,1.8119901418685915,-0.0579673834145069,-1.4867589473724363,200.37747192382807,341.79498291015625,129.81712341308594
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray022_se3_log_map.csv,22,0.8414900302886963,0.8466662764549255,1.896848440170288,-0.0732053369283676,-1.4770371913909912,195.12716674804688,327.2093200683594,146.39768981933594
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray011_se3_log_map.csv,11,0.8221124410629272,0.8126574754714966,1.3846769332885742,-0.0238972697407007,-1.4941778182983398,207.59347534179688,348.8333435058594,135.12200927734375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray094_se3_log_map.csv,94,0.7976139783859253,0.7473934888839722,1.5178760290145874,-0.1413636356592178,-1.433053970336914,314.1512451171875,382.90234375,157.13107299804688
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray016_se3_log_map.csv,16,0.8100663423538208,0.8123514652252197,1.817716717720032,-0.0558336675167083,-1.5060466527938845,156.10951232910156,417.0973205566406,141.3238525390625
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray025_se3_log_map.csv,25,0.8383766412734985,0.8537154197692871,1.2116624116897583,-0.0160273592919111,-1.4782112836837769,232.39752197265625,320.2694091796875,132.7912139892578
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray084_se3_log_map.csv,84,0.8267766237258911,0.7886011600494385,1.5301048755645752,-0.0313603393733501,-1.452378511428833,307.518798828125,382.2742614746094,153.58872985839844
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray030_se3_log_map.csv,30,0.8278982639312744,0.8294152021408081,1.5629748106002808,0.0915771871805191,-1.4900596141815186,204.5148468017578,383.4162292480469,128.04608154296875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray059_se3_log_map.csv,59,0.7788523435592651,0.7709518074989319,1.0413227081298828,0.1025270298123359,-1.5093157291412354,286.39801025390625,420.4411926269531,90.48778533935548
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray077_se3_log_map.csv,77,0.8527487516403198,0.8673457503318787,1.6971789598464966,-0.0495021231472492,-1.4573801755905151,247.95553588867188,407.61956787109375,160.61083984375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray018_se3_log_map.csv,18,0.8317791223526001,0.789253830909729,1.808513045310974,-0.0625198110938072,-1.46953284740448,201.66542053222656,342.0493469238281,145.92938232421875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray062_se3_log_map.csv,62,0.8438878059387207,0.8370104432106018,1.288465976715088,-0.0026273757684975,-1.4566266536712646,262.2030639648437,422.205322265625,142.2684326171875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray103_se3_log_map.csv,103,0.7273483276367188,0.7895500659942627,1.322257399559021,0.0477094501256942,-1.3723162412643433,328.74871826171875,341.2084045410156,131.63180541992188
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray006_se3_log_map.csv,6,0.8833780288696289,0.8905261754989624,1.0444581508636477,0.0009671152220107,-1.4891252517700195,226.3899383544922,286.5118713378906,137.2606658935547
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray078_se3_log_map.csv,78,0.8094528913497925,0.8430718183517456,1.52221941947937,-0.0299163721501827,-1.45105242729187,269.61114501953125,381.7568664550781,157.23751831054688
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray076_se3_log_map.csv,76,0.8048441410064697,0.8456279039382935,1.5217150449752808,-0.0301630329340696,-1.451406955718994,270.05987548828125,381.40924072265625,157.44322204589844
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray071_se3_log_map.csv,71,0.8178757429122925,0.7999216318130493,1.5217533111572266,-0.0280522536486387,-1.4491983652114868,315.9105529785156,381.8756713867188,151.23464965820312
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray079_se3_log_map.csv,79,0.8423843383789062,0.8250824213027954,1.7903907299041748,-0.0591207519173622,-1.4627741575241089,234.79046630859372,419.6517028808594,162.59190368652344
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray056_se3_log_map.csv,56,0.8009717464447021,0.869174063205719,1.555030345916748,-0.0342740155756473,-1.4772298336029053,225.189208984375,384.9334106445313,128.66317749023438
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray105_se3_log_map.csv,105,0.7684077024459839,0.806365966796875,1.5722614526748655,-0.0022986547555774,-1.364463210105896,274.348876953125,384.41986083984375,142.40245056152344
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray060_se3_log_map.csv,60,0.7977898120880127,0.8627479672431946,1.377831220626831,-0.0176346208900213,-1.4733834266662598,248.00656127929688,410.38580322265625,127.8539810180664
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray080_se3_log_map.csv,80,0.846007227897644,0.8633639812469482,1.7029006481170654,-0.0514532253146171,-1.4572352170944214,247.20559692382807,408.825927734375,160.45706176757812
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray093_se3_log_map.csv,93,0.7587509155273438,0.7660514116287231,1.4912903308868408,-0.3060615658760071,-1.4363832473754885,317.5191955566406,377.0316162109375,172.167236328125
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray054_se3_log_map.csv,54,0.8143635988235474,0.8030451536178589,1.2078510522842407,-0.0052942279726266,-1.4711906909942627,390.3425903320313,419.07135009765625,117.09141540527344
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray096_se3_log_map.csv,96,0.8130530118942261,0.8243333101272583,1.5418400764465332,0.1052636578679084,-1.4540592432022097,314.96044921875,383.4792785644531,141.53541564941406
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray089_se3_log_map.csv,89,0.8353826999664307,0.8414450883865356,1.352017164230347,-0.0078785642981529,-1.4480392932891846,331.4594116210937,351.5804748535156,148.77853393554688
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray086_se3_log_map.csv,86,0.8073692321777344,0.8010649085044861,1.6079822778701782,-0.0374070554971694,-1.4524335861206057,305.4388427734375,394.8540954589844,152.26071166992188
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray005_se3_log_map.csv,5,0.8976069688796997,0.9059411287307739,1.044569969177246,-0.0001783668994903,-1.488891363143921,228.1294403076172,286.22564697265625,154.5181884765625
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray064_se3_log_map.csv,64,0.8168518543243408,0.8394761085510254,1.4642423391342163,-0.0217170789837837,-1.459027886390686,237.4698181152344,398.8479614257813,143.37615966796875
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray027_se3_log_map.csv,27,0.8686670064926147,0.8762694597244263,1.03564453125,0.0009271502494812,-1.476481556892395,238.8800811767578,287.2364501953125,130.99749755859375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray085_se3_log_map.csv,85,0.8220242261886597,0.8070491552352905,1.5267271995544434,-0.029685353860259,-1.451285481452942,315.42657470703125,382.8179931640625,151.78443908691406
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray037_se3_log_map.csv,37,0.8154041767120361,0.8474643230438232,1.1993207931518557,0.0430920869112014,-1.5938814878463743,224.85501098632807,385.3749694824219,153.14193725585938
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray082_se3_log_map.csv,82,0.8207944631576538,0.8503785133361816,1.5268762111663818,-0.031832855194807,-1.4518764019012451,269.3762512207031,381.9932861328125,157.95709228515625
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray035_se3_log_map.csv,35,0.8260054588317871,0.846559464931488,1.0624399185180664,0.0090208677574992,-1.4767674207687378,303.9820556640625,369.737060546875,115.71565246582033
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray002_se3_log_map.csv,2,0.9032260179519653,0.9048289656639099,1.0442328453063965,-0.0002323687076568,-1.488515019416809,228.4856109619141,285.8011474609375,159.22073364257812
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray029_se3_log_map.csv,29,0.8523997068405151,0.8719448447227478,1.5726486444473269,0.2193377017974853,-1.492056131362915,204.059326171875,382.5501708984375,119.30506134033205
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray051_se3_log_map.csv,51,0.8464797735214233,0.8659034967422485,1.5658364295959473,-0.0352019406855106,-1.461216926574707,190.64894104003903,383.544921875,179.45831298828125
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray104_se3_log_map.csv,104,0.7217544913291931,0.7770029306411743,1.2445130348205566,0.0647502169013023,-1.3777564764022827,333.09735107421875,326.1311340332031,130.41064453125
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray088_se3_log_map.csv,88,0.8394424915313721,0.7822127342224121,1.437968373298645,-0.0181258115917444,-1.4483312368392944,324.0634765625,366.9968872070313,149.90806579589844
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray090_se3_log_map.csv,90,0.820472002029419,0.8225961923599243,1.2758620977401731,0.0029770776163786,-1.44696843624115,337.1762084960937,337.9530944824219,146.8206787109375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray001_se3_log_map.csv,1,0.8325065970420837,0.8082813024520874,1.5667999982833862,-0.0386690907180309,-1.4985111951828003,192.52420043945312,380.1395263671875,166.26116943359375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray074_se3_log_map.csv,74,0.8375895023345947,0.8344453573226929,1.3602632284164429,-0.0099302362650632,-1.4483144283294678,331.207275390625,353.0110168457031,149.12997436523438
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray049_se3_log_map.csv,49,0.7988505363464355,0.8474392890930176,1.37269926071167,0.1532624214887619,-1.5836342573165894,197.8627166748047,361.8415222167969,146.76455688476562
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray087_se3_log_map.csv,87,0.8208621740341187,0.798767626285553,1.529356837272644,-0.0299811270087957,-1.4495506286621094,314.2911071777344,382.1969909667969,151.69219970703125
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray042_se3_log_map.csv,42,0.7329542636871338,0.8169894814491272,1.641812801361084,0.0486248396337032,-1.5730721950531006,163.97425842285156,325.6247863769531,155.98818969726562
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray038_se3_log_map.csv,38,0.8124245405197144,0.8556804656982422,1.288020133972168,0.0466927960515022,-1.5896735191345217,210.3467712402344,374.9831237792969,153.4120635986328
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray081_se3_log_map.csv,81,0.8392702341079712,0.8745956420898438,1.6143922805786133,-0.0406249426305294,-1.4550530910491943,258.87701416015625,396.43896484375,159.25033569335938
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray036_se3_log_map.csv,36,0.7962634563446045,0.8742066025733948,1.0639140605926514,0.0106357550248503,-1.4756430387496948,356.97088623046875,369.9606323242188,112.28556823730467
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray098_se3_log_map.csv,98,0.758790910243988,0.7320492267608643,1.5840051174163818,-0.0001718997809803,-1.362216591835022,289.637939453125,385.79302978515625,137.73171997070312
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray008_se3_log_map.csv,8,0.8461880683898926,0.8506242632865906,1.216716170310974,-0.0129005014896392,-1.4905142784118652,218.8622894287109,318.1552734375,134.36500549316406
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray026_se3_log_map.csv,26,0.858318030834198,0.8242946863174438,1.1213154792785645,-0.0067532565444707,-1.4772709608078003,236.09088134765625,303.1213684082031,132.00582885742188
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray000_se3_log_map.csv,0,0.8200454711914062,0.8365848064422607,1.5657174587249756,-0.0385223515331745,-1.4986560344696045,192.18972778320312,332.06768798828125,164.9281463623047
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray108_se3_log_map.csv,108,0.801362156867981,0.8127155303955078,1.7483127117156982,-0.0405532680451869,-1.371017336845398,220.25372314453125,410.4291076660156,153.9032745361328
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray046_se3_log_map.csv,46,0.5876345634460449,0.7988529801368713,1.3845936059951782,-0.2191442400217056,-1.589812159538269,195.6283264160156,360.0320739746094,173.12185668945312
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray083_se3_log_map.csv,83,0.8006054759025574,0.8377718925476074,1.436996340751648,-0.018471635878086,-1.4486446380615234,277.7981872558594,366.2638244628906,155.58245849609375
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray024_se3_log_map.csv,24,0.8196094036102295,0.8159363269805908,1.2986161708831787,-0.0235526580363512,-1.4806365966796875,226.7868194580078,335.4476318359375,134.2465362548828
/home/zsr/project/diffpose/ours/deepfluoro/runs/norm/specimen01_xray073_se3_log_map.csv,73,0.8032845854759216,0.7910572290420532,1.5288848876953125,-0.0283521246165037,-1.454719066619873,245.66287231445312,382.5662536621094,156.0957489013672
