alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.7048724293708801,0.13044190406799316,2.019216537475586,202.75526428222656,85.5416259765625,90.85015869140625,0.7065192461013794,86.7903823852539,101.39836120605469,133.4698486328125,101.4964828491211,50.113037109375,0.3224566529970616,50,se3_log_map,0.8347440958023071,1.9641932249069214,-0.6322245597839355,-0.573738694190979,174.6847381591797,180.7156524658203,-110.12508392333984
-0.718874990940094,0.14039136469364166,2.0353214740753174,205.41770935058594,79.8635482788086,97.75045013427734,0.7478930950164795,86.64496612548828,93.2348861694336,127.27958679199219,93.32218170166016,32.99244689941406,0.17717652005376294,50,se3_log_map,0.8517798185348511,1.9791933298110962,-0.6472244262695312,-0.5887386202812195,179.6846923828125,185.71560668945312,-105.12508392333984
-0.7312104105949402,0.14959338307380676,2.0513815879821777,204.9386749267578,75.37263488769531,104.09681701660156,0.7412190437316895,88.45665740966797,88.07392883300781,124.8262710571289,88.15556335449219,21.564577102661133,0.16928717895643786,50,se3_log_map,0.8506132364273071,1.994208574295044,-0.6612926721572876,-0.6018964052200317,181.41552734375,190.3562469482422,-100.17066192626953
-0.7293112874031067,0.15211497247219086,2.052781581878662,202.25115966796875,73.66836547851562,105.39002990722656,0.7485209107398987,90.07041931152344,87.88965606689453,125.84622192382812,87.97225189208984,24.37445640563965,0.17233989801025018,50,se3_log_map,0.8628362417221069,1.9966957569122314,-0.6584756374359131,-0.6029953956604004,179.76805114746094,190.39642333984375,-96.5261459350586
-0.7242346405982971,0.15371155738830566,2.0506787300109863,198.6729736328125,72.56121826171875,104.84955596923828,0.738669216632843,91.62113952636719,89.26187133789062,127.91448211669922,89.34709930419922,31.13941764831543,0.16981510794721544,50,se3_log_map,0.871166467666626,1.9963356256484985,-0.6514270901679993,-0.602025032043457,176.7723388671875,188.6410675048828,-93.37910461425781
-0.7256052494049072,0.15646474063396454,2.053335666656494,197.11489868164062,70.37226104736328,105.59135437011719,0.7338621020317078,92.5688705444336,88.39260864257812,127.9931640625,88.47579193115234,34.45964431762695,0.17139779002172872,50,se3_log_map,0.8702908754348755,1.9993345737457275,-0.6523810029029846,-0.605050802230835,176.14866638183594,188.09463500976562,-90.6208267211914
-0.7269410490989685,0.15706507861614227,2.050292491912842,198.30145263671875,70.27301025390625,105.01502990722656,0.7373442649841309,91.6720962524414,87.72117614746094,126.8809585571289,87.80409240722656,33.43164825439453,0.16972716705640778,50,se3_log_map,0.87132728099823,1.9964025020599365,-0.6521360278129578,-0.6071144938468933,177.04164123535156,187.82928466796875,-91.16841125488281
-0.729509174823761,0.15715637803077698,2.047741413116455,200.42437744140625,70.36357116699219,104.78759002685547,0.7412872910499573,90.37379455566406,86.55448150634766,125.1363296508789,86.63639068603516,30.617530822753906,0.16915854095714167,50,se3_log_map,0.8729782104492188,1.993507981300354,-0.6536602973937988,-0.6092987060546875,178.8151397705078,188.17413330078125,-92.30172729492188
-0.7347233295440674,0.15842163562774658,2.0475692749023438,203.05747985839844,70.04165649414062,105.42025756835938,0.7505682706832886,89.17049407958984,84.59115600585938,122.91070556640625,84.67105865478516,26.416975021362305,0.17002285894704983,50,se3_log_map,0.8704840540885925,1.9926000833511353,-0.6582453846931458,-0.6137397289276123,181.2664031982422,189.4047088623047,-93.3465347290039
-0.7398202419281006,0.15805023908615112,2.048063039779663,205.2777099609375,69.90562438964844,106.0675048828125,0.7413797378540039,87.70045471191406,83.04739379882812,120.78178405761719,83.1243896484375,22.674922943115234,0.16862162499455735,50,se3_log_map,0.8605709075927734,1.9918259382247925,-0.6639350652694702,-0.6163145303726196,183.4159698486328,190.4716339111328,-94.46773529052734
