alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.46371832489967346,0.15585602819919586,1.9543672800064087,197.73883056640625,118.58518981933594,88.78535461425781,0.7935552597045898,199.00091552734375,146.6454315185547,247.19677734375,147.607177734375,0.13887045811861753,30,se3_log_map,0.8213884830474854,1.9456909894943237,-0.3524792790412903,-0.4562506079673767,166.0780792236328,196.7148895263672,-106.5922622680664
-0.4787379205226898,0.16287802159786224,1.9700922966003418,203.8336944580078,112.05982971191406,98.65213775634766,0.8200660347938538,191.8326416015625,136.18475341796875,235.2574005126953,137.01963806152344,0.1464414643123746,30,se3_log_map,0.8270182609558105,1.960690975189209,-0.3674792945384979,-0.47125059366226196,173.57797241210938,204.21487426757812,-99.09231567382812
-0.49143266677856445,0.16990113258361816,1.9710990190505981,209.94961547851562,107.94756317138672,102.31576538085938,0.819877028465271,186.7088165283203,129.3020782470703,227.11056518554688,130.05575561523438,0.14497747272253036,30,se3_log_map,0.8324936628341675,1.9616484642028809,-0.37592992186546326,-0.48617666959762573,179.89254760742188,207.48410034179688,-95.92528533935547
-0.5033568143844604,0.1764061450958252,1.9636237621307373,217.95315551757812,108.08378601074219,103.6862564086914,0.8362197875976562,182.427001953125,126.12554931640625,221.7820281982422,126.8282470703125,0.14429409801959991,30,se3_log_map,0.8299890756607056,1.9544159173965454,-0.3812798857688904,-0.5009634494781494,186.52828979492188,211.6569366455078,-97.74085235595703
-0.5105758905410767,0.17933300137519836,1.9588313102722168,223.77835083007812,107.62187194824219,104.98685455322266,0.8296279907226562,179.7891082763672,123.52580261230469,218.13470458984375,124.19271850585938,0.14341984409838915,30,se3_log_map,0.8309766054153442,1.9496043920516968,-0.38503172993659973,-0.5089608430862427,191.79901123046875,214.41656494140625,-98.30267333984375
-0.5157204270362854,0.1818290799856186,1.9548237323760986,227.40234375,106.20828247070312,104.39274597167969,0.8286908268928528,178.0655059814453,121.17949676513672,215.38755798339844,121.82022094726562,0.14407548401504755,30,se3_log_map,0.8304047584533691,1.94568932056427,-0.38722291588783264,-0.5151236057281494,195.19105529785156,214.17218017578125,-98.43091583251953
-0.5177606344223022,0.18394948542118073,1.9494450092315674,229.6896514892578,104.84049987792969,101.94232940673828,0.8331561088562012,177.8718719482422,119.6499252319336,214.37002563476562,120.28134155273438,0.14905095845460892,30,se3_log_map,0.8330771327018738,1.9407085180282593,-0.38611385226249695,-0.5190541744232178,197.25511169433594,211.75900268554688,-98.86280822753906
-0.5167874097824097,0.18394885957241058,1.9431071281433105,231.55679321289062,103.92497253417969,98.82810974121094,0.8325643539428711,178.82740783691406,118.8854751586914,214.7393798828125,119.52037811279297,0.14655734412372112,30,se3_log_map,0.8269073963165283,1.9347072839736938,-0.3830850124359131,-0.5190678834915161,199.04518127441406,208.5592803955078,-99.5741958618164
-0.5152519941329956,0.182749405503273,1.9416171312332153,233.3314971923828,102.06855773925781,97.47610473632812,0.8329821825027466,179.4541015625,116.96898651123047,214.2090606689453,117.59872436523438,0.1466549076139927,30,se3_log_map,0.8246971964836121,1.9331982135772705,-0.38187018036842346,-0.5170621871948242,201.39956665039062,206.20449829101562,-98.81971740722656
-0.5128433108329773,0.1803419589996338,1.9419499635696411,235.43017578125,100.0655746459961,97.07684326171875,0.834762454032898,180.12759399414062,114.65336608886719,213.52130126953125,115.27579498291016,0.14382959250360727,30,se3_log_map,0.8216902017593384,1.9333014488220215,-0.38117700815200806,-0.5131380558013916,204.36900329589844,204.5229034423828,-97.54395294189453
-0.5102367401123047,0.17644529044628143,1.9432547092437744,237.88912963867188,98.07081604003906,97.36578369140625,0.8372366428375244,180.57510375976562,112.12966918945312,212.556884765625,112.74173736572266,0.14461563248187304,30,se3_log_map,0.824086606502533,1.9340784549713135,-0.38156962394714355,-0.5075482130050659,207.9022216796875,203.35650634765625,-96.05596160888672
-0.5084099769592285,0.1718704104423523,1.9448646306991577,240.94497680664062,96.20166015625,98.36711120605469,0.8399658203125,180.55224609375,109.47076416015625,211.1467742919922,110.0682601928711,0.1452732989564538,30,se3_log_map,0.8257986307144165,1.9349424839019775,-0.3832608163356781,-0.501775860786438,212.07144165039062,202.99655151367188,-94.54560089111328
-0.5072531700134277,0.16694918274879456,1.945453405380249,244.49139404296875,94.61872100830078,99.11874389648438,0.8415282964706421,180.27462768554688,107.11976623535156,209.69879150390625,107.70269012451172,0.14733946416527033,30,se3_log_map,0.8265242576599121,1.9346845149993896,-0.38550519943237305,-0.49620741605758667,216.59385681152344,202.63949584960938,-93.57386779785156
-0.5069196820259094,0.1627974808216095,1.944059133529663,248.2432098388672,93.18984985351562,98.83971405029297,0.8428447842597961,179.90771484375,105.22235107421875,208.4191131591797,105.79267883300781,0.14280678797513247,30,se3_log_map,0.8256539106369019,1.932570219039917,-0.3874347507953644,-0.49213123321533203,221.0345001220703,201.55816650390625,-93.32118225097656
-0.5077670216560364,0.15995509922504425,1.9426687955856323,251.64767456054688,91.2206802368164,98.02407836914062,0.8442730903625488,179.1904754638672,103.09571075439453,206.73159790039062,103.65013122558594,0.14481278229504824,30,se3_log_map,0.8273251056671143,1.9305813312530518,-0.389678031206131,-0.4900926947593689,225.0739288330078,199.75331115722656,-92.95108032226562
-0.5094380378723145,0.15868929028511047,1.9420437812805176,254.28688049316406,88.460205078125,96.88783264160156,0.846596360206604,178.25608825683594,100.4719467163086,204.6212158203125,101.00651550292969,0.14388778060674667,30,se3_log_map,0.8320673704147339,1.9295445680618286,-0.3919457197189331,-0.49003100395202637,228.4065704345703,197.22244262695312,-92.01069641113281
-0.512531578540802,0.15826351940631866,1.9433958530426025,256.4317932128906,84.86228942871094,96.27265930175781,0.8488143682479858,176.6072998046875,97.02373504638672,201.5037078857422,97.53009033203125,0.1463616518303752,30,se3_log_map,0.8363797664642334,1.9304176568984985,-0.3956846594810486,-0.49148616194725037,231.461669921875,194.7114715576172,-90.24002838134766
-0.5161578059196472,0.15715517103672028,1.9444462060928345,258.8448791503906,81.39210510253906,95.8267822265625,0.8498748540878296,174.6294708251953,93.69889068603516,198.17904663085938,94.17652130126953,0.14545969013124704,30,se3_log_map,0.8370398283004761,1.9307959079742432,-0.400297611951828,-0.4926595091819763,234.80010986328125,192.4246063232422,-88.6244125366211
-0.5191076397895813,0.15444114804267883,1.9441635608673096,261.5306396484375,78.53975677490234,95.14697265625,0.8512985110282898,172.8455810546875,91.10636901855469,195.38670349121094,91.56061553955078,0.1493487199768424,30,se3_log_map,0.8392128944396973,1.9296319484710693,-0.4048635959625244,-0.49199435114860535,238.34124755859375,190.1115264892578,-87.61595153808594
