alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.7615758180618286,0.12841275334358215,2.026576519012451,217.94354248046875,66.14241027832031,94.0957260131836,0.7111043334007263,67.48402404785156,77.59873962402344,102.83802032470703,77.64031982421875,36.943241119384766,0.159503486007452,51,se3_log_map,0.8275173902511597,1.957523226737976,-0.6940401792526245,-0.6047456860542297,195.61061096191406,175.70928955078125,-103.93962860107422
-0.7753497958183289,0.13899008929729462,2.0426766872406006,220.13177490234375,60.33537292480469,100.90995788574219,0.747512698173523,71.17139434814453,69.27506256103516,99.31969451904297,69.31576538085938,20.569690704345703,0.16195188200799748,51,se3_log_map,0.8452692627906799,1.9725234508514404,-0.7090401649475098,-0.6197457313537598,200.6105499267578,180.70924377441406,-98.93968963623047
-0.7750058770179749,0.15082480013370514,2.0539894104003906,217.07656860351562,58.20095443725586,104.82221221923828,0.7445427179336548,78.2440414428711,67.7254409790039,103.48365020751953,67.77144622802734,14.712644577026367,0.15908706100890413,51,se3_log_map,0.8476048707962036,1.9868998527526855,-0.7069850564002991,-0.6286962032318115,198.82191467285156,184.09307861328125,-94.43783569335938
-0.7716571092605591,0.1529758870601654,2.056638240814209,215.0955352783203,57.3863410949707,105.34442138671875,0.749101996421814,80.38288116455078,67.98149108886719,105.27530670166016,68.02819061279297,16.537174224853516,0.1554556449991651,51,se3_log_map,0.8566085696220398,1.99083411693573,-0.7034794092178345,-0.6282400488853455,197.42355346679688,183.89877319335938,-92.32025146484375
-0.7628175616264343,0.15437665581703186,2.0605905055999756,211.86978149414062,56.42383575439453,104.66700744628906,0.7509403824806213,83.84123992919922,69.28939056396484,108.76751708984375,69.3367691040039,22.045663833618164,0.15756256802706048,51,se3_log_map,0.8752341866493225,1.9970084428787231,-0.6952641010284424,-0.6234729290008545,194.87416076660156,181.88172912597656,-89.67466735839844
-0.7589508891105652,0.1554291993379593,2.065427541732788,210.47427368164062,55.37601852416992,105.05281066894531,0.7485147714614868,86.3944091796875,69.2232666015625,110.70616912841797,69.27037811279297,24.677322387695312,0.15536666399566457,51,se3_log_map,0.8728058338165283,2.002701759338379,-0.692769467830658,-0.6211181879043579,194.20037841796875,181.31922912597656,-87.8917236328125
-0.753571093082428,0.1546684205532074,2.069164276123047,209.53903198242188,55.104087829589844,105.67744445800781,0.7449808716773987,88.4647445678711,69.40533447265625,112.44158935546875,69.45272064208984,26.39982032775879,0.15739024197682738,51,se3_log_map,0.8734259009361267,2.007157325744629,-0.6892215609550476,-0.6162986159324646,193.83763122558594,181.32217407226562,-86.6114730834961
-0.7467027902603149,0.1511136293411255,2.06752347946167,209.57644653320312,55.98130416870117,104.93220520019531,0.744934618473053,88.64766693115234,70.24872589111328,113.10743713378906,70.29711151123047,26.763671875,0.20741753600304946,51,se3_log_map,0.8727207183837891,2.006117105484009,-0.6833571195602417,-0.6090081334114075,193.76254272460938,180.500244140625,-86.88044738769531
-0.7443497180938721,0.1471453607082367,2.0666708946228027,210.7110137939453,56.59423828125,104.90205383300781,0.7466967105865479,87.90153503417969,70.02616882324219,112.38480377197266,70.07410430908203,25.006078720092773,0.15700964600546286,51,se3_log_map,0.8722281455993652,2.0046322345733643,-0.6827763915061951,-0.6037818789482117,194.92335510253906,180.4912567138672,-87.62174987792969
-0.7442864179611206,0.14516383409500122,2.0663013458251953,212.77601623535156,57.12405014038086,105.45443725585938,0.7513124942779541,87.26819610595703,69.04742431640625,111.28021240234375,69.09579467773438,21.511167526245117,0.15763421700103208,51,se3_log_map,0.8725913166999817,2.003685235977173,-0.6836676001548767,-0.6018180251121521,196.9001922607422,181.49835205078125,-88.69193267822266
