alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.3738795220851898,0.12443717569112778,1.9395555257797241,202.23641967773438,120.70892333984375,96.033447265625,0.7853392362594604,240.9226531982422,145.00753784179688,281.19549560546875,146.4123077392578,0.12527804635465145,34,se3_log_map,0.807202935218811,1.9340503215789795,-0.2809409499168396,-0.3683333992958069,177.63613891601562,200.05532836914062,-93.65843963623047
-0.38950493931770325,0.13061918318271637,1.9552119970321655,194.25738525390625,117.65410614013672,105.88688659667969,0.8277797698974609,232.71469116210938,144.3557586669922,273.85162353515625,145.66595458984375,0.21700152289122343,34,se3_log_map,0.8281506299972534,1.9490504264831543,-0.2959408760070801,-0.38333335518836975,170.13694763183594,207.5552520751953,-86.15846252441406
-0.3965362012386322,0.13714982569217682,1.965471625328064,198.2826385498047,114.25042724609375,113.81578063964844,0.8182903528213501,229.27613830566406,138.7039794921875,267.9670715332031,139.92742919921875,0.13239602372050285,34,se3_log_map,0.8283202648162842,1.9594782590866089,-0.30117061734199524,-0.39344459772109985,174.6768035888672,214.5890350341797,-80.55511474609375
-0.3997424840927124,0.14760150015354156,1.9663386344909668,203.689453125,110.19554138183594,113.16593170166016,0.8178653717041016,228.61329650878906,132.68569946289062,264.3284606933594,133.84927368164062,0.13459505885839462,34,se3_log_map,0.8318812847137451,1.9616005420684814,-0.2977934181690216,-0.4056834876537323,179.71827697753906,213.42532348632812,-78.51795196533203
-0.4021313488483429,0.15911054611206055,1.962796688079834,209.86279296875,106.6242446899414,109.62816619873047,0.8247348070144653,228.8112335205078,127.14259338378906,261.7629089355469,128.25962829589844,0.1365505587309599,34,se3_log_map,0.8371252417564392,1.959616780281067,-0.29177138209342957,-0.41875573992729187,185.10035705566406,210.0408477783203,-78.306884765625
-0.4006892144680023,0.16713759303092957,1.9560892581939697,216.4688262939453,104.19754028320312,104.36851501464844,0.8364592790603638,230.81591796875,123.00414276123047,261.54541015625,124.10381317138672,0.13429776951670647,34,se3_log_map,0.8446764945983887,1.9542961120605469,-0.2833508253097534,-0.4261195659637451,191.01548767089844,205.33033752441406,-79.61601257324219
-0.3950786888599396,0.17060522735118866,1.9487212896347046,222.49615478515625,102.50218963623047,98.62510681152344,0.839425802230835,234.44097900390625,120.33641052246094,263.5212097167969,121.44483184814453,0.1357660098001361,34,se3_log_map,0.8443881273269653,1.9479379653930664,-0.27361348271369934,-0.42631030082702637,196.7979736328125,199.89205932617188,-81.30403137207031
-0.3887631595134735,0.17304709553718567,1.9451128244400024,227.284423828125,100.03102111816406,94.122802734375,0.8418301343917847,238.0613250732422,117.55979919433594,265.5061340332031,118.67269897460938,0.1364255752414465,34,se3_log_map,0.84466952085495,1.94511878490448,-0.26485589146614075,-0.4247647821903229,201.82815551757812,194.80477905273438,-81.54357147216797
-0.3830902576446533,0.1768188625574112,1.9423770904541016,231.12322998046875,97.32151794433594,89.97813415527344,0.8408186435699463,241.4866943359375,115.08137512207031,267.50616455078125,116.1966323852539,0.13487091474235058,34,se3_log_map,0.851006031036377,1.9432507753372192,-0.2560873031616211,-0.42485204339027405,205.89462280273438,189.9539337158203,-81.25196838378906
-0.3807832598686218,0.18269948661327362,1.9413723945617676,235.65757751464844,94.06758117675781,87.17469787597656,0.8403110504150391,243.44046020507812,111.7857666015625,267.8792724609375,112.88159942626953,0.13556025177240372,34,se3_log_map,0.858750581741333,1.943126916885376,-0.24966996908187866,-0.42907950282096863,210.5688934326172,186.57968139648438,-80.27216339111328
-0.3819335997104645,0.18962860107421875,1.9427231550216675,241.06707763671875,90.60710144042969,86.56280517578125,0.8445743322372437,243.71665954589844,107.60647583007812,266.4150085449219,108.66268920898438,0.1359661752358079,34,se3_log_map,0.8606342077255249,1.94524347782135,-0.24655607342720032,-0.4364725947380066,216.06898498535156,185.64784240722656,-78.5340576171875
-0.3850269615650177,0.19701437652111053,1.944333553314209,247.01913452148438,87.22393035888672,86.67652893066406,0.8481003046035767,243.15667724609375,103.38441467285156,264.22247314453125,104.395751953125,0.13578156102448702,34,se3_log_map,0.8608342409133911,1.9475713968276978,-0.24512343108654022,-0.44557711482048035,222.0216827392578,185.76429748535156,-76.7943344116211
