alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.7226231694221497,0.23081116378307343,1.8877757787704468,145.24441528320312,123.79965209960938,97.39839172363281,0.8127654790878296,122.41289520263672,167.1493682861328,207.1806640625,167.53713989257812,107.41443634033203,0.715571379289031,73,se3_log_map,0.8065569400787354,1.8677539825439453,-0.5321022272109985,-0.7054198980331421,94.68599700927734,211.91000366210938,-102.92825317382812
-0.7018303275108337,0.23138709366321564,1.9004807472229004,157.91397094726562,131.30307006835938,100.08545684814453,0.8073448538780212,126.48211669921875,164.61080932617188,207.59201049804688,165.01661682128906,82.72451782226562,0.18409559782594442,73,se3_log_map,0.8586632609367371,1.8827540874481201,-0.5171022415161133,-0.6904199123382568,104.68576049804688,221.9097900390625,-112.92780303955078
-0.7058160305023193,0.23597931861877441,1.9158599376678467,165.14682006835938,126.47254943847656,110.38011169433594,0.8237974643707275,124.53848266601562,155.2503204345703,199.0288848876953,155.6212921142578,59.36450958251953,0.17952311132103205,73,se3_log_map,0.8590207099914551,1.8977726697921753,-0.5246999859809875,-0.6951533555984497,114.3941650390625,230.87939453125,-106.98092651367188
-0.7118864059448242,0.23797492682933807,1.9137344360351562,174.83773803710938,124.15859985351562,112.13067626953125,0.795102596282959,123.80351257324219,147.77505493164062,192.78167724609375,148.1131134033203,50.020469665527344,0.18286729231476784,73,se3_log_map,0.8459873795509338,1.8954641819000244,-0.5284304022789001,-0.7012941837310791,124.1472396850586,234.0064697265625,-107.64722442626953
-0.7111532688140869,0.23295512795448303,1.9062155485153198,173.81031799316406,127.41157531738281,105.82405090332031,0.8070114254951477,123.24267578125,151.72422790527344,195.47122192382812,152.06687927246094,60.73331832885742,0.18057673703879118,73,se3_log_map,0.8495701551437378,1.8871911764144897,-0.5276682376861572,-0.6971805095672607,121.39264678955078,229.34498596191406,-113.21418762207031
-0.7109851241111755,0.22728779911994934,1.912701964378357,167.3023681640625,125.59649658203125,104.44868469238281,0.8292272090911865,120.0704574584961,153.98178100585938,195.26214599609375,154.3243408203125,65.70103454589844,0.1759224869310856,73,se3_log_map,0.8540269732475281,1.8916895389556885,-0.5340170860290527,-0.6907822489738464,116.60541534423828,224.54721069335938,-110.87861633300781
-0.7127398252487183,0.22258101403713226,1.9170677661895752,164.78152465820312,124.70547485351562,104.50164794921875,0.8196026086807251,117.058837890625,154.7001495361328,193.99717712402344,155.03187561035156,66.7376708984375,0.17038871068507433,73,se3_log_map,0.8558666110038757,1.8941806554794312,-0.5406783819198608,-0.6868234872817993,115.11417388916016,222.95538330078125,-109.81915283203125
-0.7159386277198792,0.2191394865512848,1.919675588607788,164.65298461914062,123.8577880859375,104.59379577636719,0.8191579580307007,114.36371612548828,154.08253479003906,191.88665771484375,154.3994598388672,66.12154388427734,0.17540143243968487,73,se3_log_map,0.8573307991027832,1.895147442817688,-0.5471659898757935,-0.6852456331253052,115.6154556274414,222.2140655517578,-109.5638198852539
-0.7195616364479065,0.21681420505046844,1.9200127124786377,166.7596435546875,123.3414306640625,104.46268463134766,0.8238413333892822,112.30204010009766,152.46385192871094,189.35939025878906,152.7650146484375,64.18093872070312,0.17498421762138605,73,se3_log_map,0.8551244735717773,1.8942304849624634,-0.5523598194122314,-0.6853456497192383,117.85679626464844,222.17156982421875,-110.3531265258789
-0.7243272066116333,0.21463856101036072,1.9194841384887695,170.40939331054688,123.09611511230469,104.856201171875,0.8348812460899353,110.08453369140625,150.1380157470703,186.1720428466797,150.41970825195312,60.412837982177734,0.17266287934035063,73,se3_log_map,0.8517582416534424,1.8923511505126953,-0.5581965446472168,-0.6864674687385559,121.4158935546875,223.25668334960938,-111.64666748046875
