alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.754499077796936,0.27534884214401245,1.9144350290298462,137.2076416015625,128.5051727294922,100.98809814453125,0.7934280633926392,128.8662109375,175.3815155029297,217.6354217529297,175.85372924804688,111.50284576416016,0.6256934814155102,75,se3_log_map,0.814543604850769,1.9004287719726562,-0.5464387536048889,-0.7640734910964966,79.4698257446289,219.12330627441406,-107.42626190185547
-0.7408413887023926,0.2664921283721924,1.8988009691238403,148.37283325195312,128.61451721191406,87.95213317871094,0.7974476218223572,130.29623413085938,170.5492706298828,214.62564086914062,171.0087432861328,118.22602844238281,0.17623417265713215,75,se3_log_map,0.842898428440094,1.885428547859192,-0.5314387679100037,-0.7490734457969666,89.46952819824219,209.1233673095703,-117.42622375488281
-0.7344475984573364,0.25569406151771545,1.8972526788711548,152.13046264648438,126.01869201660156,86.6771011352539,0.7970623970031738,127.51887512207031,166.554443359375,209.7652130126953,166.9835662841797,116.0159683227539,0.170135292224586,75,se3_log_map,0.839519739151001,1.8818591833114624,-0.5315537452697754,-0.7350165843963623,95.41556549072266,206.4796905517578,-116.7180404663086
-0.7309514880180359,0.2443935126066208,1.9018352031707764,152.319091796875,123.26863861083984,90.15887451171875,0.8078026175498962,122.9458236694336,163.59596252441406,204.6443634033203,163.98983764648438,108.50497436523438,0.16843410022556782,75,se3_log_map,0.8330057263374329,1.883425235748291,-0.5376077890396118,-0.7215011119842529,98.69367980957031,207.20350646972656,-112.3681411743164
-0.7275490164756775,0.23236775398254395,1.9057347774505615,153.57305908203125,120.67951202392578,94.38682556152344,0.8142004013061523,118.330078125,160.00778198242188,199.0087890625,160.36497497558594,99.09637451171875,0.1709173247218132,75,se3_log_map,0.8313906788825989,1.8841428756713867,-0.5438511967658997,-0.7074222564697266,103.07032775878906,208.98895263671875,-108.01215362548828
-0.723456084728241,0.22063273191452026,1.9105172157287598,157.13059997558594,118.54258728027344,100.1744155883789,0.8182613849639893,114.0750503540039,155.133056640625,192.56007385253906,155.45352172851562,84.79168701171875,0.1705116769298911,75,se3_log_map,0.8279047608375549,1.885873556137085,-0.5495563745498657,-0.6929842829704285,109.65875244140625,213.12010192871094,-104.01725006103516
-0.7188601493835449,0.20988309383392334,1.9101680517196655,162.9843292236328,117.70338439941406,103.60807037353516,0.8181847333908081,111.42047882080078,150.34510803222656,187.13143920898438,150.63671875,72.38525390625,0.16719760466367006,75,se3_log_map,0.848876953125,1.8832018375396729,-0.5518390536308289,-0.6799253821372986,117.35508728027344,216.4500732421875,-102.91658020019531
-0.7129707336425781,0.19878306984901428,1.9052083492279053,170.53123474121094,117.81817626953125,103.75077819824219,0.8320899605751038,110.1246109008789,145.9429473876953,182.8299102783203,146.21278381347656,64.22247314453125,0.16726932395249605,75,se3_log_map,0.8525255918502808,1.8763447999954224,-0.5511183142662048,-0.6664425134658813,125.76551055908203,217.53456115722656,-104.74649810791016
-0.7064948678016663,0.1876455843448639,1.8994441032409668,178.64794921875,117.44436645507812,102.24067687988281,0.8300614356994629,109.56951904296875,141.35093688964844,178.8450927734375,141.60430908203125,60.632972717285156,0.1702355006709695,75,se3_log_map,0.8412692546844482,1.868818759918213,-0.549584686756134,-0.6526933908462524,134.684326171875,216.73757934570312,-107.24525451660156
-0.7036206722259521,0.17837487161159515,1.8981539011001587,182.7957763671875,116.72262573242188,103.26560974121094,0.8250888586044312,107.82303619384766,138.39639282226562,175.4405059814453,138.6338348388672,56.268043518066406,0.17760626412928104,75,se3_log_map,0.8352304697036743,1.8654117584228516,-0.5522456169128418,-0.6423404216766357,140.12828063964844,217.3198699951172,-107.13195037841797
