alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.5322349667549133,0.19910560548305511,1.9828143119812012,208.80404663085938,100.58992767333984,100.2074203491211,0.8276486396789551,174.9314422607422,108.61859893798828,205.91018676757812,109.17101287841797,48.1115608215332,0.15937725082039833,63,se3_log_map,0.8335245847702026,1.9741870164871216,-0.4019497334957123,-0.5396696329116821,176.4770050048828,204.9265899658203,-95.76006317138672
-0.5523374676704407,0.1998618245124817,1.9692624807357788,222.47677612304688,107.36070251464844,102.25636291503906,0.7807028293609619,166.58203125,109.70267486572266,199.45989990234375,110.21162414550781,56.70623016357422,0.15739049669355154,63,se3_log_map,0.8006554841995239,1.9591871500015259,-0.41694971919059753,-0.5546696186065674,186.47686767578125,214.92649841308594,-105.7594985961914
-0.5638405680656433,0.20180028676986694,1.9799631834030151,222.14907836914062,104.32696533203125,113.47258758544922,0.8231433033943176,161.6779022216797,104.9796142578125,192.77049255371094,105.43425750732422,44.174293518066406,0.14927720092236996,63,se3_log_map,0.787708580493927,1.968510389328003,-0.4310454726219177,-0.5626779794692993,187.889404296875,224.5926055908203,-98.51454162597656
-0.5743165016174316,0.20425757765769958,1.9920084476470947,215.17831420898438,98.02015686035156,117.27621459960938,0.8133941292762756,157.62046813964844,100.93559265136719,187.16893005371094,101.353515625,29.338842391967773,0.1548538077622652,63,se3_log_map,0.8171398639678955,1.9792777299880981,-0.44441455602645874,-0.5702905058860779,183.41342163085938,223.51510620117188,-90.76394653320312
-0.5865601301193237,0.20733599364757538,1.998008370399475,212.91824340820312,93.19264221191406,119.64964294433594,0.8069958090782166,153.25064086914062,97.18306732177734,181.46710205078125,97.56401824951172,23.70990753173828,0.15887218806892633,63,se3_log_map,0.837861180305481,1.9841476678848267,-0.45710843801498413,-0.5802789926528931,182.6597900390625,223.1304168701172,-86.17012786865234
-0.6001830697059631,0.21063022315502167,2.0002713203430176,213.63934326171875,89.38985443115234,121.30648803710938,0.8073716759681702,148.53106689453125,93.32207489013672,175.41519165039062,93.66551208496094,22.225845336914062,0.2323545916005969,63,se3_log_map,0.8417849540710449,1.9852927923202515,-0.4697512686252594,-0.5917670726776123,184.2520751953125,223.39666748046875,-83.65966796875
-0.6147787570953369,0.2139410674571991,2.0005645751953125,215.78749084472656,86.20285034179688,122.40779113769531,0.807952344417572,143.5985565185547,89.48097229003906,169.19630432128906,89.78807830810547,22.22785186767578,0.16191547084599733,63,se3_log_map,0.8412228226661682,1.984406590461731,-0.48265862464904785,-0.6041088700294495,186.89715576171875,223.84754943847656,-82.46516418457031
-0.6286284923553467,0.21617230772972107,1.9975690841674805,217.33029174804688,83.41899108886719,120.70761108398438,0.8137825727462769,138.7908477783203,86.4122085571289,163.49302673339844,86.68929290771484,20.45675277709961,0.16350721661001444,63,se3_log_map,0.842572033405304,1.980223298072815,-0.49419254064559937,-0.6153520345687866,188.57118225097656,221.4579620361328,-82.70002746582031
-0.6416975259780884,0.21731166541576385,1.992518424987793,218.89292907714844,81.15962219238281,117.45756530761719,0.8212721943855286,134.09613037109375,84.0109634399414,158.23910522460938,84.26268005371094,18.827972412109375,0.16178861632943153,63,se3_log_map,0.8463364839553833,1.9739186763763428,-0.5047499537467957,-0.6253335475921631,189.960205078125,217.6999969482422,-84.082275390625
-0.6547625660896301,0.21779444813728333,1.9864616394042969,220.80978393554688,79.16294860839844,113.4832763671875,0.8324174284934998,129.36087036132812,81.97476196289062,153.1472930908203,82.20345306396484,19.357803344726562,0.16090555675327778,63,se3_log_map,0.8486361503601074,1.9664744138717651,-0.5152401924133301,-0.6348462700843811,191.51495361328125,213.406982421875,-86.21147918701172
-0.6683464050292969,0.21775546669960022,1.9796152114868164,223.27146911621094,77.30856323242188,108.94476318359375,0.8476702570915222,124.46075439453125,80.23100280761719,148.079345703125,80.43824005126953,22.645732879638672,0.23817934934049845,63,se3_log_map,0.847396731376648,1.9580434560775757,-0.5261792540550232,-0.6443368792533875,193.43995666503906,208.75599670410156,-89.05152893066406
-0.6819930672645569,0.21833199262619019,1.9714386463165283,225.6837158203125,75.58039093017578,103.34640502929688,0.8586704730987549,120.01496124267578,79.26534271240234,143.8283233642578,79.4557113647461,29.422521591186523,0.16796961706131697,63,se3_log_map,0.848513126373291,1.9484764337539673,-0.5361495018005371,-0.6547269225120544,194.9945068359375,203.26321411132812,-92.5433349609375
-0.6963785290718079,0.2199583798646927,1.9654498100280762,227.0089874267578,73.22785949707031,98.84127807617188,0.8503244519233704,115.97029113769531,78.20087432861328,139.87310791015625,78.37632751464844,35.0595817565918,0.1719824504107237,63,se3_log_map,0.8406797647476196,1.9410886764526367,-0.5470350384712219,-0.6663215756416321,195.82489013671875,198.3949737548828,-94.76177978515625
-0.7108607888221741,0.22253109514713287,1.963174819946289,226.58306884765625,70.19480895996094,96.57691955566406,0.8479312658309937,112.4936752319336,76.55767822265625,136.0731658935547,76.71940612792969,37.0482063293457,0.17158132046461105,63,se3_log_map,0.841243326663971,1.9373726844787598,-0.5589656829833984,-0.6783353686332703,195.60284423828125,194.9967041015625,-94.74468231201172
-0.7253497838973999,0.22596481442451477,1.9640367031097412,225.10888671875,66.85751342773438,96.70697021484375,0.854465126991272,109.6571273803711,74.1967544555664,132.4003143310547,74.3458251953125,35.45149612426758,0.16378521639853716,63,se3_log_map,0.8488463759422302,1.936771273612976,-0.5717374086380005,-0.6906735897064209,194.90643310546875,193.59262084960938,-92.89697265625
