alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.4316861927509308,0.15054456889629364,1.91007399559021,201.90982055664062,118.9322738647461,89.91036987304688,0.8164678812026978,218.438720703125,130.19703674316406,254.29656982421875,131.23512268066406,89.95138549804688,0.3844145741313696,70,se3_log_map,0.8411893248558044,1.904590129852295,-0.3123190402984619,-0.434018075466156,172.0249481201172,198.18931579589844,-98.26588439941406
-0.44709470868110657,0.15692974627017975,1.92573881149292,210.2444610595703,111.54051971435547,102.82976531982422,0.8295391201972961,210.43162536621094,117.32125091552734,240.92684936523438,118.19226837158203,62.02177047729492,0.16296649351716042,70,se3_log_map,0.849402129650116,1.9195902347564697,-0.3273189961910248,-0.44901806116104126,182.0244903564453,208.18829345703125,-88.2659683227539
-0.45047247409820557,0.1600988507270813,1.9154579639434814,220.2982177734375,115.91925048828125,105.60464477539062,0.814489483833313,210.2250518798828,117.68359375,240.92323303222656,118.55070495605469,66.63104248046875,0.15697172190994024,70,se3_log_map,0.8366537690162659,1.909837245941162,-0.32559776306152344,-0.45516493916511536,190.28759765625,216.0991973876953,-91.98033905029297
-0.4511256217956543,0.16898134350776672,1.9103484153747559,223.41847229003906,113.3796157836914,101.80430603027344,0.827336311340332,211.79026794433594,115.21322631835938,241.09999084472656,116.07640075683594,70.66053009033203,0.15805838350206614,70,se3_log_map,0.8418989181518555,1.9063009023666382,-0.31885528564453125,-0.46447065472602844,192.7602081298828,212.48922729492188,-92.0626449584961
-0.4501751959323883,0.1803574413061142,1.9074760675430298,223.12701416015625,109.15768432617188,97.07205200195312,0.8421356678009033,214.4082489013672,112.46150207519531,242.112548828125,113.32769775390625,74.31039428710938,0.16894817911088467,70,se3_log_map,0.8499009609222412,1.9054440259933472,-0.309497207403183,-0.47485676407814026,192.216796875,206.49972534179688,-90.40507507324219
-0.44786712527275085,0.19078606367111206,1.9100998640060425,221.49598693847656,103.71502685546875,94.01924896240234,0.8354454040527344,217.0125732421875,108.7525405883789,242.73765563964844,109.61170959472656,75.51238250732422,0.1642281748354435,70,se3_log_map,0.8594832420349121,1.9098132848739624,-0.30103689432144165,-0.4830318093299866,191.0933380126953,200.8302459716797,-86.7114028930664
-0.44573867321014404,0.19990651309490204,1.9077969789505005,222.22247314453125,100.56910705566406,89.6939697265625,0.8350527286529541,219.9239959716797,107.09661102294922,244.61448669433594,107.96466064453125,81.76929473876953,0.17015792056918144,70,se3_log_map,0.8665611743927002,1.9091242551803589,-0.2921718657016754,-0.4904228448867798,191.66221618652344,195.80101013183594,-86.00627899169922
-0.44555798172950745,0.2067851573228836,1.9062037467956543,222.79867553710938,97.29188537597656,86.30165100097656,0.8356854915618896,221.49758911132812,105.25695037841797,245.23501586914062,106.119873046875,86.52546691894531,0.1589123709127307,70,se3_log_map,0.8679156303405762,1.9086281061172485,-0.28689074516296387,-0.4969225227832794,192.36073303222656,191.35354614257812,-84.91238403320312
-0.44529563188552856,0.21114324033260345,1.906089425086975,222.16656494140625,93.83258056640625,83.92008972167969,0.8358017206192017,222.483642578125,103.36979675292969,245.32485961914062,104.22075653076172,89.83877563476562,0.15542877279222012,70,se3_log_map,0.8749768733978271,1.9091819524765015,-0.2836623191833496,-0.5008856058120728,192.2632293701172,187.19325256347656,-82.9320068359375
-0.4455837905406952,0.21420004963874817,1.905941367149353,222.29527282714844,91.12884521484375,82.27122497558594,0.831147313117981,222.97715759277344,101.71522521972656,245.08120727539062,102.5523910522461,92.12542724609375,0.1665099048987031,70,se3_log_map,0.8786472678184509,1.9094736576080322,-0.2818326950073242,-0.5039836168289185,192.82772827148438,184.24951171875,-81.44825744628906
-0.4470716118812561,0.2159571796655655,1.9050992727279663,224.15234375,89.67884063720703,81.70112609863281,0.8307011127471924,222.75018310546875,100.19913482666016,244.24887084960938,101.02108001708984,92.30940246582031,0.16102349292486906,70,se3_log_map,0.8783769011497498,1.908834457397461,-0.281831294298172,-0.5066869258880615,194.82330322265625,183.4158935546875,-80.92845916748047
-0.44975611567497253,0.21648751199245453,1.9040101766586304,227.39764404296875,89.20082092285156,82.0953140258789,0.8341575860977173,221.7626953125,98.7468490600586,242.75425720214844,99.55135345458984,90.55619049072266,0.1623408179730177,70,se3_log_map,0.8772744536399841,1.9077098369598389,-0.28373953700065613,-0.5090397000312805,197.9844207763672,184.3334503173828,-81.16262817382812
-0.4522763788700104,0.21577657759189606,1.903178334236145,231.1798095703125,89.34925079345703,83.06170654296875,0.8352232575416565,220.5685272216797,97.55206298828125,241.17811584472656,98.34090423583984,87.98351287841797,0.16110414639115334,70,se3_log_map,0.8727548718452454,1.9066572189331055,-0.28640395402908325,-0.5100951194763184,201.62107849121094,186.16030883789062,-81.7809066772461
-0.4542800784111023,0.21339784562587738,1.904044270515442,233.83824157714844,89.10786437988281,84.5842056274414,0.8355498313903809,219.06570434570312,96.12376403808594,239.2270050048828,96.89227294921875,84.6472396850586,0.16946170572191477,70,se3_log_map,0.8720259666442871,1.9070221185684204,-0.29021143913269043,-0.5091312527656555,204.48854064941406,187.7784881591797,-81.59272003173828
-0.45566636323928833,0.2096351683139801,1.9062399864196777,235.78070068359375,88.66535949707031,86.69569396972656,0.8353426456451416,217.4136962890625,94.4676284790039,237.05030822753906,95.21295166015625,80.43132781982422,0.16517967730760574,70,se3_log_map,0.8716374039649963,1.908492088317871,-0.2947581112384796,-0.5063605904579163,206.91310119628906,189.45997619628906,-80.78107452392578
-0.45629772543907166,0.20511648058891296,1.9066882133483887,237.37562561035156,88.8446044921875,88.013671875,0.8343992233276367,216.17665100097656,93.81108856201172,235.65411376953125,94.54367065429688,78.20210266113281,0.1632516449317336,70,se3_log_map,0.8693982362747192,1.9081870317459106,-0.2985489070415497,-0.5024701356887817,208.86410522460938,190.5973358154297,-80.71968078613281
-0.45603853464126587,0.20065496861934662,1.9035556316375732,238.99046325683594,90.08761596679688,87.57600402832031,0.8389835357666016,215.79710388183594,94.8656234741211,235.7283935546875,95.60394287109375,79.86508178710938,0.16143555380403996,70,se3_log_map,0.8711487054824829,1.904467225074768,-0.30035990476608276,-0.4982730448246002,210.42587280273438,190.75225830078125,-82.28257751464844
-0.45724964141845703,0.19615909457206726,1.8985404968261719,241.6951446533203,91.98976135253906,86.62052917480469,0.844912052154541,214.9896240234375,96.6358413696289,235.70960998535156,97.38255310058594,82.9955062866211,0.16548816952854395,70,se3_log_map,0.8705336451530457,1.8988096714019775,-0.3030572831630707,-0.49516668915748596,212.7540740966797,191.13795471191406,-85.0411605834961
-0.46048417687416077,0.19169802963733673,1.8945279121398926,245.360107421875,93.65542602539062,86.52362823486328,0.8438165783882141,213.16371154785156,97.85256958007812,234.5504150390625,98.5967025756836,84.8216552734375,0.18472155183553696,70,se3_log_map,0.8624187111854553,1.8939743041992188,-0.30798134207725525,-0.49340569972991943,216.05653381347656,192.45518493652344,-87.630615234375
-0.4635716378688812,0.18706014752388,1.8925702571868896,248.95880126953125,94.47840881347656,87.42034912109375,0.8457693457603455,211.13198852539062,98.04973602294922,232.7884521484375,98.78192138671875,84.78913879394531,0.1620775917544961,70,se3_log_map,0.8561539053916931,1.8910884857177734,-0.3134938180446625,-0.4912547171115875,219.64320373535156,194.0862274169922,-88.99484252929688
-0.4677777886390686,0.182847797870636,1.8939064741134644,253.45645141601562,94.29863739013672,90.15540313720703,0.8488225936889648,208.24465942382812,96.76934051513672,229.6304473876953,97.47305297851562,81.61683654785156,0.16141123045235872,70,se3_log_map,0.8550311326980591,1.8913570642471313,-0.3207719326019287,-0.4900144338607788,224.4688720703125,197.02293395996094,-88.97594451904297
-0.4693264961242676,0.1792224496603012,1.8959234952926636,256.142822265625,93.2234115600586,92.10469818115234,0.8445649147033691,206.6216278076172,95.11851501464844,227.46434020996094,95.79959106445312,78.82661437988281,0.16420396696776152,70,se3_log_map,0.8508002161979675,1.8925700187683105,-0.3253036439418793,-0.4874802827835083,227.82029724121094,198.21353149414062,-87.91490936279297
-0.4679837226867676,0.17604666948318481,1.897931456565857,256.32293701171875,91.38082885742188,92.70574951171875,0.8473876714706421,206.44386291503906,93.19245910644531,226.503662109375,93.8584976196289,76.584228515625,0.16169395856559277,70,se3_log_map,0.8527517318725586,1.8940784931182861,-0.3267468512058258,-0.4834240972995758,228.9446258544922,197.0653533935547,-85.99609375
-0.46487703919410706,0.17282558977603912,1.8988010883331299,256.0843200683594,89.73399353027344,92.23316955566406,0.8487364053726196,207.2445831298828,91.8274917602539,226.6773223876953,92.48823547363281,76.07498168945312,0.15754080098122358,70,se3_log_map,0.8532269597053528,1.8946222066879272,-0.3261811435222626,-0.4782329797744751,229.58067321777344,194.87303161621094,-84.47728729248047
-0.4604092240333557,0.16909383237361908,1.8977690935134888,256.58197021484375,88.94874572753906,90.69416809082031,0.8518340587615967,208.85426330566406,91.71306610107422,228.10389709472656,92.38150787353516,78.26737213134766,0.16221985407173634,70,se3_log_map,0.8579810261726379,1.8933486938476562,-0.3240925073623657,-0.47180303931236267,230.6734619140625,192.2572784423828,-84.24185943603516
-0.4549138844013214,0.1651008576154709,1.895202875137329,258.0302429199219,88.94223022460938,88.40260314941406,0.8536633253097534,211.12338256835938,92.7046890258789,230.58023071289062,93.39195251464844,82.5940170288086,0.16974919475615025,70,se3_log_map,0.8660482168197632,1.8906278610229492,-0.32076290249824524,-0.46456196904182434,232.45559692382812,189.54603576660156,-85.14179229736328
-0.44991186261177063,0.16117192804813385,1.8933446407318115,260.55780029296875,88.99473571777344,86.82373046875,0.85204017162323,213.11520385742188,93.60031127929688,232.76406860351562,94.30411529541016,86.10490417480469,0.15662328526377678,70,se3_log_map,0.8647218942642212,1.8885674476623535,-0.3180862069129944,-0.4576522707939148,235.3057403564453,187.75953674316406,-86.02796173095703
-0.4463598430156708,0.15770940482616425,1.8945701122283936,263.52630615234375,88.15397644042969,87.03031921386719,0.8541040420532227,214.136962890625,93.06403350830078,233.48565673828125,93.76876831054688,86.13491821289062,0.1576419435441494,70,se3_log_map,0.865944504737854,1.889469027519226,-0.3173595368862152,-0.45190250873565674,238.89254760742188,187.22665405273438,-85.54308319091797
-0.44415566325187683,0.15479601919651031,1.8980998992919922,266.655517578125,86.50121307373047,88.53666687011719,0.8584210872650146,214.3474884033203,91.38023376464844,233.01329040527344,92.07339477539062,83.55340576171875,0.16012686491012573,70,se3_log_map,0.8686661124229431,1.8925971984863281,-0.31818750500679016,-0.44738176465034485,242.8729248046875,187.51243591308594,-83.91425323486328
-0.44249632954597473,0.1524849832057953,1.9016412496566772,270.0986328125,84.86309814453125,90.00269317626953,0.858549952507019,214.4113311767578,89.92047882080078,232.50357055664062,90.60316467285156,81.21324920654297,0.15460570435971022,70,se3_log_map,0.8658286333084106,1.8957961797714233,-0.3191240429878235,-0.4437883496284485,247.0764617919922,187.9287872314453,-82.4579849243164
-0.4411207437515259,0.15070751309394836,1.904455542564392,273.73388671875,83.49967193603516,90.89478302001953,0.8582022190093994,214.51602172851562,89.14286041259766,232.3006134033203,89.82023620605469,80.06985473632812,0.15341450367122889,70,se3_log_map,0.8648499250411987,1.8983547687530518,-0.31976592540740967,-0.4409466087818146,251.28221130371094,188.10690307617188,-81.62275695800781
-0.43973496556282043,0.14883586764335632,1.9062823057174683,277.3042907714844,82.29547882080078,91.03683471679688,0.8584659695625305,214.73358154296875,88.95592498779297,232.42991638183594,89.63209533691406,80.18233489990234,0.16416886541992426,70,se3_log_map,0.8658967018127441,1.899938941001892,-0.32018372416496277,-0.4380902349948883,255.32058715820312,187.65057373046875,-81.30369567871094
-0.43832436203956604,0.1471155285835266,1.907734990119934,280.4383850097656,80.93692779541016,90.66017150878906,0.8592092394828796,215.03250122070312,88.86524200439453,232.6714630126953,89.54031372070312,80.72245788574219,0.15423469804227352,70,se3_log_map,0.867442786693573,1.9011873006820679,-0.32037001848220825,-0.4353910982608795,258.9158935546875,186.5406494140625,-81.0258560180664
-0.43692144751548767,0.1458173543214798,1.909149408340454,283.0217590332031,79.29605865478516,89.96208190917969,0.8602091670036316,215.3941650390625,88.60965728759766,232.90838623046875,89.28172302246094,81.20919799804688,0.1533548990264535,70,se3_log_map,0.8696560859680176,1.9024696350097656,-0.32026830315589905,-0.4330998659133911,261.9843444824219,184.90589904785156,-80.54488372802734
-0.4356931447982788,0.1446153074502945,1.9102530479431152,285.34521484375,77.62946319580078,88.97472381591797,0.8605674505233765,215.72117614746094,88.4687728881836,233.1573486328125,89.13751220703125,81.96825408935547,0.15754874423146248,70,se3_log_map,0.8704299330711365,1.9034509658813477,-0.3201838731765747,-0.43104276061058044,264.76251220703125,182.95701599121094,-80.15526580810547
-0.43620479106903076,0.14393383264541626,1.9115569591522217,288.0006103515625,75.91551208496094,88.28462982177734,0.8606430292129517,215.2579345703125,88.39691162109375,232.70150756835938,89.0589599609375,82.37820434570312,0.15894223656505346,70,se3_log_map,0.8702728152275085,1.9045628309249878,-0.3214830458164215,-0.4306226372718811,267.7952575683594,181.47789001464844,-79.88787841796875
-0.4378371238708496,0.14388564229011536,1.9126620292663574,290.85394287109375,74.33268737792969,87.69197082519531,0.8609617948532104,214.35475158691406,88.58950805664062,231.93978881835938,89.24517822265625,82.80240631103516,0.15971338003873825,70,se3_log_map,0.8704668283462524,1.9054878950119019,-0.3233890235424042,-0.43156763911247253,270.900634765625,180.37240600585938,-79.86671447753906
-0.4406738877296448,0.14419293403625488,1.9138455390930176,293.7522277832031,72.76905822753906,87.36854553222656,0.8611190319061279,212.9086456298828,88.82192993164062,230.693359375,89.46946716308594,82.9054946899414,0.1562493210658431,70,se3_log_map,0.8705265522003174,1.9064406156539917,-0.3262452483177185,-0.4336443245410919,273.9978942871094,179.66542053222656,-79.89970397949219
-0.4441066086292267,0.14538605511188507,1.9155703783035278,296.3243713378906,70.95034790039062,87.3709487915039,0.8610855340957642,211.23886108398438,88.6800537109375,229.09825134277344,89.31659698486328,82.18650817871094,0.15884269773960114,70,se3_log_map,0.8699295520782471,1.9080144166946411,-0.329242080450058,-0.43690958619117737,276.7885437011719,179.2268524169922,-79.53739166259766
-0.4470183551311493,0.14652103185653687,1.9176020622253418,298.1301574707031,68.97740173339844,87.41167449951172,0.8611410856246948,209.7897491455078,88.12052917480469,227.54551696777344,88.74410247802734,81.01469421386719,0.14830049686133862,70,se3_log_map,0.8704450130462646,1.9099215269088745,-0.3318662941455841,-0.4397423267364502,278.908447265625,178.5648193359375,-78.77727508544922
-0.4493435025215149,0.14733241498470306,1.9194121360778809,299.36090087890625,67.09326934814453,87.21978759765625,0.86127769947052,208.60743713378906,87.49618530273438,226.21371459960938,88.10708618164062,80.04097747802734,0.15706518106162548,70,se3_log_map,0.8708583116531372,1.911609172821045,-0.33408281207084656,-0.4418945014476776,280.4734802246094,177.56602478027344,-78.00614166259766
-0.45173054933547974,0.14805322885513306,1.9210538864135742,300.6075439453125,65.39619445800781,87.03607177734375,0.8612329363822937,207.4031219482422,87.06157684326172,224.93504333496094,87.66143035888672,79.24616241455078,0.15885831508785486,70,se3_log_map,0.8706526756286621,1.9131108522415161,-0.3363777697086334,-0.4440142810344696,282.0111389160156,176.6939239501953,-77.40706634521484
-0.45435574650764465,0.14823348820209503,1.9220885038375854,302.08172607421875,64.07510375976562,86.79200744628906,0.8613790273666382,206.06996154785156,87.0901870727539,223.71751403808594,87.68170166015625,79.02023315429688,0.16174121852964163,70,se3_log_map,0.8710824251174927,1.9139043092727661,-0.3390955924987793,-0.4458294212818146,283.6944274902344,175.97787475585938,-77.25566101074219
-0.4578859806060791,0.14828838407993317,1.9233684539794922,303.90179443359375,62.88393020629883,86.93203735351562,0.8616517782211304,204.26425170898438,87.27933502197266,222.12962341308594,87.86250305175781,78.59664916992188,0.15917817130684853,70,se3_log_map,0.869849681854248,1.9148260354995728,-0.3428473472595215,-0.44809794425964355,285.6961669921875,175.79698181152344,-77.2564926147461
-0.4616616666316986,0.14836546778678894,1.9253493547439575,305.58612060546875,61.54487609863281,87.42503356933594,0.8614640235900879,202.28466796875,87.18423461914062,220.27296447753906,87.75699615478516,77.57942962646484,0.23505170736461878,70,se3_log_map,0.8725484609603882,1.9164034128189087,-0.34702739119529724,-0.45047861337661743,287.6376647949219,175.8453369140625,-76.98196411132812
-0.4640939235687256,0.1476319283246994,1.9265228509902954,306.81256103515625,60.60480880737305,87.3259506225586,0.8614524006843567,200.9141845703125,87.37733459472656,219.0919952392578,87.94307708740234,77.52804565429688,0.1572445323690772,70,se3_log_map,0.8725005388259888,1.9171760082244873,-0.3502102792263031,-0.4512688219547272,289.0700378417969,175.30740356445312,-77.06726837158203
-0.4657692015171051,0.14693254232406616,1.9276856184005737,307.6888732910156,59.6983528137207,87.01625061035156,0.8616982698440552,199.9150390625,87.49149322509766,218.2218780517578,88.05107879638672,77.58663177490234,0.15660334564745426,70,se3_log_map,0.8727311491966248,1.9180145263671875,-0.3526327311992645,-0.4515901803970337,290.1544189453125,174.49624633789062,-77.09903717041016
-0.4667961001396179,0.1456245630979538,1.928269863128662,308.3598327636719,59.06349563598633,86.255615234375,0.8620121479034424,199.19602966308594,87.86752319335938,217.71485900878906,88.42269897460938,78.40345764160156,0.15389041230082512,70,se3_log_map,0.8716719150543213,1.9182432889938354,-0.35465893149375916,-0.4509560465812683,290.98162841796875,173.25762939453125,-77.47569274902344
-0.4676506519317627,0.1436796486377716,1.9289052486419678,308.7209167480469,58.4544563293457,85.48111724853516,0.8617919683456421,198.4736328125,88.08180236816406,217.14093017578125,88.63076782226562,79.22223663330078,0.15603508707135916,70,se3_log_map,0.8690990209579468,1.918420672416687,-0.3569495379924774,-0.44959133863449097,291.551513671875,171.8457794189453,-77.8074951171875
-0.4693545997142792,0.141795352101326,1.9303276538848877,309.0619201660156,57.659889221191406,85.22337341308594,0.8616031408309937,197.28985595703125,87.93932342529297,216.0014190673828,88.47869110107422,79.25926208496094,0.21602323558181524,70,se3_log_map,0.8699329495429993,1.9192825555801392,-0.3602515161037445,-0.44876185059547424,292.17645263671875,170.84913635253906,-77.85769653320312
-0.47244954109191895,0.14072532951831818,1.9327725172042847,309.57110595703125,56.564388275146484,85.78750610351562,0.8620710372924805,195.46450805664062,87.35006713867188,214.09439086914062,87.87659454345703,78.03504943847656,0.1586880711838603,70,se3_log_map,0.8702855706214905,1.9211351871490479,-0.3646697998046875,-0.44951751828193665,293.034912109375,170.67955017089844,-77.4599380493164
-0.4756496250629425,0.1396329700946808,1.9346636533737183,310.22564697265625,55.76702880859375,86.35057067871094,0.8623902201652527,193.6341552734375,87.04925537109375,212.30111694335938,87.56522369384766,77.16606140136719,0.1592655899003148,70,se3_log_map,0.867828369140625,1.922426462173462,-0.3690504729747772,-0.45037081837654114,293.9480285644531,170.73904418945312,-77.34330749511719
-0.4790041148662567,0.1385793834924698,1.936336874961853,310.9214172363281,55.09891891479492,86.93550109863281,0.8624703884124756,191.7544403076172,86.85614776611328,210.50833129882812,87.36233520507812,76.43254852294922,0.158936426974833,70,se3_log_map,0.8699768781661987,1.923487663269043,-0.3734973669052124,-0.45137932896614075,294.86041259765625,170.9293670654297,-77.35108947753906
-0.4823731482028961,0.13724158704280853,1.937910556793213,311.559814453125,54.53163528442383,87.50553894042969,0.8621870279312134,189.8421173095703,86.70276641845703,208.7041015625,87.19917297363281,75.84651184082031,0.16112122684717178,70,se3_log_map,0.8699930310249329,1.9243870973587036,-0.37811779975891113,-0.45212826132774353,295.7093505859375,171.1116485595703,-77.45527648925781
-0.48469963669776917,0.13557742536067963,1.9387332201004028,311.72125244140625,54.13946533203125,87.51354217529297,0.8623101711273193,188.4488067626953,86.5846939086914,207.38819885253906,87.0723648071289,75.88646697998047,0.21735687088221312,70,se3_log_map,0.8673704862594604,1.9246037006378174,-0.3817138969898224,-0.45195844769477844,296.03729248046875,170.68450927734375,-77.70560455322266
-0.4859054386615753,0.13411469757556915,1.9388887882232666,311.56201171875,53.82929992675781,86.85389709472656,0.8624911308288574,187.67172241210938,86.59904479980469,206.68833923339844,87.08009338378906,76.5775146484375,0.15856344252824783,70,se3_log_map,0.866346538066864,1.924333930015564,-0.383888304233551,-0.45132216811180115,295.9709777832031,169.60116577148438,-78.09660339355469
-0.48659515380859375,0.13292062282562256,1.9393051862716675,311.0080871582031,53.324913024902344,86.1095199584961,0.86223304271698,187.1615447998047,86.28128051757812,206.09197998046875,86.7545166015625,76.98564910888672,0.15986934211105108,70,se3_log_map,0.865856409072876,1.9244256019592285,-0.38545918464660645,-0.45057615637779236,295.56512451171875,168.26405334472656,-78.17615509033203
-0.4872739017009735,0.13070626556873322,1.9399261474609375,310.5215759277344,52.85902786254883,85.254150390625,0.8612083196640015,186.521484375,86.09564971923828,205.4330291748047,86.56019592285156,77.74432373046875,0.17221789341419935,70,se3_log_map,0.8620305061340332,1.9245154857635498,-0.38774025440216064,-0.4488154649734497,295.27459716796875,166.66307067871094,-78.44221496582031
-0.4894578158855438,0.12968219816684723,1.9411594867706299,310.33282470703125,52.162113189697266,85.10814666748047,0.8608976602554321,185.25686645507812,85.64999389648438,204.09808349609375,86.1043472290039,77.47923278808594,0.1607093494385481,70,se3_log_map,0.8628925085067749,1.9252524375915527,-0.3908994793891907,-0.4491133987903595,295.28985595703125,165.9311981201172,-78.40022277832031
-0.4932449758052826,0.12926390767097473,1.9427473545074463,310.64349365234375,51.40837478637695,85.6510009765625,0.8615592122077942,183.2655487060547,85.18363189697266,202.09530639648438,85.627197265625,76.51615142822266,0.20710837747901678,70,se3_log_map,0.8645127415657043,1.9262559413909912,-0.39534157514572144,-0.45099765062332153,295.79620361328125,166.09674072265625,-78.29837799072266
