alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.743979811668396,0.2100847363471985,1.8871177434921265,162.94955444335938,114.88935852050781,103.18887329101562,0.818117618560791,108.5912857055664,148.2425079345703,183.76046752929688,148.4969024658203,78.34903717041016,0.6464542904868722,82,se3_log_map,0.8387413024902344,1.857743501663208,-0.5659515857696533,-0.7003851532936096,117.09861755371094,215.35011291503906,-99.60699462890625
-0.7296700477600098,0.20132897794246674,1.8712583780288696,174.4801788330078,115.0640869140625,90.36181640625,0.8207412958145142,113.08336639404297,144.08505249023438,183.16209411621094,144.34869384765625,90.3453369140625,0.18207061011344194,82,se3_log_map,0.855536699295044,1.8427436351776123,-0.5509516596794128,-0.6853851675987244,127.09844970703125,205.35023498535156,-109.60700225830078
-0.7235791683197021,0.19012892246246338,1.8729914426803589,180.48910522460938,113.84523010253906,91.45445251464844,0.8105931282043457,110.62049865722656,139.5770721435547,178.09732055664062,139.82022094726562,83.61128234863281,0.17621539160609245,82,se3_log_map,0.8484662175178528,1.8420281410217285,-0.5532008409500122,-0.6707139015197754,134.81637573242188,205.88865661621094,-109.8966064453125
-0.7191711068153381,0.18025900423526764,1.8829575777053833,172.62452697753906,110.10054016113281,91.09394836425781,0.8283704519271851,106.34515380859375,141.05760192871094,176.6537322998047,141.2982940673828,88.68778228759766,0.17258179932832718,82,se3_log_map,0.8382587432861328,1.8491283655166626,-0.5596291422843933,-0.6569754481315613,130.24783325195312,199.94444274902344,-104.71123504638672
-0.7147570252418518,0.1697257161140442,1.8914015293121338,165.9044647216797,107.11123657226562,91.12777709960938,0.8303531408309937,102.54676055908203,142.80859375,175.81277465820312,143.04388427734375,94.80924224853516,0.17769315745681524,82,se3_log_map,0.7844849228858948,1.854637861251831,-0.5657269954681396,-0.642795741558075,126.49385833740234,195.23776245117188,-100.1428451538086
-0.7099804282188416,0.16060903668403625,1.897477626800537,161.06666564941406,104.27706909179688,90.42070007324219,0.8255376815795898,100.16657257080078,143.9686279296875,175.38616943359375,144.20069885253906,101.86365509033203,0.1735312882810831,82,se3_log_map,0.7596950531005859,1.8584445714950562,-0.569492757320404,-0.6300511956214905,124.12095642089844,190.59756469726562,-96.58067321777344
-0.7061111927032471,0.15472978353500366,1.9020497798919678,159.21018981933594,102.37716674804688,91.005615234375,0.7711896896362305,98.95946502685547,143.68817138671875,174.46852111816406,143.91683959960938,103.54753875732422,0.17157038860023022,82,se3_log_map,0.7519919872283936,1.8616669178009033,-0.5713897943496704,-0.621169924736023,124.0051040649414,188.82882690429688,-94.0286636352539
-0.6985944509506226,0.1495485007762909,1.8949863910675049,165.58648681640625,107.08102416992188,91.96235656738281,0.8307150602340698,101.92412567138672,142.78822326660156,175.4337615966797,143.02450561523438,92.60741424560547,0.1763285668566823,82,se3_log_map,0.7890240550041199,1.8548692464828491,-0.5646311640739441,-0.6126342415809631,129.0025177001953,193.73403930664062,-98.66600036621094
-0.6919623613357544,0.1453532576560974,1.8884663581848145,171.3541717529297,111.25572967529297,92.68458557128906,0.8325322866439819,104.89729309082031,142.32522583007812,176.8047332763672,142.56973266601562,84.64591217041016,0.17675054725259542,82,se3_log_map,0.8087210059165955,1.8487011194229126,-0.5583853125572205,-0.6054899096488953,133.53321838378906,198.01708984375,-102.8032455444336
-0.6860560178756714,0.14168290793895721,1.8824903964996338,176.45254516601562,114.98594665527344,93.21572875976562,0.8299540281295776,107.73784637451172,142.27098083496094,178.46141052246094,142.52415466308594,79.52771759033203,0.17379153054207563,82,se3_log_map,0.8336256742477417,1.84305739402771,-0.5527721643447876,-0.599204421043396,137.54464721679688,201.72628784179688,-106.47761535644531
