alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.8751116991043091,0.12574194371700287,1.845657229423523,138.3669891357422,135.410888671875,106.36393737792969,0.8370844721794128,68.31523132324219,190.83189392089844,202.69134521484375,190.87060546875,0.1367607032880187,12,se3_log_map,0.8127486705780029,1.763256549835205,-0.7246623635292053,-0.7193784117698669,87.62094116210938,223.99656677246094,-107.25518035888672
-0.8741087317466736,0.1156805008649826,1.8662843704223633,139.82669067382812,131.69644165039062,117.90798950195312,0.8160250186920166,57.135746002197266,186.38250732421875,194.9434051513672,186.412109375,0.15138036012649536,12,se3_log_map,0.8116551637649536,1.7782559394836426,-0.7396621704101562,-0.7043784260749817,95.12055969238281,231.49639892578125,-99.75511932373047
-0.8631762266159058,0.11290004849433899,1.8682786226272583,146.27969360351562,132.9053955078125,118.08065795898438,0.8394026160240173,55.013023376464844,183.10263061523438,191.18841552734375,183.12484741210938,0.2230976028367877,12,se3_log_map,0.8003872632980347,1.7817789316177368,-0.7320571541786194,-0.694044291973114,101.32951354980469,233.47549438476562,-103.39564514160156
-0.8534039258956909,0.11088555306196213,1.8611246347427368,154.63169860839844,135.5933380126953,116.71067810058594,0.8599300384521484,57.55607223510742,180.07470703125,189.04920959472656,180.09129333496094,0.15023684967309237,12,se3_log_map,0.808127760887146,1.7769622802734375,-0.7208575010299683,-0.6874874830245972,107.940673828125,235.68914794921875,-108.9269027709961
-0.8439697027206421,0.10680884122848511,1.8581311702728271,160.511474609375,138.71559143066406,118.4902114868164,0.8379193544387817,58.31612014770508,179.0840301513672,188.33973693847656,179.09652709960938,0.15107874013483524,12,se3_log_map,0.8063183426856995,1.7750258445739746,-0.7132159471511841,-0.67820143699646,113.24330139160156,240.3063507080078,-112.05834197998047
-0.8372136354446411,0.10161919891834259,1.8645641803741455,159.73162841796875,138.21365356445312,119.68928527832031,0.8461287617683411,54.78855895996094,179.09165954589844,187.2848358154297,179.1033172607422,0.15348470117896795,12,se3_log_map,0.8096778392791748,1.7806133031845093,-0.7130159735679626,-0.6673431992530823,114.1261978149414,240.16722106933594,-110.92689514160156
-0.8319124579429626,0.09558545798063278,1.8742003440856934,157.0050811767578,137.70098876953125,122.57684326171875,0.8522126078605652,49.73291015625,180.22462463378906,186.96063232421875,180.23541259765625,0.1525670113041997,12,se3_log_map,0.8070214986801147,1.7884753942489624,-0.7160537838935852,-0.6558628082275391,113.73133087158203,241.09474182128906,-108.30912017822266
-0.8283551335334778,0.09089840203523636,1.8828139305114746,154.38592529296875,135.9059600830078,123.54957580566406,0.8550889492034912,45.38688278198242,180.3401641845703,185.9638214111328,180.35073852539062,0.1514399005100131,12,se3_log_map,0.80585116147995,1.7954946756362915,-0.7193753719329834,-0.6470014452934265,113.25249481201172,239.601806640625,-105.89521026611328
-0.8267483115196228,0.09092609584331512,1.886041522026062,153.55516052246094,133.46238708496094,122.07926940917969,0.8591282367706299,44.1855583190918,178.91036987304688,184.28587341308594,178.92214965820312,0.22757074236869812,12,se3_log_map,0.8068777322769165,1.7988721132278442,-0.7192646861076355,-0.6451361775398254,113.32144165039062,236.2930908203125,-104.75314331054688
-0.8242388367652893,0.09137271344661713,1.8850880861282349,154.0408477783203,131.099609375,118.83772277832031,0.8628837466239929,45.098182678222656,176.80584716796875,182.46685791015625,176.81959533691406,0.15110053587704897,12,se3_log_map,0.803225576877594,1.7988054752349854,-0.7162142395973206,-0.6441262364387512,114.02799224853516,231.74513244628906,-104.81270599365234
