alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,r1,r2,r3,t1,t2,t3
-0.6444869041442871,0.0393865630030632,1.9476697444915771,207.27462768554688,98.66677856445312,138.4711456298828,0.805835485458374,102.15858459472656,104.9511947631836,146.4620361328125,105.12973022460938,0.17062020901357755,18,se3_log_map,0.7414252758026123,1.8824201822280884,-0.6006201505661011,-0.4621952772140503,194.57290649414062,226.08531188964844,-78.83984375
-0.6433991193771362,0.05131014063954353,1.9278132915496826,205.0703125,102.45094299316406,126.60997009277344,0.8446186780929565,104.2618637084961,108.6404037475586,150.57647705078125,108.83309936523438,0.19451285898685455,18,se3_log_map,0.7536756992340088,1.8674201965332031,-0.5856200456619263,-0.47719529271125793,187.07330322265625,218.58535766601562,-86.33976745605469
-0.652554988861084,0.0607261098921299,1.9283201694488525,199.37161254882812,99.2732162475586,121.34622192382812,0.8559507727622986,100.05126953125,108.5826644897461,147.64976501464844,108.76141357421875,0.22651968302670866,18,se3_log_map,0.7930840849876404,1.8687865734100342,-0.5887574553489685,-0.4920482337474823,180.36305236816406,211.9775390625,-85.70346069335938
-0.6636773943901062,0.06856382638216019,1.9283418655395508,197.8086395263672,96.09368896484375,116.91560363769531,0.8542935848236084,95.06983184814453,106.92359924316406,143.07666015625,107.08334350585938,0.24329342995770276,18,se3_log_map,0.7972093820571899,1.8688204288482666,-0.5946094989776611,-0.5067843198776245,177.89389038085938,206.61581420898438,-86.19763946533203
-0.676189661026001,0.07501624524593353,1.9263944625854492,198.8730010986328,93.06871032714844,112.83873748779297,0.8591712713241577,89.74079132080078,104.25408172607422,137.5584259033203,104.39314270019531,0.24705352098681033,18,se3_log_map,0.8052281737327576,1.8662919998168945,-0.6019576191902161,-0.5215237736701965,178.02798461914062,202.02342224121094,-87.51453399658203
-0.6893941760063171,0.08123242110013962,1.9247281551361084,200.68002319335938,89.54200744628906,110.22441864013672,0.8566369414329529,84.26834869384766,100.72859954833984,131.32937622070312,100.84699249267578,0.2551199499866925,18,se3_log_map,0.8029906749725342,1.8638193607330322,-0.6102045178413391,-0.5364252924919128,179.3892059326172,198.6343231201172,-87.84759521484375
-0.703140914440155,0.08839219063520432,1.9293570518493652,202.49273681640625,84.62367248535156,111.37232971191406,0.864513099193573,78.12896728515625,95.47271728515625,123.36602020263672,95.56910705566406,0.30882957304129377,18,se3_log_map,0.810528039932251,1.8674434423446655,-0.6207692623138428,-0.5511982440948486,182.1106414794922,197.96510314941406,-85.3287582397461
-0.7170002460479736,0.09507343918085098,1.9320842027664185,205.10671997070312,80.16162109375,112.65589904785156,0.8686911463737488,72.46570587158203,90.16615295410156,115.67719268798828,90.24417877197266,0.27714332297910005,18,se3_log_map,0.8123244047164917,1.869092345237732,-0.6311036944389343,-0.5659725069999695,185.5276641845703,197.8993682861328,-83.28966522216797
-0.7311679124832153,0.10247645527124405,1.9380897283554077,207.83120727539062,75.2094497680664,115.46731567382812,0.8800473213195801,66.88230895996094,84.1788558959961,107.51428985595703,84.24073791503906,0.25055401399731636,18,se3_log_map,0.8252460360527039,1.8739529848098755,-0.64267498254776,-0.5808722376823425,189.61846923828125,199.09674072265625,-80.35736846923828
-0.743619978427887,0.10862960666418076,1.9456872940063477,209.4516143798828,70.24832153320312,117.85003662109375,0.8697233200073242,62.24415969848633,78.87716674804688,100.47856903076172,78.9275894165039,0.24140688200714067,18,se3_log_map,0.8200260400772095,1.8802422285079956,-0.6541193127632141,-0.5930661559104919,192.85911560058594,199.4979248046875,-77.3095474243164
-0.7518839836120605,0.11200050264596939,1.946667194366455,211.69052124023438,67.36875915527344,117.03768920898438,0.8707962036132812,59.66267395019531,75.3641357421875,96.12173461914062,75.408447265625,0.2791574529837817,18,se3_log_map,0.8188741207122803,1.8803883790969849,-0.6605476140975952,-0.6013765931129456,195.4235076904297,197.92471313476562,-77.22783660888672
-0.7562655210494995,0.11183150857686996,1.9437174797058105,213.90814208984375,66.06448364257812,114.32968139648438,0.8793678283691406,58.110313415527344,73.49352264404297,93.6915512084961,73.53446960449219,0.3107004900230095,18,se3_log_map,0.824478268623352,1.8765915632247925,-0.6637027263641357,-0.6047073006629944,197.25656127929688,195.03573608398438,-78.89897155761719
-0.7587879300117493,0.11091231554746628,1.9430510997772217,213.7585906982422,64.97531127929688,111.9609375,0.8795920610427856,56.897464752197266,73.1015853881836,92.63456726074219,73.14080047607422,0.31229152699233964,18,se3_log_map,0.8299483060836792,1.8750841617584229,-0.6664378046989441,-0.6056066751480103,197.02684020996094,191.97364807128906,-79.59889221191406
-0.7606896162033081,0.10996483266353607,1.9465515613555908,211.22511291503906,63.423377990722656,110.84871673583984,0.8818883895874023,55.533042907714844,73.44950103759766,92.08011627197266,73.4873275756836,0.22384015296120197,18,se3_log_map,0.8389305472373962,1.877568006515503,-0.6703164577484131,-0.6051130890846252,195.1434783935547,189.27362060546875,-78.4610595703125
-0.7639321088790894,0.10990510880947113,1.9528082609176636,209.12806701660156,61.22016143798828,111.32711791992188,0.8824567794799805,53.78199005126953,72.8207778930664,90.52827453613281,72.85591888427734,0.2507525139953941,18,se3_log_map,0.8473974466323853,1.8825833797454834,-0.6761265397071838,-0.6056689620018005,194.23692321777344,187.8898468017578,-76.36380767822266
-0.7695855498313904,0.11097881197929382,1.9594842195510864,209.87632751464844,58.659027099609375,112.85142517089844,0.8798782229423523,51.654361724853516,70.08097839355469,87.06041717529297,70.1119613647461,0.22742602502694353,18,se3_log_map,0.8493071794509888,1.887785792350769,-0.6838241219520569,-0.6087250709533691,196.22576904296875,188.05477905273438,-74.84129333496094
-0.7749296426773071,0.11116418987512589,1.963248610496521,212.2787322998047,56.85941696166992,113.27227783203125,0.8800323009490967,49.66121292114258,67.15948486328125,83.52623748779297,67.18680572509766,0.2526859139907174,18,se3_log_map,0.8473508358001709,1.8900458812713623,-0.6905524134635925,-0.6113980412483215,199.21688842773438,187.8804931640625,-75.09016418457031
-0.7776477336883545,0.10867959260940552,1.9631184339523315,214.8995361328125,56.149654388427734,111.8261947631836,0.8865200281143188,47.82505798339844,65.37621307373047,81.00176239013672,65.40084838867188,0.25610197300557047,18,se3_log_map,0.8467034101486206,1.888411521911621,-0.6946374773979187,-0.6107639074325562,201.72975158691406,186.2641143798828,-76.8757553100586
-0.7793579697608948,0.10539820045232773,1.9621927738189697,217.039306640625,55.77649688720703,109.90879821777344,0.8816558122634888,46.09775161743164,64.34425354003906,79.15292358398438,64.36675262451172,0.2718318069819361,18,se3_log_map,0.8389618396759033,1.8860026597976685,-0.6978616714477539,-0.6089197397232056,203.61227416992188,184.19052124023438,-78.84944915771484
-0.7814019918441772,0.10315480828285217,1.9648663997650146,217.28195190429688,54.854347229003906,109.47154235839844,0.8800488114356995,44.58632278442383,63.59571075439453,77.6682357788086,63.61626052856445,0.2391934110200964,18,se3_log_map,0.8389038443565369,1.8871841430664062,-0.7023209929466248,-0.6073995232582092,204.28831481933594,182.92578125,-78.9853515625
-0.7844863533973694,0.10234805196523666,1.9707263708114624,216.0262451171875,53.452266693115234,110.70560455322266,0.887681245803833,43.324398040771484,62.88578796386719,76.36508178710938,62.90439224243164,0.2391756019787863,18,se3_log_map,0.8505942821502686,1.8915351629257202,-0.7083107233047485,-0.6071143746376038,204.1038818359375,182.86862182617188,-77.42790985107422
-0.7875470519065857,0.10158126056194305,1.9770631790161133,214.2958526611328,52.088897705078125,112.16465759277344,0.8852400779724121,42.36540603637695,62.51418685913086,75.51722717285156,62.53106689453125,0.23654131696093827,18,se3_log_map,0.8514755964279175,1.8963309526443481,-0.7144688963890076,-0.606706440448761,203.5393524169922,182.9761962890625,-75.5914077758789
-0.7894073724746704,0.09996504336595535,1.9809026718139648,213.23121643066406,51.277984619140625,112.54615783691406,0.882805347442627,41.53818130493164,62.474857330322266,75.02352142333984,62.4903564453125,0.23782132903579623,18,se3_log_map,0.8491244912147522,1.8988218307495117,-0.7188795208930969,-0.6053323149681091,203.14942932128906,182.40780639648438,-74.80560302734375
-0.7908787131309509,0.09795499593019485,1.9829354286193848,213.2705078125,50.78408432006836,112.27592468261719,0.8835914731025696,40.59980392456055,62.14396286010742,74.2308349609375,62.15818405151367,0.23504123702878132,18,se3_log_map,0.8487917184829712,1.8996033668518066,-0.7223625183105469,-0.603783369064331,203.4890899658203,181.57162475585938,-74.97142028808594
-0.7922239899635315,0.09615369141101837,1.9833682775497437,214.39901733398438,50.4808464050293,111.479248046875,0.8865388035774231,39.60357666015625,61.40370559692383,73.06748962402344,61.4168701171875,0.24720367998816073,18,se3_log_map,0.8514875173568726,1.8990141153335571,-0.7249166965484619,-0.6027663350105286,204.57406616210938,180.58609008789062,-75.94525909423828
-0.7934554815292358,0.09464651346206665,1.9825809001922607,216.2232666015625,50.3120002746582,110.36685180664062,0.8871610164642334,38.588462829589844,60.452945709228516,71.7190933227539,60.465274810791016,0.2474269790109247,18,se3_log_map,0.8525304794311523,1.8974330425262451,-0.7266676425933838,-0.6022801399230957,206.11776733398438,179.55844116210938,-77.40906524658203
-0.795767605304718,0.09415844082832336,1.9831267595291138,217.76116943359375,49.91718673706055,110.14840698242188,0.8850240707397461,37.71718978881836,59.30394744873047,70.28189849853516,59.315452575683594,0.2510148580186069,18,se3_log_map,0.8501136898994446,1.8971576690673828,-0.7294663190841675,-0.6031138300895691,207.63671875,179.35562133789062,-78.2549057006836
-0.7987126708030701,0.09473749995231628,1.9856679439544678,217.9523468017578,49.27864456176758,110.83699798583984,0.8865777254104614,37.321632385253906,58.51677322387695,69.40545654296875,58.52760314941406,0.24115127400727943,18,se3_log_map,0.8517289161682129,1.8989280462265015,-0.7331320643424988,-0.6048544049263,208.18785095214844,179.76976013183594,-77.984130859375
-0.8012001514434814,0.09570038318634033,1.9884763956069946,217.06507873535156,48.73430252075195,111.61776733398438,0.8870999813079834,37.349143981933594,58.42799377441406,69.3454360961914,58.43843078613281,0.23334231600165367,18,se3_log_map,0.8525383472442627,1.9011980295181274,-0.7362483739852905,-0.6066052913665771,207.71971130371094,180.17713928222656,-77.20679473876953
-0.803046703338623,0.09614884108304977,1.9904522895812988,216.06295776367188,48.404624938964844,112.0977783203125,0.8859925270080566,37.32515335083008,58.67296600341797,69.5390853881836,58.68307113647461,0.2396527819801122,18,se3_log_map,0.8518446683883667,1.902683973312378,-0.7386729717254639,-0.607671320438385,207.02145385742188,180.33595275878906,-76.58516693115234
-0.8042173981666565,0.09580031782388687,1.9912004470825195,215.44976806640625,48.34796905517578,112.10183715820312,0.8857330679893494,37.01748275756836,59.01145553588867,69.66093444824219,59.021209716796875,0.23781250603497028,18,se3_log_map,0.8517646789550781,1.902933955192566,-0.7403559684753418,-0.6078632473945618,206.49853515625,180.16778564453125,-76.47215270996094
-0.8049335479736328,0.095268115401268,1.9907478094100952,215.36720275878906,48.450340270996094,111.65522003173828,0.8866898417472839,36.54259490966797,59.24980163574219,69.61250305175781,59.25929260253906,0.2482446319772862,18,se3_log_map,0.8523463010787964,1.902135968208313,-0.7411746382713318,-0.6079117059707642,206.28077697753906,179.7372283935547,-76.84272766113281
-0.8050010800361633,0.09407699108123779,1.9890803098678589,215.62693786621094,48.783302307128906,110.75347137451172,0.8876038193702698,35.78599166870117,59.568260192871094,69.4911117553711,59.577552795410156,0.2398405860294588,18,se3_log_map,0.8534585237503052,1.9001578092575073,-0.7412022948265076,-0.6072385907173157,206.2052764892578,178.98550415039062,-77.6548843383789
-0.8042647838592529,0.09248962998390198,1.9867089986801147,215.49583435058594,49.35377502441406,109.51738739013672,0.8842324018478394,35.01625442504883,60.40980911254883,69.82466125488281,60.41896057128906,0.2499540809658356,18,se3_log_map,0.8496111631393433,1.8976036310195923,-0.7403596639633179,-0.6058672666549683,205.61981201171875,177.9289093017578,-78.53140258789062
-0.8048211932182312,0.09262128919363022,1.9864962100982666,214.65927124023438,49.527915954589844,109.48595428466797,0.8846149444580078,34.85873794555664,61.060787200927734,70.31039428710938,61.06993103027344,0.30983222200302407,18,se3_log_map,0.8493229746818542,1.8973079919815063,-0.7407432198524475,-0.6063994765281677,204.74295043945312,177.9016571044922,-78.35440826416016
-0.8073019981384277,0.09444155544042587,1.9884973764419556,213.67697143554688,49.19877624511719,110.82550048828125,0.8876163959503174,35.15877151489258,61.07424545288086,70.4712905883789,61.08336639404297,0.2490053650108166,18,se3_log_map,0.8526977300643921,1.8991422653198242,-0.7430221438407898,-0.6091844439506531,204.168701171875,179.10977172851562,-77.2691421508789
-0.8096307516098022,0.09607048332691193,1.9896810054779053,213.12266540527344,48.99101638793945,111.93461608886719,0.8858880996704102,35.360294342041016,61.0008430480957,70.50852966308594,61.010013580322266,0.27064902998972684,18,se3_log_map,0.8518035411834717,1.90019690990448,-0.7449131011962891,-0.6119048595428467,203.88223266601562,180.23353576660156,-76.53080749511719
-0.8108356595039368,0.09667030721902847,1.9891124963760376,213.12399291992188,49.10822296142578,112.1322250366211,0.885746955871582,35.16575622558594,61.03818893432617,70.44352722167969,61.047401428222656,0.2482103370130062,18,se3_log_map,0.851925253868103,1.8995728492736816,-0.7455185055732727,-0.6133913993835449,203.80235290527344,180.63201904296875,-76.5899658203125
-0.8111525177955627,0.09701237827539444,1.9871416091918945,213.57630920410156,49.451541900634766,111.58561706542969,0.8873382806777954,34.840885162353516,61.13172912597656,70.36316680908203,61.14111328125,0.24055126903112978,18,se3_log_map,0.8540085554122925,1.8978074789047241,-0.7447800040245056,-0.6144481301307678,203.8573760986328,180.49017333984375,-77.2661361694336
-0.8104955554008484,0.0965408906340599,1.984168529510498,214.02676391601562,50.06895446777344,110.52410888671875,0.8877381086349487,34.310482025146484,61.57097625732422,70.48542022705078,61.58054733276367,0.2516740999999456,18,se3_log_map,0.854509711265564,1.8950881958007812,-0.74310702085495,-0.614372730255127,203.72789001464844,179.90374755859375,-78.28374481201172
-0.8097757697105408,0.09638902544975281,1.9819111824035645,213.67306518554688,50.687984466552734,109.7664794921875,0.8858381509780884,34.088409423828125,62.44792938232422,71.14607238769531,62.457740783691406,0.32353932701516896,18,se3_log_map,0.8524070978164673,1.8931562900543213,-0.7415024042129517,-0.6143752932548523,202.92994689941406,179.4999542236328,-78.80359649658203
-0.8102120757102966,0.09739968180656433,1.9819812774658203,212.39324951171875,50.96142578125,110.1366958618164,0.8878722786903381,34.372802734375,63.35130310058594,72.07550048828125,63.3614387512207,0.2569658900029026,18,se3_log_map,0.8548070192337036,1.8934725522994995,-0.7413843274116516,-0.615609347820282,201.6463165283203,179.9525146484375,-78.26365661621094
-0.8114959001541138,0.09893567115068436,1.9829955101013184,211.07801818847656,51.03289794921875,111.06938171386719,0.8879989385604858,34.797760009765625,64.0087661743164,72.85606384277344,64.01917266845703,0.242427785997279,18,se3_log_map,0.8553742170333862,1.8946201801300049,-0.7422140836715698,-0.6176328063011169,200.51889038085938,180.895263671875,-77.37787628173828
