alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-1.0065765380859375,0.13231854140758514,1.814438819885254,192.8875274658203,124.82293701171875,107.76782989501953,0.3008221387863159,37.302852630615234,38.927913665771484,53.9155387878418,38.935359954833984,35.619136810302734,42.92549133300781,0.1155235767364502,80,se3_log_map,0.6711086630821228,0.7264652848243713,1.7029684782028198,-0.8258476853370667,-0.822454571723938,192.8875274658203,124.82293701171875,107.76782989501953
-1.0420210361480713,0.1486395001411438,1.814130187034607,213.25302124023438,125.00938415527344,116.61127471923828,0.35128405690193176,23.131237030029297,28.081850051879883,36.381927490234375,28.084369659423828,5.780998229980469,27.224225997924805,0.0795447826385498,80,se3_log_map,0.6899837255477905,0.7350153923034668,1.6999516487121582,-0.8482674360275269,-0.8608294129371643,213.25302124023438,125.00938415527344,116.61127471923828
-1.0543750524520874,0.13230635225772858,1.7910774946212769,224.91390991210938,113.86740112304688,97.24336242675781,0.3340054750442505,15.912161827087402,27.351131439208984,31.64303207397461,27.35211181640625,33.4107780456543,24.02610969543457,0.07829833030700684,80,se3_log_map,0.7067059874534607,0.7311646938323975,1.6685749292373657,-0.8563745617866516,-0.8618295788764954,224.91390991210938,113.86740112304688,97.24336242675781
-1.0133225917816162,0.1392126977443695,1.8073885440826416,225.51751708984375,114.36659240722656,116.47099304199219,0.34151992201805115,34.59620666503906,18.347898483276367,39.16047668457031,18.3516845703125,5.419993877410889,11.663324356079102,0.07907342910766602,80,se3_log_map,0.677414059638977,0.7189645171165466,1.6979953050613403,-0.8240174651145935,-0.8350886106491089,225.51751708984375,114.36659240722656,116.47099304199219
-1.009023904800415,0.12391071021556854,1.8451944589614868,217.0416259765625,117.17440032958984,111.52372741699219,0.35830795764923096,39.558414459228516,20.850900650024414,44.71720504760742,20.85361671447754,12.901297569274902,19.153644561767578,0.07885146141052246,80,se3_log_map,0.7125625014305115,0.7462469339370728,1.7253974676132202,-0.8496164083480835,-0.8076422810554504,217.0416259765625,117.17440032958984,111.52372741699219
-1.0393586158752441,0.13500042259693146,1.7970845699310303,209.03076171875,128.10284423828125,110.29951477050781,0.3440508246421814,22.212749481201172,33.02973175048828,39.80413818359375,33.032470703125,12.929726600646973,31.971885681152344,0.0786588191986084,80,se3_log_map,0.6993662118911743,0.7370680570602417,1.6795194149017334,-0.8445441126823425,-0.8521273136138916,209.03076171875,128.10284423828125,110.29951477050781
-1.0121629238128662,0.14215829968452454,1.828775405883789,212.5533905029297,125.34678649902344,115.84085845947266,0.37231963872909546,36.382625579833984,28.60471534729004,46.28093719482422,28.610416412353516,4.431272506713867,27.361127853393555,0.07890129089355469,80,se3_log_map,0.7101878523826599,0.7451227307319641,1.718398094177246,-0.8328102231025696,-0.8307750821113586,212.5533905029297,125.34678649902344,115.84085845947266
-1.0082809925079346,0.156904935836792,1.8349320888519287,213.4131622314453,125.72074890136719,102.41613006591797,0.3696419596672058,41.12061309814453,32.75857162475586,52.574031829833984,32.764564514160156,20.174911499023438,29.414949417114258,0.08009123802185059,80,se3_log_map,0.714197039604187,0.7549612522125244,1.7315411567687988,-0.8237300515174866,-0.8394902348518372,213.4131622314453,125.72074890136719,102.41613006591797
-1.0153518915176392,0.1499553620815277,1.8235114812850952,208.41592407226562,136.8720703125,115.734375,0.37240877747535706,35.570152282714844,40.75227355957031,54.09236145019531,40.760467529296875,5.3282856941223145,39.51908874511719,0.07922935485839844,80,se3_log_map,0.6948883533477783,0.7380736470222473,1.7164188623428345,-0.8281872272491455,-0.8413100242614746,208.41592407226562,136.8720703125,115.734375
-1.0208234786987305,0.1526704579591751,1.8324772119522095,212.0631866455078,137.4372100830078,115.73113250732422,0.3571298122406006,34.790863037109375,40.55788040161133,53.4354362487793,40.56538772583008,11.076947212219238,38.68574142456055,0.0794830322265625,80,se3_log_map,0.6808834075927734,0.72130286693573,1.7239223718643188,-0.8365450501441956,-0.8448209166526794,212.0631866455078,137.4372100830078,115.73113250732422
