alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-1.345916748046875,-0.26655828952789307,1.3036704063415527,162.00430297851562,165.4888458251953,83.20503234863281,-0.03190700337290764,267.40032958984375,147.7263946533203,305.4930725097656,148.99058532714844,196.63597106933594,162.00462341308594,0.09213198901852593,50,se3_log_map,0.7039425373077393,0.9126102328300476,-1.0323376655578613,-0.9661955833435059,76.57392883300781,250.02976989746094,-87.81560516357422
-1.3347980976104736,-0.26344653964042664,1.3043208122253418,164.6473846435547,166.1986846923828,94.6469955444336,0.0042206840589642525,263.82513427734375,143.8323974609375,300.4853820800781,145.09278869628906,182.44357299804688,161.00860595703125,0.10501889901934192,50,se3_log_map,0.6974154710769653,0.920110285282135,-1.0248377323150635,-0.9586957693099976,84.07383728027344,257.5297546386719,-80.3157958984375
-1.3399124145507812,-0.2582961320877075,1.3118798732757568,167.84768676757812,165.6632843017578,106.12300109863281,0.033194176852703094,260.4862365722656,139.73919677734375,295.6012878417969,140.98851013183594,171.10877990722656,160.77430725097656,0.1047409960301593,50,se3_log_map,0.7025821208953857,0.9276036024093628,-1.0289041996002197,-0.9630717635154724,91.32568359375,264.94830322265625,-73.65262603759766
-1.3435943126678467,-0.2521238625049591,1.3171184062957764,169.8861846923828,165.62388610839844,114.70176696777344,0.036212529987096786,257.4217834472656,137.55125427246094,291.8669738769531,138.7875518798828,163.94534301757812,160.8079376220703,0.1020481510204263,50,se3_log_map,0.6925888061523438,0.9344902038574219,-1.030329942703247,-0.9679460525512695,96.0097427368164,270.8609924316406,-68.6408462524414
-1.3478662967681885,-0.24852557480335236,1.3245134353637695,164.84564208984375,167.67166137695312,119.60408020019531,0.08427250385284424,254.52670288085938,137.43028259277344,289.25927734375,138.61282348632812,150.98814392089844,164.60154724121094,0.10094314097659662,50,se3_log_map,0.6614945530891418,0.9411538243293762,-1.0348421335220337,-0.9706569910049438,92.37322998046875,273.5494079589844,-63.544498443603516
-1.3502352237701416,-0.24712561070919037,1.3327666521072388,158.17333984375,169.80026245117188,124.32951354980469,0.10609696060419083,251.61471557617188,137.63290405273438,286.7974548339844,138.76087951660156,135.52976989746094,169.54812622070312,0.10072221996961161,50,se3_log_map,0.6728309392929077,0.9478567838668823,-1.0400795936584473,-0.9699356555938721,87.72372436523438,275.3701477050781,-57.72087860107422
-1.3534258604049683,-0.24641112983226776,1.3368014097213745,152.9187469482422,171.7183380126953,128.1208038330078,0.10018050670623779,250.66387939453125,138.38258361816406,286.3251953125,139.48361206054688,123.29593658447266,174.19149780273438,0.09932560101151466,50,se3_log_map,0.6837891340255737,0.9502541422843933,-1.0437763929367065,-0.9712740778923035,83.80970764160156,277.13262939453125,-52.77573013305664
-1.3577148914337158,-0.24557054042816162,1.3391146659851074,148.20896911621094,173.52633666992188,131.1891326904297,0.11157503724098206,250.56886291503906,139.46453857421875,286.7666320800781,140.54869079589844,112.62874603271484,178.65565490722656,0.09975153900450096,50,se3_log_map,0.6854100227355957,0.9508307576179504,-1.047046422958374,-0.9743553996086121,79.92762756347656,278.67718505859375,-48.4391975402832
-1.3606842756271362,-0.245696023106575,1.3396267890930176,144.46774291992188,175.54295349121094,134.34161376953125,0.11497949063777924,251.12646484375,140.98403930664062,287.9947814941406,142.06935119628906,103.67021942138672,183.22865295410156,0.10098417702829465,50,se3_log_map,0.6902719140052795,0.949850857257843,-1.0490891933441162,-0.9764920473098755,76.90293884277344,280.7387390136719,-44.396366119384766
-1.3623939752578735,-0.247648686170578,1.3406504392623901,140.9442901611328,178.72950744628906,139.123779296875,0.14991967380046844,251.7809600830078,143.69830322265625,289.9014587402344,144.81112670898438,94.49378204345703,189.74685668945312,0.10170391696738079,50,se3_log_map,0.6789425611495972,0.9485988616943359,-1.0517486333847046,-0.9761320948600769,74.4538345336914,284.641845703125,-39.608116149902344
