alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.261344313621521,0.045302923768758774,-1.4849029779434204,261.7988586425781,395.78973388671875,107.88729858398438,0.0,31.05381202697754,33.858280181884766,45.94260025024414,33.863311767578125,5.85084867477417,0.0,58,se3_log_map,0.0,-1.2958463430404663,-0.8979729413986206,1.0417040586471558,261.7988586425781,395.78973388671875,107.88729858398438
1.2638039588928223,0.04181366413831711,-1.4899418354034424,263.9220275878906,397.5540771484375,106.28730773925781,1.5588513612747192,29.618148803710938,33.52833938598633,44.73683547973633,33.532779693603516,5.377753734588623,0.05782270431518555,58,se3_log_map,0.742644190788269,-1.2971184253692627,-0.9051005244255066,1.0394562482833862,263.9220275878906,397.5540771484375,106.28730773925781
1.2673500776290894,0.04182088375091553,-1.4879063367843628,262.90936279296875,397.8231201171875,109.63908386230469,1.611644983291626,28.54973030090332,31.219423294067383,42.30531311035156,31.22338104248047,5.327775001525879,0.05363965034484863,58,se3_log_map,0.7808436155319214,-1.2942501306533813,-0.9064183235168457,1.0428990125656128,262.90936279296875,397.8231201171875,109.63908386230469
1.2611103057861328,0.037096429616212845,-1.4871373176574707,262.64630126953125,400.5018310546875,109.32843017578125,1.545680284500122,27.9136905670166,29.254398345947266,40.43505859375,29.25771141052246,4.884883880615234,0.05368542671203613,58,se3_log_map,0.7376519441604614,-1.292834758758545,-0.9043313264846802,1.034916877746582,262.64630126953125,400.5018310546875,109.32843017578125
1.2620174884796143,0.04232066497206688,-1.4756731986999512,262.98046875,399.5383605957031,108.94544982910156,1.5934215784072876,28.961767196655273,30.261821746826172,41.887489318847656,30.26590347290039,5.086554050445557,0.05397748947143555,58,se3_log_map,0.7702120542526245,-1.286144495010376,-0.8945795297622681,1.0431407690048218,262.98046875,399.5383605957031,108.94544982910156
1.2654446363449097,0.03943929076194763,-1.4762849807739258,262.5712585449219,401.0714111328125,110.05162811279297,1.6096090078353882,26.85741424560547,28.35612678527832,39.056251525878906,28.359407424926758,4.7639360427856445,0.053787946701049805,58,se3_log_map,0.7802337408065796,-1.2837822437286377,-0.8992590308189392,1.043574333190918,262.5712585449219,401.0714111328125,110.05162811279297
1.273923635482788,0.035417720675468445,-1.488723635673523,262.513916015625,405.4211120605469,111.16368103027344,1.6368980407714844,24.593416213989258,24.322431564331055,34.58926010131836,24.32469940185547,3.871622323989868,0.05348849296569824,58,se3_log_map,0.7953211069107056,-1.2888295650482178,-0.9157105684280396,1.043159008026123,262.513916015625,405.4211120605469,111.16368103027344
1.2713919878005981,0.037971023470163345,-1.4872772693634033,262.1980285644531,404.2684631347656,111.71569061279297,1.6296730041503906,25.951753616333008,24.8135986328125,35.905548095703125,24.81619644165039,4.137076377868652,0.053513288497924805,58,se3_log_map,0.7941385507583618,-1.2900387048721313,-0.9113737940788269,1.0435031652450562,262.1980285644531,404.2684631347656,111.71569061279297
1.2772493362426758,0.03194962069392204,-1.4755092859268188,261.5190124511719,408.56256103515625,112.64151000976562,1.6472656726837158,20.944561004638672,21.010683059692383,29.6668758392334,21.01217269897461,3.2935571670532227,0.05383801460266113,58,se3_log_map,0.8111758232116699,-1.2746347188949585,-0.9119961261749268,1.0477478504180908,261.5190124511719,408.56256103515625,112.64151000976562
1.2915234565734863,0.019136225804686546,-1.4806551933288574,260.5352783203125,417.99609375,116.36580657958984,1.6389111280441284,13.9964599609375,12.464216232299805,18.74186897277832,12.464625358581543,1.4671322107315063,0.05323600769042969,58,se3_log_map,0.799162745475769,-1.2660995721817017,-0.9334294199943542,1.0480211973190308,260.5352783203125,417.99609375,116.36580657958984
1.2906665802001953,0.004908014554530382,-1.48214852809906,260.9688720703125,417.7030029296875,121.08172607421875,1.638561487197876,7.929526329040527,8.614700317382812,11.70856761932373,8.614808082580566,1.2167723178863525,0.052707672119140625,58,se3_log_map,0.8015314340591431,-1.2588046789169312,-0.9424334168434143,1.0366774797439575,260.9688720703125,417.7030029296875,121.08172607421875
1.300446629524231,-0.0021172480192035437,-1.4735889434814453,257.680419921875,421.5745849609375,124.21358489990234,1.6750259399414062,5.809314727783203,5.339298725128174,7.8902692794799805,5.339339733123779,0.6237472891807556,0.052326202392578125,58,se3_log_map,0.8568522334098816,-1.2438658475875854,-0.9483236074447632,1.042378306388855,257.680419921875,421.5745849609375,124.21358489990234
