alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.3090579509735107,0.027947546914219856,-1.4947845935821533,366.74969482421875,393.9046325683594,104.10833740234375,0.0,23.219890594482422,20.944406509399414,31.270299911499023,20.94609832763672,3.6092238426208496,0.0,55,se3_log_map,0.0,-1.2770423889160156,-0.949724018573761,1.0629876852035522,366.74969482421875,393.9046325683594,104.10833740234375
1.3166866302490234,0.017960676923394203,-1.494625449180603,366.0882873535156,393.0733947753906,104.23867797851562,1.5211060047149658,22.015995025634766,21.733932495117188,30.93651580810547,21.735612869262695,3.8794994354248047,0.05648088455200195,55,se3_log_map,0.6760572195053101,-1.267909288406372,-0.9611751437187195,1.0617910623550415,366.0882873535156,393.0733947753906,104.23867797851562
1.3099374771118164,0.03006007894873619,-1.4895408153533936,365.6018371582031,394.6534423828125,102.79303741455078,1.600208044052124,23.14986228942871,21.922622680664062,31.88287353515625,21.924449920654297,3.5755186080932617,0.05721259117126465,55,se3_log_map,0.7083293795585632,-1.2737585306167603,-0.9457289576530457,1.0670342445373535,365.6018371582031,394.6534423828125,102.79303741455078
1.3092067241668701,0.039000049233436584,-1.486409306526184,365.68585205078125,392.77178955078125,101.7821044921875,1.5945720672607422,26.32341957092285,23.593515396118164,35.34934997558594,23.59609603881836,3.968527317047119,0.057370901107788086,55,se3_log_map,0.7270342707633972,-1.2770413160324097,-0.9377464056015015,1.0739411115646362,365.68585205078125,392.77178955078125,101.7821044921875
1.3094614744186401,0.026313774287700653,-1.4711929559707642,365.0787353515625,396.4621276855469,103.04685974121094,1.5997236967086792,19.85717010498047,21.115440368652344,28.985671997070312,21.11681365966797,3.2452473640441895,0.057245492935180664,55,se3_log_map,0.7170153260231018,-1.2565338611602783,-0.9359228014945984,1.0704270601272583,365.0787353515625,396.4621276855469,103.04685974121094
1.3122800588607788,0.030202986672520638,-1.4763469696044922,365.5313415527344,395.3486328125,103.82673645019531,1.6135387420654297,22.34310531616211,20.941329956054688,30.622766494750977,20.943071365356445,3.499113082885742,0.05733299255371094,55,se3_log_map,0.7385179996490479,-1.262217402458191,-0.9388750791549683,1.073583722114563,365.5313415527344,395.3486328125,103.82673645019531
1.3042795658111572,0.027448758482933044,-1.469586730003357,368.3924255371094,395.5916442871094,103.84734344482422,1.6247316598892212,19.10947036743164,19.277189254760742,27.143728256225586,19.278335571289062,3.1325833797454834,0.057372331619262695,55,se3_log_map,0.7385311126708984,-1.2577248811721802,-0.9304846525192261,1.067732810974121,368.3924255371094,395.5916442871094,103.84734344482422
1.2938663959503174,0.02561447024345398,-1.468205213546753,371.58245849609375,397.0467529296875,104.00611877441406,1.6345717906951904,16.65018653869629,16.985660552978516,23.785320281982422,16.986452102661133,2.5131587982177734,0.05739903450012207,55,se3_log_map,0.7457056045532227,-1.2590343952178955,-0.923274576663971,1.058758020401001,371.58245849609375,397.0467529296875,104.00611877441406
1.2838149070739746,0.022436654195189476,-1.4779669046401978,375.6351623535156,397.29107666015625,104.81059265136719,1.6403050422668457,14.885111808776855,15.228069305419922,21.29461669921875,15.22866153717041,2.081183671951294,0.057675838470458984,55,se3_log_map,0.7435988187789917,-1.2685904502868652,-0.9241636991500854,1.0452830791473389,375.6351623535156,397.29107666015625,104.81059265136719
1.2830541133880615,0.01697356626391411,-1.4691587686538696,376.5118713378906,398.17498779296875,106.74966430664062,1.6496269702911377,12.215415000915527,13.0936861038208,17.907011032104492,13.094019889831543,1.8055078983306885,0.057410240173339844,55,se3_log_map,0.7585328221321106,-1.2581944465637207,-0.9214804172515869,1.0438439846038818,376.5118713378906,398.17498779296875,106.74966430664062
