alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.478283405303955,0.12792056798934937,-1.578476905822754,181.4186553955078,332.75799560546875,137.71905517578125,0.0,42.29884719848633,26.990007400512695,50.17621994018555,26.99786376953125,6.0023193359375,0.0,40,se3_log_map,0.0,-1.3459105491638184,-1.0787794589996338,1.232246994972229,181.4186553955078,332.75799560546875,137.71905517578125
1.486621618270874,0.1156633272767067,-1.595851182937622,182.38584899902344,332.7671203613281,137.46861267089844,1.4051622152328491,37.54559326171875,27.07767105102539,46.29116439819336,27.08387565612793,5.547722339630127,0.05104422569274902,40,se3_log_map,0.6626306772232056,-1.3473163843154907,-1.1050009727478027,1.2223433256149292,182.38584899902344,332.7671203613281,137.46861267089844
1.4730396270751953,0.12234748899936676,-1.5718971490859985,181.38917541503906,333.66436767578125,138.29986572265625,1.5230190753936768,39.60359573364258,25.948814392089844,47.34749984741211,25.955419540405273,5.6941094398498535,0.051477909088134766,40,se3_log_map,0.7332829236984253,-1.3391389846801758,-1.0727884769439697,1.2268599271774292,181.38917541503906,333.66436767578125,138.29986572265625
1.4693539142608643,0.11684092879295349,-1.570504903793335,182.1939697265625,334.5888671875,139.97052001953125,1.524299144744873,36.951114654541016,24.044498443603516,44.08540344238281,24.049850463867188,5.345041751861572,0.05121946334838867,40,se3_log_map,0.7415850162506104,-1.3357466459274292,-1.071884036064148,1.2206441164016724,182.1939697265625,334.5888671875,139.97052001953125
1.4717769622802734,0.10795697569847107,-1.5741488933563232,182.15711975097656,337.65203857421875,141.29266357421875,1.5442237854003906,32.179405212402344,20.980445861816406,38.41475296020508,20.984020233154297,4.54382848739624,0.051703691482543945,40,se3_log_map,0.7484308481216431,-1.331496000289917,-1.0813401937484741,1.214456558227539,182.15711975097656,337.65203857421875,141.29266357421875
1.4783849716186523,0.10781513899564743,-1.5726563930511475,182.04466247558594,338.5025634765625,140.51416015625,1.530336856842041,32.357154846191406,21.025604248046875,38.58835983276367,21.029172897338867,4.403367519378662,0.05095338821411133,40,se3_log_map,0.7327526211738586,-1.327648639678955,-1.0854943990707397,1.2197973728179932,182.04466247558594,338.5025634765625,140.51416015625
1.4687496423721313,0.08024538308382034,-1.5777206420898438,184.002685546875,345.5706787109375,145.43206787109375,1.5630078315734863,17.998390197753906,12.85589599609375,22.11823272705078,12.856624603271484,2.3767058849334717,0.05080819129943848,40,se3_log_map,0.7686442136764526,-1.3164366483688354,-1.0965629816055298,1.190317153930664,184.002685546875,345.5706787109375,145.43206787109375
1.472313404083252,0.08577421307563782,-1.5868587493896484,183.34193420410156,346.9051208496094,145.93104553222656,1.591468334197998,20.833120346069336,11.847295761108398,23.96617317199707,11.848179817199707,2.3792407512664795,0.050779104232788086,40,se3_log_map,0.7993741035461426,-1.3257498741149902,-1.1030265092849731,1.1933093070983887,183.34193420410156,346.9051208496094,145.93104553222656
1.4727189540863037,0.07558143138885498,-1.5867279767990112,183.89781188964844,351.408447265625,148.78797912597656,1.5866978168487549,15.693294525146484,7.944565773010254,17.58964729309082,7.944944858551025,1.496537685394287,0.05087900161743164,40,se3_log_map,0.7985291481018066,-1.318479061126709,-1.1086597442626953,1.1860707998275757,183.89781188964844,351.408447265625,148.78797912597656
1.4696229696273804,0.05198611691594124,-1.5823456048965454,184.63156127929688,353.42584228515625,153.09133911132812,1.6172822713851929,3.573011875152588,4.029814720153809,5.385714530944824,4.029831409454346,0.5265340209007263,0.05066061019897461,40,se3_log_map,0.8331263065338135,-1.300178050994873,-1.1155449151992798,1.1680526733398438,184.63156127929688,353.42584228515625,153.09133911132812
