alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.9533461332321168,0.1661624610424041,1.8867521286010744,224.42405700683597,13.258033752441406,107.88316345214844,0.7910391092300415,70.20794677734375,25.947250366210938,74.84928894042969,25.96881675720215,11.306702613830566,36.40911102294922,0.1106430869549512,61,se3_log_map,0.6314445734024048,1.7962452173233032,-0.7943224906921387,-0.797355592250824,220.6417388916016,172.2467041015625,-59.02132034301758
-0.9559038281440736,0.1553811877965927,1.8841629028320312,229.9547576904297,11.96466827392578,103.3808364868164,0.8006284832954407,69.7498779296875,24.015134811401367,73.76836395263672,24.03179359436035,20.091236114501957,34.488250732421875,0.122943106573075,61,se3_log_map,0.6442031860351562,1.7887450456619265,-0.8018223643302917,-0.7898554801940918,225.6417236328125,167.2467041015625,-64.02127838134766
-0.9609745144844056,0.1500643342733383,1.8822003602981567,235.30967712402344,12.250198364257812,103.74365997314452,0.7970436811447144,71.48055267333984,20.06392478942871,74.24304962158203,20.075965881347656,27.07685852050781,33.301631927490234,0.1267236531712114,61,se3_log_map,0.6418818235397339,1.7833631038665771,-0.8087685108184814,-0.7888502478599548,230.5516815185547,168.7035675048828,-67.41661834716797
-0.9655721187591552,0.1442776918411255,1.881069898605347,237.4661865234375,12.648582458496094,103.36922454833984,0.7911895513534546,73.19145202636719,18.965259552001957,75.6086654663086,18.974971771240234,31.7585391998291,33.194087982177734,0.1218373961746692,61,se3_log_map,0.6473725438117981,1.7786089181900024,-0.8159591555595398,-0.786891520023346,232.4107208251953,168.5751953125,-69.74417114257812
-0.9711300134658812,0.1399024277925491,1.8799254894256592,239.4749298095703,13.086906433105469,103.67694091796876,0.7874607443809509,75.5833969116211,17.568153381347656,77.59825897216797,17.575998306274414,36.04429244995117,33.35752487182617,0.1187912160530686,61,se3_log_map,0.6585354804992676,1.774137258529663,-0.8231979012489319,-0.7868646383285522,234.18907165527344,169.32313537597656,-71.6914291381836
-0.9771072864532472,0.1373271346092224,1.880295157432556,240.47300720214844,13.451339721679688,105.60721588134766,0.7932367920875549,78.48783111572266,15.41928005218506,79.98809051513672,15.426854133605955,38.41593170166016,33.86629867553711,0.1195456888526678,61,se3_log_map,0.6647837162017822,1.7716269493103027,-0.830554723739624,-0.7883243560791016,235.47120666503903,171.52642822265625,-72.1766357421875
-0.9791956543922424,0.1334600895643234,1.8786271810531616,239.55860900878903,13.926055908203123,104.24857330322266,0.7838353514671326,79.24128723144531,16.772905349731445,80.99698638916016,16.780351638793945,39.578495025634766,34.36739730834961,0.1197246299125254,61,se3_log_map,0.666327953338623,1.7678604125976562,-0.8339130282402039,-0.7866545915603638,234.20541381835935,169.8981475830078,-73.12387084960938
-0.981580376625061,0.1309302896261215,1.8772019147872925,238.9119415283203,14.29351806640625,103.44474792480467,0.7816841006278992,80.24398803710938,17.628271102905273,82.1574935913086,17.63578224182129,40.69832611083984,34.897117614746094,0.1192663731053471,61,se3_log_map,0.6647301912307739,1.7647967338562012,-0.8368901610374451,-0.7863330841064453,233.29730224609372,168.9976806640625,-73.80718231201172
-0.9850643277168274,0.130580335855484,1.877821922302246,238.6213836669922,13.764015197753906,104.19083404541016,0.7812234163284302,82.03619384765625,17.336471557617188,83.8480224609375,17.3450927734375,40.60750961303711,35.6894645690918,0.1198962987400591,61,se3_log_map,0.6650092601776123,1.764163613319397,-0.8407025337219238,-0.7881166338920593,233.4885711669922,169.3574981689453,-73.27396392822266
-0.9888187646865844,0.1317277699708938,1.8803951740264893,237.60487365722656,12.869285583496094,106.09473419189452,0.7891150712966919,84.18111419677734,16.793474197387695,85.83985900878906,16.805038452148438,38.82746505737305,36.80469512939453,0.1217849962413311,61,se3_log_map,0.663245677947998,1.7658249139785769,-0.8449342250823975,-0.7908580303192139,233.50491333007807,170.54879760742188,-71.52075958251953
-0.9909457564353944,0.1308437883853912,1.8800910711288448,238.0348052978516,12.366973876953123,105.31729125976562,0.7881330251693726,85.19625854492188,17.30767822265625,86.93651580810547,17.318906784057617,40.016357421875,37.19969940185547,0.1200341559015214,61,se3_log_map,0.6698678731918335,1.764533758163452,-0.8472926020622253,-0.7915350794792175,233.92446899414065,169.56845092773438,-72.1208724975586
-0.9924398064613342,0.1301332116127014,1.8796218633651731,238.00454711914065,12.048126220703123,104.47693634033205,0.7853655219078064,85.88470458984375,18.073745727539062,87.76583862304688,18.084949493408203,40.724342346191406,37.58388137817383,0.1195169580169022,61,se3_log_map,0.6700215339660645,1.763360619544983,-0.8488644957542419,-0.7920057773590088,233.82261657714844,168.53323364257812,-72.55320739746094
-0.9953107237815856,0.1299196928739547,1.880003333091736,239.0590667724609,11.378097534179688,104.83192443847656,0.7851265072822571,87.35169982910156,17.56852149963379,89.10090637207031,17.579612731933594,41.97483825683594,37.9608268737793,0.118601094931364,61,se3_log_map,0.6692484617233276,1.7627415657043457,-0.8518967032432556,-0.7935754060745239,235.1644744873047,168.7819061279297,-72.79066467285156
-0.9968479871749878,0.1297933012247085,1.880391359329224,238.71348571777344,11.067466735839844,105.0812530517578,0.7823573350906372,88.15554809570312,17.699724197387695,89.91485595703125,17.711706161499023,41.72793197631836,38.39680862426758,0.1193805187940597,61,se3_log_map,0.6645308136940002,1.7625645399093628,-0.8536255359649658,-0.7943490743637085,235.08030700683597,168.75804138183594,-72.43818664550781
-0.9999033808708192,0.1297738701105117,1.8804852962493896,240.096435546875,10.56524658203125,105.34337615966795,0.7832860350608826,89.68814086914062,17.11240005493164,91.30606079101562,17.123958587646484,43.577335357666016,38.71971130371094,0.1176496329717338,61,se3_log_map,0.6670308113098145,1.761718511581421,-0.8565667271614075,-0.7963003516197205,236.5732421875,169.1617889404297,-73.0508804321289
-1.002784252166748,0.1296333521604538,1.8797956705093384,242.0280914306641,10.10736846923828,105.18202209472656,0.7798104286193848,91.05502319335938,16.7421875,92.58141326904295,16.752696990966797,46.22782516479492,38.92293167114258,0.1229544342495501,61,se3_log_map,0.6676560044288635,1.7601807117462158,-0.8589931726455688,-0.7982637882232666,238.39517211914065,169.33984375,-74.1749267578125
