file,id_number,tre,mpd,alpha,beta,gamma,bx,by,bz
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray049_se3_log_map.csv,49,12.699641227722168,14.332080841064453,-0.812867283821106,0.1926961690187454,1.824623465538025,246.61871337890625,31.490272521972656,96.9123077392578
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray053_se3_log_map.csv,53,16.913991928100586,18.958797454833984,-0.9050081968307496,0.2241065949201584,1.7964191436767578,229.8389434814453,23.72180938720703,89.4784927368164
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray058_se3_log_map.csv,58,20.984447479248047,21.81245994567871,-0.9806565046310424,0.1366161555051803,1.906674861907959,203.89468383789065,5.287872314453125,128.07638549804688
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray022_se3_log_map.csv,22,21.02228355407715,16.861587524414062,-0.9055091738700868,0.241467535495758,1.8497822284698489,228.68795776367188,29.83782196044922,103.19783020019533
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray028_se3_log_map.csv,28,24.4830379486084,28.381072998046875,-1.0261805057525637,0.1809844523668289,1.868091344833374,215.87484741210935,18.39073944091797,100.68190002441406
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray040_se3_log_map.csv,40,29.297372817993164,17.393762588500977,-0.9908850789070128,0.1580420434474945,1.8229326009750368,207.75848388671875,28.612064361572266,110.176513671875
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray019_se3_log_map.csv,19,29.615203857421875,37.01136779785156,-0.9568060636520386,0.0870832204818725,1.8953584432601929,209.74334716796875,12.656600952148438,101.7011260986328
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray080_se3_log_map.csv,80,30.207799911499023,40.12167739868164,-0.9445290565490724,0.2643448114395141,1.8658251762390137,202.30023193359372,-4.133140563964844,104.56291198730467
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray085_se3_log_map.csv,85,30.513885498046875,40.582664489746094,-0.9975395798683168,0.1031071245670318,1.8661372661590576,235.45169067382807,12.703102111816406,109.8841552734375
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray054_se3_log_map.csv,54,30.78064727783203,23.46086883544922,-0.9822051525115968,0.0862093120813369,1.920862078666687,190.06585693359372,12.781944274902344,131.00450134277344
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray082_se3_log_map.csv,82,31.639333724975586,38.85293197631836,-0.9345346093177797,0.0947884991765022,1.9233685731887815,209.4460906982422,15.258148193359377,98.9525146484375
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray009_se3_log_map.csv,9,31.75608253479004,40.09486770629883,-0.9756014347076416,0.0817189812660217,1.8458603620529173,216.19448852539065,19.4643669128418,85.86774444580078
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray083_se3_log_map.csv,83,32.12702941894531,37.99570846557617,-0.9893257021903992,0.1331978142261505,1.9352657794952397,244.0268402099609,2.0422439575195312,118.31552124023438
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray039_se3_log_map.csv,39,35.26419448852539,27.15837860107422,-1.0177011489868164,0.2790341973304748,1.9035807847976685,200.89561462402344,27.73109436035156,105.18392944335938
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray063_se3_log_map.csv,63,35.672000885009766,45.25672912597656,-0.9381752014160156,0.1499640792608261,1.9218376874923704,204.73709106445312,-21.43842315673828,133.69717407226562
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray005_se3_log_map.csv,5,36.30668258666992,28.80756950378418,-0.8992401361465454,0.0397007428109645,1.8607219457626345,218.05191040039065,37.88940048217773,102.94566345214844
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray031_se3_log_map.csv,31,37.21248245239258,39.199790954589844,-0.966858685016632,0.103138118982315,1.923203945159912,185.0470733642578,7.6439208984375,132.6405487060547
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray066_se3_log_map.csv,66,37.664737701416016,48.89930725097656,-0.9370144009590148,0.2086207121610641,1.7865105867385864,238.9399261474609,37.52375793457031,85.69522094726562
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray050_se3_log_map.csv,50,37.80900192260742,15.762701988220215,-0.98761647939682,0.2536962628364563,1.8537724018096924,202.44444274902344,36.92955780029297,103.507568359375
/home/zsr/project/diffpose/ours/abret/ssim/ssimzyl_xray036_se3_log_map.csv,36,38.0412483215332,25.99237823486328,-1.0131750106811523,0.2773748636245727,1.884377121925354,199.48667907714844,31.118484497070312,106.48298645019533
