alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,tre,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-1.0167183876037598,0.30489522218704224,1.83407461643219,181.29066467285156,152.0448455810547,90.20641326904297,0.685599415621079,129.85643005371094,66.61388397216797,145.945556640625,66.78919219970703,31.251972198486328,64.64688110351562,0.1148383617401123,67,se3_log_map,0.7099452018737793,0.7529234290122986,1.7925574779510498,-0.7393277883529663,-0.9766051173210144,181.29066467285156,152.0448455810547,90.20641326904297
-1.053792119026184,0.282697856426239,1.842928171157837,209.61627197265625,156.6129150390625,97.57363891601562,1.194078955403141,110.8350830078125,63.860084533691406,127.91609191894531,63.98870086669922,29.585935592651367,55.673439025878906,0.07712364196777344,67,se3_log_map,0.7117918729782104,0.7567203044891357,1.7823716402053833,-0.7944360971450806,-0.979253888130188,209.61627197265625,156.6129150390625,97.57363891601562
-1.0567835569381714,0.29472115635871887,1.8235106468200684,177.8839874267578,163.36273193359375,95.65095520019531,0.9230492013726829,115.3138656616211,75.51873779296875,137.84181213378906,75.68392944335938,21.183385848999023,74.86569213867188,0.07721781730651855,67,se3_log_map,0.7030326128005981,0.7408092021942139,1.7703325748443604,-0.7777064442634583,-0.9963840246200562,177.8839874267578,163.36273193359375,95.65095520019531
-1.0615737438201904,0.28144580125808716,1.8346424102783203,195.9475860595703,152.12017822265625,83.45320892333984,1.2420111588178382,108.30731964111328,66.44689178466797,127.06558990478516,66.5755615234375,26.677488327026367,55.31747055053711,0.07665276527404785,67,se3_log_map,0.7161104679107666,0.7478846907615662,1.7728732824325562,-0.7975510358810425,-0.9852297306060791,195.9475860595703,152.12017822265625,83.45320892333984
-1.047501564025879,0.2932933270931244,1.8593366146087646,194.2965850830078,158.06370544433594,96.43412017822266,1.3440099698885062,117.44889068603516,66.20641326904297,134.82408142089844,66.35762023925781,12.996194839477539,62.0036735534668,0.07655096054077148,67,se3_log_map,0.7226132750511169,0.761656641960144,1.8025063276290894,-0.7919274568557739,-0.9807325005531311,194.2965850830078,158.06370544433594,96.43412017822266
-1.06211256980896,0.2867180407047272,1.847050428390503,195.5552978515625,159.46359252929688,92.68836975097656,1.347405272786857,110.73051452636719,68.6782455444336,130.29945373535156,68.81865692138672,18.967052459716797,62.306400299072266,0.07647919654846191,67,se3_log_map,0.7183225154876709,0.7423640489578247,1.785664677619934,-0.8025136590003967,-0.9872733950614929,195.5552978515625,159.46359252929688,92.68836975097656
-1.0372629165649414,0.2968219220638275,1.8698097467422485,203.7177276611328,158.12046813964844,86.55052185058594,1.3831838354735024,122.00439453125,69.51213836669922,140.41726684570312,69.6839599609375,27.615312576293945,57.20712661743164,0.07779097557067871,67,se3_log_map,0.7269952297210693,0.7458173036575317,1.81537663936615,-0.7862393856048584,-0.9748508334159851,203.7177276611328,158.12046813964844,86.55052185058594
-1.0525085926055908,0.2869581878185272,1.8507046699523926,195.8331756591797,160.480224609375,93.71479034423828,1.3502845317577865,113.18907928466797,69.19000244140625,132.66131591796875,69.33763122558594,18.03586769104004,63.034202575683594,0.07700109481811523,67,se3_log_map,0.7169916033744812,0.7413079738616943,1.7911916971206665,-0.7953624725341797,-0.9803564548492432,195.8331756591797,160.480224609375,93.71479034423828
-1.0375452041625977,0.27672821283340454,1.8572897911071777,205.4964599609375,150.94639587402344,87.05209350585938,1.381211243651709,113.04444885253906,63.008689880371094,129.41847229003906,63.142242431640625,24.353391647338867,49.872257232666016,0.07907891273498535,67,se3_log_map,0.7123256921768188,0.7405921816825867,1.795975685119629,-0.7912857532501221,-0.959896445274353,205.4964599609375,150.94639587402344,87.05209350585938
-1.0278838872909546,0.28293848037719727,1.856091856956482,206.36614990234375,155.71241760253906,88.94984436035156,1.374315499522495,118.12627410888672,66.28890991210938,135.45492553710938,66.44334411621094,24.8897705078125,53.66887283325195,0.07742905616760254,67,se3_log_map,0.7247415781021118,0.7451283931732178,1.7998740673065186,-0.7773538827896118,-0.9594637155532837,206.36614990234375,155.71241760253906,88.94984436035156
-1.0172324180603027,0.27578797936439514,1.8878734111785889,208.6099853515625,157.982177734375,83.92271423339844,1.3911697574090924,120.57966613769531,70.77378845214844,139.81553649902344,70.9410400390625,35.074363708496094,55.122249603271484,0.07836031913757324,67,se3_log_map,0.741475522518158,0.7556461095809937,1.8267762660980225,-0.7905792593955994,-0.9386279582977295,208.6099853515625,157.982177734375,83.92271423339844
-1.0215139389038086,0.27671438455581665,1.8826340436935425,205.28956604003906,161.4928741455078,86.1739273071289,1.4029841168159867,119.2180404663086,72.6781234741211,139.6246795654297,72.8465347290039,33.13029861450195,59.43392562866211,0.07777619361877441,67,se3_log_map,0.7404250502586365,0.7558834552764893,1.8216207027435303,-0.7910545468330383,-0.9434692859649658,205.28956604003906,161.4928741455078,86.1739273071289
-1.0205862522125244,0.30385899543762207,1.869916558265686,204.54864501953125,163.015625,81.7671127319336,1.3932511200535844,129.1069793701172,76.09727478027344,149.8646240234375,76.30738067626953,34.7451171875,60.86175537109375,0.07956409454345703,67,se3_log_map,0.7339921593666077,0.754550039768219,1.8222039937973022,-0.765611469745636,-0.9704422354698181,204.54864501953125,163.015625,81.7671127319336
-1.013324499130249,0.29452887177467346,1.8861020803451538,205.1427764892578,161.02590942382812,87.17517852783203,1.4084811974030802,128.5393829345703,71.81005859375,147.23809814453125,72.0050277709961,28.507232666015625,58.71360778808594,0.07934975624084473,67,se3_log_map,0.7386821508407593,0.7598592042922974,1.8339368104934692,-0.7741461992263794,-0.95365971326828,205.1427764892578,161.02590942382812,87.17517852783203
-1.0191521644592285,0.3003525137901306,1.894957184791565,207.20144653320312,163.53204345703125,84.70114135742188,1.3785552497620461,130.081787109375,75.2077407836914,150.25802612304688,75.4174575805664,35.76853942871094,60.70009994506836,0.08054590225219727,67,se3_log_map,0.7460290193557739,0.7563879489898682,1.8426308631896973,-0.7816962599754333,-0.9606769680976868,207.20144653320312,163.53204345703125,84.70114135742188
-0.9972234964370728,0.2586193382740021,1.901075839996338,191.8651123046875,193.93994140625,84.87651062011719,1.3272470240331558,122.09918975830078,103.85643768310547,160.2946319580078,104.09165954589844,53.58258056640625,93.88115692138672,0.07901668548583984,67,se3_log_map,0.7312490940093994,0.7483087182044983,1.8359073400497437,-0.7892125248908997,-0.9069168567657471,191.8651123046875,193.93994140625,84.87651062011719
-1.0072011947631836,0.26695045828819275,1.8921122550964355,202.48968505859375,167.27015686035156,89.27439880371094,1.4178537521900596,120.78996276855469,76.63606262207031,143.04998779296875,76.81452941894531,32.26900100708008,65.31281280517578,0.07843255996704102,67,se3_log_map,0.740952730178833,0.7579999566078186,1.8291648626327515,-0.7886661887168884,-0.923109233379364,202.48968505859375,167.27015686035156,89.27439880371094
-0.9948241114616394,0.26047462224960327,1.8884942531585693,195.00711059570312,171.7446746826172,100.36194610595703,1.4122345974387998,122.12938690185547,77.92708587646484,144.87310791015625,78.1137466430664,17.990068435668945,72.67561340332031,0.0778038501739502,67,se3_log_map,0.7081377506256104,0.7471379041671753,1.826312780380249,-0.7783744931221008,-0.9101151823997498,195.00711059570312,171.7446746826172,100.36194610595703
-0.9597638845443726,0.24145269393920898,1.9041368961334229,177.8856964111328,197.64370727539062,107.39279174804688,1.442561227132979,130.29066467285156,105.0495834350586,167.36509704589844,105.32447814941406,18.5091609954834,103.2963638305664,0.07848501205444336,67,se3_log_map,0.711111843585968,0.7480395436286926,1.8406354188919067,-0.7646179795265198,-0.8664201498031616,177.8856964111328,197.64370727539062,107.39279174804688
-0.9851155877113342,0.26221221685409546,1.8808566331863403,188.01535034179688,190.52957153320312,99.48773193359375,1.4665534201158565,125.3041763305664,97.26390838623047,158.62347412109375,97.51089477539062,27.513221740722656,92.07158660888672,0.07936859130859375,67,se3_log_map,0.7268765568733215,0.7552980184555054,1.8226511478424072,-0.7633870244026184,-0.9072460532188416,188.01535034179688,190.52957153320312,99.48773193359375
-0.9991201162338257,0.25215327739715576,1.8864362239837646,176.33566284179688,211.396240234375,104.3080062866211,1.4389517786339183,117.7890396118164,119.02770233154297,167.45701599121094,119.2904281616211,34.15760803222656,116.42522430419922,0.11617040634155273,67,se3_log_map,0.7175527811050415,0.743770182132721,1.820047378540039,-0.7864501476287842,-0.9057607054710388,176.33566284179688,211.396240234375,104.3080062866211
-1.002462387084961,0.29385906457901,1.8583565950393677,175.18978881835938,207.06529235839844,93.4317855834961,1.418061088033373,129.82974243164062,117.04249572753906,174.79904174804688,117.3666763305664,38.24411392211914,112.64645385742188,0.08029007911682129,67,se3_log_map,0.7230232954025269,0.7588135600090027,1.8120821714401245,-0.7472306489944458,-0.9522141218185425,175.18978881835938,207.06529235839844,93.4317855834961
-0.9734879732131958,0.236175999045372,1.9228860139846802,160.03367614746094,239.3542938232422,109.76199340820312,1.446923894133298,126.4422378540039,149.71864318847656,195.96763610839844,150.0677032470703,41.998374938964844,148.41502380371094,0.07856035232543945,67,se3_log_map,0.7232239842414856,0.7454346418380737,1.8516098260879517,-0.7918711304664612,-0.8656649589538574,160.03367614746094,239.3542938232422,109.76199340820312
-0.9842930436134338,0.2361658811569214,1.86143159866333,152.9134521484375,227.34677124023438,111.22384643554688,1.3161143197307352,116.31818389892578,140.68881225585938,182.54660034179688,140.99667358398438,20.86762046813965,141.90431213378906,0.07773375511169434,67,se3_log_map,0.7083510756492615,0.7435861825942993,1.795177698135376,-0.767534613609314,-0.8876569271087646,152.9134521484375,227.34677124023438,111.22384643554688
-0.9908220171928406,0.2728823721408844,1.8176161050796509,158.72866821289062,227.6177520751953,106.66291809082031,1.485015245675477,126.35739135742188,139.2493133544922,188.0334014892578,139.62051391601562,26.644742965698242,139.28285217285156,0.07892870903015137,67,se3_log_map,0.7193523645401001,0.759300708770752,1.7705366611480713,-0.7253542542457581,-0.9346215128898621,158.72866821289062,227.6177520751953,106.66291809082031
