file,id_number,tre,mpd,alpha,beta,gamma,bx,by,bz
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray023_se3_log_map.csv,23,2.4509379863739014,2.2587263584136963,-0.8243443369865417,0.1611978709697723,1.9034513235092163,248.06581115722656,19.23255157470703,109.13418579101562
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray022_se3_log_map.csv,22,2.9428117275238037,1.832107663154602,-0.819218635559082,0.165228322148323,1.9004931449890137,249.181884765625,18.74688720703125,108.43450927734376
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray002_se3_log_map.csv,2,3.64066481590271,3.736065626144409,-0.850246012210846,0.1885496973991394,1.8965672254562376,239.74806213378903,22.64858627319336,84.85466003417969
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray004_se3_log_map.csv,4,4.008276462554932,1.4710421562194824,-0.8277736902236938,0.1559498757123947,1.896822690963745,248.62945556640625,20.21546173095703,92.6767120361328
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray006_se3_log_map.csv,6,4.337130069732666,1.7807308435440063,-0.8163816332817078,0.1512262821197509,1.9000200033187864,250.98947143554688,21.387374877929688,93.17076110839844
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray026_se3_log_map.csv,26,4.8041534423828125,2.309353828430176,-0.8288838863372803,0.1612145900726318,1.905303239822388,248.9922637939453,16.34589385986328,108.60353088378906
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray049_se3_log_map.csv,49,5.120602130889893,6.396507740020752,-0.7706455588340759,0.1655625104904174,1.9198534488677976,253.02069091796875,23.650299072265625,108.40249633789062
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray086_se3_log_map.csv,86,5.681213855743408,2.4400675296783447,-0.8159701824188232,0.1528804153203964,1.886159896850586,245.83889770507807,25.753082275390625,111.7271728515625
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray021_se3_log_map.csv,21,5.68330192565918,2.773503303527832,-0.8231656551361084,0.165776178240776,1.905262351036072,250.08387756347656,15.88738250732422,108.86894989013672
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray085_se3_log_map.csv,85,14.11046314239502,11.01221752166748,-0.8512042164802551,0.213192418217659,1.8741331100463867,235.6949920654297,29.686973571777344,94.59024810791016
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray063_se3_log_map.csv,63,25.39264678955078,14.117317199707031,-0.8375142216682434,0.2093286514282226,1.9475152492523196,253.66497802734372,3.222969055175781,86.70001220703125
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray066_se3_log_map.csv,66,25.858747482299805,34.124698638916016,-0.9102927446365356,0.2354651838541031,1.8735169172286987,229.11614990234372,13.350234985351562,118.50282287597656
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray065_se3_log_map.csv,65,27.294546127319336,30.543914794921875,-0.928990125656128,0.2762897312641144,1.937459707260132,229.5369873046875,-3.066596984863281,100.53926849365234
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray077_se3_log_map.csv,77,29.632516860961914,38.545738220214844,-0.9536030292510986,0.2690620422363281,1.8595316410064695,224.2109832763672,13.102073669433594,114.09711456298828
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray064_se3_log_map.csv,64,29.99176788330078,38.265411376953125,-0.9153637290000916,0.2181740552186966,1.868060827255249,236.276123046875,4.467414855957031,122.55636596679688
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray069_se3_log_map.csv,69,30.394365310668945,40.2421760559082,-0.9232327342033386,0.2391632795333862,1.8567215204238887,229.75241088867188,14.564216613769531,122.31700134277344
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray059_se3_log_map.csv,59,31.120223999023438,42.1806526184082,-0.9241228103637696,0.2443490475416183,1.8767660856246948,232.8628692626953,9.09587860107422,120.77203369140624
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray054_se3_log_map.csv,54,31.15453338623047,42.13776397705078,-0.9182990193367004,0.2647165954113006,1.86859393119812,232.9167938232422,10.055587768554688,116.67923736572266
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray050_se3_log_map.csv,50,31.15753936767578,41.64274215698242,-0.9184483885765076,0.2508297264575958,1.863266110420227,230.6747131347656,13.664512634277344,120.4556655883789
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray015_se3_log_map.csv,15,31.170740127563477,40.73616409301758,-0.9550984501838684,0.2942128777503967,1.860860824584961,223.18592834472656,12.254592895507812,110.23238372802734
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray014_se3_log_map.csv,14,31.174522399902344,41.75071716308594,-0.9372599720954896,0.2471617609262466,1.8559701442718504,228.82391357421875,11.339378356933594,121.07015228271484
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray072_se3_log_map.csv,72,31.398412704467773,39.43186950683594,-0.9156380891799928,0.2494925409555435,1.851442575454712,228.12484741210935,19.9195556640625,120.67049407958984
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray056_se3_log_map.csv,56,31.415552139282227,42.33079147338867,-0.917548894882202,0.2528392374515533,1.8689563274383545,231.88389587402344,12.494636535644531,119.9810791015625
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray052_se3_log_map.csv,52,31.560171127319336,40.88487243652344,-0.9415254592895508,0.2790461480617523,1.858395338058472,225.1577606201172,15.137657165527344,114.21639251708984
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray061_se3_log_map.csv,61,31.74269676208496,42.96175003051758,-0.916753590106964,0.2578620314598083,1.8672229051589968,233.1744537353516,11.441734313964844,119.02386474609376
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray055_se3_log_map.csv,55,31.91974449157715,43.314334869384766,-0.9202973246574402,0.2476082891225814,1.8684070110321045,233.774169921875,9.740577697753906,121.171142578125
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray067_se3_log_map.csv,67,31.949792861938477,39.283809661865234,-0.9257819056510924,0.2388996630907058,1.853587865829468,226.1119537353516,20.56787872314453,122.81864166259766
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray013_se3_log_map.csv,13,31.977975845336914,41.94043731689453,-0.9346034526824952,0.2452560365200042,1.8585747480392456,227.18768310546875,14.708488464355469,122.2627182006836
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray036_se3_log_map.csv,36,32.01765823364258,43.02748107910156,-0.9132269620895386,0.2702161073684692,1.8634698390960691,232.6567840576172,13.877655029296877,116.8686294555664
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray060_se3_log_map.csv,60,32.27915954589844,43.815975189208984,-0.9181193709373474,0.2524361312389374,1.8698046207427976,234.411865234375,10.219039916992188,120.35768127441406
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray038_se3_log_map.csv,38,32.33530807495117,44.02670669555664,-0.9156339168548584,0.2225154191255569,1.8603649139404297,234.8651885986328,11.108558654785156,127.72547149658205
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray078_se3_log_map.csv,78,32.345947265625,42.09532165527344,-0.9125913977622986,0.2192217111587524,1.852832078933716,230.5096435546875,18.063941955566406,128.66439819335938
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray011_se3_log_map.csv,11,32.48274612426758,43.794681549072266,-0.9191433787345886,0.2588852941989898,1.861677885055542,231.8505706787109,12.348373413085938,119.89488220214844
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray039_se3_log_map.csv,39,32.61722946166992,42.83009719848633,-0.9473642706871032,0.2904152274131775,1.8609776496887207,224.8274078369141,13.165199279785156,112.67572021484376
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray074_se3_log_map.csv,74,32.63744354248047,41.4995002746582,-0.9139578342437744,0.2580772936344147,1.8496270179748533,228.40159606933597,19.39502716064453,120.36587524414062
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray057_se3_log_map.csv,57,32.65681838989258,44.26791763305664,-0.9133121967315674,0.2586995959281921,1.8663471937179563,233.39019775390625,11.386947631835938,119.9254913330078
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray045_se3_log_map.csv,45,32.70003890991211,43.984683990478516,-0.924830436706543,0.2534894645214081,1.864377737045288,230.89828491210935,12.497512817382812,121.14574432373048
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray075_se3_log_map.csv,75,32.753780364990234,40.41935729980469,-0.9176300764083862,0.2502040565013885,1.850857853889465,226.98748779296875,21.16735076904297,121.52959442138672
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray079_se3_log_map.csv,79,32.855533599853516,41.65303421020508,-0.9244443774223328,0.2493513226509094,1.8543176651000977,227.18597412109372,19.03744506835937,122.01327514648438
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray043_se3_log_map.csv,43,32.90603256225586,42.94540023803711,-0.9190484881401062,0.2548165917396545,1.8562182188034055,229.8445587158203,17.578109741210938,121.1969985961914
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray051_se3_log_map.csv,51,33.136749267578125,43.31806945800781,-0.9088407754898072,0.2552601993083954,1.85627281665802,230.2668609619141,17.57506561279297,121.72251892089844
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray029_se3_log_map.csv,29,33.1475715637207,44.158451080322266,-0.9221339225769044,0.2345790565013885,1.857491970062256,230.0193328857422,14.419197082519531,126.18954467773438
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray016_se3_log_map.csv,16,33.21718978881836,42.8096923828125,-0.933493435382843,0.2538924515247345,1.85474157333374,226.0531005859375,16.657974243164062,121.59549713134766
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray076_se3_log_map.csv,76,33.246463775634766,41.463375091552734,-0.9113839864730836,0.2548653185367584,1.845271706581116,228.2721099853516,21.263992309570312,121.45639038085938
/home/zsr/project/diffpose/ours/abret/gndice/gnccdicezyl_xray071_se3_log_map.csv,71,33.26380157470703,41.90580368041992,-0.917569935321808,0.2425199449062347,1.851210355758667,227.0658416748047,19.504074096679688,124.1614227294922
