file,id_number,tre,mpd,alpha,beta,gamma,bx,by,bz
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray028_se3_log_map.csv,28,0.8703901171684265,0.9800379276275635,-0.8153959512710571,0.1143967807292938,1.8544471263885496,249.10757446289065,20.488731384277344,120.79450225830078
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray021_se3_log_map.csv,21,1.0218547582626343,1.0381662845611572,-0.8099834322929382,0.1165792420506477,1.8569104671478271,250.21966552734372,20.89495849609375,120.2694320678711
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray030_se3_log_map.csv,30,1.031927466392517,1.297847867012024,-0.8205491900444031,0.1125245094299316,1.858113408088684,248.4873504638672,19.832931518554688,120.69866943359376
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray061_se3_log_map.csv,61,1.1349390745162964,1.264653205871582,-0.8153239488601685,0.1101506277918815,1.856093406677246,248.6267852783203,20.04798889160156,121.56950378417967
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray032_se3_log_map.csv,32,1.1444681882858276,1.0082199573516846,-0.8167220950126648,0.114250548183918,1.8575611114501955,248.62451171875,21.092071533203125,120.76161193847656
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray055_se3_log_map.csv,55,1.2227305173873901,1.381242275238037,-0.818943440914154,0.1011980473995208,1.8564016819000244,248.2089691162109,19.25995635986328,123.70862579345705
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray040_se3_log_map.csv,40,1.2504040002822876,1.485853672027588,-0.8285701870918274,0.1066823601722717,1.8576918840408323,246.9488983154297,19.27632141113281,122.08946228027344
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray023_se3_log_map.csv,23,1.4217559099197388,1.124128818511963,-0.8067306876182556,0.1205102205276489,1.85962176322937,249.95384216308597,22.38702392578125,119.29334259033205
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray036_se3_log_map.csv,36,1.4430240392684937,1.5855361223220825,-0.8223059773445129,0.1089643836021423,1.8575341701507568,248.57553100585935,19.06818389892578,121.2095184326172
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray037_se3_log_map.csv,37,1.5154026746749878,1.7257875204086304,-0.8300325274467468,0.1124125644564628,1.8593684434890747,246.39028930664065,19.480857849121094,120.52342987060548
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray059_se3_log_map.csv,59,1.5181522369384766,1.7847801446914673,-0.8153772354125977,0.1034282520413398,1.8526853322982788,248.4109649658203,19.68768310546875,123.24737548828124
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray058_se3_log_map.csv,58,1.5602903366088867,1.0488712787628174,-0.822907567024231,0.1119269505143165,1.861428022384644,246.6060485839844,20.137001037597656,121.02740478515624
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray045_se3_log_map.csv,45,1.611141562461853,1.7236908674240112,-0.8293317556381226,0.1028567403554916,1.856831789016724,246.5759429931641,19.51997375488281,122.83341217041016
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray047_se3_log_map.csv,47,1.653018593788147,1.85340416431427,-0.8317449688911438,0.1003504022955894,1.857526779174805,247.04876708984372,18.146453857421875,123.2153091430664
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray024_se3_log_map.csv,24,1.751627802848816,1.3121788501739502,-0.8085119128227234,0.1119916141033172,1.8595209121704104,249.54595947265625,22.31328582763672,121.01693725585938
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray016_se3_log_map.csv,16,1.8045636415481567,1.719308853149414,-0.7948475480079651,0.1238097324967384,1.8587114810943604,252.34689331054688,23.18341827392578,118.85804748535156
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray015_se3_log_map.csv,15,1.8568466901779175,1.868739128112793,-0.7967862486839294,0.1117018237709999,1.8566770553588867,252.2299041748047,22.38617706298828,121.20037841796876
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray052_se3_log_map.csv,52,1.8939952850341797,1.1537467241287231,-0.8256312608718872,0.1126362308859825,1.8618921041488647,245.89886474609372,20.125640869140625,120.78338623046876
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray039_se3_log_map.csv,39,1.9109678268432617,1.8880500793457031,-0.8334563970565796,0.1057452112436294,1.8603218793869016,245.6239471435547,19.37236785888672,121.98855590820312
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray053_se3_log_map.csv,53,1.986454963684082,1.1674071550369263,-0.8216591477394104,0.1113868057727813,1.862431049346924,246.4409942626953,20.54511260986328,121.15756225585938
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray008_se3_log_map.csv,8,2.019427537918091,1.727213740348816,-0.8096829652786255,0.1055085361003875,1.8651444911956787,251.2191619873047,22.747074127197266,105.55773162841795
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray019_se3_log_map.csv,19,2.100515365600586,2.01485276222229,-0.7905292510986328,0.1222230270504951,1.8600666522979736,252.9465789794922,23.601730346679688,118.96875
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray012_se3_log_map.csv,12,2.12152099609375,1.9738317728042603,-0.7931973934173584,0.1249063089489936,1.858570098876953,253.50462341308597,22.17711639404297,118.41683959960938
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray041_se3_log_map.csv,41,2.137338876724243,1.712244987487793,-0.8339507579803467,0.1085944399237632,1.8588886260986328,245.3446807861328,19.80853271484375,121.83399200439452
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray003_se3_log_map.csv,3,2.169100046157837,2.488361120223999,-0.8204748630523682,0.1015611290931701,1.869861125946045,248.27345275878903,22.572555541992188,105.33113098144533
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray020_se3_log_map.csv,20,2.175391912460327,1.724362850189209,-0.7948448657989502,0.1208262220025062,1.8574342727661133,251.62380981445312,23.892486572265625,119.6038818359375
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray017_se3_log_map.csv,17,2.2155370712280273,2.174466371536255,-0.7888610363006592,0.1198639124631881,1.8575315475463867,253.66665649414065,23.17815399169922,119.75733184814452
/home/zsr/project/diffpose/ours/abret/wln/weilncczyl_xray026_se3_log_map.csv,26,2.23166823387146,2.0362050533294678,-0.7907609343528748,0.1155498251318931,1.858008861541748,252.7364501953125,23.978782653808597,120.3796615600586
