alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.5625519752502441,0.01499184500426054,-1.4756962060928345,215.2627410888672,364.43157958984375,140.5626983642578,0.6830899715423584,27.867586135864258,26.8354434967041,38.68777084350586,26.838836669921875,4.884485244750977,0.04375895904377103,34,se3_log_map
1.564630150794983,0.016847725957632065,-1.4649814367294312,213.11297607421875,375.3805847167969,142.0977783203125,0.5528814196586609,29.564647674560547,19.718494415283203,35.53712844848633,19.72134017944336,3.19795298576355,0.046060372958891094,34,se3_log_map
1.558441162109375,0.011390185914933681,-1.4634623527526855,221.19984436035156,375.7595520019531,145.9770965576172,0.7081775665283203,26.53870964050293,15.376371383666992,30.67142105102539,15.377963066101074,2.804421901702881,0.08735504205105826,34,se3_log_map
1.5596531629562378,0.009944930672645569,-1.4713014364242554,215.1098175048828,377.23822021484375,144.99688720703125,0.7314419746398926,25.208600997924805,15.892661094665527,29.800172805786133,15.89434814453125,2.6303040981292725,0.0659547740360722,34,se3_log_map
1.5571327209472656,0.0003980100154876709,-1.4714863300323486,218.6613006591797,377.93121337890625,146.7599639892578,0.7489190101623535,20.231658935546875,13.523509979248047,24.33527183532715,13.524426460266113,2.197225332260132,0.07063416496384889,34,se3_log_map
1.5531665086746216,-0.0096722561866045,-1.477118730545044,218.9241943359375,380.12933349609375,147.99351501464844,0.7806885242462158,14.830545425415039,11.588513374328613,18.821231842041016,11.588934898376465,1.599242925643921,0.08816093800123781,34,se3_log_map
1.548959732055664,-0.021473180502653122,-1.4719264507293701,220.07142639160156,381.9095458984375,152.81625366210938,0.7941217422485352,9.22452163696289,6.553750991821289,11.315633773803711,6.553859710693359,0.8968890905380249,0.06654139899183065,34,se3_log_map
1.5496124029159546,-0.03427575156092644,-1.47451651096344,219.55886840820312,383.2687683105469,156.6920166015625,0.8002650737762451,2.824530839920044,2.4686660766601562,3.7513179779052734,2.4686686992645264,0.2672005891799927,0.07176361395977437,34,se3_log_map
1.550279974937439,-0.04273510351777077,-1.4758824110031128,219.64512634277344,383.2402648925781,158.70838928222656,0.8030632138252258,2.3526766300201416,0.7959244847297668,2.4836833477020264,0.7959258556365967,0.13016745448112488,0.0788500759517774,34,se3_log_map
1.5488324165344238,-0.040614623576402664,-1.47490394115448,219.84384155273438,382.8811340332031,158.39097595214844,0.804982602596283,2.1961052417755127,1.2574031352996826,2.530620813369751,1.2573864459991455,0.16893576085567474,0.047874664014671,34,se3_log_map
1.5482097864151,-0.037088457494974136,-1.4748483896255493,220.01959228515625,382.82720947265625,157.6263885498047,0.8047090768814087,2.43420672416687,1.9039558172225952,3.0903899669647217,1.9039703607559204,0.24135662615299225,0.06561870500445366,34,se3_log_map
