file,id_number,ncc,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray033_se3_log_map.csv,33,-0.34564054012298584,0.4868088960647583,1.7056167125701904,-0.6094952821731567,-1.5208842754364014,166.1006622314453,229.5041961669922,276.0625915527344
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray034_se3_log_map.csv,34,0.03251412510871887,0.459256649017334,1.4846333265304563,-0.1878343671560287,-1.5643489360809326,257.92889404296875,342.7103271484375,148.18699645996094
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray055_se3_log_map.csv,55,-0.06342066824436188,0.42735761404037476,1.3629599809646606,-0.0153788430616259,-1.6727858781814575,243.8248443603516,349.1170349121094,155.75961303710938
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray014_se3_log_map.csv,14,-0.14484602212905884,0.422740638256073,1.597223162651062,0.0352167561650276,-1.638684630393982,88.25979614257812,332.1929931640625,156.46755981445312
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray058_se3_log_map.csv,58,-0.10144336521625519,0.3976380228996277,1.1496294736862185,0.1937111616134643,-1.6298575401306152,222.9459991455078,430.37738037109375,125.4804916381836
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray084_se3_log_map.csv,84,-0.16140367090702057,0.3899623155593872,1.7321417331695557,-0.0452086888253688,-1.5938212871551514,148.66998291015625,367.40728759765625,143.43173217773438
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray098_se3_log_map.csv,98,-0.35814645886421204,0.3072517514228821,1.4735157489776611,0.099149115383625,-1.4011422395706177,105.81047058105467,437.87933349609375,127.58464050292967
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray025_se3_log_map.csv,25,0.2966155409812927,0.5611703395843506,1.1930009126663208,-0.0263595450669527,-1.7192034721374512,197.42662048339844,254.19500732421875,78.93148040771484
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray010_se3_log_map.csv,10,-0.02277640998363495,0.31450510025024414,1.1546962261199951,0.0869206264615058,-1.6950132846832275,130.84092712402344,366.5532836914063,74.35283660888672
/home/zsr/project/diffpose/ours/deepfluoro/runs/1specimen01_xray069_se3_log_map.csv,69,-0.10287566483020782,0.5294296741485596,1.616472840309143,-0.5778627991676331,-1.573897361755371,213.025634765625,113.6132354736328,195.6382598876953
