alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization
1.551695704460144,0.08238273113965988,-1.368801236152649,255.96946716308594,358.3576965332031,125.28761291503906,-0.1274845451116562,44.7889289855957,33.384971618652344,55.862369537353516,33.39563751220703,6.350373268127441,0.06203800399089232,106,se3_log_map
1.5488966703414917,0.08028081059455872,-1.379481554031372,245.15618896484375,359.3711853027344,125.60487365722656,0.07980139553546906,44.40541458129883,34.19407653808594,56.0452995300293,34.20192337036133,6.08589506149292,0.077358570008073,106,se3_log_map
1.5592294931411743,0.0957491397857666,-1.4341230392456055,166.28909301757812,358.3914794921875,130.43092346191406,0.05480131134390831,61.2281494140625,94.62593078613281,112.7073745727539,94.63251495361328,8.189380645751953,0.0661625390057452,106,se3_log_map
1.5748776197433472,0.10574689507484436,-1.458064317703247,141.67979431152344,356.73870849609375,134.38833618164062,0.07147936522960663,72.78192138671875,118.04884338378906,138.68214416503906,118.0724868774414,9.66735553741455,0.06551069498527795,106,se3_log_map
1.5920090675354004,0.1106015220284462,-1.4658005237579346,152.53759765625,359.6034240722656,136.4104461669922,0.06286090612411499,78.41226959228516,106.6706771850586,132.3900146484375,106.7023696899414,9.159756660461426,0.08521291200304404,106,se3_log_map
1.602430820465088,0.11061573773622513,-1.4604753255844116,172.45999145507812,361.8326721191406,141.01513671875,0.06920548528432846,77.88990020751953,86.42408752441406,116.3441390991211,86.44812774658203,8.315526008605957,0.06832041800953448,106,se3_log_map
1.6097416877746582,0.10943331569433212,-1.4645413160324097,175.04647827148438,362.47784423828125,144.09738159179688,0.07366959750652313,79.78382110595703,83.56770324707031,115.53795623779297,83.59420013427734,8.227571487426758,0.06590696901548654,106,se3_log_map
1.6264548301696777,0.11130442470312119,-1.465379238128662,172.5092315673828,363.26336669921875,150.2698516845703,0.07072252035140991,83.69108581542969,85.78839874267578,119.84927368164062,85.82038116455078,8.527677536010742,0.09171590401092544,106,se3_log_map
1.6310789585113525,0.10558747500181198,-1.4635217189788818,168.04647827148438,362.50006103515625,153.79823303222656,0.07266377657651901,81.9958267211914,90.46490478515625,122.09510803222656,90.49840545654297,8.737547874450684,0.0676390280132182,106,se3_log_map
1.6442005634307861,0.11057708412408829,-1.467034935951233,154.78372192382812,362.7219543457031,159.81585693359375,0.08461565524339676,87.85520935058594,103.87560272216797,136.04660034179688,103.92249298095703,9.515456199645996,0.07940223399782553,106,se3_log_map
1.6644424200057983,0.11500780284404755,-1.46079683303833,150.29859924316406,364.3231201171875,169.57382202148438,0.08759426325559616,92.91566467285156,109.46515655517578,143.58251953125,109.51770782470703,10.014508247375488,0.06727944797603413,106,se3_log_map
1.6726957559585571,0.11273428797721863,-1.4582210779190063,149.4464569091797,370.32794189453125,161.35455322265625,0.0717354491353035,93.87015533447266,108.1181640625,143.1822052001953,108.18875122070312,9.502991676330566,0.07628161797765642,106,se3_log_map
1.672961950302124,0.1138472855091095,-1.4555890560150146,141.53123474121094,375.57049560546875,160.2854461669922,0.09519897401332855,93.63272094726562,115.3590087890625,148.57586669921875,115.43997955322266,9.379633903503418,0.07106902496889234,106,se3_log_map
1.6806820631027222,0.11587298661470413,-1.454528570175171,152.71279907226562,380.3628845214844,164.11013793945312,0.07372882962226868,96.44703674316406,104.56979370117188,142.25636291503906,104.64775848388672,8.80692195892334,0.09077932202490047,106,se3_log_map
1.689604640007019,0.1187908947467804,-1.4460426568984985,164.1656494140625,381.3076477050781,171.56517028808594,0.09031976759433746,98.30607604980469,94.82878112792969,136.58909606933594,94.89045715332031,8.548583030700684,0.0580896430183202,106,se3_log_map
1.6804049015045166,0.11776337772607803,-1.4403337240219116,160.14659118652344,378.13934326171875,179.0462646484375,0.09274003654718399,93.65522003173828,100.87408447265625,137.64767456054688,100.91966247558594,8.703808784484863,0.08078904100693762,106,se3_log_map
1.6642558574676514,0.11778651177883148,-1.4356400966644287,147.655517578125,375.92071533203125,183.3834991455078,0.08697883784770966,87.61198425292969,114.1946029663086,143.9314727783203,114.2309799194336,9.006464004516602,0.06717601703712717,106,se3_log_map
1.6492574214935303,0.12422897666692734,-1.4170202016830444,145.16600036621094,375.7120056152344,186.85284423828125,0.10129913687705994,82.2367935180664,117.6720962524414,143.56048583984375,117.68933868408203,8.927803039550781,0.06632784998510033,106,se3_log_map
