alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,ssim_ori,alpha2,beta2,gamma2,bx2,by2,bz2
-0.7059253454208374,0.11184666305780411,1.985887050628662,294.78533935546875,-6.9351348876953125,103.76565551757812,0.41199782490730286,78.48113250732422,55.953704833984375,96.38519287109375,55.996212005615234,19.76395606994629,0.11805939674377441,20,se3_log_map,0.8588965535163879,0.7434731721878052,1.9271377325057983,-0.6310983300209045,-0.5632625222206116,294.78533935546875,-6.9351348876953125,103.76565551757812
-0.7262714505195618,0.134304478764534,1.9277504682540894,306.5367736816406,-9.785385131835938,103.15568542480469,0.4554789662361145,53.612483978271484,67.49710083007812,86.19835662841797,67.52534484863281,10.067317008972168,0.13076257705688477,20,se3_log_map,0.8744817972183228,0.7370644211769104,1.8755370378494263,-0.6141991019248962,-0.6101556420326233,306.5367736816406,-9.785385131835938,103.15568542480469
-0.6968998312950134,0.16413258016109467,1.9396388530731201,297.1435546875,-4.762611389160156,101.10446166992188,0.4690033793449402,70.3592300415039,57.72102737426758,91.00625610351562,57.764495849609375,15.871223449707031,0.11587858200073242,20,se3_log_map,0.8756661415100098,0.7609151005744934,1.9012867212295532,-0.571761965751648,-0.6172534823417664,297.1435546875,-4.762611389160156,101.10446166992188
-0.680934727191925,0.19673143327236176,1.9335030317306519,298.8468933105469,-1.5182876586914062,92.27462768554688,0.47609370946884155,81.10302734375,61.09008026123047,101.53668975830078,61.156002044677734,16.633127212524414,0.13406634330749512,20,se3_log_map,0.8751144409179688,0.7517126202583313,1.9073567390441895,-0.5329545140266418,-0.6391056776046753,298.8468933105469,-1.5182876586914062,92.27462768554688
-0.6793923377990723,0.2412267029285431,1.9151780605316162,302.5894775390625,4.113594055175781,76.23485565185547,0.49153995513916016,91.29588317871094,70.75076293945312,115.50155639648438,70.8493881225586,13.472999572753906,0.22313928604125977,20,se3_log_map,0.8828001618385315,0.7527357935905457,1.9021414518356323,-0.495052307844162,-0.6829914450645447,302.5894775390625,4.113594055175781,76.23485565185547
-0.6957857608795166,0.20549416542053223,1.9246296882629395,308.23614501953125,-8.152847290039062,85.57197570800781,0.5061821341514587,76.06033325195312,74.12904357910156,106.20870208740234,74.1994857788086,11.643954277038574,0.1520519256591797,20,se3_log_map,0.8866143822669983,0.7494254112243652,1.8991187810897827,-0.5382603406906128,-0.6584570407867432,308.23614501953125,-8.152847290039062,85.57197570800781
-0.6783156394958496,0.22580213844776154,1.8959455490112305,305.0189208984375,-1.8627777099609375,83.19426727294922,0.49858635663986206,86.54629516601562,70.47315979003906,111.60971069335938,70.56094360351562,14.714591979980469,0.16391253471374512,20,se3_log_map,0.8811882734298706,0.753393828868866,1.8802697658538818,-0.49598175287246704,-0.670331597328186,305.0189208984375,-1.8627777099609375,83.19426727294922
-0.6881427764892578,0.20838980376720428,1.9198535680770874,303.80291748046875,-1.4143600463867188,87.01386260986328,0.5113884210586548,79.25067138671875,67.51634979248047,104.11112976074219,67.58676147460938,11.8023042678833,0.14864873886108398,20,se3_log_map,0.8880069255828857,0.7501858472824097,1.8966188430786133,-0.5269021391868591,-0.6569675803184509,303.80291748046875,-1.4143600463867188,87.01386260986328
-0.6859709024429321,0.19905535876750946,1.9030516147613525,303.0557861328125,-0.25579833984375,90.91000366210938,0.5125768780708313,76.76754760742188,64.82421112060547,100.47603607177734,64.88809967041016,12.165276527404785,0.18323183059692383,20,se3_log_map,0.8851363658905029,0.7482016086578369,1.8786622285842896,-0.5238325595855713,-0.6492961645126343,303.0557861328125,-0.25579833984375,90.91000366210938
-0.6854802966117859,0.20302261412143707,1.9100831747055054,303.5023498535156,-0.7221450805664062,89.2452392578125,0.5133122205734253,78.26844024658203,66.05535125732422,102.41707611083984,66.12295532226562,12.230506896972656,0.11558294296264648,20,se3_log_map,0.8862473964691162,0.7513988018035889,1.8864116668701172,-0.5236958861351013,-0.6516369581222534,303.5023498535156,-0.7221450805664062,89.2452392578125
