alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.558372974395752,0.02454095333814621,-1.7256224155426025,99.19588470458984,264.9219665527344,288.32623291015625,0.0,20.376462936401367,8.612869262695312,22.121976852416992,8.61353588104248,2.2209811210632324,0.0,10,se3_log_map,0.0,-1.346478819847107,-1.3022000789642334,1.143060564994812,99.19588470458984,264.9219665527344,288.32623291015625
1.5594078302383423,0.010552691295742989,-1.7370290756225586,97.45169830322266,265.5325927734375,288.53411865234375,1.3968554735183716,27.772329330444336,8.87691593170166,29.156509399414062,8.878155708312988,2.6935245990753174,0.05408668518066406,10,se3_log_map,0.640592098236084,-1.3441897630691528,-1.3171519041061401,1.126686930656433,97.45169830322266,265.5325927734375,288.53411865234375
1.5389469861984253,0.05287232622504234,-1.7172927856445312,100.34210205078125,263.26824951171875,288.60589599609375,1.6224384307861328,6.870896816253662,9.755130767822266,11.93196964263916,9.75521469116211,1.9828587770462036,0.05594778060913086,10,se3_log_map,0.7615065574645996,-1.3703327178955078,-1.2680500745773315,1.1565450429916382,100.34210205078125,263.26824951171875,288.60589599609375
1.5496677160263062,0.03936055675148964,-1.7002464532852173,98.64952087402344,263.4200744628906,290.163818359375,1.608468770980835,11.999076843261719,9.969613075256348,15.600357055664062,9.969817161560059,2.10556697845459,0.05551457405090332,10,se3_log_map,0.7317390441894531,-1.342971682548523,-1.2701787948608398,1.1615899801254272,98.64952087402344,263.4200744628906,290.163818359375
1.5354807376861572,0.04861779138445854,-1.7162435054779053,101.06421661376953,263.2856140136719,288.75335693359375,1.6298844814300537,4.4808349609375,9.581071853637695,10.577094078063965,9.581109046936035,1.8587251901626587,0.056772470474243164,10,se3_log_map,0.7642910480499268,-1.368249773979187,-1.266329288482666,1.1513057947158813,101.06421661376953,263.2856140136719,288.75335693359375
1.5354851484298706,0.04606633633375168,-1.7085683345794678,100.71304321289062,264.80926513671875,289.387939453125,1.6337145566940308,3.2398486137390137,8.070573806762695,8.696601867675781,8.070611953735352,1.5537996292114258,0.05617237091064453,10,se3_log_map,0.7655994892120361,-1.3608059883117676,-1.2618422508239746,1.153038501739502,100.71304321289062,264.80926513671875,289.387939453125
1.534562587738037,0.04740705341100693,-1.7108080387115479,101.06417083740234,264.60400390625,289.6414489746094,1.6386079788208008,2.6752657890319824,8.176386833190918,8.60293197631836,8.176383018493652,1.59614098072052,0.05591297149658203,10,se3_log_map,0.7743394374847412,-1.3638513088226318,-1.26213538646698,1.1523739099502563,101.06417083740234,264.60400390625,289.6414489746094
1.5341147184371948,0.04241584613919258,-1.7046159505844116,101.17424011230469,266.45086669921875,290.282958984375,1.6480822563171387,4.36967658996582,6.311193943023682,7.676284313201904,6.311199188232422,1.2151743173599243,0.0560758113861084,10,se3_log_map,0.7762764692306519,-1.3559834957122803,-1.2594672441482544,1.1511352062225342,101.17424011230469,266.45086669921875,290.282958984375
1.5412644147872925,0.04320228099822998,-1.710881233215332,100.54553985595703,268.1346435546875,289.93878173828125,1.648000955581665,6.3436079025268555,4.904252529144287,8.018301010131836,4.904268264770508,1.0677509307861328,0.05577540397644043,10,se3_log_map,0.7820970416069031,-1.3576364517211914,-1.2695008516311646,1.1536027193069458,100.54553985595703,268.1346435546875,289.93878173828125
1.5261881351470947,0.038288529962301254,-1.7017265558242798,102.80899047851562,268.9027099609375,291.04815673828125,1.6527838706970215,6.478667736053467,3.8051352500915527,7.513473987579346,3.8052008152008057,0.8868514895439148,0.05576443672180176,10,se3_log_map,0.7865996956825256,-1.3547941446304321,-1.252802848815918,1.143808126449585,102.80899047851562,268.9027099609375,291.04815673828125
