alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.5441596508026123,0.004674928262829781,-1.6244550943374634,206.66171264648438,256.36737060546875,298.3290100097656,0.0,22.571989059448242,15.976783752441406,27.654157638549805,15.977663040161133,3.6778621673583984,0.0,19,se3_log_map,0.0,-1.264936923980713,-1.2262367010116577,1.1677430868148804,206.66171264648438,256.36737060546875,298.3290100097656
1.54813551902771,0.00096938043134287,-1.6227574348449707,206.7012481689453,256.6107177734375,298.2739562988281,1.5183541774749756,25.274845123291016,15.72602653503418,29.767866134643555,15.727206230163574,3.8093767166137695,0.05366802215576172,19,se3_log_map,0.7107940912246704,-1.2590898275375366,-1.2297437191009521,1.1686091423034668,206.7012481689453,256.6107177734375,298.2739562988281
1.524497151374817,0.012846791185438633,-1.6308116912841797,209.37948608398438,257.001953125,298.5696105957031,1.5707004070281982,15.633978843688965,14.894177436828613,21.593006134033203,14.894620895385742,3.104365348815918,0.05563068389892578,19,se3_log_map,0.7711293697357178,-1.2848806381225586,-1.2119559049606323,1.1568018198013306,209.37948608398438,257.001953125,298.5696105957031
1.5362969636917114,0.009687753394246101,-1.6389535665512085,209.4180908203125,255.8101806640625,299.70709228515625,1.571150541305542,16.12798500061035,16.326791763305664,22.949426651000977,16.327476501464844,3.544811248779297,0.055269718170166016,19,se3_log_map,0.7556107044219971,-1.283069372177124,-1.2283761501312256,1.1589692831039429,209.4180908203125,255.8101806640625,299.70709228515625
1.5336389541625977,0.004070681054145098,-1.6399353742599487,208.8581085205078,259.6564025878906,299.5809020996094,1.6170222759246826,18.39715576171875,12.744027137756348,22.380029678344727,12.744735717773438,3.0570802688598633,0.05580472946166992,19,se3_log_map,0.7960785627365112,-1.2810510396957397,-1.2296299934387207,1.1522924900054932,208.8581085205078,259.6564025878906,299.5809020996094
1.538801908493042,0.005716891493648291,-1.6419527530670166,209.16856384277344,261.8656921386719,300.1188659667969,1.6000733375549316,18.129249572753906,10.919111251831055,21.163572311401367,10.91976547241211,2.829390287399292,0.05582261085510254,19,se3_log_map,0.7718791365623474,-1.2812390327453613,-1.2342957258224487,1.1562714576721191,209.16856384277344,261.8656921386719,300.1188659667969
1.5197408199310303,0.016578691080212593,-1.642153263092041,211.16287231445312,262.0703125,298.3807678222656,1.6409387588500977,12.132331848144531,9.880139350891113,15.646429061889648,9.880409240722656,2.200021982192993,0.05677938461303711,19,se3_log_map,0.8245266675949097,-1.2982503175735474,-1.2146754264831543,1.150896668434143,211.16287231445312,262.0703125,298.3807678222656
1.5210646390914917,0.02824455499649048,-1.6475646495819092,211.77593994140625,268.13958740234375,296.7164306640625,1.6656432151794434,6.090185642242432,3.701643466949463,7.126894474029541,3.701683282852173,0.9264427423477173,0.05619955062866211,19,se3_log_map,0.8510249853134155,-1.3099372386932373,-1.2141191959381104,1.158259391784668,211.77593994140625,268.13958740234375,296.7164306640625
1.5266252756118774,0.018286410719156265,-1.644218921661377,210.7262725830078,267.6173095703125,297.7347412109375,1.674950361251831,10.548971176147461,4.601537227630615,11.508912086486816,4.601632595062256,1.3863369226455688,0.056801795959472656,19,se3_log_map,0.8604224920272827,-1.2977443933486938,-1.2207039594650269,1.156144618988037,210.7262725830078,267.6173095703125,297.7347412109375
1.5282515287399292,0.03816195949912071,-1.6411433219909668,210.19174194335938,266.2723388671875,294.580078125,1.6784465312957764,3.054633617401123,5.224486351013184,6.0519537925720215,5.224484920501709,1.0182117223739624,0.05694270133972168,19,se3_log_map,0.8603237867355347,-1.3088346719741821,-1.2103924751281738,1.1739964485168457,210.19174194335938,266.2723388671875,294.580078125
