alpha,beta,gamma,bx,by,bz,losses,geo_r,geo_t,geo_d,geo_se3,fiducial,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
1.5127136707305908,-0.0190732404589653,-1.645694613456726,207.87332153320312,258.17230224609375,318.79058837890625,0.0,30.180633544921875,13.358558654785156,33.00487518310547,13.360258102416992,3.859084367752075,0.0,3,se3_log_map,0.0,-1.278971791267395,-1.228333592414856,1.1167268753051758,207.87332153320312,258.17230224609375,318.79058837890625
1.496147871017456,-0.01599937491118908,-1.6337908506393433,208.5048065185547,257.97418212890625,319.439453125,1.330214023590088,32.678226470947266,13.796030044555664,35.471073150634766,13.797538757324219,3.833193063735962,0.0557706356048584,3,se3_log_map,0.6704756021499634,-1.2801144123077393,-1.205973744392395,1.11289644241333,208.5048065185547,257.97418212890625,319.439453125
1.5318058729171753,-0.01973545551300049,-1.663234829902649,207.72474670410156,257.07745361328125,317.818359375,1.524768590927124,30.14811134338379,13.759651184082031,33.13965606689453,13.761750221252441,4.1214494705200195,0.055930376052856445,3,se3_log_map,0.7341192960739136,-1.2822299003601074,-1.2555820941925049,1.1212000846862793,207.72474670410156,257.07745361328125,317.818359375
1.5211480855941772,-0.009279800578951836,-1.6704988479614258,208.10768127441406,258.4599914550781,316.9824523925781,1.5935686826705933,23.4778995513916,12.100489616394043,26.412757873535156,12.10167407989502,3.3512871265411377,0.0556187629699707,3,se3_log_map,0.7923442721366882,-1.3003795146942139,-1.2478150129318237,1.1181998252868652,208.10768127441406,258.4599914550781,316.9824523925781
1.5199193954467773,-0.003126417053863406,-1.6654059886932373,208.44473266601562,257.8144836425781,316.68902587890625,1.6098625659942627,20.2778263092041,12.457340240478516,23.79865074157715,12.45822525024414,3.158435344696045,0.055811166763305664,3,se3_log_map,0.8086044192314148,-1.3015494346618652,-1.2404866218566895,1.1246227025985718,208.44473266601562,257.8144836425781,316.68902587890625
1.5164456367492676,0.0061670932918787,-1.6683324575424194,209.23031616210938,259.7420959472656,315.4491882324219,1.6258621215820312,15.261364936828613,10.088308334350586,18.29435157775879,10.088729858398438,2.465209722518921,0.05621337890625,3,se3_log_map,0.8218396902084351,-1.3120085000991821,-1.2356278896331787,1.1279807090759277,209.23031616210938,259.7420959472656,315.4491882324219
1.5222313404083252,-0.0023261629976332188,-1.6737256050109863,208.73171997070312,263.98406982421875,316.4345397949219,1.6166298389434814,20.339937210083008,7.405942916870117,21.646272659301758,7.40653133392334,2.5819272994995117,0.055678606033325195,3,se3_log_map,0.8145154118537903,-1.3071922063827515,-1.2478199005126953,1.122806429862976,208.73171997070312,263.98406982421875,316.4345397949219
1.5091849565505981,0.009721432812511921,-1.6656293869018555,210.3121795654297,262.4228820800781,314.810302734375,1.6369969844818115,13.40101146697998,7.355172157287598,15.286784172058105,7.355439186096191,1.9399802684783936,0.05605649948120117,3,se3_log_map,0.8360697031021118,-1.315991759300232,-1.2263965606689453,1.1269174814224243,210.3121795654297,262.4228820800781,314.810302734375
1.520613431930542,0.017590001225471497,-1.6669316291809082,209.09210205078125,268.3194274902344,312.6586608886719,1.6593209505081177,10.273760795593262,2.1809542179107666,10.502705574035645,2.181083917617798,1.1992661952972412,0.05646944046020508,3,se3_log_map,0.8453289270401001,-1.3170374631881714,-1.2326644659042358,1.140492558479309,209.09210205078125,268.3194274902344,312.6586608886719
1.5095577239990234,0.030745312571525574,-1.6621456146240234,211.0415802001953,270.717529296875,310.7745666503906,1.6745831966400146,4.129835605621338,2.099087953567505,4.632689476013184,2.099109411239624,0.5603482723236084,0.056891679763793945,3,se3_log_map,0.8687025904655457,-1.3279964923858643,-1.2144068479537964,1.1451787948608398,211.0415802001953,270.717529296875,310.7745666503906
1.5166412591934204,0.028367718681693077,-1.6574785709381104,209.51217651367188,268.1754150390625,310.5555114746094,1.6645169258117676,6.917092323303223,1.1761081218719482,7.016373634338379,1.176180124282837,0.45949313044548035,0.06143474578857422,3,se3_log_map,0.8576627373695374,-1.3195010423660278,-1.217747449874878,1.1505464315414429,209.51217651367188,268.1754150390625,310.5555114746094
1.5087308883666992,0.03710686415433884,-1.6638247966766357,211.29522705078125,270.64129638671875,309.3680725097656,1.679182767868042,2.8068349361419678,2.662797451019287,3.8689680099487305,2.66280460357666,0.5262081623077393,0.061124324798583984,3,se3_log_map,0.8773607015609741,-1.334106683731079,-1.2119642496109009,1.1487475633621216,211.29522705078125,270.64129638671875,309.3680725097656
1.5131752490997314,0.040033452212810516,-1.6635023355484009,210.28018188476562,269.5291442871094,308.9360046386719,1.6824235916137695,3.2120513916015625,2.2292468547821045,3.90984845161438,2.2292420864105225,0.4385758936405182,0.060880422592163086,3,se3_log_map,0.8800143003463745,-1.33384370803833,-1.2138772010803223,1.1543079614639282,210.28018188476562,269.5291442871094,308.9360046386719
1.5135629177093506,0.03946032002568245,-1.6659541130065918,210.20465087890625,269.2091369628906,309.1206359863281,1.683017611503601,2.3037269115448,1.9630604982376099,3.0266919136047363,1.9630638360977173,0.38560113310813904,0.06064558029174805,3,se3_log_map,0.8823070526123047,-1.3350881338119507,-1.2162288427352905,1.152988314628601,210.20465087890625,269.2091369628906,309.1206359863281
